기준날짜,누적확진자수,누적사망자수,카테고리
2020-07-26,6360,158,남성
2020-07-26,7790,140,여성
2020-07-26,596,148,80 이상
2020-07-26,1835,41,60-69
2020-07-26,2505,16,50-59
2020-07-26,1897,3,40-49
2020-07-26,1763,2,30-39
2020-07-26,3598,0,20-29
2020-07-26,778,0,10-19
2020-07-26,242,0,0-9
2020-07-27,6373,158,남성
2020-07-27,7802,141,여성
2020-07-27,597,148,80 이상
2020-07-27,940,89,70-79
2020-07-27,1837,41,60-69
2020-07-27,1900,3,40-49
2020-07-27,1771,2,30-39
2020-07-27,3603,0,20-29
2020-07-27,779,0,10-19
2020-07-27,243,0,0-9
2020-07-27,2505,16,50-59
2020-07-28,941,90,70-79
2020-07-28,6395,159,남성
2020-07-28,7808,141,여성
2020-07-28,597,148,80 이상
2020-07-28,1840,41,60-69
2020-07-28,245,0,0-9
2020-07-28,1907,3,40-49
2020-07-28,1775,2,30-39
2020-07-28,3607,0,20-29
2020-07-28,781,0,10-19
2020-07-28,2510,16,50-59
2020-07-29,946,90,70-79
2020-07-29,6427,159,남성
2020-07-29,7824,141,여성
2020-07-29,597,148,80 이상
2020-07-29,1844,41,60-69
2020-07-29,2515,16,50-59
2020-07-29,1918,3,40-49
2020-07-29,1791,2,30-39
2020-07-29,3613,0,20-29
2020-07-29,782,0,10-19
2020-07-29,245,0,0-9
2020-07-30,6440,159,남성
2020-07-30,7829,141,여성
2020-07-30,597,148,80 이상
2020-07-30,946,90,70-79
2020-07-30,1850,41,60-69
2020-07-30,1922,3,40-49
2020-07-30,1797,2,30-39
2020-07-30,3615,0,20-29
2020-07-30,782,0,10-19
2020-07-30,245,0,0-9
2020-07-30,2515,16,50-59
2020-07-31,947,90,70-79
2020-07-31,6464,160,남성
2020-07-31,7841,141,여성
2020-07-31,598,149,80 이상
2020-07-31,1853,41,60-69
2020-07-31,246,0,0-9
2020-07-31,1930,3,40-49
2020-07-31,1810,2,30-39
2020-07-31,3620,0,20-29
2020-07-31,782,0,10-19
2020-07-31,2519,16,50-59
2020-08-01,598,149,80 이상
2020-08-01,6487,160,남성
2020-08-01,7849,141,여성
2020-08-01,948,90,70-79
2020-08-01,1858,41,60-69
2020-08-01,1936,3,40-49
2020-08-01,1820,2,30-39
2020-08-01,3620,0,20-29
2020-08-01,782,0,10-19
2020-08-01,2527,16,50-59
2020-08-01,247,0,0-9
2020-08-02,7858,141,여성
2020-08-02,6508,160,남성
2020-08-02,599,149,80 이상
2020-08-02,949,90,70-79
2020-08-02,1860,41,60-69
2020-08-02,2531,16,50-59
2020-08-02,1944,3,40-49
2020-08-02,1827,2,30-39
2020-08-02,3625,0,20-29
2020-08-02,782,0,10-19
2020-08-02,249,0,0-9
2020-08-03,6523,160,남성
2020-08-03,7866,141,여성
2020-08-03,599,149,80 이상
2020-08-03,950,90,70-79
2020-08-03,1864,41,60-69
2020-08-03,251,0,0-9
2020-08-03,1946,3,40-49
2020-08-03,1829,2,30-39
2020-08-03,3629,0,20-29
2020-08-03,785,0,10-19
2020-08-03,2536,16,50-59
2020-08-04,601,149,80 이상
2020-08-04,950,90,70-79
2020-08-04,6546,160,남성
2020-08-04,7877,141,여성
2020-08-04,1866,41,60-69
2020-08-04,2540,16,50-59
2020-08-04,1952,3,40-49
2020-08-04,1834,2,30-39
2020-08-04,3635,0,20-29
2020-08-04,790,0,10-19
2020-08-04,255,0,0-9
2020-08-05,6569,160,남성
2020-08-05,7887,142,여성
2020-08-05,601,150,80 이상
2020-08-05,951,90,70-79
2020-08-05,1871,41,60-69
2020-08-05,1956,3,40-49
2020-08-05,1841,2,30-39
2020-08-05,3641,0,20-29
2020-08-05,793,0,10-19
2020-08-05,256,0,0-9
2020-08-05,2546,16,50-59
2020-08-06,954,90,70-79
2020-08-06,6603,160,남성
2020-08-06,7896,142,여성
2020-08-06,601,150,80 이상
2020-08-06,1880,41,60-69
2020-08-06,256,0,0-9
2020-08-06,1959,3,40-49
2020-08-06,1844,2,30-39
2020-08-06,3654,0,20-29
2020-08-06,797,0,10-19
2020-08-06,2554,16,50-59
2020-08-07,954,90,70-79
2020-08-07,6615,160,남성
2020-08-07,7904,143,여성
2020-08-07,601,151,80 이상
2020-08-07,1885,41,60-69
2020-08-07,2556,16,50-59
2020-08-07,1964,3,40-49
2020-08-07,1845,2,30-39
2020-08-07,3657,0,20-29
2020-08-07,801,0,10-19
2020-08-07,256,0,0-9
2020-08-08,6638,161,남성
2020-08-08,7924,143,여성
2020-08-08,601,152,80 이상
2020-08-08,957,90,70-79
2020-08-08,1898,41,60-69
2020-08-08,1968,3,40-49
2020-08-08,1849,2,30-39
2020-08-08,3664,0,20-29
2020-08-08,802,0,10-19
2020-08-08,257,0,0-9
2020-08-08,2566,16,50-59
2020-08-09,957,90,70-79
2020-08-09,6655,162,남성
2020-08-09,7943,143,여성
2020-08-09,603,152,80 이상
2020-08-09,1905,41,60-69
2020-08-09,261,0,0-9
2020-08-09,1971,4,40-49
2020-08-09,1854,2,30-39
2020-08-09,3671,0,20-29
2020-08-09,803,0,10-19
2020-08-09,2573,16,50-59
2020-08-10,603,152,80 이상
2020-08-10,6669,162,남성
2020-08-10,7957,143,여성
2020-08-10,958,90,70-79
2020-08-10,1918,41,60-69
2020-08-10,2577,16,50-59
2020-08-10,1974,4,40-49
2020-08-10,1857,2,30-39
2020-08-10,3675,0,20-29
2020-08-10,803,0,10-19
2020-08-10,261,0,0-9
2020-08-11,6689,162,남성
2020-08-11,7971,143,여성
2020-08-11,603,152,80 이상
2020-08-11,961,90,70-79
2020-08-11,1925,41,60-69
2020-08-11,2586,16,50-59
2020-08-11,1978,4,40-49
2020-08-11,1862,2,30-39
2020-08-11,3681,0,20-29
2020-08-11,803,0,10-19
2020-08-11,261,0,0-9
2020-08-12,6723,162,남성
2020-08-12,7991,143,여성
2020-08-12,605,152,80 이상
2020-08-12,964,90,70-79
2020-08-12,1927,41,60-69
2020-08-12,262,0,0-9
2020-08-12,1990,4,40-49
2020-08-12,1873,2,30-39
2020-08-12,3685,0,20-29
2020-08-12,810,0,10-19
2020-08-12,2598,16,50-59
2020-08-13,6754,162,남성
2020-08-13,8016,143,여성
2020-08-13,607,152,80 이상
2020-08-13,966,90,70-79
2020-08-13,2608,16,50-59
2020-08-13,1885,2,30-39
2020-08-13,1995,4,40-49
2020-08-13,3696,0,20-29
2020-08-13,816,0,10-19
2020-08-13,264,0,0-9
2020-08-13,1933,41,60-69
2020-08-14,6805,162,남성
2020-08-14,609,152,80 이상
2020-08-14,972,90,70-79
2020-08-14,1948,41,60-69
2020-08-14,8068,143,여성
2020-08-14,2011,4,40-49
2020-08-14,1902,2,30-39
2020-08-14,3710,0,20-29
2020-08-14,826,0,10-19
2020-08-14,268,0,0-9
2020-08-14,2627,16,50-59
2020-08-15,6875,162,남성
2020-08-15,8164,143,여성
2020-08-15,612,152,80 이상
2020-08-15,983,90,70-79
2020-08-15,1977,41,60-69
2020-08-15,1922,2,30-39
2020-08-15,2035,4,40-49
2020-08-15,3742,0,20-29
2020-08-15,836,0,10-19
2020-08-15,272,0,0-9
2020-08-15,2660,16,50-59
2020-08-16,618,152,80 이상
2020-08-16,1014,90,70-79
2020-08-16,6977,162,남성
2020-08-16,8341,143,여성
2020-08-16,2033,41,60-69
2020-08-16,275,0,0-9
2020-08-16,2070,4,40-49
2020-08-16,1950,2,30-39
2020-08-16,3781,0,20-29
2020-08-16,859,0,10-19
2020-08-16,2718,16,50-59
2020-08-17,7052,162,남성
2020-08-17,8463,143,여성
2020-08-17,625,152,80 이상
2020-08-17,1028,90,70-79
2020-08-17,2082,41,60-69
2020-08-17,2093,4,40-49
2020-08-17,1977,2,30-39
2020-08-17,3803,0,20-29
2020-08-17,872,0,10-19
2020-08-17,280,0,0-9
2020-08-17,2755,16,50-59
2020-08-18,1050,91,70-79
2020-08-18,7142,163,남성
2020-08-18,8619,143,여성
2020-08-18,627,152,80 이상
2020-08-18,2148,41,60-69
2020-08-18,285,0,0-9
2020-08-18,2120,4,40-49
2020-08-18,2004,2,30-39
2020-08-18,3820,0,20-29
2020-08-18,890,0,10-19
2020-08-18,2817,16,50-59
2020-08-19,1079,91,70-79
2020-08-19,7250,163,남성
2020-08-19,8808,143,여성
2020-08-19,634,152,80 이상
2020-08-19,2221,41,60-69
2020-08-19,2875,16,50-59
2020-08-19,2159,4,40-49
2020-08-19,2036,2,30-39
2020-08-19,3848,0,20-29
2020-08-19,907,0,10-19
2020-08-19,299,0,0-9
2020-08-20,7384,163,남성
2020-08-20,8962,144,여성
2020-08-20,645,153,80 이상
2020-08-20,1109,91,70-79
2020-08-20,2268,41,60-69
2020-08-20,2191,4,40-49
2020-08-20,2071,2,30-39
2020-08-20,3879,0,20-29
2020-08-20,942,0,10-19
2020-08-20,311,0,0-9
2020-08-20,2930,16,50-59
2020-08-21,1143,93,70-79
2020-08-21,7532,163,남성
2020-08-21,9138,146,여성
2020-08-21,651,153,80 이상
2020-08-21,2342,41,60-69
2020-08-21,317,0,0-9
2020-08-21,2233,4,40-49
2020-08-21,2111,2,30-39
2020-08-21,3921,0,20-29
2020-08-21,961,0,10-19
2020-08-21,2991,16,50-59
2020-08-22,654,153,80 이상
2020-08-22,7677,163,남성
2020-08-22,9325,146,여성
2020-08-22,1177,93,70-79
2020-08-22,2398,41,60-69
2020-08-22,3057,16,50-59
2020-08-22,2281,4,40-49
2020-08-22,2151,2,30-39
2020-08-22,3976,0,20-29
2020-08-22,980,0,10-19
2020-08-22,328,0,0-9
2020-08-23,7834,163,남성
2020-08-23,9564,146,여성
2020-08-23,668,153,80 이상
2020-08-23,1204,93,70-79
2020-08-23,2484,41,60-69
2020-08-23,3139,16,50-59
2020-08-23,2343,4,40-49
2020-08-23,2191,2,30-39
2020-08-23,4010,0,20-29
2020-08-23,1015,0,10-19
2020-08-23,344,0,0-9
2020-08-24,7952,163,남성
2020-08-24,9712,146,여성
2020-08-24,684,153,80 이상
2020-08-24,1228,93,70-79
2020-08-24,2536,41,60-69
2020-08-24,353,0,0-9
2020-08-24,2382,4,40-49
2020-08-24,2226,2,30-39
2020-08-24,4040,0,20-29
2020-08-24,1028,0,10-19
2020-08-24,3187,16,50-59
2020-08-25,8089,164,남성
2020-08-25,9855,146,여성
2020-08-25,693,154,80 이상
2020-08-25,1258,93,70-79
2020-08-25,3240,16,50-59
2020-08-25,2256,2,30-39
2020-08-25,2415,4,40-49
2020-08-25,4082,0,20-29
2020-08-25,1046,0,10-19
2020-08-25,368,0,0-9
2020-08-25,2586,41,60-69
2020-08-26,8234,165,남성
2020-08-26,710,156,80 이상
2020-08-26,1292,93,70-79
2020-08-26,2643,41,60-69
2020-08-26,10030,147,여성
2020-08-26,2457,4,40-49
2020-08-26,2303,2,30-39
2020-08-26,4119,0,20-29
2020-08-26,1059,0,10-19
2020-08-26,381,0,0-9
2020-08-26,3300,16,50-59
2020-08-27,8441,165,남성
2020-08-27,10264,148,여성
2020-08-27,729,156,80 이상
2020-08-27,1333,94,70-79
2020-08-27,2708,41,60-69
2020-08-27,2352,2,30-39
2020-08-27,2528,4,40-49
2020-08-27,4170,0,20-29
2020-08-27,1086,0,10-19
2020-08-27,390,0,0-9
2020-08-27,3409,16,50-59
2020-08-28,749,159,80 이상
2020-08-28,1381,94,70-79
2020-08-28,8616,167,남성
2020-08-28,10460,149,여성
2020-08-28,2773,41,60-69
2020-08-28,406,0,0-9
2020-08-28,2580,4,40-49
2020-08-28,2401,2,30-39
2020-08-28,4202,0,20-29
2020-08-28,1104,0,10-19
2020-08-28,3480,16,50-59
2020-08-29,8757,170,남성
2020-08-29,10642,151,여성
2020-08-29,767,162,80 이상
2020-08-29,1417,95,70-79
2020-08-29,2840,42,60-69
2020-08-29,2627,4,40-49
2020-08-29,2437,2,30-39
2020-08-29,4233,0,20-29
2020-08-29,1122,0,10-19
2020-08-29,422,0,0-9
2020-08-29,3534,16,50-59
2020-08-30,1438,96,70-79
2020-08-30,8911,172,남성
2020-08-30,10787,151,여성
2020-08-30,775,163,80 이상
2020-08-30,2912,42,60-69
2020-08-30,432,0,0-9
2020-08-30,2665,4,40-49
2020-08-30,2476,2,30-39
2020-08-30,4277,0,20-29
2020-08-30,1134,0,10-19
2020-08-30,3589,16,50-59
2020-08-31,786,163,80 이상
2020-08-31,9025,172,남성
2020-08-31,10921,152,여성
2020-08-31,1464,97,70-79
2020-08-31,2967,42,60-69
2020-08-31,2693,4,40-49
2020-08-31,2491,2,30-39
2020-08-31,4320,0,20-29
2020-08-31,1145,0,10-19
2020-08-31,3638,16,50-59
2020-08-31,442,0,0-9
2020-09-01,11042,152,여성
2020-09-01,9139,172,남성
2020-09-01,796,163,80 이상
2020-09-01,1494,97,70-79
2020-09-01,3012,42,60-69
2020-09-01,3684,16,50-59
2020-09-01,2717,4,40-49
2020-09-01,2515,2,30-39
2020-09-01,4345,0,20-29
2020-09-01,1162,0,10-19
2020-09-01,456,0,0-9
2020-09-02,9272,173,남성
2020-09-02,11176,153,여성
2020-09-02,810,164,80 이상
2020-09-02,1534,98,70-79
2020-09-02,3063,42,60-69
2020-09-02,466,0,0-9
2020-09-02,2741,4,40-49
2020-09-02,2540,2,30-39
2020-09-02,4388,0,20-29
2020-09-02,1174,0,10-19
2020-09-02,3732,16,50-59
2020-09-03,827,166,80 이상
2020-09-03,1556,99,70-79
2020-09-03,9359,174,남성
2020-09-03,11284,155,여성
2020-09-03,3097,42,60-69
2020-09-03,473,0,0-9
2020-09-03,2770,4,40-49
2020-09-03,2561,2,30-39
2020-09-03,4410,0,20-29
2020-09-03,1181,0,10-19
2020-09-03,3768,16,50-59
2020-09-04,9453,175,남성
2020-09-04,11388,156,여성
2020-09-04,842,167,80 이상
2020-09-04,1578,100,70-79
2020-09-04,3135,42,60-69
2020-09-04,2797,4,40-49
2020-09-04,2585,2,30-39
2020-09-04,4427,0,20-29
2020-09-04,1188,0,10-19
2020-09-04,482,0,0-9
2020-09-04,3807,16,50-59
2020-09-05,1596,100,70-79
2020-09-05,9535,176,남성
2020-09-05,11474,157,여성
2020-09-05,851,169,80 이상
2020-09-05,3177,42,60-69
2020-09-05,485,0,0-9
2020-09-05,2816,4,40-49
2020-09-05,2604,2,30-39
2020-09-05,4441,0,20-29
2020-09-05,1194,0,10-19
2020-09-05,3845,16,50-59
2020-09-06,1612,101,70-79
2020-09-06,9614,176,남성
2020-09-06,11562,158,여성
2020-09-06,858,169,80 이상
2020-09-06,3216,42,60-69
2020-09-06,493,0,0-9
2020-09-06,2841,4,40-49
2020-09-06,2619,2,30-39
2020-09-06,4460,0,20-29
2020-09-06,1197,0,10-19
2020-09-06,3880,16,50-59
2020-09-07,9680,178,남성
2020-09-07,11615,158,여성
2020-09-07,860,170,80 이상
2020-09-07,1632,102,70-79
2020-09-07,3237,42,60-69
2020-09-07,2857,4,40-49
2020-09-07,2636,2,30-39
2020-09-07,4473,0,20-29
2020-09-07,1202,0,10-19
2020-09-07,496,0,0-9
2020-09-07,3902,16,50-59
2020-09-08,1646,104,70-79
2020-09-08,9753,181,남성
2020-09-08,11678,160,여성
2020-09-08,863,173,80 이상
2020-09-08,3264,42,60-69
2020-09-08,501,0,0-9
2020-09-08,2874,4,40-49
2020-09-08,1210,0,10-19
2020-09-08,3935,16,50-59
2020-09-08,2653,2,30-39
2020-09-08,4485,0,20-29
2020-09-09,9829,182,남성
2020-09-09,11758,162,여성
2020-09-09,869,175,80 이상
2020-09-09,3310,42,60-69
2020-09-09,1668,105,70-79
2020-09-09,2889,4,40-49
2020-09-09,2669,2,30-39
2020-09-09,4493,0,20-29
2020-09-09,1218,0,10-19
2020-09-09,507,0,0-9
2020-09-09,3964,16,50-59
2020-09-10,1680,106,70-79
2020-09-10,9905,183,남성
2020-09-10,11837,163,여성
2020-09-10,880,176,80 이상
2020-09-10,3355,42,60-69
2020-09-10,1222,0,10-19
2020-09-10,2906,4,40-49
2020-09-10,2682,2,30-39
2020-09-10,4505,0,20-29
2020-09-10,519,0,0-9
2020-09-10,3993,16,50-59
2020-09-11,897,178,80 이상
2020-09-11,9982,185,남성
2020-09-11,11936,165,여성
2020-09-11,3395,42,60-69
2020-09-11,1696,108,70-79
2020-09-11,2928,4,40-49
2020-09-11,522,0,0-9
2020-09-11,2701,2,30-39
2020-09-11,4527,0,20-29
2020-09-11,1225,0,10-19
2020-09-11,4027,16,50-59
2020-09-12,11991,169,여성
2020-09-12,901,181,80 이상
2020-09-12,1710,109,70-79
2020-09-12,3424,42,60-69
2020-09-12,10063,186,남성
2020-09-12,2946,4,40-49
2020-09-12,2713,2,30-39
2020-09-12,4543,0,20-29
2020-09-12,1230,0,10-19
2020-09-12,526,0,0-9
2020-09-12,4061,17,50-59
2020-09-13,10126,187,남성
2020-09-13,12049,171,여성
2020-09-13,905,183,80 이상
2020-09-13,1722,110,70-79
2020-09-13,3454,42,60-69
2020-09-13,4080,17,50-59
2020-09-13,2727,2,30-39
2020-09-13,4567,0,20-29
2020-09-13,1233,0,10-19
2020-09-13,530,0,0-9
2020-09-13,2957,4,40-49
2020-09-14,908,185,80 이상
2020-09-14,10177,190,남성
2020-09-14,12107,173,여성
2020-09-14,3480,42,60-69
2020-09-14,1734,113,70-79
2020-09-14,2968,4,40-49
2020-09-14,1236,0,10-19
2020-09-14,4584,0,20-29
2020-09-14,4104,17,50-59
2020-09-14,532,0,0-9
2020-09-14,2738,2,30-39
2020-09-15,10225,192,남성
2020-09-15,12165,175,여성
2020-09-15,910,188,80 이상
2020-09-15,3505,42,60-69
2020-09-15,1745,114,70-79
2020-09-15,2986,4,40-49
2020-09-15,2748,2,30-39
2020-09-15,4592,0,20-29
2020-09-15,1244,0,10-19
2020-09-15,538,0,0-9
2020-09-15,4122,17,50-59
2020-09-16,1763,114,70-79
2020-09-16,10292,192,남성
2020-09-16,12211,175,여성
2020-09-16,914,188,80 이상
2020-09-16,3530,42,60-69
2020-09-16,4606,0,20-29
2020-09-16,3003,4,40-49
2020-09-16,2757,2,30-39
2020-09-16,1247,0,10-19
2020-09-16,4144,17,50-59
2020-09-16,539,0,0-9
2020-09-17,3557,42,60-69
2020-09-17,10366,195,남성
2020-09-17,12290,177,여성
2020-09-17,918,193,80 이상
2020-09-17,1780,114,70-79
2020-09-17,4180,17,50-59
2020-09-17,2768,2,30-39
2020-09-17,4631,0,20-29
2020-09-17,1255,0,10-19
2020-09-17,544,0,0-9
2020-09-17,3023,4,40-49
2020-09-18,10423,198,남성
2020-09-18,12359,179,여성
2020-09-18,923,194,80 이상
2020-09-18,1792,118,70-79
2020-09-18,3581,42,60-69
2020-09-18,3044,4,40-49
2020-09-18,2785,2,30-39
2020-09-18,4647,0,20-29
2020-09-18,1259,0,10-19
2020-09-18,547,0,0-9
2020-09-18,4204,17,50-59
2020-09-19,1807,118,70-79
2020-09-19,10468,199,남성
2020-09-19,12424,179,여성
2020-09-19,929,195,80 이상
2020-09-19,3607,42,60-69
2020-09-19,548,0,0-9
2020-09-19,3053,4,40-49
2020-09-19,2792,2,30-39
2020-09-19,4653,0,20-29
2020-09-19,1264,0,10-19
2020-09-19,4239,17,50-59
2020-09-20,10516,201,남성
2020-09-20,1819,120,70-79
2020-09-20,12458,182,여성
2020-09-20,934,198,80 이상
2020-09-20,3624,42,60-69
2020-09-20,1268,0,10-19
2020-09-20,3067,4,40-49
2020-09-20,4251,17,50-59
2020-09-20,549,0,0-9
2020-09-20,4660,0,20-29
2020-09-20,2802,2,30-39
2020-09-21,1272,0,10-19
2020-09-21,4678,0,20-29
2020-09-21,2812,2,30-39
2020-09-21,3073,4,40-49
2020-09-21,4264,17,50-59
2020-09-21,3633,42,60-69
2020-09-21,1828,121,70-79
2020-09-21,934,199,80 이상
2020-09-21,12492,183,여성
2020-09-21,10552,202,남성
2020-09-21,550,0,0-9
2020-09-22,10589,203,남성
2020-09-22,12516,185,여성
2020-09-22,935,199,80 이상
2020-09-22,1833,123,70-79
2020-09-22,3643,43,60-69
2020-09-22,4684,0,20-29
2020-09-22,3083,4,40-49
2020-09-22,2822,2,30-39
2020-09-22,551,0,0-9
2020-09-22,4280,17,50-59
2020-09-22,1274,0,10-19
2020-09-23,3662,43,60-69
2020-09-23,10648,203,남성
2020-09-23,12567,185,여성
2020-09-23,940,199,80 이상
2020-09-23,1855,123,70-79
2020-09-23,2832,2,30-39
2020-09-23,3097,4,40-49
2020-09-23,555,0,0-9
2020-09-23,4303,17,50-59
2020-09-23,4693,0,20-29
2020-09-23,1278,0,10-19
2020-09-24,10713,207,남성
2020-09-24,949,200,80 이상
2020-09-24,1864,126,70-79
2020-09-24,3689,43,60-69
2020-09-24,12627,186,여성
2020-09-24,3114,4,40-49
2020-09-24,2841,2,30-39
2020-09-24,4708,0,20-29
2020-09-24,1282,0,10-19
2020-09-24,561,0,0-9
2020-09-24,4332,18,50-59
2020-09-25,10767,208,남성
2020-09-25,12687,187,여성
2020-09-25,959,200,80 이상
2020-09-25,1878,128,70-79
2020-09-25,3711,43,60-69
2020-09-25,2855,2,30-39
2020-09-25,3129,4,40-49
2020-09-25,4720,0,20-29
2020-09-25,1285,0,10-19
2020-09-25,4351,18,50-59
2020-09-25,566,0,0-9
2020-09-26,12723,188,여성
2020-09-26,1291,0,10-19
2020-09-26,959,202,80 이상
2020-09-26,10792,211,남성
2020-09-26,1887,130,70-79
2020-09-26,567,0,0-9
2020-09-26,4361,18,50-59
2020-09-26,3134,4,40-49
2020-09-26,2862,2,30-39
2020-09-26,4727,0,20-29
2020-09-26,3727,43,60-69
2020-09-27,10834,213,남성
2020-09-27,12776,188,여성
2020-09-27,962,203,80 이상
2020-09-27,1894,130,70-79
2020-09-27,3747,44,60-69
2020-09-27,3146,4,40-49
2020-09-27,2878,2,30-39
2020-09-27,4741,0,20-29
2020-09-27,1295,0,10-19
2020-09-27,567,0,0-9
2020-09-27,4380,18,50-59
2020-09-28,1897,132,70-79
2020-09-28,10860,216,남성
2020-09-28,12800,190,여성
2020-09-28,966,205,80 이상
2020-09-28,3759,44,60-69
2020-09-28,571,0,0-9
2020-09-28,3151,4,40-49
2020-09-28,2881,2,30-39
2020-09-28,4746,0,20-29
2020-09-28,1299,0,10-19
2020-09-28,4390,19,50-59
2020-09-29,1897,133,70-79
2020-09-29,10887,216,남성
2020-09-29,12811,191,여성
2020-09-29,969,205,80 이상
2020-09-29,3763,44,60-69
2020-09-29,573,0,0-9
2020-09-29,3158,4,40-49
2020-09-29,2888,2,30-39
2020-09-29,4754,0,20-29
2020-09-29,1301,0,10-19
2020-09-29,4395,19,50-59
2020-09-30,10964,217,남성
2020-09-30,12847,196,여성
2020-09-30,971,208,80 이상
2020-09-30,1906,136,70-79
2020-09-30,3781,44,60-69
2020-09-30,4421,19,50-59
2020-09-30,2908,2,30-39
2020-09-30,4762,0,20-29
2020-09-30,1306,0,10-19
2020-09-30,578,0,0-9
2020-09-30,3178,4,40-49
2020-10-01,11006,219,남성
2020-10-01,12882,196,여성
2020-10-01,975,208,80 이상
2020-10-01,1913,138,70-79
2020-10-01,3794,44,60-69
2020-10-01,3192,4,40-49
2020-10-01,2917,2,30-39
2020-10-01,4769,0,20-29
2020-10-01,1310,0,10-19
2020-10-01,584,0,0-9
2020-10-01,4434,19,50-59
2020-10-02,11044,220,남성
2020-10-02,12907,196,여성
2020-10-02,979,209,80 이상
2020-10-02,1917,138,70-79
2020-10-02,3807,44,60-69
2020-10-02,4445,19,50-59
2020-10-02,3198,4,40-49
2020-10-02,2927,2,30-39
2020-10-02,4775,0,20-29
2020-10-02,1316,0,10-19
2020-10-02,587,0,0-9
2020-10-03,11091,224,남성
2020-10-03,12935,196,여성
2020-10-03,982,210,80 이상
2020-10-03,1930,141,70-79
2020-10-03,3823,44,60-69
2020-10-03,588,0,0-9
2020-10-03,3209,4,40-49
2020-10-03,2940,2,30-39
2020-10-03,4781,0,20-29
2020-10-03,1317,0,10-19
2020-10-03,4456,19,50-59
2020-10-04,1938,141,70-79
2020-10-04,11131,225,남성
2020-10-04,12959,196,여성
2020-10-04,988,210,80 이상
2020-10-04,3835,45,60-69
2020-10-04,4464,19,50-59
2020-10-04,3222,4,40-49
2020-10-04,2949,2,30-39
2020-10-04,4785,0,20-29
2020-10-04,1321,0,10-19
2020-10-04,588,0,0-9
2020-10-05,11178,226,남성
2020-10-05,12985,196,여성
2020-10-05,992,210,80 이상
2020-10-05,1944,141,70-79
2020-10-05,3849,46,60-69
2020-10-05,3230,4,40-49
2020-10-05,2958,2,30-39
2020-10-05,4802,0,20-29
2020-10-05,1324,0,10-19
2020-10-05,588,0,0-9
2020-10-05,4476,19,50-59
2020-10-06,1948,141,70-79
2020-10-06,11227,226,남성
2020-10-06,13011,196,여성
2020-10-06,994,210,80 이상
2020-10-06,3858,46,60-69
2020-10-06,593,0,0-9
2020-10-06,3232,4,40-49
2020-10-06,2966,2,30-39
2020-10-06,4828,0,20-29
2020-10-06,1332,0,10-19
2020-10-06,4487,19,50-59
2020-10-07,1964,141,70-79
2020-10-07,11280,227,남성
2020-10-07,13072,198,여성
2020-10-07,999,213,80 이상
2020-10-07,3889,46,60-69
2020-10-07,4515,19,50-59
2020-10-07,3242,4,40-49
2020-10-07,2979,2,30-39
2020-10-07,4836,0,20-29
2020-10-07,1334,0,10-19
2020-10-07,594,0,0-9
2020-10-08,11319,229,남성
2020-10-08,13102,198,여성
2020-10-08,1002,214,80 이상
2020-10-08,1974,141,70-79
2020-10-08,3900,46,60-69
2020-10-08,3251,4,40-49
2020-10-08,2986,2,30-39
2020-10-08,4842,0,20-29
2020-10-08,1339,0,10-19
2020-10-08,600,0,0-9
2020-10-08,4527,20,50-59
2020-10-09,1978,141,70-79
2020-10-09,11347,229,남성
2020-10-09,13128,199,여성
2020-10-09,1004,215,80 이상
2020-10-09,3910,46,60-69
2020-10-09,601,0,0-9
2020-10-09,3257,4,40-49
2020-10-09,2993,2,30-39
2020-10-09,4850,0,20-29
2020-10-09,1350,0,10-19
2020-10-09,4532,20,50-59
2020-10-10,1008,216,80 이상
2020-10-10,11387,230,남성
2020-10-10,13160,200,여성
2020-10-10,1985,142,70-79
2020-10-10,3932,46,60-69
2020-10-10,3263,4,40-49
2020-10-10,3000,2,30-39
2020-10-10,4861,0,20-29
2020-10-10,1353,0,10-19
2020-10-10,4543,20,50-59
2020-10-10,602,0,0-9
2020-10-11,13184,201,여성
2020-10-11,11421,231,남성
2020-10-11,1011,218,80 이상
2020-10-11,1991,142,70-79
2020-10-11,3938,46,60-69
2020-10-11,4549,20,50-59
2020-10-11,3271,4,40-49
2020-10-11,3014,2,30-39
2020-10-11,4872,0,20-29
2020-10-11,1353,0,10-19
2020-10-11,606,0,0-9
2020-10-12,11477,231,남성
2020-10-12,13226,202,여성
2020-10-12,1013,218,80 이상
2020-10-12,1999,142,70-79
2020-10-12,3950,47,60-69
2020-10-12,614,0,0-9
2020-10-12,3287,4,40-49
2020-10-12,3033,2,30-39
2020-10-12,4891,0,20-29
2020-10-12,1355,0,10-19
2020-10-12,4561,20,50-59
2020-10-13,1014,218,80 이상
2020-10-13,2006,142,70-79
2020-10-13,11530,232,남성
2020-10-13,13264,202,여성
2020-10-13,3961,47,60-69
2020-10-13,619,0,0-9
2020-10-13,3304,4,40-49
2020-10-13,3048,2,30-39
2020-10-13,4909,0,20-29
2020-10-13,1362,0,10-19
2020-10-13,4571,21,50-59
2020-10-14,11581,233,남성
2020-10-14,13297,205,여성
2020-10-14,1016,221,80 이상
2020-10-14,2008,143,70-79
2020-10-14,3969,47,60-69
2020-10-14,3315,4,40-49
2020-10-14,3059,2,30-39
2020-10-14,4939,0,20-29
2020-10-14,1369,0,10-19
2020-10-14,623,0,0-9
2020-10-14,4580,21,50-59
2020-10-15,2019,143,70-79
