카테고리,서울특별시,서울특별시 종로구,서울특별시 중구,서울특별시 용산구,서울특별시 성동구,서울특별시 광진구,서울특별시 동대문구,서울특별시 중랑구,서울특별시 성북구,서울특별시 강북구,서울특별시 도봉구,서울특별시 노원구,서울특별시 은평구,서울특별시 서대문구,서울특별시 마포구,서울특별시 양천구,서울특별시 강서구,서울특별시 구로구,서울특별시 금천구,서울특별시 영등포구,서울특별시 동작구,서울특별시 관악구,서울특별시 서초구,서울특별시 강남구,서울특별시 송파구,서울특별시 강동구
2021년03월_계_50~59세,"1,513,916","25,166","20,502","36,849","47,116","54,118","52,649","68,812","69,159","52,171","56,449","87,343","76,783","48,922","54,141","76,280","85,259","62,775","39,782","56,553","58,038","67,516","63,204","80,282","101,730","72,317"
2021년03월_계_60~69세,"1,255,009","20,042","17,835","28,995","37,111","42,914","46,347","59,107","55,316","46,133","50,250","68,778","64,926","38,675","39,735","58,632","77,203","56,508","33,446","47,104","49,499","59,281","47,753","59,810","84,924","64,685"
2021년03월_계_70~79세,"698,222","12,075","10,681","16,839","20,641","22,054","27,568","31,270","33,014","29,570","27,535","37,315","38,789","23,739","23,754","28,626","38,774","31,733","17,820","26,887","29,747","36,688","27,350","34,272","40,569","30,912"
2021년03월_계_80~89세,"280,381","5,949","4,936","8,598","8,680","8,954","11,457","11,904","14,283","11,672","11,779","16,661","16,047","11,201","11,059","10,831","14,958","11,587","6,499","11,352","12,024","13,258","9,860","11,959","14,223","10,650"
2021년03월_계_90~99세,"40,690",946,899,"1,425","1,137","1,182","1,417","1,614","1,949","1,414","1,640","2,492","2,007","1,526","1,542","1,649","2,437","1,485",836,"1,468","1,763","1,625","1,751","2,196","2,459","1,831"
2021년03월_계_100세 이상,"2,730",66,189,111,101,71,75,108,101,47,119,114,281,109,105,65,89,59,44,66,178,104,139,156,117,116
2021년03월_남_총인구수,"4,667,524","71,644","60,851","110,181","142,506","165,747","167,895","193,752","209,902","148,306","156,810","249,942","227,910","147,655","173,624","222,010","278,444","198,034","116,322","186,692","188,045","246,097","201,619","255,880","319,047","228,609"
2021년03월_남_연령구간인구수,"4,667,524","71,644","60,851","110,181","142,506","165,747","167,895","193,752","209,902","148,306","156,810","249,942","227,910","147,655","173,624","222,010","278,444","198,034","116,322","186,692","188,045","246,097","201,619","255,880","319,047","228,609"
2021년03월_남_0~9세,"313,593","3,674","3,418","6,846","10,183","9,623","10,383","11,585","14,694","7,873","9,398","16,637","14,790","10,026","12,371","16,091","19,738","13,907","6,257","13,039","12,309","11,001","17,125","18,676","25,517","18,432"
2021년03월_남_10~19세,"396,480","5,437","3,341","7,797","9,820","12,965","11,894","13,345","18,814","11,070","12,983","27,121","19,473","11,713","14,206","26,228","22,610","15,298","7,292","12,540","14,104","14,443","22,966","30,494","29,865","20,661"
2021년03월_남_20~29세,"701,692","11,416","8,709","16,004","22,059","29,259","27,855","27,675","31,968","20,852","21,749","36,961","31,955","23,825","27,772","30,121","40,088","27,126","18,638","27,687","31,775","52,967","26,063","34,654","44,170","30,344"
2021년03월_남_30~39세,"730,024","9,764","9,941","19,097","23,722","27,463","25,547","29,628","29,634","19,953","20,543","31,836","33,386","22,066","30,157","28,264","49,798","31,838","19,510","35,443","31,201","47,490","28,625","36,865","51,963","36,290"
2021년03월_남_40~49세,"749,245","10,603","9,156","17,367","22,325","25,513","25,761","29,510","34,177","23,546","23,602","40,376","37,349","23,087","29,315","37,498","45,412","31,989","17,080","28,892","29,287","35,974","35,963","45,703","52,177","37,583"
2021년03월_남_50~59세,"744,903","12,702","10,373","18,210","23,473","26,472","26,655","33,994","34,104","25,653","26,923","42,369","36,956","23,842","26,572","37,936","40,876","31,106","19,994","28,760","27,915","33,969","31,139","40,259","49,329","35,322"
2021년03월_남_60~69세,"592,801","9,984","8,890","13,876","18,137","20,413","22,416","28,677","26,043","21,516","23,914","31,977","29,916","18,201","18,487","28,093","35,796","26,687","16,398","22,943","22,819","27,581","22,072","27,388","40,006","30,571"
2021년03월_남_70~79세,"318,342","5,343","4,825","7,303","9,183","10,161","12,486","14,300","14,408","12,817","12,686","16,166","17,099","10,150","10,024","13,522","18,164","15,044","8,364","12,388","13,297","16,774","12,838","16,195","19,849","14,956"
2021년03월_남_80~89세,"109,404","2,410","1,848","3,223","3,267","3,530","4,487","4,655","5,559","4,632","4,528","5,864","6,397","4,305","4,264","3,847","5,388","4,654","2,572","4,592","4,840","5,515","4,312","5,106","5,563","4,046"
2021년03월_남_90~99세,"10,337",290,284,424,303,329,391,356,475,380,449,611,547,408,422,396,546,371,205,394,447,363,478,512,581,375
2021년03월_남_100세 이상,703,21,66,34,34,19,20,27,26,14,35,24,42,32,34,14,28,14,12,14,51,20,38,28,27,29
2021년03월_여_총인구수,"4,930,960","75,652","63,701","118,832","149,400","177,645","170,980","198,289","224,924","155,772","164,907","268,336","247,591","160,827","194,894","230,667","298,876","203,040","113,522","190,898","200,685","244,255","219,696","278,916","342,364","236,291"
2021년03월_여_연령구간인구수,"4,930,960","75,652","63,701","118,832","149,400","177,645","170,980","198,289","224,924","155,772","164,907","268,336","247,591","160,827","194,894","230,667","298,876","203,040","113,522","190,898","200,685","244,255","219,696","278,916","342,364","236,291"
2021년03월_여_0~9세,"297,407","3,642","3,193","6,514","9,774","9,259","9,836","10,828","14,080","7,317","8,737","15,697","14,033","9,723","11,939","15,244","18,957","13,381","5,906","12,481","11,783","10,473","16,034","17,505","23,986","17,085"
2021년03월_여_10~19세,"377,264","5,509","3,388","7,580","9,849","12,576","11,640","12,943","18,263","10,510","12,232","25,171","18,634","11,713","13,979","24,082","21,649","14,385","7,195","11,579","13,409","13,800","22,108","27,994","28,484","18,592"
2021년03월_여_20~29세,"748,733","11,859","9,741","17,783","22,610","33,237","28,373","28,263","34,435","21,568","21,058","35,299","34,635","26,002","33,792","29,065","46,742","28,130","18,464","31,581","34,035","55,884","28,174","37,822","48,756","31,425"
2021년03월_여_30~39세,"730,521","9,976","9,933","19,255","24,528","27,969","23,997","27,816","29,852","18,065","19,611","32,114","34,268","22,542","33,620","29,092","48,578","30,407","15,845","33,782","30,529","38,460","33,567","43,638","56,466","36,611"
2021년03월_여_40~49세,"762,577","11,172","8,690","17,953","22,250","26,235","24,076","27,633","35,087","22,317","24,032","44,363","38,145","23,613","31,031","40,909","45,028","30,466","15,230","27,136","29,049","31,388","40,633","52,770","56,005","37,366"
2021년03월_여_50~59세,"769,013","12,464","10,129","18,639","23,643","27,646","25,994","34,818","35,055","26,518","29,526","44,974","39,827","25,080","27,569","38,344","44,383","31,669","19,788","27,793","30,123","33,547","32,065","40,023","52,401","36,995"
2021년03월_여_60~69세,"662,208","10,058","8,945","15,119","18,974","22,501","23,931","30,430","29,273","24,617","26,336","36,801","35,010","20,474","21,248","30,539","41,407","29,821","17,048","24,161","26,680","31,700","25,681","32,422","44,918","34,114"
2021년03월_여_70~79세,"379,880","6,732","5,856","9,536","11,458","11,893","15,082","16,970","18,606","16,753","14,849","21,149","21,690","13,589","13,730","15,104","20,610","16,689","9,456","14,499","16,450","19,914","14,512","18,077","20,720","15,956"
2021년03월_여_80~89세,"170,977","3,539","3,088","5,375","5,413","5,424","6,970","7,249","8,724","7,040","7,251","10,797","9,650","6,896","6,795","6,984","9,570","6,933","3,927","6,760","7,184","7,743","5,548","6,853","8,660","6,604"
2021년03월_여_90~99세,"30,353",656,615,"1,001",834,853,"1,026","1,258","1,474","1,034","1,191","1,881","1,460","1,118","1,120","1,253","1,891","1,114",631,"1,074","1,316","1,262","1,273","1,684","1,878","1,456"
2021년03월_여_100세 이상,"2,027",45,123,77,67,52,55,81,75,33,84,90,239,77,71,51,61,45,32,52,127,84,101,128,90,87
2021년04월_계_총인구수,"9,588,711","147,113","124,477","228,755","291,534","343,006","338,480","391,502","434,383","303,622","321,227","517,417","474,843","307,825","369,577","452,112","577,580","400,399","229,639","377,696","388,672","489,464","420,318","533,579","660,160","465,331"
2021년04월_계_연령구간인구수,"9,588,711","147,113","124,477","228,755","291,534","343,006","338,480","391,502","434,383","303,622","321,227","517,417","474,843","307,825","369,577","452,112","577,580","400,399","229,639","377,696","388,672","489,464","420,318","533,579","660,160","465,331"
2021년04월_계_0~9세,"607,863","7,306","6,588","13,270","19,940","18,733","20,127","22,289","28,613","15,092","18,013","32,149","28,672","19,629","24,367","31,084","38,575","27,064","12,043","25,496","24,053","21,264","32,899","35,921","49,108","35,568"
2021년04월_계_10~19세,"770,905","10,859","6,699","15,290","19,576","25,430","23,424","26,154","36,901","21,519","25,087","51,969","37,932","23,293","28,204","50,201","44,196","29,669","14,431","24,036","27,436","28,135","44,925","58,247","58,170","39,122"
2021년04월_계_20~29세,"1,448,195","23,240","18,376","33,752","44,600","62,496","56,144","55,811","66,420","42,307","42,717","72,052","66,462","49,676","61,684","59,043","86,839","55,115","37,090","59,252","65,627","108,707","54,113","72,221","92,675","61,776"
2021년04월_계_30~39세,"1,458,508","19,729","19,937","38,345","48,132","55,324","49,476","57,337","59,426","37,877","40,023","63,943","67,403","44,594","63,991","57,178","98,566","62,080","35,335","69,380","61,761","85,746","61,953","80,020","107,997","72,955"
2021년04월_계_40~49세,"1,508,768","21,690","17,838","35,259","44,433","51,659","49,710","56,929","69,092","45,670","47,495","84,484","75,314","46,526","60,530","78,214","90,391","62,311","32,222","55,967","58,314","67,213","76,336","98,177","107,983","75,011"
2021년04월_계_50~59세,"1,511,117","25,125","20,457","36,771","47,016","53,974","52,522","68,616","69,103","52,042","56,344","87,176","76,641","48,770","54,271","76,163","85,053","62,668","39,657","56,381","57,982","67,363","63,090","80,315","101,452","72,165"
2021년04월_계_60~69세,"1,259,839","20,153","17,881","29,073","37,230","43,036","46,548","59,389","55,505","46,344","50,373","69,012","65,165","38,799","39,995","58,902","77,586","56,530","33,600","47,328","49,743","59,325","47,874","60,078","85,310","65,060"
2021년04월_계_70~79세,"697,684","12,006","10,639","16,811","20,622","22,072","27,505","31,248","32,900","29,531","27,506","37,283","38,793","23,641","23,755","28,726","38,784","31,716","17,815","26,867","29,706","36,629","27,308","34,230","40,580","31,011"
2021년04월_계_80~89세,"282,213","5,990","4,961","8,630","8,748","9,024","11,533","11,996","14,371","11,777","11,888","16,755","16,152","11,259","11,111","10,884","15,043","11,713","6,559","11,446","12,105","13,357","9,913","11,995","14,294","10,709"
2021년04월_계_90~99세,"40,883",951,910,"1,440","1,135","1,185","1,414","1,626","1,950","1,415","1,661","2,484","2,028","1,528","1,564","1,649","2,457","1,479",840,"1,477","1,768","1,622","1,764","2,221","2,477","1,838"
2021년04월_계_100세 이상,"2,736",64,191,114,102,73,77,107,102,48,120,110,281,110,105,68,90,54,47,66,177,103,143,154,114,116
2021년04월_남_총인구수,"4,661,711","71,567","60,787","110,038","142,277","165,555","167,643","193,444","209,667","148,033","156,570","249,522","227,446","147,264","174,050","221,708","278,466","197,653","116,211","186,652","188,032","245,666","201,075","255,243","318,374","228,768"
2021년04월_남_연령구간인구수,"4,661,711","71,567","60,787","110,038","142,277","165,555","167,643","193,444","209,667","148,033","156,570","249,522","227,446","147,264","174,050","221,708","278,466","197,653","116,211","186,652","188,032","245,666","201,075","255,243","318,374","228,768"
2021년04월_남_0~9세,"311,894","3,655","3,399","6,803","10,170","9,538","10,331","11,520","14,604","7,819","9,327","16,558","14,700","9,980","12,424","15,974","19,675","13,797","6,189","13,014","12,264","10,925","16,947","18,543","25,299","18,439"
2021년04월_남_10~19세,"394,929","5,401","3,334","7,754","9,766","12,903","11,838","13,270","18,731","11,029","12,923","26,953","19,381","11,626","14,199","26,151","22,546","15,271","7,276","12,514","14,086","14,360","22,903","30,340","29,756","20,618"
2021년04월_남_20~29세,"700,106","11,375","8,652","15,966","22,023","29,255","27,753","27,613","31,930","20,781","21,727","36,873","31,875","23,721","27,779","30,018","40,065","27,054","18,616","27,594","31,684","52,892","26,004","34,483","44,058","30,315"
2021년04월_남_30~39세,"729,046","9,786","9,970","19,109","23,639","27,408","25,515","29,558","29,655","19,875","20,490","31,883","33,216","22,028","30,238","28,202","49,848","31,773","19,502","35,546","31,227","47,376","28,497","36,698","51,718","36,289"
2021년04월_남_40~49세,"747,653","10,578","9,146","17,337","22,258","25,478","25,679","29,402","34,064","23,442","23,554","40,225","37,277","22,996","29,419","37,393","45,418","31,889","17,022","28,831","29,291","35,894","35,834","45,539","52,075","37,612"
2021년04월_남_50~59세,"743,744","12,685","10,362","18,151","23,433","26,421","26,604","33,879","34,105","25,608","26,867","42,277","36,865","23,782","26,613","37,883","40,800","31,054","19,966","28,681","27,904","33,942","31,100","40,261","49,211","35,290"
2021년04월_남_60~69세,"594,968","10,036","8,916","13,918","18,187","20,488","22,537","28,836","26,117","21,627","23,932","32,062","30,012","18,258","18,603","28,215","35,953","26,710","16,447","23,040","22,943","27,604","22,120","27,511","40,202","30,694"
2021년04월_남_70~79세,"318,032","5,318","4,793","7,303","9,178","10,147","12,452","14,280","14,367","12,781","12,686","16,168","17,073","10,093","10,027","13,591","18,163","15,034","8,376","12,376","13,251","16,733","12,798","16,202","19,834","15,008"
2021년04월_남_80~89세,"110,235","2,417","1,867","3,231","3,287","3,571","4,523","4,699","5,588","4,680","4,575","5,888","6,451","4,340","4,282","3,873","5,422","4,691","2,601","4,638","4,876","5,555","4,354","5,120","5,608","4,098"
2021년04월_남_90~99세,"10,401",295,281,431,302,327,390,359,480,377,454,616,555,408,432,394,548,367,203,403,455,365,479,517,587,376
2021년04월_남_100세 이상,703,21,67,35,34,19,21,28,26,14,35,19,41,32,34,14,28,13,13,15,51,20,39,29,26,29
2021년04월_여_총인구수,"4,927,000","75,546","63,690","118,717","149,257","177,451","170,837","198,058","224,716","155,589","164,657","267,895","247,397","160,561","195,527","230,404","299,114","202,746","113,428","191,044","200,640","243,798","219,243","278,336","341,786","236,563"
2021년04월_여_연령구간인구수,"4,927,000","75,546","63,690","118,717","149,257","177,451","170,837","198,058","224,716","155,589","164,657","267,895","247,397","160,561","195,527","230,404","299,114","202,746","113,428","191,044","200,640","243,798","219,243","278,336","341,786","236,563"
2021년04월_여_0~9세,"295,969","3,651","3,189","6,467","9,770","9,195","9,796","10,769","14,009","7,273","8,686","15,591","13,972","9,649","11,943","15,110","18,900","13,267","5,854","12,482","11,789","10,339","15,952","17,378","23,809","17,129"
2021년04월_여_10~19세,"375,976","5,458","3,365","7,536","9,810","12,527","11,586","12,884","18,170","10,490","12,164","25,016","18,551","11,667","14,005","24,050","21,650","14,398","7,155","11,522","13,350","13,775","22,022","27,907","28,414","18,504"
2021년04월_여_20~29세,"748,089","11,865","9,724","17,786","22,577","33,241","28,391","28,198","34,490","21,526","20,990","35,179","34,587","25,955","33,905","29,025","46,774","28,061","18,474","31,658","33,943","55,815","28,109","37,738","48,617","31,461"
