년도,월,전국,서울,종로구,중구,용산구,성동구,광진구,동대문구,중랑구,성북구,강북구,도봉구,노원구,은평구,서대문구,마포구,강북14개구,양천구,강서구,구로구,금천구,영등포구,동작구,관악구,서초구,강남구,송파구,강동구,강남11개구,수도권,6개광역시,5개광역시,기타지방,부산,중구,서구,동구,영도구,부산진구,동래구,남구,북구,해운대구,사하구,금정구,강서구,연제구,수영구,사상구,기장군,대구,중구,동구,서구,남구,북구,수성구,달서구,달성군,인천,중구,동구,미추홀구,연수구,남동구,부평구,계양구,서구,강화군,광주,동구,서구,남구,북구,광산구,대전,동구,중구,서구,유성구,대덕구,울산,중구,남구,동구,북구,울주군,세종,경기,수원시,장안구,권선구,팔달구,영통구,성남시,수정구,중원구,분당구,의정부시,안양시,만안구,동안구,부천시,광명시,평택시,동두천시,안산시,상록구,단원구,고양시,덕양구,일산동구,일산서구,과천시,구리시,남양주시,오산시,시흥시,군포시,의왕시,하남시,용인시,처인구,기흥구,수지구,파주시,이천시,안성시,김포시,화성시,광주시,양주시,포천시,여주시,연천군,가평군,양평군,강원,춘천시,원주시,강릉시,동해시,태백시,속초시,삼척시,홍천군,횡성군,영월군,평창군,정선군,철원군,양구군,인제군,고성군,양양군,충북,청주시,상당구,서원구,흥덕구,청원구,충주시,제천시,보은군,옥천군,영동군,증평군,진천군,괴산군,음성군,단양군,충남,천안시,동남구,서북구,공주시,보령시,아산시,서산시,논산시,계룡시,당진시,금산군,부여군,서천군,청양군,홍성군,예산군,태안군,전북,전주시,완산구,덕진구,군산시,익산시,정읍시,남원시,김제시,완주군,무주군,임실군,고창군,부안군,전남,목포시,여수시,순천시,나주시,광양시,담양군,곡성군,고흥군,보성군,화순군,장흥군,강진군,해남군,영암군,무안군,함평군,영광군,장성군,완도군,진도군,경북,포항시,남구,북구,경주시,김천시,안동시,구미시,영주시,영천시,상주시,문경시,경산시,의성군,영덕군,청도군,고령군,성주군,칠곡군,예천군,봉화군,울진군,경남,창원시,의창구,성산구,마산합포구,마산회원구,진해구,진주시,통영시,사천시,김해시,밀양시,거제시,양산시,의령군,함안군,창녕군,고성군,남해군,하동군,산청군,함양군,거창군,합천군,제주
2020,11,81.553,84.6,89.779,87.415,84.658,86.988,88.797,84.943,84.677,85.511,84.415,81.969,79.202,84.779,87.579,84.333,83.839,86.909,82.241,83.192,87.378,86.356,83.45,86.568,84.961,87.368,85.419,85.112,85.285,78.325,82.131,84.567,86.747,82.277,97.088,93.137,90.548,86.265,84.897,82.513,82.181,84.576,74.604,84.811,83.609,83.075,82.709,81.898,88.475,78.402,88.328,88.15,91.01,91.747,88.304,89.018,87.691,86.349,89.976,74.239,80.91,77.288,82.167,67.548,75.861,74.672,72.974,74.373,-,85.704,95.261,87.51,87.143,85.707,82.378,81.882,86.989,83.371,81.261,80.527,79.743,85.788,87.823,84.083,85.81,84.502,88.86,89.569,75.765,73.989,72.096,72.585,76.261,75.45,82.45,80.951,81.549,82.89,71.048,78.492,82.237,76.773,75.925,82.528,72.682,72.207,73.756,74.62,73.104,72.902,71.362,73.24,74.693,85.665,82.842,74.46,66.135,69.269,73.884,70.849,84.89,78.705,74.298,78.039,80.274,78.683,82.599,71.473,79.397,74.522,78.083,75.954,-,-,-,-,-,83.614,85.02,85.324,78.499,-,-,-,-,-,-,-,-,-,-,-,-,-,-,84.033,84.378,84.117,82.249,83.996,87.989,82.296,84.217,-,-,-,-,-,-,-,-,85.603,85.741,87.218,84.821,80.757,-,81.168,89.743,92.752,81.017,98.216,-,-,-,-,-,-,-,86.752,87.494,87.373,87.65,80.522,91.762,-,-,-,-,-,-,-,-,94.968,98.499,92.692,93.759,-,95.88,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,86.971,85.464,88.661,83.86,-,86.721,88.107,84.761,-,-,-,-,92.847,-,-,-,-,-,-,-,-,-,86.965,86.734,90.591,84.186,86.063,89.205,86.477,89.126,95.308,-,84.35,-,92.657,84.753,-,-,-,-,-,-,-,-,-,-,79.109
2020,12,82.949,85.713,90.997,88.526,85.203,87.642,89.829,85.658,85.803,86.867,85.923,83.33,80.706,86.344,88.614,85.276,85.024,87.935,83.14,84.176,88.382,87.434,84.492,87.734,85.791,88.563,86.599,86.165,86.334,79.531,83.901,86.681,87.861,85.026,97.088,93.909,91.776,89.152,88.984,83.913,83.496,86.572,78.08,87.645,88.044,91.756,83.847,84.032,88.885,81.844,90.694,90.044,92.398,93.128,90.039,89.956,90.292,90.273,91.659,74.892,81.462,77.67,82.379,68.234,76.216,75.054,73.802,75.663,-,86.694,95.741,88.028,88.088,86.392,84.142,82.907,88.265,83.708,82.212,81.836,81.025,88.878,90.385,89.326,86.695,87.048,90.654,93.156,77.148,75.08,72.888,73.232,77.297,77.052,83.754,82.283,82.458,84.272,73.027,80.015,83.096,78.601,76.951,83.238,72.799,71.803,74.16,75.149,73.415,75.545,73.074,76.136,78.385,85.674,83.78,75.679,66.695,69.611,74.604,72.665,86.071,80.345,75.588,79.594,82.074,83.063,82.548,71.678,82.363,75.824,79.853,76.353,-,-,-,-,-,84.144,85.438,85.946,79.021,-,-,-,-,-,-,-,-,-,-,-,-,-,-,84.743,85.041,84.083,83.056,85.279,88.169,83.331,84.76,-,-,-,-,-,-,-,-,86.501,87.306,88.292,86.692,81.699,-,81.535,89.792,92.883,81.985,97.795,-,-,-,-,-,-,-,87.266,88.279,88.065,88.553,80.764,91.845,-,-,-,-,-,-,-,-,95.678,98.313,93.951,94.563,-,96.815,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,88.443,88.35,91.267,86.886,-,87.295,88.999,85.48,-,-,-,-,93.611,-,-,-,-,-,-,-,-,-,88.376,88.264,92.661,86.728,86.114,88.907,88.556,90.076,95.531,-,85.626,-,93.029,87.132,-,-,-,-,-,-,-,-,-,-,79.996
2021,1,84.208,87.087,91.873,89.641,86.306,89.468,90.645,87.274,86.258,88.514,86.684,84.46,82.742,88.048,89.555,87.199,86.519,88.644,84.273,85.479,89.116,88.724,86.426,89.271,87.317,89.379,88.07,87.738,87.598,80.961,84.995,87.88,88.735,86.249,96.758,94.739,92.333,89.43,90.514,85.372,84.783,87.433,79.515,88.202,89.726,93.22,85.229,85.182,90.056,83.294,92.125,91.248,93.715,94.525,90.555,91.05,92.109,91.858,92.937,75.645,81.707,78.074,82.808,69.746,76.867,75.75,74.137,76.396,-,87.342,95.854,88.202,88.747,87.22,85.029,83.866,88.736,85.165,82.931,83.159,81.8,90.691,91.872,91.486,88.035,89.433,91.722,96.095,78.764,76.313,74.014,73.929,78.708,78.684,85.58,84.274,84.434,86.039,75.287,81.157,83.762,79.961,77.997,84.21,73.032,72.057,75.057,75.679,74.587,79.191,76.182,80.012,82.575,87.002,85.005,77.827,67.629,71.346,75.323,74.254,86.909,82.186,76.186,81.11,84.493,84.906,82.595,72.131,84.4,77.217,80.847,77.992,-,-,-,-,-,84.613,86.019,86.48,79.212,-,-,-,-,-,-,-,-,-,-,-,-,-,-,85.315,85.547,84.223,83.263,86.199,88.786,84.435,84.989,-,-,-,-,-,-,-,-,87.07,87.957,88.278,87.756,82.764,-,82.296,89.802,93.347,82.363,97.594,-,-,-,-,-,-,-,87.882,88.723,88.5,89.008,82.003,92.226,-,-,-,-,-,-,-,-,95.713,97.679,94.206,94.897,-,96.92,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,89.781,90.284,92.632,89.106,-,87.788,89.695,86.921,-,-,-,-,94.327,-,-,-,-,-,-,-,-,-,89.498,89.341,93.577,88.332,86.173,89.528,90.041,90.741,95.761,-,86.915,-,93.633,88.88,-,-,-,-,-,-,-,-,-,-,80.447
2021,2,85.688,88.48,92.223,91.991,87.217,90.783,91.456,89.355,87.537,89.629,87.934,85.841,84.917,89.206,90.507,89.184,88.07,90.031,85.4,87.148,89.936,89.989,89.226,90.386,88.099,90.379,88.978,89.053,88.849,82.833,86.263,89.18,89.383,87.606,96.923,95.241,92.833,89.832,92.249,86.881,86.76,88.178,80.935,88.767,90.979,94.329,87.911,86.882,90.318,86.14,93.407,92.919,94.08,95.658,90.706,92.287,93.212,94.059,93.306,76.809,82.345,78.296,83.013,71.596,77.544,76.568,74.862,78.619,-,88.131,96.475,88.913,89.623,87.75,86.128,85.622,89.527,87.107,84.167,86.071,83.38,91.874,92.785,92.65,88.874,90.513,93.555,97.865,81.064,78.431,75.915,76.007,79.922,81.22,88.833,87.23,87.465,89.388,77.204,83.185,84.899,82.399,79.37,86.644,73.675,74.626,76.126,77.005,75.464,83.586,81.59,84.933,85.228,90.191,87.135,80.721,69.799,73.098,76.162,76.868,90.783,85.102,77.477,83.84,87.928,86.155,82.963,72.824,86.489,79.072,82.509,79.674,-,-,-,-,-,85.261,86.51,87.152,80.037,-,-,-,-,-,-,-,-,-,-,-,-,-,-,85.863,86.094,84.632,83.641,86.862,89.51,84.869,85.718,-,-,-,-,-,-,-,-,87.64,88.292,88.378,88.238,83.365,-,83.756,89.813,93.347,82.424,97.594,-,-,-,-,-,-,-,88.308,88.8,88.543,89.131,83.303,92.614,-,-,-,-,-,-,-,-,95.913,97.703,94.268,95.172,-,97.486,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,90.657,91.111,93.148,90.089,-,88.829,89.8,88.274,-,-,-,-,94.808,-,-,-,-,-,-,-,-,-,90.181,89.84,93.838,88.481,86.387,89.907,91.854,91.219,95.828,-,87.942,-,94.119,89.895,-,-,-,-,-,-,-,-,-,-,80.785
2021,3,87.171,89.658,92.357,92.501,88.515,91.658,91.967,90.674,88.693,91.225,89.176,88.104,86.735,90.14,91.45,90.976,89.502,91.138,86.228,88.489,90.78,90.97,90.814,91.104,88.475,91.14,89.835,90.361,89.799,84.808,87.583,90.268,90.003,88.499,97.912,95.442,93.142,90.401,93.233,88.201,88.062,88.473,82.413,88.953,92.154,94.97,88.796,87.839,90.501,87.122,94.598,94.912,94.424,96.335,92.209,94.028,94.294,95.171,94.709,78.881,83.684,79.007,83.865,74.185,80.277,78.465,76.244,81.077,-,88.752,97.095,89.22,90.554,88.297,86.92,87.343,90.932,88.47,85.201,89.202,84.958,92.977,92.811,93.879,90.056,92.239,94.497,99.045,83.461,81.432,79.186,79.603,83.361,83.508,90.45,89.437,90.046,90.704,80.91,85.373,87.033,84.611,81.556,88.598,74.257,76.361,79.02,80,78.281,87.315,86.906,88.448,87.008,90.537,88.737,83.137,72.78,75.924,78.052,79.606,94.182,86.793,78.939,85.432,89.765,87.774,83.68,75.234,88.83,81.019,84.048,82.825,-,-,-,-,-,85.783,87.183,87.409,80.828,-,-,-,-,-,-,-,-,-,-,-,-,-,-,86.384,86.638,85.013,83.99,87.559,90.232,85.35,86.135,-,-,-,-,-,-,-,-,88.487,88.91,88.636,89.08,84.841,-,85.401,90.049,93.448,83.566,97.549,-,-,-,-,-,-,-,88.743,88.93,88.663,89.273,84.554,92.962,-,-,-,-,-,-,-,-,96.09,97.703,94.556,95.495,-,97.458,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,91.378,91.945,93.658,91.086,-,89.743,90.325,89.002,-,-,-,-,95.33,-,-,-,-,-,-,-,-,-,90.829,90.147,93.651,88.474,86.576,90.635,92.948,91.913,96.116,-,89.495,-,94.13,90.533,-,-,-,-,-,-,-,-,-,-,81.074
2021,4,88.417,90.512,93.022,93.371,89.461,92.81,92.297,91.334,89.506,92.019,90.203,89.82,88.067,90.686,92.441,91.861,90.536,91.828,87.066,89.329,91.158,91.822,91.811,91.988,88.726,91.65,90.375,91.396,90.49,86.385,88.778,91.136,90.794,89.395,98.237,95.739,93.766,91.013,93.788,89.027,89.125,89.414,83.735,89.414,92.838,95.78,90.564,88.607,90.883,88.171,95.611,97.115,95.156,96.918,92.828,95.54,95.397,96.19,94.966,81.137,84.538,79.977,84.827,77.527,82.14,80.647,79.249,83.234,-,89.494,97.364,89.66,91.18,89.499,87.53,88.152,91.439,89.672,85.848,90.217,85.625,93.716,93.952,94.398,91.039,92.989,95.114,99.752,85.286,83.623,81.217,82.51,85.518,85.286,92.05,91.178,91.435,92.324,83.659,86.509,88.339,85.669,83.867,89.764,75.716,79.611,81.916,82.403,81.548,88.91,88.465,90.284,88.471,91.246,90.394,85.217,75.128,78.917,80.138,81.771,94.663,88.109,81.204,86.648,90.985,88.901,84.299,76.036,90.348,82.887,85.295,84.733,-,-,-,-,-,86.55,88.361,87.894,81.534,-,-,-,-,-,-,-,-,-,-,-,-,-,-,87.118,87.418,85.541,84.51,88.51,91.328,85.975,86.697,-,-,-,-,-,-,-,-,89.705,89.88,90.119,89.731,86.958,-,87.35,90.583,94.316,86.286,97.386,-,-,-,-,-,-,-,89.533,89.459,89.098,89.922,86.113,93.597,-,-,-,-,-,-,-,-,96.493,97.7,95.062,96.332,-,97.47,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,92.509,93.092,93.981,92.647,-,91.433,90.82,90.529,-,-,-,-,95.873,-,-,-,-,-,-,-,-,-,91.363,90.299,93.744,88.533,86.959,90.667,93.269,92.493,96.217,-,90.554,-,94.384,91.452,-,-,-,-,-,-,-,-,-,-,81.68
2021,5,89.526,91.424,93.558,94.337,90.086,93.181,92.709,92.155,90.333,92.305,91.735,91.492,89.585,91.092,93.141,92.929,91.509,92.961,87.947,90.207,91.915,92.666,92.361,92.544,89.504,92.489,91.355,92.297,91.347,87.723,89.934,92.065,91.498,90.52,98.237,95.92,94.133,91.554,94.559,89.74,90.403,90.771,85.588,89.922,93.324,95.924,91.649,90.337,92.641,89.059,96.653,97.824,96.758,97.258,94.442,96.642,96.391,97.099,95.939,83.028,86.171,81.36,86.112,79.365,84.382,83.074,81.245,84.681,-,90.072,97.364,90.516,91.416,90.35,87.845,89.117,91.865,90.743,86.804,91.147,87.165,94.258,94.387,94.864,91.242,94.101,95.429,100.387,86.734,85.354,83.189,84.75,87.022,86.575,93.033,92.963,92.075,93.245,85.267,87.547,89.181,86.797,85.806,90.672,77.383,82.604,85.026,85.496,84.671,89.957,89.722,91.372,89.208,91.854,91.812,86.238,76.846,82.188,82.013,83.67,95.097,88.88,82.221,87.694,91.431,89.82,84.836,77.564,91.026,84.416,87.18,86.412,-,-,-,-,-,87.061,88.955,88.251,82.208,-,-,-,-,-,-,-,-,-,-,-,-,-,-,88.175,88.366,87.117,84.721,89.922,92.014,87.178,88.333,-,-,-,-,-,-,-,-,90.406,90.448,91.276,89.932,88.12,-,88.488,90.893,95.008,87.417,97.341,-,-,-,-,-,-,-,90.386,90.208,90.283,90.111,87.376,94.27,-,-,-,-,-,-,-,-,96.855,97.7,95.458,96.795,-,98.137,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,93.312,93.5,94.097,93.2,-,92.207,91.714,91.782,-,-,-,-,96.621,-,-,-,-,-,-,-,-,-,91.953,90.515,93.975,88.594,87.321,91.185,93.359,93.902,96.699,-,91.14,-,94.315,92.701,-,-,-,-,-,-,-,-,-,-,82.612
2021,6,91.218,92.941,93.944,95.172,91.405,94.258,93.552,93.641,91.936,93.613,93.082,93.17,91.841,92.57,94.507,94.267,93.064,94.293,89.685,92.156,93.16,93.76,94.703,93.79,91.562,93.421,92.498,93.855,92.83,89.846,91.625,93.346,92.503,92.205,98.237,96.586,94.332,92.506,95.128,91.933,91.749,92.37,88.802,91.17,95.161,96.397,92.91,92.746,93.225,90.984,97.66,99.065,97.558,97.926,95.246,97.391,97.24,98.301,97.42,86.049,87.103,83.768,88.193,82.35,87.214,87.161,85.182,87.237,-,91.048,97.928,91.422,92.205,91.399,88.943,90.609,92.193,92.41,88.498,92.853,88.425,95.034,95.285,95.291,92.103,95.174,96.328,101.003,88.99,88.11,85.995,87.628,89.983,89.154,94.489,94.295,93.964,94.631,87.906,89.683,91.1,89.033,88.456,92.032,80.426,86.581,87.978,87.945,88.003,91.696,91.7,93.333,90.464,93.055,92.865,88.742,79.043,86.687,85.28,86.673,95.821,90.613,85.484,89.885,92.394,91.471,86.166,79.962,91.868,86.816,89.298,87.991,-,-,-,-,-,88.386,89.989,89.495,84.092,-,-,-,-,-,-,-,-,-,-,-,-,-,-,89.158,89.152,87.651,85.219,91.226,92.643,88.765,89.824,-,-,-,-,-,-,-,-,91.597,91.482,92.186,91.043,90.526,-,90.089,91.538,96.035,89.434,97.659,-,-,-,-,-,-,-,91.63,91.251,91.403,91.057,89.818,94.708,-,-,-,-,-,-,-,-,97.423,97.568,96.76,97.373,-,98.469,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,94.365,94.592,94.901,94.437,-,93.561,92.774,93.183,-,-,-,-,96.922,-,-,-,-,-,-,-,-,-,92.727,91.066,94.229,89.197,87.93,91.553,94.214,94.271,97.239,-,92.426,-,95.115,93.618,-,-,-,-,-,-,-,-,-,-,85.062
2021,7,92.604,94.133,94.793,95.971,92.424,94.836,94.968,94.618,93.463,94.852,94.46,94.633,93.36,93.685,95.765,95.421,94.313,95.208,91.034,93.825,94.439,94.683,96.154,95.006,92.608,94.224,93.684,94.832,93.971,91.567,92.941,94.408,93.36,93.74,98.402,97.401,95.264,93.98,96.214,93.915,92.862,93.636,91.304,92.905,96.395,96.953,94.511,93.973,94.465,91.871,98.256,99.925,98.101,98.969,96.627,97.786,97.764,98.725,98.615,88.189,87.657,86.132,90.541,85.298,89.58,89.221,86.85,88.956,-,91.701,97.928,92.366,92.533,91.958,89.713,92.097,92.356,93.513,90.634,94.242,89.803,95.611,95.408,95.886,93.533,95.761,96.614,101.117,90.911,90.45,88.311,90.324,91.964,91.356,95.625,95.806,95.076,95.709,89.921,91.666,93.052,91.029,90.121,93.471,83.881,89.55,90.117,89.546,90.548,93.123,93.09,94.585,92.072,94.005,93.855,90.482,82.787,89.334,87.91,88.802,96.49,92.296,88.935,91.973,93.308,93.281,87.132,83.832,92.641,89.163,91.193,89.454,-,-,-,-,-,89.922,91.6,90.372,86.73,-,-,-,-,-,-,-,-,-,-,-,-,-,-,90.45,90.398,88.914,87.412,92.123,93.134,90.119,91.357,-,-,-,-,-,-,-,-,92.564,92.512,93.472,91.913,92.723,-,91.236,92.072,96.454,90.235,97.659,-,-,-,-,-,-,-,92.443,92.127,92.336,91.859,90.81,95.149,-,-,-,-,-,-,-,-,97.841,97.547,97.235,97.781,-,99.482,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,95.157,95.492,95.966,95.255,-,94.606,93.771,94.072,-,-,-,-,97.169,-,-,-,-,-,-,-,-,-,93.369,91.631,94.582,89.982,88.365,92.431,94.318,95.102,97.524,-,93.11,-,95.712,94.356,-,-,-,-,-,-,-,-,-,-,86.948
2021,8,94.441,95.633,95.537,96.47,94.178,95.983,96.437,96.421,95.414,96.276,95.768,96.841,95.231,95.665,96.877,96.79,95.946,96.317,93.341,94.663,96.064,95.941,96.791,96.499,94.23,95.284,95.643,95.745,95.351,93.854,94.676,95.754,94.552,95.504,98.745,97.883,96.742,95.225,97.347,95.571,94.917,95.267,93.722,94.822,97.883,98.302,96.799,95.92,95.669,93.376,98.807,99.956,98.867,99.416,98.082,98.381,98.35,99.151,99.094,91.182,89.281,89.383,92.176,89.311,92.089,92.047,90.624,91.896,-,92.878,98.258,93.032,93.603,93.174,91.402,94.004,94.083,94.782,93.128,95.571,92.101,96.805,95.579,97.405,96.219,96.707,97.274,100.996,93.474,93.745,92.471,93.952,94.172,94.22,96.883,96.963,96.547,96.94,92.459,94.701,94.854,94.631,92.274,95.665,88.106,93.023,92.571,92.165,92.877,94.87,95.11,95.775,93.874,95.73,95.876,93.125,88.374,92.247,91.817,91.883,97.331,94.529,92.351,94.31,95.195,94.332,89.174,88.818,93.888,92.747,93.637,91.2,-,-,-,-,-,91.759,93.57,91.413,89.835,-,-,-,-,-,-,-,-,-,-,-,-,-,-,92.443,92.364,90.58,90.013,94.065,94.56,92.524,92.899,-,-,-,-,-,-,-,-,93.91,93.756,94.2,93.479,93.919,-,93.108,93.317,97.235,91.745,98.126,-,-,-,-,-,-,-,93.787,93.358,93.306,93.424,92.773,96.103,-,-,-,-,-,-,-,-,98.121,97.306,97.778,98.195,-,99.844,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,95.783,96.103,96.258,96.025,-,95.396,94.33,94.802,-,-,-,-,97.622,-,-,-,-,-,-,-,-,-,94.535,92.499,94.761,91.373,88.969,93.046,95.232,95.474,98.081,-,95.105,-,96.674,95.872,-,-,-,-,-,-,-,-,-,-,89.907
2021,9,96.299,97.252,96.81,97.657,96.08,98.166,98.04,97.968,97.044,98.077,97.499,98.238,97.555,97.588,98.501,97.822,97.74,97.438,95.999,96.573,97.902,97.245,97.652,97.73,95.805,96.43,97.104,96.553,96.812,96.136,96.32,96.988,95.979,96.932,98.827,98.077,97.914,96.943,98.206,96.771,96.852,96.559,96.248,96.171,98.628,99.133,98.134,96.903,96.361,94.727,99.422,100.168,99.799,99.583,98.974,99.063,99.215,99.513,99.658,94.156,91.943,91.665,95.269,93.404,94.388,94.235,93.79,95.094,-,94.338,98.943,94.435,95.195,94.367,93.225,95.749,95.375,96.284,94.878,97.327,94.658,97.666,96.827,98.056,97.727,97.56,97.734,100.896,95.966,95.944,95.043,96.115,95.922,96.355,98.008,97.969,97.675,98.084,94.378,97.751,97.144,98.03,95.24,98.071,92.211,97.96,95.085,94.384,95.614,96.813,96.697,97.953,96.113,96.752,97.163,95.475,92.845,95.653,95.16,95.382,98.091,96.746,95.373,96.34,97.434,95.857,92.295,92.872,95.973,96.148,96.28,93.732,-,-,-,-,-,93.98,95.221,93.893,92.386,-,-,-,-,-,-,-,-,-,-,-,-,-,-,94.659,94.699,92.823,92.53,96.374,96.771,94.511,94.594,-,-,-,-,-,-,-,-,95.665,96.016,96.358,95.804,94.88,-,94.976,94.249,97.235,92.895,98.509,-,-,-,-,-,-,-,95.266,94.552,94.264,94.923,95.138,97.352,-,-,-,-,-,-,-,-,98.507,97.226,98.474,98.755,-,100.063,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,97.011,97.457,97.687,97.341,-,97.147,95.915,96.156,-,-,-,-,98.058,-,-,-,-,-,-,-,-,-,95.796,93.431,95.154,92.425,90.295,94.147,95.909,96.666,98.71,-,96.912,-,98.275,97.179,-,-,-,-,-,-,-,-,-,-,91.889
2021,10,97.563,98.269,97.772,98.31,97.028,99.005,98.259,98.87,98.326,99.191,98.593,99.233,98.5,98.535,99.093,98.553,98.648,98.391,97.479,98.108,98.488,98.362,98.63,99.01,96.762,97.412,98.291,97.389,97.928,97.626,97.545,97.934,96.993,97.9,98.951,98.524,98.328,98.262,98.734,97.859,97.651,97.453,97.623,97.078,99.146,99.739,99.014,97.696,97.43,96.488,99.622,100.124,100.014,99.731,99.266,99.301,99.567,99.538,100.019,96.284,93.774,94.544,97.323,96.101,96.469,96.286,95.704,96.915,-,95.993,99.516,96.611,96.315,95.713,95.201,97.216,96.76,97.656,97.075,98.084,95.438,98.311,97.244,98.845,98.199,98.466,98.103,100.891,97.574,97.782,97.058,98.206,97.442,98.001,98.555,98.582,98.527,98.556,96.63,98.96,98.332,99.248,96.913,99.459,95.319,98.924,96.733,96.81,96.675,97.791,97.839,98.623,97.104,97.435,98.47,97.241,96.328,97.221,97.759,96.906,98.673,98.242,97.141,98.012,98.698,96.87,94.303,96.164,97.398,98.154,97.667,95.15,-,-,-,-,-,94.882,96.349,94.297,93.88,-,-,-,-,-,-,-,-,-,-,-,-,-,-,96.17,96.111,95.011,94.738,97.215,97.281,96.639,95.871,-,-,-,-,-,-,-,-,96.936,97.113,97.122,97.107,96.511,-,96.399,96.305,97.757,95.659,98.899,-,-,-,-,-,-,-,96.597,96.043,95.699,96.486,97.069,97.571,-,-,-,-,-,-,-,-,98.924,98.013,98.723,99.182,-,100.187,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,97.802,98.685,99.149,98.452,-,97.702,96.852,96.752,-,-,-,-,98.401,-,-,-,-,-,-,-,-,-,96.734,94.723,95.863,94.112,91.918,95.429,96.647,97.063,98.834,-,98.169,-,98.68,97.728,-,-,-,-,-,-,-,-,-,-,93.892
2021,11,99.065,99.31,99.186,99.47,98.75,99.631,99.476,99.737,99.366,99.814,99.216,99.575,99.51,99.302,99.41,99.694,99.509,99.372,99.331,99.276,98.961,99.087,99.268,99.877,98.51,98.86,99.268,98.895,99.131,99.117,99.051,99.234,98.744,99.175,99.901,99.642,99.019,99.326,99.441,99.198,98.525,99.014,99.258,98.945,99.798,100.051,99.534,99.273,98.684,98.697,100.07,100.1,100.144,100.182,99.562,100.008,99.942,100.17,100.133,98.456,97.989,98.609,98.765,98.024,98.701,98.447,98.465,98.588,-,98.203,99.764,97.941,97.677,98.242,98.418,99.1,98.289,99.188,99.499,99.29,97.927,99.288,98.635,99.48,99.323,99.333,99.4,100.76,99.161,99.453,99.008,99.436,99.405,99.74,99.386,99.644,99.696,99.278,98.7,100.054,99.185,100.452,98.728,100.126,97.836,99.874,98.969,99.177,98.812,99.395,99.398,99.54,99.285,99.122,99.686,99.01,98.391,98.733,99.211,99.271,99.719,99.293,99.087,99.11,99.519,98.4,97.96,98.406,99.206,99.416,99.052,98.313,-,-,-,-,-,97.596,98.454,97.589,96.399,-,-,-,-,-,-,-,-,-,-,-,-,-,-,98.359,98.3,98.004,97.3,98.77,99.198,99.062,97.685,-,-,-,-,-,-,-,-,99.129,99.34,99.767,99.074,98.518,-,99.189,97.984,98.569,98.879,99.441,-,-,-,-,-,-,-,98.269,97.893,97.544,98.341,98.868,98.617,-,-,-,-,-,-,-,-,99.491,99.126,99.336,99.602,-,100.112,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,99.204,99.612,99.698,99.569,-,99.288,98.308,98.959,-,-,-,-,99.251,-,-,-,-,-,-,-,-,-,98.494,97.325,97.558,97.417,95.758,96.98,98.63,98.537,99.139,-,99.315,-,99.622,99.303,-,-,-,-,-,-,-,-,-,-,97.957
2021,12,99.685,99.768,99.968,99.918,99.639,99.729,99.834,99.782,99.918,99.897,99.804,99.944,99.785,99.918,99.741,99.833,99.826,99.678,99.637,99.844,99.695,99.833,99.944,99.939,99.507,99.504,99.728,99.843,99.715,99.744,99.67,99.706,99.507,99.686,99.963,99.944,99.15,99.739,99.873,99.694,99.449,99.511,99.85,99.145,99.956,100.051,99.84,99.948,99.422,99.839,100.037,100.062,100.073,100.036,99.82,100.035,99.989,100.063,100.063,99.555,99.547,99.582,99.501,99.579,99.589,99.501,99.411,99.672,-,99.138,100,98.911,98.63,99.315,99.263,99.75,99.023,99.852,99.9,99.916,99.446,99.793,99.71,99.807,99.927,99.753,99.788,100.578,99.774,99.862,99.7,100.004,99.578,99.937,99.858,99.9,99.926,99.836,99.667,100.216,99.496,100.546,99.605,100.117,99.45,99.995,99.821,99.825,99.819,99.865,99.857,99.823,99.909,99.813,100.026,99.666,99.577,99.618,99.903,99.863,99.916,99.831,99.627,99.755,99.949,99.257,99.015,99.29,99.699,99.925,99.61,99.164,-,-,-,-,-,99.092,99.213,99.234,98.662,-,-,-,-,-,-,-,-,-,-,-,-,-,-,99.396,99.363,98.922,99.159,99.528,99.78,99.765,99.061,-,-,-,-,-,-,-,-,99.73,99.824,100.036,99.692,99.252,-,99.768,99.391,99.3,99.677,99.801,-,-,-,-,-,-,-,99.255,99.102,99.003,99.229,99.489,99.41,-,-,-,-,-,-,-,-,99.838,99.827,99.861,99.708,-,100.066,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,99.663,99.664,99.821,99.585,-,99.527,99.598,99.762,-,-,-,-,99.582,-,-,-,-,-,-,-,-,-,99.305,98.748,98.243,99.117,97.51,98.885,99.399,99.179,99.685,-,99.798,-,99.964,99.581,-,-,-,-,-,-,-,-,-,-,99.425
