년도,월,나이,경기도,경기도 수원시,경기도 수원시 장안구,경기도 수원시 권선구,경기도 수원시 팔달구,경기도 수원시 영통구,경기도 성남시,경기도 성남시 수정구,경기도 성남시 중원구,경기도 성남시 분당구,경기도 의정부시,경기도 안양시,경기도 안양시 만안구,경기도 안양시 동안구,경기도 부천시,경기도 광명시,경기도 평택시,경기도 동두천시,경기도 안산시,경기도 안산시 상록구,경기도 안산시 단원구,경기도 고양시,경기도 고양시 덕양구,경기도 고양시 일산동구,경기도 고양시 일산서구,경기도 과천시,경기도 구리시,경기도 남양주시,경기도 오산시,경기도 시흥시,경기도 군포시,경기도 의왕시,경기도 하남시,경기도 용인시,경기도 용인시 처인구,경기도 용인시 기흥구,경기도 용인시 수지구,경기도 파주시,경기도 이천시,경기도 안성시,경기도 김포시,경기도 화성시,경기도 광주시,경기도 양주시,경기도 포천시,경기도 여주시,경기도 연천군,경기도 가평군,경기도 양평군
2021,2,40,"1,132,842","100,385","22,724","29,728","13,293","34,640","79,255","17,656","15,562","46,037","37,216","44,731","17,025","27,706","63,798","25,869","44,300","6,889","52,678","28,459","24,219","93,931","39,369","26,931","27,631","5,300","16,293","65,391","20,450","42,477","22,345","12,407","25,038","101,227","20,677","42,675","37,875","39,554","16,797","14,113","43,042","77,268","31,646","19,372","9,383","7,739","2,226","3,652","8,070"
2021,2,50,"1,107,386","98,626","24,556","31,521","15,118","27,431","77,999","20,179","18,848","38,972","41,014","50,122","21,972","28,150","75,768","24,888","41,708","7,846","62,574","33,954","28,620","99,206","41,743","28,690","28,773","6,035","18,123","57,809","16,018","41,826","24,586","15,204","21,375","81,781","21,028","33,289","27,464","35,128","16,948","14,821","33,079","53,882","31,273","18,306","13,124","9,596","3,275","5,335","10,111"
2021,2,60,"785,866","62,096","15,867","20,633","11,746","13,850","58,777","17,487","15,673","25,617","30,174","36,490","17,723","18,767","57,015","19,887","28,400","6,862","34,920","18,742","16,178","61,806","29,300","16,563","15,943","4,125","12,463","43,429","10,323","22,867","17,261","10,880","18,512","56,369","15,898","22,183","18,288","25,357","12,933","12,776","25,899","35,119","24,484","14,614","11,463","9,277","3,697","5,913","11,678"
2021,2,70,"420,304","31,381","8,820","9,497","6,671","6,393","31,762","9,432","8,333","13,997","17,585","17,221","8,810","8,411","25,262","9,818","16,173","5,122","16,495","9,434","7,061","35,539","17,366","8,915","9,258","2,169","6,482","24,551","5,503","10,740","8,348","4,839","8,263","35,953","8,677","14,523","12,753","16,169","7,083","7,453","13,823","17,199","11,483","8,780","6,673","5,391","2,751","3,591","6,702"
2021,2,80,"225,111","16,453","4,888","4,988","3,190","3,387","15,801","4,080","3,726","7,995","9,014","9,364","4,525","4,839","13,350","4,994","9,267","2,836","9,811","5,608","4,203","21,414","9,682","5,710","6,022","1,265","3,124","11,843","2,588","6,131","4,938","2,782","3,768","16,534","4,771","6,546","5,217","9,167","4,314","4,923","6,670","9,416","5,247","4,514","4,176","3,384","1,821","2,277","3,925"
2021,2,90,"40,642","3,110",960,925,549,676,"3,165",743,711,"1,711","1,480","1,700",776,924,"2,436",894,"1,532",451,"1,674",971,703,"3,678","1,583","1,077","1,018",302,513,"2,098",411,"1,110",876,573,798,"3,115",926,"1,221",968,"1,574",737,832,"1,187","1,699",992,823,755,655,301,390,781
2021,2,100,"3,224",244,69,68,74,33,369,154,138,77,184,134,61,73,194,109,164,64,102,55,47,247,159,43,45,43,57,166,28,73,53,35,88,173,68,55,50,140,45,45,55,85,75,49,50,39,29,31,54
2021,3,총,"6,688,971","588,594","134,839","181,391","89,503","182,861","471,535","118,019","106,262","247,254","233,952","278,567","118,783","159,784","409,804","149,853","262,126","46,730","319,317","173,067","146,250","551,618","242,458","154,193","154,967","34,818","98,620","361,600","111,261","243,168","136,789","81,604","149,509","542,065","125,885","222,891","193,289","230,973","105,478","90,829","239,761","413,773","187,201","115,360","69,072","55,061","20,486","30,040","59,407"
2021,3,0,"553,374","46,143","8,589","15,359","5,021","17,174","33,026","7,621","6,385","19,020","16,433","19,271","7,510","11,761","27,062","11,047","24,301","2,962","21,470","11,487","9,983","39,843","18,842","10,117","10,884","2,826","7,152","31,476","11,399","24,115","9,774","6,196","14,881","48,513","10,270","20,360","17,883","21,447","8,932","6,702","27,231","50,402","16,763","9,919","4,046","3,552","1,306","1,640","3,544"
2021,3,10,"643,978","56,800","13,538","15,916","6,914","20,432","42,294","8,436","7,930","25,928","20,369","25,059","8,887","16,172","33,831","14,643","25,977","4,216","30,796","16,715","14,081","50,752","20,204","14,174","16,374","3,252","8,635","37,788","12,218","24,536","12,631","6,995","12,802","58,836","11,890","24,578","22,368","23,975","10,569","8,606","23,710","47,705","16,504","11,979","5,711","4,603","1,468","2,137","4,581"
2021,3,20,"857,705","88,353","19,864","25,746","14,442","28,301","63,949","16,591","14,981","32,377","32,042","37,187","16,283","20,904","56,322","18,012","33,742","5,092","50,060","27,447","22,613","73,212","30,279","22,274","20,659","4,366","13,140","40,981","14,503","32,031","18,103","10,971","18,407","66,523","15,782","27,516","23,225","26,890","13,153","10,196","25,652","48,510","21,172","12,830","7,520","5,510","1,948","2,629","4,699"
2021,3,30,"921,316","85,233","15,346","27,323","11,991","30,573","66,687","16,511","14,420","35,756","29,197","37,510","15,411","22,099","55,461","19,996","37,416","4,855","38,812","20,231","18,581","72,191","33,952","19,770","18,469","4,795","12,794","45,500","17,728","36,676","18,103","10,969","25,089","72,799","15,889","29,853","27,057","31,545","14,058","10,371","39,065","71,820","27,319","13,845","6,404","5,397","1,791","2,569","5,321"
2021,3,40,"1,129,066","99,940","22,501","29,491","13,478","34,470","78,697","17,455","15,447","45,795","36,949","44,522","16,910","27,612","63,407","25,723","44,113","6,792","52,303","28,265","24,038","93,444","39,293","26,779","27,372","5,335","16,243","65,362","20,437","42,468","22,181","12,243","25,234","100,872","20,584","42,486","37,802","39,527","16,736","14,037","43,166","77,482","31,665","19,404","9,286","7,677","2,194","3,608","8,019"
2021,3,50,"1,105,495","98,422","24,368","31,392","15,259","27,403","77,512","19,936","18,702","38,874","40,846","49,923","21,857","28,066","75,337","24,805","41,545","7,737","62,481","33,899","28,582","99,112","41,707","28,650","28,755","6,167","18,007","57,996","15,987","41,963","24,480","15,127","21,504","81,952","21,029","33,359","27,564","35,216","16,857","14,762","33,068","53,929","31,245","18,361","13,014","9,561","3,236","5,273","10,070"
2021,3,60,"791,715","62,743","15,981","20,776","11,964","14,022","58,887","17,386","15,714","25,787","30,113","36,833","17,820","19,013","57,388","19,966","28,266","6,784","35,342","18,963","16,379","62,399","29,593","16,719","16,087","4,284","12,571","43,878","10,432","23,234","17,354","10,925","18,692","56,743","16,049","22,323","18,371","25,505","13,045","12,908","26,097","35,517","24,720","14,809","11,554","9,358","3,684","5,931","11,753"
2021,3,70,"418,536","31,220","8,779","9,447","6,633","6,361","31,496","9,292","8,251","13,953","17,423","17,179","8,787","8,392","25,140","9,765","15,974","5,017","16,454","9,407","7,047","35,346","17,226","8,881","9,239","2,180","6,431","24,518","5,519","10,739","8,303","4,822","8,259","35,944","8,648","14,553","12,743","16,065","7,050","7,444","13,852","17,180","11,522","8,767","6,606","5,334","2,730","3,576","6,681"
2021,3,80,"225,777","16,531","4,882","5,008","3,227","3,414","15,754","4,041","3,726","7,987","9,020","9,351","4,530","4,821","13,364","4,992","9,238","2,828","9,850","5,643","4,207","21,506","9,725","5,720","6,061","1,281","3,116","11,920","2,608","6,199","4,951","2,770","3,794","16,643","4,784","6,594","5,265","9,201","4,325","4,934","6,683","9,471","5,270","4,569","4,184","3,392","1,821","2,275","3,936"
2021,3,90,"40,179","3,058",942,895,541,680,"3,076",699,658,"1,719","1,460","1,659",752,907,"2,386",863,"1,485",423,"1,677",969,708,"3,676","1,566","1,080","1,030",304,496,"2,079",408,"1,133",877,565,800,"3,116",925,"1,217",974,"1,539",728,836,"1,198","1,692",978,840,726,657,292,380,772
2021,3,100,"1,830",151,49,38,33,31,157,51,48,58,100,73,36,37,106,41,69,24,72,41,31,137,71,29,37,28,35,102,22,74,32,21,47,124,35,52,37,63,25,33,39,65,43,37,21,20,16,22,31
2021,4,총,"6,695,332","588,396","134,452","181,010","90,353","182,581","470,781","117,711","106,214","246,856","233,965","278,563","118,934","159,629","409,307","149,831","262,704","46,679","319,337","173,176","146,161","551,674","242,754","154,260","154,660","35,109","98,424","362,413","111,256","243,688","136,580","81,513","150,372","542,535","126,252","222,824","193,459","231,707","105,686","91,013","240,480","415,503","187,609","115,783","69,215","55,031","20,528","30,126","59,524"
2021,4,0,"551,630","45,900","8,538","15,221","5,100","17,041","32,869","7,584","6,373","18,912","16,347","19,196","7,479","11,717","26,937","10,987","24,275","2,935","21,362","11,420","9,942","39,748","18,822","10,111","10,815","2,846","7,115","31,379","11,312","24,147","9,686","6,187","14,885","48,306","10,218","20,249","17,839","21,411","8,887","6,657","27,167","50,427","16,708","9,929","4,037","3,525","1,300","1,634","3,529"
2021,4,10,"643,946","56,670","13,452","15,871","6,953","20,394","42,154","8,393","7,904","25,857","20,305","24,971","8,847","16,124","33,702","14,637","25,973","4,226","30,712","16,713","13,999","50,650","20,196","14,158","16,296","3,259","8,600","37,849","12,203","24,483","12,576","6,940","12,920","58,921","12,056","24,549","22,316","24,029","10,650","8,634","23,826","47,915","16,659","12,001","5,710","4,582","1,466","2,158","4,565"
2021,4,20,"857,829","88,262","19,761","25,681","14,604","28,216","63,677","16,514","14,926","32,237","32,021","37,171","16,327","20,844","56,089","18,007","33,904","5,080","50,161","27,573","22,588","72,981","30,233","22,200","20,548","4,413","13,099","41,062","14,537","32,125","18,044","10,959","18,524","66,558","15,846","27,420","23,292","27,025","13,172","10,187","25,695","48,757","21,142","12,896","7,506","5,495","1,934","2,637","4,709"
2021,4,30,"920,627","85,049","15,299","27,154","12,154","30,442","66,488","16,478","14,428","35,582","29,160","37,584","15,459","22,125","55,356","19,944","37,469","4,807","38,747","20,165","18,582","72,164","33,978","19,739","18,447","4,836","12,720","45,495","17,633","36,660","18,049","10,929","25,148","72,686","15,894","29,792","27,000","31,582","14,043","10,384","39,047","72,035","27,250","13,863","6,423","5,376","1,799","2,558","5,343"
2021,4,40,"1,129,442","99,862","22,357","29,473","13,555","34,477","78,571","17,402","15,450","45,719","36,916","44,450","16,909","27,541","63,209","25,720","44,209","6,797","52,088","28,118","23,970","93,302","39,341","26,769","27,192","5,366","16,200","65,456","20,427","42,522","22,145","12,193","25,440","100,828","20,583","42,455","37,790","39,686","16,791","14,067","43,408","77,834","31,725","19,431","9,293","7,652","2,206","3,624","8,024"
2021,4,50,"1,106,006","98,320","24,325","31,244","15,351","27,400","77,332","19,859","18,617","38,856","40,799","49,829","21,836","27,993","75,151","24,742","41,609","7,711","62,511","33,939","28,572","99,208","41,762","28,706","28,740","6,231","17,937","58,115","16,028","42,060","24,417","15,113","21,628","82,134","21,015","33,431","27,688","35,376","16,821","14,777","33,138","54,139","31,318","18,423","13,039","9,548","3,239","5,259","10,054"
2021,4,60,"798,241","63,300","16,077","20,968","12,130","14,125","59,244","17,465","15,807","25,972","30,341","37,086","17,938","19,148","57,816","20,108","28,449","6,826","35,671","19,141","16,530","62,908","29,812","16,847","16,249","4,347","12,670","44,311","10,521","23,472","17,500","11,020","18,882","57,110","16,196","22,473","18,441","25,687","13,170","13,045","26,336","35,926","24,905","14,977","11,635","9,433","3,716","5,996","11,833"
2021,4,70,"418,456","31,234","8,767","9,445","6,666","6,356","31,402","9,230","8,254","13,918","17,428","17,161","8,794","8,367","25,136","9,769","15,966","4,997","16,430","9,419","7,011","35,291","17,223","8,854","9,214","2,190","6,425","24,554","5,537","10,763","8,290","4,802","8,273","35,962","8,660","14,544","12,758","16,055","7,038","7,417","13,901","17,191","11,551","8,775","6,600","5,328","2,725","3,569","6,696"
2021,4,80,"226,928","16,577","4,881","5,012","3,271","3,413","15,788","4,049","3,736","8,003","9,081","9,370","4,547","4,823","13,392","5,014","9,298","2,852","9,888","5,671","4,217","21,585","9,725","5,763","6,097","1,295","3,133","11,994","2,618","6,242","4,966","2,784","3,818","16,762","4,821","6,624","5,317","9,251","4,366","4,967","6,717","9,529","5,318","4,605","4,224","3,410","1,830","2,286","3,968"
2021,4,90,"40,406","3,070",948,902,536,684,"3,105",695,669,"1,741","1,466","1,669",760,909,"2,410",861,"1,486",424,"1,697",979,718,"3,702","1,591","1,083","1,028",298,492,"2,097",418,"1,141",876,564,808,"3,142",928,"1,234",980,"1,549",722,846,"1,206","1,687",990,843,725,661,297,383,771
2021,4,100,"1,821",152,47,39,33,33,151,42,50,59,101,76,38,38,109,42,66,24,70,38,32,135,71,30,34,28,33,101,22,73,31,22,46,126,35,53,38,56,26,32,39,63,43,40,23,21,16,22,32
2021,5,총,"6,699,583","588,163","134,309","180,818","90,616","182,420","470,122","117,437","106,148","246,537","233,850","278,402","119,017","159,385","408,888","149,842","263,572","46,686","319,252","173,156","146,096","551,626","242,945","154,242","154,439","35,140","98,198","363,139","111,170","243,994","136,466","81,529","150,807","542,859","126,637","222,769","193,453","232,259","105,846","91,285","240,933","416,964","187,913","115,927","69,287","55,041","20,525","30,219","59,679"
2021,5,0,"549,413","45,654","8,494","15,116","5,100","16,944","32,707","7,559","6,352","18,796","16,276","19,124","7,469","11,655","26,775","11,019","24,276","2,925","21,240","11,327","9,913","39,537","18,761","10,031","10,745","2,860","7,084","31,211","11,222","24,112","9,629","6,179","14,855","48,053","10,195","20,123","17,735","21,328","8,868","6,624","27,070","50,259","16,619","9,910","4,041","3,501","1,305","1,634","3,516"
2021,5,10,"643,789","56,450","13,378","15,835","6,915","20,322","42,045","8,371","7,876","25,798","20,251","24,884","8,829","16,055","33,601","14,597","26,018","4,210","30,552","16,621","13,931","50,566","20,178","14,129","16,259","3,269","8,561","37,934","12,200","24,491","12,506","6,918","12,990","59,080","12,216","24,559","22,305","24,045","10,647","8,738","23,888","48,177","16,673","11,973","5,703","4,583","1,473","2,182","4,584"
2021,5,20,"857,650","88,269","19,726","25,623","14,712","28,208","63,467","16,442","14,872","32,153","31,980","37,052","16,279","20,773","55,923","18,055","34,056","5,095","50,072","27,573","22,499","72,859","30,205","22,199","20,455","4,425","13,039","41,113","14,518","32,121","18,044","10,941","18,543","66,536","15,904","27,334","23,298","27,080","13,198","10,238","25,729","48,921","21,215","12,892","7,512","5,489","1,916","2,633","4,719"
2021,5,30,"919,433","84,883","15,229","27,122","12,218","30,314","66,339","16,469","14,408","35,462","29,156","37,607","15,499","22,108","55,181","19,934","37,529","4,810","38,764","20,205","18,559","72,032","33,975","19,664","18,393","4,859","12,667","45,435","17,561","36,596","17,994","10,922","25,111","72,496","15,899","29,704","26,893","31,639","14,038","10,347","38,950","72,137","27,152","13,855","6,414","5,353","1,789","2,556","5,327"
2021,5,40,"1,127,569","99,635","22,277","29,401","13,534","34,423","78,222","17,332","15,376","45,514","36,735","44,269","16,837","27,432","63,015","25,690","44,252","6,742","51,806","27,959","23,847","92,948","39,259","26,686","27,003","5,353","16,121","65,470","20,406","42,485","22,040","12,154","25,549","100,668","20,560","42,371","37,737","39,690","16,759","14,088","43,518","78,044","31,759","19,414","9,253","7,644","2,200","3,627","8,013"
2021,5,50,"1,108,039","98,326","24,313","31,191","15,374","27,448","77,371","19,768","18,599","39,004","40,898","49,793","21,888","27,905","75,042","24,693","41,826","7,698","62,608","33,984","28,624","99,413","41,851","28,779","28,783","6,245","17,877","58,378","16,044","42,176","24,377","15,127","21,710","82,478","21,054","33,618","27,806","35,560","16,849","14,799","33,286","54,481","31,367","18,486","13,056","9,523","3,229","5,239","10,084"
2021,5,60,"804,608","63,852","16,240","21,131","12,213","14,268","59,504","17,506","15,914","26,084","30,537","37,331","18,051","19,280","58,243","20,218","28,756","6,885","36,006","19,313","16,693","63,480","30,079","17,006","16,395","4,376","12,753","44,685","10,600","23,742","17,683","11,112","19,013","57,393","16,328","22,548","18,517","25,920","13,299","13,147","26,527","36,339","25,115","15,101","11,730","9,520","3,751","6,065","11,925"
2021,5,70,"418,574","31,223","8,763","9,425","6,667","6,368","31,385","9,216","8,271","13,898","17,399","17,161","8,795","8,366","25,167","9,715","15,938","5,005","16,429","9,408","7,021","35,253","17,185","8,851","9,217","2,166","6,430","24,607","5,534","10,780","8,279","4,792","8,342","35,996","8,670","14,563","12,763","16,068","7,043","7,428","13,928","17,250","11,578","8,776","6,585","5,315","2,710","3,585","6,707"
2021,5,80,"228,203","16,642","4,897","5,031","3,313","3,401","15,817","4,049","3,751","8,017","9,103","9,433","4,577","4,856","13,403","5,027","9,353","2,862","9,986","5,735","4,251","21,682","9,785","5,779","6,118","1,290","3,146","12,097","2,648","6,270","5,002","2,796","3,838","16,884","4,850","6,661","5,373","9,311","4,396","4,993","6,780","9,604","5,391","4,639","4,247","3,433","1,839","2,298","3,993"
2021,5,90,"40,549","3,076",946,904,535,691,"3,115",684,679,"1,752","1,457","1,671",755,916,"2,426",864,"1,502",431,"1,719",993,726,"3,720","1,596","1,089","1,035",287,486,"2,104",419,"1,146",879,569,810,"3,152",926,"1,238",988,"1,562",723,850,"1,214","1,686","1,003",844,723,658,297,378,778
2021,5,100,"1,756",153,46,39,35,33,150,41,50,59,58,77,38,39,112,30,66,23,70,38,32,136,71,29,36,10,34,105,18,75,33,19,46,123,35,50,38,56,26,33,43,66,41,37,23,22,16,22,33
2021,6,총,"6,705,600","587,941","134,184","180,739","90,769","182,249","470,089","117,016","105,910","247,163","234,143","278,046","119,073","158,973","408,742","149,904","264,321","46,728","319,064","172,959","146,105","551,583","243,074","154,166","154,343","35,240","97,932","363,710","111,144","244,236","136,417","81,548","152,481","542,880","126,832","222,697","193,351","232,806","106,433","91,499","241,506","418,098","188,126","115,983","69,397","55,127","20,505","30,218","59,753"
2021,6,0,"547,939","45,459","8,442","15,049","5,121","16,847","32,693","7,505","6,315","18,873","16,261","19,030","7,449","11,581","26,673","11,015","24,293","2,910","21,142","11,251","9,891","39,347","18,688","9,970","10,689","2,873","7,053","31,074","11,154","24,033","9,598","6,158","15,051","47,779","10,146","19,989","17,644","21,310","8,846","6,602","27,015","50,197","16,555","9,865","4,034","3,476","1,298","1,628","3,517"
2021,6,10,"644,148","56,333","13,304","15,815","6,903","20,311","41,976","8,362","7,832","25,782","20,227","24,838","8,813","16,025","33,540","14,561","26,037","4,198","30,424","16,530","13,894","50,438","20,143","14,109","16,186","3,277","8,534","38,055","12,202","24,498","12,436","6,908","13,154","59,155","12,295","24,559","22,301","24,062","11,031","8,764","23,991","48,344","16,694","11,956","5,678","4,608","1,466","2,183","4,580"
2021,6,20,"857,147","88,119","19,695","25,534","14,760","28,130","63,256","16,359","14,788","32,109","31,983","36,995","16,289","20,706","55,790","18,043","34,156","5,092","49,968","27,481","22,487","72,750","30,135","22,166","20,449","4,412","12,987","41,121","14,471","32,115","18,007","10,935","18,719","66,461","15,869","27,323","23,269","27,136","13,242","10,306","25,728","49,023","21,146","12,878","7,535","5,517","1,920","2,626","4,710"
2021,6,30,"918,659","84,740","15,169","27,080","12,240","30,251","66,406","16,376","14,354","35,676","29,257","37,544","15,548","21,996","55,090","19,950","37,597","4,811","38,710","20,192","18,518","71,927","33,951","19,617","18,359","4,895","12,612","45,326","17,496","36,526","17,983","10,920","25,346","72,157","15,856","29,544","26,757","31,662","14,057","10,333","38,916","72,056","27,114","13,808","6,415","5,338","1,794","2,560","5,313"
2021,6,40,"1,128,117","99,619","22,281","29,425","13,532","34,381","78,127","17,255","15,341","45,531","36,714","44,182","16,829","27,353","62,924","25,673","44,383","6,741","51,672","27,855","23,817","92,825","39,286","26,603","26,936","5,363","16,071","65,573","20,424","42,507","21,979","12,132","25,922","100,707","20,629","42,350","37,728","39,743","16,780","14,092","43,706","78,381","31,819","19,391","9,218","7,625","2,182","3,619","8,023"
2021,6,50,"1,107,463","98,161","24,283","31,103","15,349","27,426","77,195","19,652","18,482","39,061","40,859","49,599","21,828","27,771","74,779","24,652","41,894","7,707","62,560","33,974","28,586","99,452","41,858","28,823","28,771","6,238","17,765","58,481","16,047","42,239","24,337","15,071","21,892","82,531","21,026","33,647","27,858","35,612","16,833","14,791","33,277","54,593","31,329","18,520","13,054","9,520","3,209","5,211","10,055"
2021,6,60,"811,580","64,360","16,363","21,295","12,317","14,385","59,950","17,530","16,048","26,372","30,779","37,538","18,165","19,373","58,721","20,368","29,061","6,944","36,293","19,467","16,826","63,991","30,326","17,114","16,551","4,428","12,830","45,029","10,706","23,991","17,847","11,229","19,258","57,800","16,501","22,710","18,589","26,175","13,427","13,279","26,818","36,799","25,376","15,212","11,862","9,600","3,772","6,109","12,028"
2021,6,70,"418,643","31,157","8,740","9,413","6,651","6,353","31,360","9,193","8,255","13,912","17,392","17,099","8,758","8,341","25,243","9,691","15,939","4,985","16,438","9,425","7,013","35,180","17,157","8,851","9,172","2,165","6,407","24,625","5,537","10,804","8,284","4,800","8,398","36,023","8,683","14,562","12,778","16,092","7,046","7,446","13,965","17,310","11,606","8,775","6,582","5,320","2,704","3,572","6,698"
2021,6,80,"229,481","16,767","4,920","5,075","3,328","3,444","15,873","4,062","3,762","8,049","9,153","9,464","4,593","4,871","13,432","5,052","9,395","2,884","10,052","5,750","4,302","21,826","9,872","5,801","6,153","1,292","3,149","12,206","2,670","6,302","5,035","2,808","3,879","16,977","4,860","6,712","5,405","9,382","4,419","4,992","6,823","9,647","5,435","4,690","4,270","3,438","1,843","2,310","4,016"
2021,6,90,"40,667","3,067",940,907,532,688,"3,103",680,683,"1,740","1,459","1,687",769,918,"2,438",871,"1,501",433,"1,734",996,738,"3,714","1,588","1,085","1,041",288,492,"2,111",419,"1,146",876,569,816,"3,164",933,"1,248",983,"1,576",726,861,"1,223","1,685","1,011",851,725,663,301,378,779
2021,6,100,"1,756",159,47,43,36,33,150,42,50,58,59,70,32,38,112,28,65,23,71,38,33,133,70,27,36,9,32,109,18,75,35,18,46,126,34,53,39,56,26,33,44,63,41,37,24,22,16,22,34
2021,7,총,"6,711,859","587,732","134,046","180,733","90,846","182,107","470,143","116,738","105,618","247,787","234,613","277,604","119,204","158,400","408,424","149,779","265,015","46,772","318,928","172,856","146,072","551,910","243,460","154,145","154,305","35,358","97,727","364,228","111,069","244,561","136,294","81,916","153,816","543,528","127,072","223,151","193,305","233,367","106,784","91,599","241,988","419,042","188,340","116,084","69,504","55,127","20,467","30,234","59,906"
2021,7,0,"546,412","45,244","8,365","14,996","5,120","16,763","32,646","7,458","6,255","18,933","16,296","18,945","7,418","11,527","26,500","10,997","24,281","2,909","21,027","11,184","9,843","39,200","18,597","9,941","10,662","2,894","7,026","30,997","11,068","24,007","9,533","6,185","15,261","47,572","10,069","19,943","17,560","21,265","8,834","6,552","26,923","50,058","16,482","9,838","4,008","3,448","1,291","1,616","3,509"
2021,7,10,"644,449","56,244","13,287","15,787","6,887","20,283","41,923","8,316","7,780","25,827","20,159","24,732","8,787","15,945","33,497","14,516","26,067","4,208","30,342","16,474","13,868","50,362","20,132","14,076","16,154","3,291","8,505","38,025","12,174","24,501","12,426","6,920","13,337","59,414","12,464","24,603","22,347","24,127","11,126","8,803","24,072","48,483","16,720","11,939","5,640","4,609","1,454","2,190","4,643"
2021,7,20,"856,390","87,902","19,616","25,473","14,781","28,032","63,117","16,304","14,733","32,080","32,009","36,881","16,308","20,573","55,568","17,963","34,214","5,075","49,822","27,393","22,429","72,718","30,184","22,139","20,395","4,412","12,889","41,242","14,468","32,091","17,945","10,899","18,759","66,403","15,870","27,336","23,197","27,137","13,311","10,302","25,743","49,149","21,159","12,907","7,555","5,516","1,898","2,622","4,714"
2021,7,30,"917,908","84,607","15,136","27,012","12,251","30,208","66,344","16,276","14,320","35,748","29,331","37,458","15,588","21,870","54,953","19,959","37,667","4,780","38,689","20,174","18,515","71,854","34,019","19,522","18,313","4,918","12,575","45,305","17,401","36,503","17,988","11,013","25,463","71,989","15,798","29,536","26,655","31,757","14,083","10,326","38,840","71,924","27,008","13,780","6,418","5,308","1,790","2,560","5,317"
2021,7,40,"1,127,830","99,391","22,202","29,380","13,503","34,306","78,078","17,215","15,277","45,586","36,728","44,015","16,775","27,240","62,807","25,607","44,502","6,739","51,489","27,766","23,723","92,711","39,278","26,579","26,854","5,373","16,036","65,532","20,431","42,518","21,869","12,174","26,220","100,660","20,621","42,364","37,675","39,768","16,789","14,081","43,828","78,653","31,842","19,350","9,216","7,599","2,177","3,617","8,030"
2021,7,50,"1,109,266","98,210","24,298","31,099","15,350","27,463","77,166","19,580","18,369","39,217","40,967","49,525","21,847","27,678","74,654","24,598","42,018","7,753","62,582","33,983","28,599","99,603","41,920","28,867","28,816","6,267","17,752","58,662","16,080","42,341","24,312","15,149","22,065","82,821","21,070","33,780","27,971","35,785","16,858","14,800","33,413","54,899","31,402","18,586","13,048","9,517","3,211","5,200","10,022"
2021,7,60,"817,152","64,815","16,455","21,472","12,379","14,509","60,311","17,599","16,124","26,588","30,978","37,703","18,291","19,412","59,140","20,478","29,280","6,965","36,620","19,634","16,986","64,489","30,568","17,245","16,676","4,443","12,876","45,280","10,804","24,205","17,959","11,336","19,440","58,190","16,645","22,889","18,656","26,353","13,532","13,380","26,980","37,059","25,521","15,273","12,009","9,660","3,788","6,140","12,145"
2021,7,70,"419,290","31,255","8,762","9,464","6,666","6,363","31,360","9,177","8,271","13,912","17,445","17,132","8,786","8,346","25,274","9,682","15,987","4,985","16,457","9,425","7,032","35,140","17,175","8,819","9,146","2,179","6,381","24,681","5,520","10,837","8,283","4,813","8,471","36,122","8,703","14,625","12,794","16,082","7,071","7,448","14,042","17,338","11,679","8,794","6,573","5,325","2,683","3,565","6,686"
2021,7,80,"230,583","16,831","4,932","5,097","3,342","3,460","15,936","4,095","3,762","8,079","9,180","9,462","4,606","4,856","13,490","5,086","9,426","2,901","10,094","5,793","4,301","21,948","9,914","5,845","6,189","1,290","3,157","12,272","2,683","6,323","5,065","2,832","3,927","17,072","4,876","6,770","5,426","9,448","4,428","5,006","6,847","9,719","5,478","4,735","4,282","3,462","1,857","2,320","4,026"
2021,7,90,"40,817","3,077",947,909,533,688,"3,109",675,678,"1,756","1,459","1,681",766,915,"2,425",865,"1,507",435,"1,735",991,744,"3,751","1,602","1,085","1,064",283,498,"2,122",422,"1,159",881,576,828,"3,158",922,"1,254",982,"1,589",727,869,"1,256","1,696","1,009",846,732,661,300,381,780
2021,7,100,"1,762",156,46,44,34,32,153,43,49,61,61,70,32,38,116,28,66,22,71,39,32,134,71,27,36,8,32,110,18,76,33,19,45,127,34,51,42,56,25,32,44,64,40,36,23,22,18,23,34
2021,8,총,"6,720,414","587,609","133,961","180,670","90,911","182,067","470,319","116,394","105,452","248,473","235,024","277,360","119,393","157,967","408,206","149,732","266,209","46,787","318,776","172,440","146,336","551,924","243,815","154,008","154,101","35,417","97,588","365,308","110,965","244,571","135,994","82,210","154,887","544,102","127,349","223,479","193,274","234,606","107,287","91,730","242,429","420,719","188,752","116,225","69,702","55,158","20,435","30,246","60,137"
2021,8,0,"544,708","44,995","8,306","14,919","5,093","16,677","32,575","7,387","6,215","18,973","16,277","18,862","7,413","11,449","26,344","10,970","24,356","2,897","20,896","11,046","9,850","39,003","18,532","9,878","10,593","2,895","6,983","30,978","10,962","23,892","9,425","6,175","15,364","47,328","9,998","19,872","17,458","21,293","8,819","6,500","26,843","50,030","16,420","9,812","3,995","3,419","1,286","1,598","3,516"
