년도,월,나이,광주광역시 북구,광주광역시 북구 중흥1동,광주광역시 북구 중흥2동,광주광역시 북구 중흥3동,광주광역시 북구 중앙동,광주광역시 북구 임동,광주광역시 북구 신안동,광주광역시 북구 용봉동,광주광역시 북구 운암1동,광주광역시 북구 운암2동,광주광역시 북구 운암3동,광주광역시 북구 동림동,광주광역시 북구 우산동,광주광역시 북구 풍향동,광주광역시 북구 문화동,광주광역시 북구 문흥1동,광주광역시 북구 문흥2동,광주광역시 북구 두암1동,광주광역시 북구 두암2동,광주광역시 북구 두암3동,광주광역시 북구 삼각동,광주광역시 북구 일곡동,광주광역시 북구 매곡동,광주광역시 북구 오치1동,광주광역시 북구 오치2동,광주광역시 북구 석곡동,광주광역시 북구 건국동,광주광역시 북구 양산동,광주광역시 북구 신용동
2021,3,20,"32,704",409,695,482,234,486,"1,182","3,774","1,284",925,"1,026","1,617",693,395,"1,376","1,291","1,319",605,"1,240",816,"1,305","2,563","1,079",954,991,147,"1,488","2,730","1,598"
2021,3,30,"28,735",520,451,419,244,556,"1,024","2,532","1,065",769,729,"1,821",538,405,"1,582",814,"1,075",417,976,695,883,"1,386",824,685,812,128,"1,788","3,119","2,478"
2021,3,40,"33,729",374,466,421,242,628,942,"2,805","1,418",858,885,"1,981",696,509,"1,577","1,131","1,150",544,"1,120",844,"1,187","2,461","1,056",848,822,135,"2,065","3,349","3,215"
2021,3,50,"35,063",382,524,365,328,616,"1,029","3,154","1,456","1,116","1,015","1,818",920,481,"1,662","1,417","1,161",689,"1,419","1,307","1,366","2,768","1,123","1,088","1,151",302,"1,730","2,917","1,759"
2021,3,60,"25,783",374,489,312,305,524,841,"2,146","1,263",978,873,"1,257",951,332,"1,404","1,089",910,592,"1,216","1,357",766,"1,172",793,772,"1,069",312,"1,020","1,801",865
2021,3,70,"13,237",214,327,195,182,396,505,"1,080",636,585,378,645,609,237,755,479,472,440,711,666,333,468,344,357,494,161,449,797,322
2021,3,80,"4,348",72,149,71,63,133,183,324,172,215,123,164,192,69,251,160,188,146,213,234,96,203,121,93,162,76,150,235,90
2021,3,90,349,8,17,5,10,8,12,27,13,9,10,20,14,3,20,10,20,12,13,19,8,22,9,8,10,7,8,20,7
2021,3,100,8,2,0,0,1,0,0,0,0,0,0,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2021,4,총,"213,032","2,561","3,473","2,560","1,693","3,899","6,317","19,170","9,361","6,137","6,257","11,672","5,164","2,941","10,339","7,878","7,591","3,929","8,024","6,572","7,372","14,778","6,902","5,658","6,206","1,367","11,382","19,097","14,732"
2021,4,0,"16,836",109,136,142,44,280,225,"1,312",874,255,469,"1,106",203,262,827,520,541,162,436,226,525,"1,240",597,322,247,30,"1,390","2,049","2,307"
2021,4,10,"22,278",106,230,165,48,292,353,"2,007","1,158",452,757,"1,242",355,257,889,980,740,333,699,420,925,"2,504",956,542,441,81,"1,288","2,090","1,968"
2021,4,20,"32,653",417,684,473,236,494,"1,182","3,783","1,291",919,"1,024","1,613",691,395,"1,368","1,278","1,320",608,"1,226",812,"1,290","2,553","1,072",942,994,147,"1,476","2,712","1,653"
2021,4,30,"28,718",509,464,413,245,551,"1,025","2,532","1,073",767,730,"1,814",534,402,"1,577",819,"1,061",408,965,696,892,"1,391",834,677,807,130,"1,781","3,100","2,521"
2021,4,40,"33,662",376,459,416,239,617,944,"2,817","1,420",851,879,"1,981",687,499,"1,581","1,135","1,160",543,"1,117",839,"1,168","2,448","1,054",849,822,133,"2,072","3,343","3,213"
2021,4,50,"35,048",382,520,365,328,612,"1,034","3,146","1,458","1,108","1,012","1,827",929,483,"1,653","1,408","1,162",681,"1,430","1,296","1,368","2,761","1,119","1,084","1,142",293,"1,737","2,931","1,779"
2021,4,60,"25,843",366,482,313,300,521,850,"2,146","1,259",971,871,"1,253",951,334,"1,419","1,086",921,595,"1,210","1,368",763,"1,189",795,774,"1,080",312,"1,024","1,815",875
2021,4,70,"13,261",213,334,195,179,389,504,"1,075",643,589,381,647,602,237,754,486,473,442,712,661,336,467,342,366,500,159,452,803,320
2021,4,80,"4,372",73,146,73,64,135,188,325,171,215,124,168,197,69,247,156,193,144,216,235,97,204,124,94,163,75,154,233,89
2021,4,90,353,8,18,5,9,8,12,27,14,10,10,20,14,3,22,10,19,13,13,19,8,21,9,8,10,7,8,21,7
2021,4,100,8,2,0,0,1,0,0,0,0,0,0,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2021,5,총,"212,637","2,536","3,472","2,542","1,682","3,878","6,285","19,191","9,380","6,101","6,233","11,665","5,134","2,926","10,325","7,848","7,540","3,903","7,990","6,554","7,352","14,738","6,880","5,642","6,189","1,356","11,372","19,059","14,864"
2021,5,0,"16,750",109,138,140,47,281,219,"1,298",884,248,466,"1,110",202,265,824,517,536,156,431,226,521,"1,231",603,316,238,30,"1,377","2,047","2,290"
2021,5,10,"22,217",107,229,163,49,289,354,"2,002","1,157",449,755,"1,232",354,253,891,976,736,332,700,415,928,"2,491",944,538,441,79,"1,293","2,078","1,982"
2021,5,20,"32,539",404,691,467,231,490,"1,172","3,786","1,294",912,"1,019","1,609",696,394,"1,360","1,276","1,294",606,"1,207",811,"1,290","2,536","1,076",941,987,142,"1,466","2,689","1,693"
2021,5,30,"28,646",507,464,404,245,543,"1,034","2,564","1,076",753,722,"1,793",533,400,"1,576",811,"1,048",398,954,699,885,"1,391",822,668,804,132,"1,768","3,089","2,563"
2021,5,40,"33,428",373,450,410,238,608,925,"2,785","1,415",843,872,"1,979",672,492,"1,574","1,123","1,161",535,"1,112",821,"1,153","2,416","1,053",847,816,130,"2,064","3,324","3,237"
2021,5,50,"35,078",382,520,369,324,608,"1,031","3,166","1,453","1,102","1,012","1,841",924,482,"1,641","1,402","1,150",678,"1,434","1,288","1,366","2,780","1,111","1,079","1,149",294,"1,751","2,938","1,803"
2021,5,60,"25,910",363,477,311,296,523,855,"2,159","1,265",980,871,"1,255",946,331,"1,427","1,086",929,595,"1,205","1,369",769,"1,189",796,783,"1,077",310,"1,032","1,828",883
2021,5,70,"13,295",211,338,197,179,391,495,"1,075",651,589,381,653,598,235,752,489,473,447,718,668,335,470,340,367,502,157,458,811,315
2021,5,80,"4,415",71,147,76,63,138,189,330,171,215,125,172,195,71,254,158,193,143,214,238,97,213,126,95,166,75,156,233,91
2021,5,90,354,8,18,5,9,7,11,26,14,10,10,20,14,3,25,10,19,13,15,19,8,21,9,8,9,7,7,22,7
2021,5,100,5,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2021,6,총,"212,433","2,525","3,466","2,536","1,668","3,946","6,294","19,188","9,372","6,088","6,179","11,624","5,105","2,923","10,324","7,833","7,552","3,896","8,008","6,528","7,328","14,738","6,886","5,626","6,162","1,339","11,345","19,052","14,902"
2021,6,0,"16,716",112,134,140,44,291,220,"1,299",877,244,458,"1,112",201,266,829,511,536,154,434,226,519,"1,222",599,313,232,30,"1,363","2,055","2,295"
2021,6,10,"22,157",100,232,158,48,288,359,"2,004","1,162",447,748,"1,222",349,255,883,977,733,331,697,414,919,"2,477",942,532,437,76,"1,303","2,078","1,986"
2021,6,20,"32,425",402,692,467,228,506,"1,160","3,787","1,289",899,"1,006","1,606",688,392,"1,357","1,256","1,293",602,"1,208",799,"1,291","2,529","1,073",928,974,140,"1,465","2,689","1,699"
2021,6,30,"28,609",503,462,407,242,566,"1,031","2,564","1,072",754,714,"1,784",532,399,"1,572",811,"1,049",401,959,701,880,"1,386",823,673,809,128,"1,746","3,066","2,575"
2021,6,40,"33,352",370,452,404,233,610,936,"2,771","1,419",844,861,"1,965",667,489,"1,570","1,129","1,166",532,"1,113",811,"1,143","2,419","1,052",843,808,127,"2,058","3,325","3,235"
2021,6,50,"34,962",380,513,370,324,616,"1,028","3,144","1,444","1,093",995,"1,822",920,479,"1,641","1,397","1,150",673,"1,431","1,281","1,361","2,785","1,107","1,082","1,138",291,"1,752","2,935","1,810"
2021,6,60,"26,059",367,478,311,298,531,862,"2,180","1,270",983,879,"1,263",945,335,"1,435","1,089",928,598,"1,214","1,369",771,"1,210",812,783,"1,083",309,"1,036","1,834",886
2021,6,70,"13,334",208,339,199,177,391,499,"1,082",654,597,382,654,594,230,755,493,478,448,719,672,339,474,340,366,506,156,457,811,314
2021,6,80,"4,457",74,147,75,64,140,188,330,171,216,125,176,196,75,256,160,196,144,218,236,97,214,129,98,166,76,158,238,94
2021,6,90,357,8,17,5,9,7,11,27,14,11,11,19,13,3,25,10,22,13,15,19,8,22,9,8,9,6,7,21,8
2021,6,100,5,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2021,7,총,"212,537","2,525","3,456","2,542","1,661","4,286","6,278","19,194","9,368","6,093","6,153","11,609","5,088","2,908","10,336","7,817","7,535","3,887","8,007","6,497","7,307","14,716","6,871","5,609","6,157","1,325","11,371","19,066","14,875"
2021,7,0,"16,665",112,135,137,44,336,220,"1,286",875,243,459,"1,106",202,261,825,507,528,146,434,217,519,"1,213",589,311,225,31,"1,370","2,060","2,274"
2021,7,10,"22,132",100,226,157,47,310,361,"1,995","1,155",441,743,"1,220",346,258,895,970,743,327,701,414,913,"2,443",941,529,439,74,"1,309","2,076","1,999"
2021,7,20,"32,479",397,686,474,228,568,"1,154","3,798","1,296",908,"1,003","1,596",689,389,"1,355","1,254","1,279",603,"1,209",795,"1,284","2,548","1,070",922,971,137,"1,471","2,693","1,702"
2021,7,30,"28,587",507,462,411,239,658,"1,039","2,557","1,064",744,708,"1,776",527,395,"1,574",807,"1,044",398,953,699,867,"1,390",822,672,809,125,"1,740","3,062","2,538"
2021,7,40,"33,299",376,449,403,235,659,932,"2,766","1,417",850,845,"1,973",666,484,"1,573","1,116","1,152",529,"1,112",798,"1,136","2,401","1,044",836,804,123,"2,055","3,322","3,243"
2021,7,50,"34,965",381,513,372,320,646,"1,015","3,156","1,440","1,084",992,"1,822",912,478,"1,642","1,396","1,153",681,"1,427","1,271","1,362","2,788","1,112","1,079","1,142",291,"1,760","2,918","1,812"
2021,7,60,"26,206",362,479,308,298,556,864,"2,195","1,285",989,885,"1,266",940,339,"1,435","1,102",935,600,"1,217","1,376",784,"1,216",812,784,"1,083",310,"1,040","1,858",888
2021,7,70,"13,334",205,340,199,175,400,492,"1,079",648,605,380,651,596,229,754,495,475,441,715,667,336,480,343,369,506,153,464,817,320
2021,7,80,"4,502",76,149,76,65,146,190,334,174,214,127,181,197,72,259,159,204,148,224,240,98,214,129,98,169,76,154,237,92
2021,7,90,363,8,17,5,9,7,11,28,14,15,11,17,13,3,23,11,21,14,15,20,8,23,9,9,9,5,8,23,7
2021,7,100,5,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2021,8,총,"212,410","2,510","3,464","2,543","1,664","4,396","6,276","19,175","9,356","6,069","6,129","11,611","5,091","2,901","10,333","7,805","7,500","3,890","7,976","6,500","7,305","14,684","6,829","5,592","6,137","1,322","11,382","19,106","14,864"
2021,8,0,"16,585",112,132,135,45,345,220,"1,275",875,238,459,"1,107",200,257,829,501,526,150,424,221,518,"1,200",580,306,228,31,"1,371","2,047","2,253"
2021,8,10,"22,056",97,224,158,49,316,366,"1,973","1,154",433,732,"1,218",347,255,893,968,733,328,692,415,916,"2,432",944,522,433,73,"1,317","2,068","2,000"
2021,8,20,"32,378",391,701,471,221,574,"1,154","3,813","1,269",899,985,"1,589",682,385,"1,355","1,242","1,272",605,"1,202",795,"1,273","2,545","1,057",914,968,139,"1,470","2,716","1,691"
2021,8,30,"28,600",506,459,419,242,699,"1,038","2,566","1,069",751,711,"1,775",535,399,"1,563",812,"1,040",401,935,695,864,"1,374",808,676,800,126,"1,744","3,071","2,522"
2021,8,40,"33,243",376,449,407,237,673,927,"2,742","1,420",838,847,"1,959",672,485,"1,568","1,107","1,143",530,"1,114",795,"1,142","2,401","1,036",828,800,122,"2,036","3,331","3,258"
2021,8,50,"34,938",375,515,370,321,660,"1,015","3,153","1,439","1,080",991,"1,834",902,469,"1,634","1,398","1,146",676,"1,429","1,267","1,359","2,792","1,101","1,084","1,132",287,"1,773","2,923","1,813"
2021,8,60,"26,331",365,476,303,298,569,858,"2,212","1,287",993,889,"1,280",940,347,"1,445","1,104",936,598,"1,219","1,385",789,"1,220",819,783,"1,092",311,"1,042","1,870",901
2021,8,70,"13,365",204,342,199,177,403,493,"1,074",652,602,378,646,602,228,760,501,477,440,716,668,334,480,343,370,506,154,469,817,330
2021,8,80,"4,545",76,150,75,65,150,194,340,177,220,124,185,197,74,262,160,205,148,230,236,102,216,132,101,170,74,152,240,90
2021,8,90,364,7,16,6,8,7,11,27,14,15,13,17,14,2,23,12,21,14,15,23,8,24,9,8,8,5,8,23,6
2021,8,100,5,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2021,9,총,"212,526","2,504","3,492","2,547","1,667","4,468","6,428","19,246","9,344","6,057","6,102","11,587","5,047","2,892","10,332","7,800","7,498","3,884","7,951","6,478","7,313","14,664","6,828","5,587","6,138","1,325","11,375","19,084","14,888"
2021,9,0,"16,529",107,131,133,42,355,233,"1,282",859,235,452,"1,106",198,258,826,498,520,147,428,220,521,"1,191",582,304,226,34,"1,358","2,033","2,250"
2021,9,10,"21,968",94,226,161,52,317,370,"1,958","1,159",431,727,"1,211",336,253,895,967,717,321,686,413,913,"2,420",939,520,426,71,"1,311","2,064","2,010"
2021,9,20,"32,449",394,722,463,223,584,"1,189","3,863","1,257",892,980,"1,582",666,386,"1,362","1,241","1,294",604,"1,188",795,"1,263","2,534","1,054",916,972,142,"1,482","2,712","1,689"
2021,9,30,"28,602",497,461,429,245,722,"1,102","2,561","1,068",753,712,"1,766",525,390,"1,560",807,"1,036",398,917,690,876,"1,381",811,675,796,129,"1,724","3,058","2,513"
2021,9,40,"33,202",384,448,411,233,674,931,"2,741","1,421",837,841,"1,964",670,486,"1,562","1,111","1,142",524,"1,122",785,"1,135","2,387","1,027",827,801,118,"2,037","3,323","3,260"
2021,9,50,"34,974",374,525,371,316,667,"1,043","3,151","1,441","1,084",989,"1,820",895,468,"1,638","1,389","1,147",683,"1,420","1,258","1,357","2,797","1,101","1,076","1,130",283,"1,782","2,942","1,827"
2021,9,60,"26,458",365,475,302,303,585,865,"2,238","1,289",986,889,"1,285",940,353,"1,440","1,109",937,602,"1,226","1,394",793,"1,230",826,787,"1,097",315,"1,050","1,869",908
2021,9,70,"13,385",206,338,194,179,407,489,"1,085",655,601,377,648,603,221,760,507,473,441,711,661,342,485,346,373,511,154,469,815,334
2021,9,80,"4,582",76,150,77,64,150,196,338,181,223,122,186,201,75,267,158,209,150,237,240,104,213,132,101,171,74,154,243,90
2021,9,90,372,6,16,6,9,7,10,29,14,15,13,18,13,2,21,13,22,14,16,22,9,26,10,8,8,5,8,25,7
2021,9,100,5,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2021,10,총,"212,370","2,485","3,508","2,529","1,664","4,506","6,491","19,199","9,356","6,070","6,089","11,559","5,024","2,887","10,323","7,779","7,484","3,887","7,944","6,490","7,287","14,675","6,828","5,572","6,138","1,320","11,344","19,054","14,878"
2021,10,0,"16,450",108,135,134,40,364,244,"1,280",855,235,450,"1,098",192,260,833,496,511,148,421,215,513,"1,184",584,299,227,36,"1,344","2,006","2,238"
2021,10,10,"21,880",90,228,158,54,312,366,"1,929","1,153",432,725,"1,201",337,252,884,963,721,314,679,406,912,"2,418",933,514,420,70,"1,306","2,084","2,019"
2021,10,20,"32,422",375,728,454,224,595,"1,204","3,842","1,271",892,969,"1,575",664,392,"1,373","1,240","1,280",614,"1,195",806,"1,254","2,520","1,050",913,977,139,"1,484","2,704","1,688"
2021,10,30,"28,536",502,466,426,243,724,"1,129","2,578","1,059",758,718,"1,754",519,388,"1,543",802,"1,038",397,902,681,872,"1,398",814,676,792,131,"1,691","3,045","2,490"
2021,10,40,"33,153",391,446,406,230,683,937,"2,722","1,428",835,837,"1,963",663,484,"1,555","1,108","1,139",520,"1,123",794,"1,129","2,373","1,020",823,804,119,"2,037","3,321","3,263"
2021,10,50,"34,983",364,524,370,312,675,"1,052","3,150","1,444","1,083",983,"1,823",885,465,"1,639","1,378","1,153",682,"1,426","1,251","1,359","2,809","1,105","1,075","1,123",282,"1,785","2,947","1,839"
2021,10,60,"26,529",362,475,300,305,593,862,"2,235","1,290",992,892,"1,300",943,351,"1,451","1,112",928,602,"1,225","1,404",790,"1,244",824,787,"1,103",315,"1,066","1,866",912
2021,10,70,"13,421",207,340,194,181,404,490,"1,088",659,605,379,640,606,219,757,509,477,441,719,663,343,490,356,375,513,153,470,808,335
2021,10,80,"4,613",80,151,80,64,148,197,346,184,222,122,188,201,74,264,156,215,154,238,245,106,214,132,102,171,70,153,249,87
2021,10,90,377,5,15,7,10,8,10,29,13,16,14,15,14,2,23,15,21,15,16,25,9,25,10,8,8,5,8,24,7
2021,10,100,6,1,0,0,1,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2021,11,총,"212,180","2,474","3,505","2,541","1,676","4,506","6,513","19,213","9,359","6,061","6,078","11,529","5,005","2,872","10,295","7,764","7,470","3,873","7,930","6,471","7,286","14,671","6,786","5,567","6,121","1,320","11,349","19,075","14,870"
2021,11,0,"16,397",103,139,130,43,362,249,"1,291",856,233,444,"1,097",187,255,832,499,501,146,416,215,506,"1,165",584,295,230,38,"1,351","2,012","2,218"
2021,11,10,"21,840",88,229,157,53,306,360,"1,912","1,152",435,726,"1,189",338,248,890,961,726,313,673,409,911,"2,427",925,508,418,71,"1,305","2,083","2,027"
2021,11,20,"32,310",373,721,460,228,600,"1,205","3,862","1,267",887,972,"1,567",659,391,"1,368","1,231","1,265",600,"1,179",802,"1,252","2,515","1,050",912,962,139,"1,476","2,704","1,663"
2021,11,30,"28,514",502,464,430,244,726,"1,142","2,567","1,059",745,717,"1,754",514,386,"1,529",794,"1,040",403,907,675,885,"1,401",802,675,791,132,"1,696","3,046","2,488"
2021,11,40,"33,113",390,451,414,236,691,935,"2,727","1,427",847,833,"1,949",662,488,"1,542","1,097","1,139",515,"1,117",788,"1,120","2,373","1,010",821,801,118,"2,029","3,325","3,268"
2021,11,50,"34,961",363,518,366,306,678,"1,059","3,144","1,441","1,076",974,"1,819",876,462,"1,635","1,386","1,153",682,"1,432","1,238","1,356","2,804","1,100","1,080","1,125",278,"1,797","2,958","1,855"
2021,11,60,"26,568",359,474,300,310,590,868,"2,241","1,295",992,892,"1,302",946,353,"1,458","1,112",927,598,"1,229","1,401",795,"1,255",820,787,"1,100",313,"1,065","1,869",917
2021,11,70,"13,441",209,345,196,180,400,486,"1,088",665,606,380,644,608,214,751,512,479,444,724,672,343,491,355,375,512,155,466,802,339
2021,11,80,"4,648",81,149,81,65,146,198,351,184,224,126,191,199,73,268,157,218,157,237,245,109,216,130,104,174,69,155,250,91
2021,11,90,380,5,15,7,10,7,11,30,13,16,14,15,16,2,21,15,21,15,16,26,9,23,10,10,8,7,8,26,4
2021,11,100,8,1,0,0,1,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
2021,12,총,"211,999","2,478","3,506","2,535","1,661","4,519","6,515","19,207","9,364","6,063","6,061","11,502","4,990","2,868","10,293","7,756","7,473","3,872","7,926","6,434","7,270","14,666","6,775","5,549","6,121","1,309","11,352","19,080","14,854"
2021,12,0,"16,375",100,142,126,42,371,260,"1,283",862,233,440,"1,093",182,255,831,505,502,145,426,208,499,"1,176",582,290,235,36,"1,368","1,989","2,194"
2021,12,10,"21,770",89,231,154,52,305,359,"1,908","1,153",428,726,"1,187",338,251,893,952,720,313,672,405,907,"2,415",913,506,416,70,"1,309","2,079","2,019"
2021,12,20,"32,157",383,717,468,219,602,"1,191","3,842","1,271",893,950,"1,555",655,392,"1,354","1,212","1,267",585,"1,164",804,"1,248","2,509","1,047",891,953,140,"1,456","2,717","1,672"
2021,12,30,"28,456",501,458,410,244,720,"1,145","2,568","1,065",743,725,"1,736",515,385,"1,550",799,"1,030",411,910,665,875,"1,405",795,685,801,130,"1,700","3,029","2,456"
2021,12,40,"33,096",389,451,419,236,696,922,"2,734","1,425",847,833,"1,947",656,475,"1,531","1,104","1,134",520,"1,110",787,"1,120","2,361","1,014",812,807,121,"2,025","3,339","3,281"
2021,12,50,"34,959",360,520,366,304,682,"1,064","3,141","1,430","1,073",975,"1,821",876,465,"1,629","1,379","1,162",677,"1,437","1,225","1,361","2,809","1,110","1,078","1,117",273,"1,792","2,970","1,863"
2021,12,60,"26,636",358,473,303,312,589,876,"2,249","1,293",990,897,"1,302",947,356,"1,461","1,120",938,607,"1,226","1,396",796,"1,260",815,792,"1,095",309,"1,072","1,873",931
2021,12,70,"13,488",210,347,200,175,402,490,"1,094",666,612,380,651,609,212,749,515,477,442,730,676,342,488,358,380,516,157,466,801,343
2021,12,80,"4,671",80,151,81,67,146,198,357,186,229,122,194,196,75,275,154,220,157,238,240,112,222,129,104,172,66,154,255,91
2021,12,90,385,7,16,8,10,6,10,31,13,15,13,15,16,2,19,16,22,15,13,28,10,20,12,11,9,7,9,28,4
2021,12,100,6,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
