년도,월,나이,경기도,경기도 수원시,경기도 수원시 장안구,경기도 수원시 권선구,경기도 수원시 팔달구,경기도 수원시 영통구,경기도 성남시,경기도 성남시 수정구,경기도 성남시 중원구,경기도 성남시 분당구,경기도 의정부시,경기도 안양시,경기도 안양시 만안구,경기도 안양시 동안구,경기도 부천시,경기도 광명시,경기도 평택시,경기도 동두천시,경기도 안산시,경기도 안산시 상록구,경기도 안산시 단원구,경기도 고양시,경기도 고양시 덕양구,경기도 고양시 일산동구,경기도 고양시 일산서구,경기도 과천시,경기도 구리시,경기도 남양주시,경기도 오산시,경기도 시흥시,경기도 군포시,경기도 의왕시,경기도 하남시,경기도 용인시,경기도 용인시 처인구,경기도 용인시 기흥구,경기도 용인시 수지구,경기도 파주시,경기도 이천시,경기도 안성시,경기도 김포시,경기도 화성시,경기도 광주시,경기도 양주시,경기도 포천시,경기도 여주시,경기도 연천군,경기도 가평군,경기도 양평군
2021,10,90,"12,898",905,313,264,171,157,"1,048",200,161,687,458,517,224,293,740,237,470,158,474,296,178,"1,314",552,373,389,95,180,664,111,298,329,177,244,"1,167",266,492,409,545,231,239,396,454,278,232,245,210,108,138,236
2021,10,100,523,41,14,10,10,7,38,13,6,19,13,23,11,12,36,9,18,4,22,12,10,45,20,14,11,3,22,31,7,20,12,2,12,23,6,12,5,18,8,7,14,19,13,9,13,8,8,14,11
2021,11,총,"6,823,931","596,491","138,058","183,962","91,937","182,534","461,205","119,554","107,220","234,431","228,555","270,290","119,538","150,752","399,933","144,827","292,554","46,672","335,229","179,326","155,903","528,390","238,233","145,579","144,578","35,058","95,429","363,970","119,461","267,503","133,458","81,252","159,264","535,053","133,624","218,341","183,088","244,290","116,100","97,874","243,279","459,514","197,285","119,796","78,786","57,044","22,405","32,147","60,817"
2021,11,0,"564,452","47,140","9,000","15,436","5,084","17,620","33,611","7,569","6,285","19,757","17,130","19,247","7,552","11,695","27,433","11,166","25,405","3,012","21,494","11,258","10,236","39,945","19,030","10,236","10,679","3,243","7,262","32,566","11,166","24,254","9,598","6,536","16,721","48,630","10,262","20,544","17,824","22,157","9,301","6,808","27,461","51,813","17,043","10,064","4,165","3,557","1,298","1,586","3,640"
2021,11,10,"679,038","59,714","14,510","16,879","7,037","21,288","43,900","8,633","8,113","27,154","21,522","26,402","9,491","16,911","34,877","15,301","27,870","4,231","31,670","17,051","14,619","52,442","21,068","14,755","16,619","3,490","8,901","40,249","12,739","25,771","13,262","7,268","14,166","61,846","12,996","25,913","22,937","25,695","11,814","9,254","25,407","51,364","17,385","12,362","6,187","4,861","1,607","2,336","5,145"
2021,11,20,"950,070","97,086","23,914","27,679","15,583","29,910","65,673","17,757","15,587","32,329","32,620","38,865","17,575","21,290","58,154","19,250","42,955","5,975","56,282","30,934","25,348","75,222","31,994","22,090","21,138","5,010","13,393","44,902","16,961","37,654","19,231","11,972","19,226","72,123","18,940","29,953","23,230","31,863","17,947","12,845","27,060","59,216","23,908","14,901","10,450","6,554","3,279","3,565","5,928"
2021,11,30,"982,766","92,988","17,427","29,802","14,732","31,027","69,017","18,777","16,675","33,565","30,748","39,670","17,578","22,092","57,977","20,440","47,281","5,233","46,561","23,874","22,687","71,074","34,678","18,900","17,496","5,110","12,710","44,437","20,384","41,717","19,406","11,768","26,894","69,804","17,836","28,109","23,859","35,997","16,682","12,471","36,965","79,162","28,883","14,553","8,194","5,872","2,332","3,022","5,414"
2021,11,40,"1,167,100","100,404","21,915","31,263","14,266","32,960","75,352","19,116","16,634","39,602","37,066","42,133","17,677","24,456","63,257","24,589","52,021","7,115","53,499","28,443","25,056","86,088","39,229","23,546","23,313","5,187","15,752","66,019","23,370","49,936","21,085","11,990","29,604","97,317","22,851","40,320","34,146","42,327","18,168","16,118","47,781","90,798","35,756","20,525","10,638","8,164","2,583","4,191","8,267"
2021,11,50,"1,150,601","98,519","24,636","30,360","15,799","27,724","77,720","20,517","18,743","38,460","39,908","46,657","20,978","25,679","70,284","24,453","47,970","8,676","65,245","35,202","30,043","96,544","41,751","27,440","27,353","5,942","17,107","62,215","17,826","47,190","23,169","14,050","22,732","86,927","22,760","35,157","29,010","40,053","18,550","16,940","35,346","65,602","33,322","20,685","16,069","10,533","3,768","5,889","10,710"
2021,11,60,"827,378","64,746","16,462","21,429","11,952","14,903","58,771","16,936","15,873","25,962","29,757","36,924","18,029","18,895","58,032","18,767","30,555","6,911","41,233","21,818","19,415","66,501","30,894","18,181","17,426","4,398","12,967","44,051","10,861","28,257","17,654","11,587","18,783","54,666","17,323","20,751","16,592","27,289","14,691","14,017","26,093","39,920","26,138","15,773","14,560","10,266","4,141","6,708","12,361"
2021,11,70,"352,335","25,519","6,962","8,089","5,353","5,115","26,193","7,644","6,960","11,589","13,761","14,721","7,762","6,959","22,063","7,974","12,714","3,623","13,680","7,512","6,168","26,430","13,154","6,680","6,596","1,796","5,199","21,078","4,406","9,244","6,852","4,325","8,571","29,703","7,479","11,769","10,455","12,752","6,090","6,362","12,412","15,515","11,044","7,725","5,760","4,898","2,200","3,205","6,520"
2021,11,80,"136,768","9,433","2,908","2,755","1,950","1,820","9,882","2,391","2,187","5,304","5,577","5,135","2,662","2,473","7,076","2,642","5,291","1,732","5,068","2,927","2,141","12,782","5,860","3,359","3,563",778,"1,938","7,754","1,626","3,169","2,858","1,579","2,312","12,838","2,911","5,315","4,612","5,596","2,619","2,819","4,340","5,653","3,523","2,964","2,503","2,127","1,079","1,493","2,582"
2021,11,90,"12,965",911,315,263,171,162,"1,052",203,159,690,458,518,226,292,743,237,474,160,474,295,179,"1,321",558,378,385,101,180,670,116,299,332,176,246,"1,177",260,498,419,546,230,235,399,457,273,235,248,206,109,139,243
2021,11,100,458,31,9,7,10,5,34,11,4,19,8,18,8,10,37,8,18,4,23,12,11,41,17,14,10,3,20,29,6,12,11,1,9,22,6,12,4,15,8,5,15,14,10,9,12,6,9,13,7
2021,12,총,"6,827,298","595,933","137,861","183,925","91,926","182,221","461,131","119,517","106,772","234,842","228,538","270,496","119,239","151,257","399,484","144,384","293,954","46,694","334,646","178,943","155,703","528,094","238,375","145,362","144,357","36,092","95,172","365,103","119,409","267,423","133,246","81,148","160,163","534,459","133,503","217,999","182,957","245,085","115,727","97,895","243,415","460,788","197,673","119,835","78,915","57,022","22,399","32,129","60,846"
2021,12,0,"562,739","46,850","8,954","15,330","5,102","17,464","33,541","7,547","6,214","19,780","17,090","19,253","7,485","11,768","27,336","11,124","25,414","2,994","21,370","11,174","10,196","39,711","18,931","10,160","10,620","3,378","7,204","32,641","11,092","24,171","9,527","6,507","16,819","48,329","10,220","20,367","17,742","22,142","9,237","6,769","27,354","51,673","17,004","10,016","4,165","3,529","1,290","1,576","3,633"
2021,12,10,"678,063","59,563","14,413","16,847","7,020","21,283","43,856","8,619","8,070","27,167","21,464","26,360","9,455","16,905","34,805","15,223","27,910","4,214","31,490","16,928","14,562","52,320","21,067","14,724","16,529","3,588","8,872","40,342","12,742","25,747","13,204","7,240","14,363","61,632","12,825","25,868","22,939","25,733","11,479","9,199","25,447","51,575","17,349","12,341","6,134","4,848","1,617","2,321","5,085"
2021,12,20,"947,823","96,683","23,785","27,618","15,512","29,768","65,418","17,690","15,493","32,235","32,580","38,745","17,498","21,247","57,852","19,149","43,129","5,971","55,970","30,744","25,226","75,061","31,961","22,000","21,100","5,117","13,320","44,876","16,891","37,460","19,179","11,895","19,192","71,890","18,873","29,880","23,137","31,937","17,852","12,809","26,969","59,249","23,893","14,925","10,530","6,537","3,272","3,565","5,907"
2021,12,30,"983,619","93,017","17,445","29,819","14,785","30,968","69,035","18,737","16,600","33,698","30,734","39,831","17,519","22,312","57,906","20,343","47,642","5,248","46,519","23,853","22,666","71,140","34,812","18,880","17,448","5,310","12,660","44,673","20,355","41,656","19,409","11,779","26,941","69,724","17,852","28,044","23,828","36,042","16,664","12,521","36,839","79,282","28,954","14,517","8,220","5,877","2,340","3,010","5,431"
2021,12,40,"1,168,232","100,275","21,867","31,255","14,220","32,933","75,334","19,143","16,557","39,634","37,060","42,175","17,625","24,550","63,207","24,549","52,317","7,117","53,374","28,364","25,010","85,933","39,201","23,451","23,281","5,324","15,668","66,249","23,409","49,973","21,056","12,005","29,884","97,185","22,884","40,204","34,097","42,536","18,184","16,151","47,904","91,142","35,920","20,520","10,619","8,133","2,576","4,191","8,262"
2021,12,50,"1,152,627","98,577","24,630","30,395","15,810","27,742","77,810","20,519","18,690","38,601","39,952","46,687","20,957","25,730","70,156","24,371","48,259","8,676","65,237","35,216","30,021","96,573","41,795","27,436","27,342","6,103","17,142","62,456","17,830","47,257","23,142","14,029","22,873","87,064","22,772","35,216","29,076","40,292","18,569","16,965","35,434","65,999","33,402","20,712","16,101","10,557","3,760","5,888","10,754"
2021,12,60,"830,282","64,979","16,541","21,500","11,986","14,952","58,860","16,984","15,829","26,047","29,805","37,011","18,052","18,959","58,182","18,745","30,727","6,964","41,419","21,929","19,490","66,719","30,997","18,250","17,472","4,549","12,952","44,243","10,933","28,380","17,648","11,600","18,878","54,831","17,388","20,822","16,621","27,464","14,779","14,043","26,188","40,130","26,223","15,836","14,617","10,277","4,152","6,730","12,418"
2021,12,70,"352,810","25,550","6,972","8,120","5,355","5,103","26,212","7,631","6,956","11,625","13,771","14,725","7,729","6,996","22,149","7,986","12,742","3,605","13,681","7,483","6,198","26,438","13,174","6,693","6,571","1,832","5,217","21,078","4,397","9,274","6,861","4,318","8,617","29,688","7,481","11,747","10,460","12,743","6,102","6,385","12,496","15,592","11,051","7,737","5,762","4,900","2,193","3,202","6,506"
2021,12,80,"137,676","9,506","2,935","2,771","1,959","1,841","9,970","2,434","2,202","5,334","5,615","5,178","2,687","2,491","7,119","2,656","5,332","1,742","5,089","2,938","2,151","12,827","5,865","3,373","3,589",786,"1,955","7,842","1,640","3,200","2,871","1,598","2,349","12,909","2,944","5,331","4,634","5,627","2,613","2,809","4,367","5,667","3,593","2,981","2,501","2,147","1,087","1,498","2,602"
2021,12,90,"13,079",911,312,263,173,163,"1,065",205,157,703,459,523,230,293,745,229,470,159,482,306,176,"1,335",557,382,396,102,177,682,118,296,338,176,242,"1,185",258,509,418,555,244,240,404,469,276,240,255,212,106,142,242
2021,12,100,348,22,7,7,4,4,30,8,4,18,8,8,2,6,27,9,12,4,15,8,7,37,15,13,9,3,5,21,2,9,11,1,5,22,6,11,5,14,4,4,13,10,8,10,11,5,6,6,6
