년도,월,나이,고양시,덕양구,주교동,원신동,흥도동,성사1동,성사2동,효자동,삼송동,창릉동,고양동,관산동,능곡동,화정1동,화정2동,행주동,행신1동,행신2동,행신3동,화전동,대덕동,일산동구,식사동,중산동,정발산동,풍산동,백석1동,백석2동,마두1동,마두2동,장항1동,장항2동,고봉동,일산서구,일산1동,일산2동,일산3동,탄현동,주엽1동,주엽2동,대화동,송포동,송산동
2021,4,20,"76,716","32,403","1,160","1,145","2,577","1,572",807,710,"1,330","1,162","1,904","2,385","1,168","3,125","2,332","1,568","1,568","2,554","3,603","1,489",244,"22,558","2,491","3,587","2,051","2,727","2,406","1,602","1,869","1,131",661,"2,341","1,692","21,755","2,041","1,421","2,443","3,784","1,934","1,896","3,046","1,678","3,512"
2021,4,30,"71,068","34,519",877,"1,813","3,755","1,319",651,"1,366","2,271","2,441","1,643","2,189",964,"2,214","2,116","1,286","1,409","2,520","2,561","2,954",170,"18,886","1,846","2,694","1,508","2,274","2,218","1,632","1,047",698,870,"2,459","1,640","17,663","1,589",982,"1,698","3,470","1,563","1,582","2,714","1,368","2,697"
2021,4,40,"87,592","39,513","1,080","2,187","4,470","1,735",804,"1,270","2,041","2,002","2,632","3,007","1,102","2,682","2,819","1,462","1,655","2,344","3,474","2,578",169,"24,118","3,359","3,462","1,637","3,163","2,309","1,811","1,838","1,280","1,058","2,326","1,875","23,961","2,002","1,249","3,114","4,364","2,033","2,161","2,645","1,757","4,636"
2021,4,50,"96,072","41,453","1,660","1,552","3,240","2,169",994,820,"1,603","1,379","2,687","3,566","1,611","3,687","2,883","2,156","2,061","2,878","4,537","1,688",282,"27,365","3,302","4,260","2,081","3,360","2,680","1,981","2,329","1,517","1,006","2,411","2,438","27,254","2,504","2,050","3,180","4,674","2,344","2,418","3,238","1,993","4,853"
2021,4,60,"63,077","29,210","1,222","1,336","2,354","1,465",799,551,"1,365","1,076","1,976","2,936","1,253","2,188","1,625","1,581","1,461","1,814","2,660","1,283",265,"17,255","1,674","2,914","1,471","2,142","1,693","1,214","1,409",830,661,"1,361","1,886","16,612","1,657","1,470","1,708","2,488","1,580","1,651","2,060","1,218","2,780"
2021,4,70,"26,504","13,115",525,613,"1,172",652,401,232,707,501,"1,067","1,403",533,996,664,602,532,744,"1,079",571,121,"6,741",584,"1,178",642,854,608,497,501,340,240,513,784,"6,648",769,539,565,938,669,758,803,506,"1,101"
2021,4,80,"12,236","5,602",201,199,387,306,203,75,250,154,423,540,231,615,395,262,283,353,492,185,48,"3,222",256,561,268,401,302,216,247,250,67,339,315,"3,412",363,254,300,495,446,485,338,252,479
2021,4,90,"1,246",512,20,19,35,23,14,7,14,25,44,37,17,63,37,18,23,33,54,26,3,356,28,74,27,48,23,23,30,37,6,35,25,378,34,26,42,53,56,68,41,19,39
2021,4,100,47,22,2,0,1,1,1,4,1,0,1,2,0,2,1,1,1,1,1,1,1,15,2,1,1,0,2,1,1,1,0,4,2,10,0,0,1,0,3,1,3,2,0
2021,5,총,"529,030","237,211","7,645","11,333","22,917","10,859","5,514","6,507","11,616","11,033","15,099","18,618","7,987","18,419","16,028","9,899","10,688","15,784","22,238","13,618","1,409","146,195","17,960","22,729","11,331","18,800","14,608","10,104","11,642","7,788","5,861","13,144","12,228","145,624","13,195","9,186","17,285","25,357","13,125","13,634","17,636","10,724","25,482"
2021,5,0,"41,242","19,514",298,"1,473","2,705",650,295,"1,025","1,209","1,384","1,069","1,069",465,"1,000","1,291",374,704,"1,132","1,347","1,981",43,"10,560","1,879","1,688",646,"1,574","1,004",438,707,612,757,546,709,"11,168",966,422,"1,358","2,300",907,"1,017","1,134",806,"2,258"
2021,5,10,"52,882","21,076",623,987,"2,105",964,527,449,814,813,"1,633","1,456",634,"1,860","1,886",616,985,"1,398","2,397",864,65,"14,983","2,486","2,277","1,021","2,273","1,375",661,"1,661","1,119",504,783,823,"16,823","1,295",781,"2,895","2,793","1,596","1,596","1,591","1,150","3,126"
2021,5,20,"76,559","32,354","1,148","1,127","2,575","1,576",810,707,"1,325","1,179","1,920","2,375","1,174","3,115","2,312","1,562","1,573","2,553","3,603","1,477",243,"22,540","2,493","3,619","2,020","2,708","2,400","1,623","1,875","1,111",671,"2,335","1,685","21,665","2,036","1,422","2,425","3,774","1,922","1,880","3,037","1,670","3,499"
2021,5,30,"71,035","34,547",874,"1,805","3,809","1,306",653,"1,356","2,260","2,462","1,618","2,187",966,"2,218","2,115","1,285","1,411","2,526","2,579","2,948",169,"18,881","1,851","2,677","1,513","2,246","2,216","1,643","1,051",690,867,"2,474","1,653","17,607","1,586",971,"1,707","3,430","1,564","1,593","2,719","1,370","2,667"
2021,5,40,"87,361","39,446","1,073","2,200","4,485","1,732",808,"1,273","2,054","2,024","2,630","2,984","1,098","2,652","2,813","1,439","1,645","2,330","3,453","2,584",169,"24,024","3,362","3,447","1,627","3,174","2,277","1,795","1,809","1,281","1,071","2,314","1,867","23,891","1,984","1,256","3,088","4,370","2,020","2,167","2,643","1,738","4,625"
2021,5,50,"96,275","41,591","1,660","1,545","3,262","2,166",991,830,"1,609","1,396","2,707","3,599","1,613","3,697","2,881","2,149","2,066","2,897","4,545","1,696",282,"27,409","3,319","4,250","2,079","3,335","2,695","1,994","2,341","1,505","1,008","2,438","2,445","27,275","2,494","2,035","3,196","4,686","2,347","2,395","3,240","1,992","4,890"
2021,5,60,"63,540","29,384","1,221","1,357","2,371","1,474",808,549,"1,377","1,092","1,991","2,952","1,250","2,207","1,630","1,595","1,466","1,816","2,683","1,281",264,"17,444","1,696","2,951","1,477","2,181","1,704","1,220","1,418",850,668,"1,365","1,914","16,712","1,670","1,484","1,710","2,502","1,592","1,666","2,081","1,215","2,792"
2021,5,70,"26,520","13,126",522,620,"1,178",659,400,230,706,502,"1,060","1,408",534,990,665,598,532,748,"1,084",568,122,"6,739",589,"1,175",646,858,608,493,503,333,240,507,787,"6,655",763,536,566,939,669,762,809,507,"1,104"
2021,5,80,"12,323","5,638",204,201,391,308,206,79,248,156,425,548,237,615,395,263,280,350,492,192,48,"3,243",254,572,274,405,302,213,248,248,68,341,318,"3,442",366,253,298,509,451,491,339,254,481
2021,5,90,"1,247",513,20,18,35,23,15,5,13,25,45,38,16,63,39,17,25,33,54,26,3,357,29,72,27,46,25,23,28,38,7,37,25,377,35,26,41,54,55,66,41,19,40
2021,5,100,46,22,2,0,1,1,1,4,1,0,1,2,0,2,1,1,1,1,1,1,1,15,2,1,1,0,2,1,1,1,0,4,2,9,0,0,1,0,2,1,2,3,0
2021,6,총,"528,924","237,312","7,632","11,293","23,073","10,888","5,500","6,539","11,648","11,066","15,087","18,632","7,991","18,410","16,003","9,870","10,682","15,739","22,232","13,629","1,398","146,160","17,997","22,735","11,339","18,778","14,566","10,104","11,622","7,782","5,879","13,129","12,229","145,452","13,189","9,164","17,249","25,337","13,101","13,605","17,629","10,721","25,457"
2021,6,0,"41,015","19,441",292,"1,454","2,695",654,291,"1,024","1,217","1,368","1,057","1,066",459,999,"1,276",376,702,"1,135","1,347","1,991",38,"10,513","1,867","1,684",648,"1,567",989,435,702,613,756,546,706,"11,061",955,417,"1,335","2,285",890,"1,006","1,129",802,"2,242"
2021,6,10,"52,748","21,055",619,997,"2,136",958,522,457,817,820,"1,634","1,451",636,"1,847","1,878",612,976,"1,390","2,372",873,60,"14,915","2,489","2,275","1,023","2,261","1,369",648,"1,644","1,121",496,772,817,"16,778","1,297",764,"2,900","2,791","1,594","1,589","1,578","1,149","3,116"
2021,6,20,"76,408","32,315","1,151","1,115","2,585","1,582",807,708,"1,321","1,178","1,916","2,368","1,180","3,115","2,312","1,548","1,582","2,538","3,602","1,464",243,"22,490","2,498","3,611","2,019","2,708","2,378","1,609","1,881","1,103",678,"2,319","1,686","21,603","2,020","1,414","2,405","3,763","1,915","1,887","3,032","1,673","3,494"
2021,6,30,"71,023","34,518",876,"1,786","3,842","1,312",650,"1,354","2,253","2,487","1,606","2,178",971,"2,227","2,101","1,276","1,398","2,517","2,594","2,924",166,"18,892","1,863","2,661","1,527","2,236","2,204","1,645","1,056",688,865,"2,498","1,649","17,613","1,596",967,"1,704","3,427","1,566","1,593","2,722","1,368","2,670"
2021,6,40,"87,191","39,417","1,057","2,199","4,528","1,729",801,"1,288","2,062","2,032","2,614","2,981","1,086","2,623","2,809","1,428","1,655","2,324","3,429","2,602",170,"23,962","3,369","3,437","1,624","3,166","2,264","1,804","1,786","1,279","1,082","2,290","1,861","23,812","1,988","1,255","3,076","4,363","2,008","2,156","2,626","1,736","4,604"
2021,6,50,"96,176","41,553","1,662","1,543","3,255","2,174",989,833,"1,607","1,402","2,714","3,608","1,608","3,683","2,880","2,145","2,058","2,883","4,538","1,691",280,"27,374","3,318","4,248","2,057","3,338","2,692","1,997","2,335","1,506","1,004","2,446","2,433","27,249","2,483","2,033","3,193","4,693","2,341","2,385","3,243","1,988","4,890"
2021,6,60,"64,166","29,683","1,229","1,363","2,415","1,487",817,559,"1,401","1,092","2,016","2,979","1,267","2,247","1,642","1,600","1,471","1,831","2,705","1,295",267,"17,636","1,720","2,986","1,491","2,201","1,732","1,230","1,434",853,677,"1,373","1,939","16,847","1,682","1,499","1,731","2,518","1,606","1,672","2,099","1,223","2,817"
2021,6,70,"26,485","13,110",519,619,"1,186",657,397,230,703,498,"1,056","1,405",530,985,669,600,535,740,"1,096",564,121,"6,725",582,"1,181",648,848,606,494,501,333,245,502,785,"6,650",765,537,566,934,667,754,819,505,"1,103"
2021,6,80,"12,409","5,681",204,198,395,311,209,78,252,164,430,559,238,617,396,267,279,350,490,195,49,"3,278",262,579,273,405,305,218,253,247,68,342,326,"3,450",369,251,297,509,457,494,339,254,480
2021,6,90,"1,257",516,21,19,35,23,16,4,14,25,43,35,16,65,39,17,25,30,58,28,3,360,27,72,28,48,25,23,29,38,8,37,25,381,34,27,41,54,55,68,41,20,41
2021,6,100,46,23,2,0,1,1,1,4,1,0,1,2,0,2,1,1,1,1,1,2,1,15,2,1,1,0,2,1,1,1,0,4,2,8,0,0,1,0,2,1,1,3,0
2021,7,총,"529,135","237,593","7,618","11,276","23,196","10,887","5,511","6,673","11,687","11,153","15,062","18,658","7,998","18,351","15,976","9,882","10,659","15,725","22,215","13,683","1,383","146,087","18,027","22,707","11,335","18,761","14,546","10,082","11,611","7,744","5,873","13,171","12,230","145,455","13,183","9,160","17,239","25,377","13,108","13,569","17,666","10,690","25,463"
2021,7,0,"40,827","19,317",286,"1,448","2,668",657,289,"1,027","1,220","1,375","1,047","1,047",453,991,"1,262",373,696,"1,130","1,326","1,987",35,"10,486","1,872","1,672",650,"1,551",995,434,705,601,757,547,702,"11,024",957,412,"1,326","2,303",877,995,"1,127",809,"2,218"
2021,7,10,"52,730","21,097",618,"1,002","2,164",944,519,458,829,837,"1,639","1,455",646,"1,834","1,864",615,964,"1,394","2,369",889,57,"14,890","2,496","2,262","1,038","2,254","1,360",645,"1,632","1,125",489,775,814,"16,743","1,296",764,"2,897","2,763","1,603","1,590","1,581","1,137","3,112"
2021,7,20,"76,227","32,255","1,145","1,106","2,603","1,579",808,735,"1,313","1,176","1,913","2,345","1,172","3,104","2,300","1,554","1,572","2,540","3,576","1,480",234,"22,411","2,491","3,598","1,998","2,706","2,368","1,609","1,878","1,097",685,"2,314","1,667","21,561","2,003","1,422","2,404","3,770","1,913","1,877","3,013","1,660","3,499"
2021,7,30,"71,037","34,569",869,"1,762","3,895","1,309",647,"1,404","2,250","2,514","1,599","2,170",982,"2,209","2,096","1,286","1,395","2,502","2,615","2,896",169,"18,874","1,863","2,663","1,522","2,255","2,189","1,633","1,055",682,868,"2,508","1,636","17,594","1,594",962,"1,694","3,437","1,555","1,578","2,727","1,360","2,687"
2021,7,40,"87,021","39,372","1,047","2,218","4,531","1,718",806,"1,308","2,072","2,045","2,578","2,999","1,078","2,605","2,802","1,419","1,652","2,310","3,394","2,623",167,"23,936","3,368","3,429","1,616","3,144","2,272","1,794","1,783","1,276","1,079","2,288","1,887","23,713","1,976","1,248","3,069","4,333","2,006","2,150","2,631","1,733","4,567"
2021,7,50,"96,283","41,631","1,662","1,542","3,284","2,184",993,837,"1,622","1,409","2,732","3,613","1,609","3,668","2,886","2,135","2,055","2,875","4,542","1,704",279,"27,346","3,330","4,224","2,061","3,331","2,690","1,982","2,328","1,502","1,002","2,457","2,439","27,306","2,493","2,024","3,206","4,734","2,348","2,378","3,242","1,976","4,905"
2021,7,60,"64,696","29,957","1,243","1,363","2,432","1,496",828,583,"1,407","1,102","2,014","3,014","1,274","2,265","1,660","1,616","1,481","1,856","2,746","1,308",269,"17,744","1,731","3,019","1,494","2,213","1,732","1,244","1,444",853,677,"1,393","1,944","16,995","1,697","1,510","1,743","2,537","1,616","1,679","2,130","1,231","2,852"
2021,7,70,"26,521","13,155",520,621,"1,193",662,395,233,705,499,"1,067","1,417",528,990,668,599,537,736,"1,092",572,121,"6,724",580,"1,181",652,851,611,494,499,326,239,506,785,"6,642",760,536,566,931,668,754,829,501,"1,097"
2021,7,80,"12,479","5,692",203,197,392,314,209,80,254,170,428,562,239,618,393,268,279,349,497,192,48,"3,300",267,585,274,406,304,223,255,244,69,342,331,"3,487",372,254,292,517,464,499,346,259,484
2021,7,90,"1,271",528,23,17,34,23,16,4,15,26,44,34,17,65,44,16,27,32,58,30,3,361,27,73,29,50,23,23,31,37,8,37,23,382,35,28,41,52,56,68,39,21,42
2021,7,100,43,20,2,0,0,1,1,4,0,0,1,2,0,2,1,1,1,1,0,2,1,15,2,1,1,0,2,1,1,1,0,4,2,8,0,0,1,0,2,1,1,3,0
2021,8,총,"528,972","237,826","7,591","11,294","23,361","10,884","5,514","6,723","11,694","11,314","15,061","18,666","7,986","18,308","15,988","9,858","10,631","15,698","22,149","13,717","1,389","145,977","18,037","22,658","11,337","18,768","14,517","10,084","11,592","7,723","5,871","13,200","12,190","145,169","13,139","9,148","17,186","25,299","13,075","13,537","17,654","10,679","25,452"
2021,8,0,"40,558","19,238",282,"1,435","2,677",648,287,"1,022","1,213","1,382","1,040","1,039",449,982,"1,249",375,699,"1,125","1,315","1,985",34,"10,416","1,858","1,661",648,"1,544",984,446,704,589,759,536,687,"10,904",932,407,"1,311","2,285",865,986,"1,129",796,"2,193"
2021,8,10,"52,666","21,092",614,"1,003","2,169",938,523,469,831,853,"1,634","1,454",645,"1,827","1,860",607,957,"1,388","2,357",903,60,"14,828","2,492","2,248","1,049","2,241","1,350",648,"1,624","1,117",479,774,806,"16,746","1,294",765,"2,893","2,762","1,603","1,583","1,569","1,151","3,126"
2021,8,20,"75,986","32,238","1,133","1,120","2,647","1,574",802,748,"1,296","1,182","1,908","2,359","1,165","3,078","2,309","1,546","1,551","2,524","3,568","1,486",242,"22,379","2,499","3,585","1,979","2,721","2,352","1,596","1,868","1,100",689,"2,319","1,671","21,369","1,998","1,420","2,368","3,733","1,894","1,860","2,986","1,621","3,489"
2021,8,30,"71,028","34,571",860,"1,761","3,926","1,326",645,"1,399","2,262","2,547","1,593","2,161",974,"2,211","2,095","1,281","1,399","2,503","2,595","2,867",166,"18,850","1,864","2,671","1,513","2,244","2,191","1,635","1,051",678,864,"2,512","1,627","17,607","1,590",957,"1,709","3,411","1,544","1,595","2,740","1,365","2,696"
2021,8,40,"86,777","39,387","1,038","2,223","4,589","1,709",809,"1,320","2,066","2,078","2,569","3,001","1,083","2,584","2,793","1,410","1,633","2,304","3,371","2,637",170,"23,818","3,362","3,401","1,608","3,137","2,261","1,767","1,768","1,263","1,074","2,297","1,880","23,572","1,963","1,227","3,040","4,322","2,008","2,119","2,616","1,731","4,546"
2021,8,50,"96,304","41,605","1,655","1,541","3,270","2,190",991,839,"1,635","1,438","2,749","3,607","1,594","3,663","2,889","2,115","2,050","2,864","4,519","1,720",276,"27,408","3,334","4,208","2,080","3,339","2,698","1,995","2,335","1,510","1,010","2,471","2,428","27,291","2,490","2,028","3,201","4,727","2,342","2,384","3,236","1,972","4,911"
2021,8,60,"65,255","30,242","1,260","1,374","2,456","1,501",832,595,"1,414","1,128","2,017","3,029","1,293","2,290","1,684","1,636","1,490","1,872","2,782","1,321",268,"17,862","1,756","3,044","1,505","2,229","1,737","1,256","1,452",854,680,"1,403","1,946","17,151","1,709","1,526","1,757","2,554","1,623","1,691","2,158","1,260","2,873"
2021,8,70,"26,473","13,132",516,620,"1,191",661,397,243,705,502,"1,059","1,405",527,975,668,606,542,737,"1,084",573,121,"6,699",574,"1,178",648,848,610,493,499,328,238,501,782,"6,642",761,535,569,936,671,749,833,496,"1,092"
2021,8,80,"12,586","5,759",208,200,402,314,210,80,256,178,445,572,239,628,394,265,281,347,499,193,48,"3,334",269,587,278,414,307,223,258,245,70,346,337,"3,493",368,255,295,518,465,501,347,261,483
2021,8,90,"1,294",541,23,17,34,22,17,4,16,26,46,37,17,68,46,16,28,33,58,30,3,368,28,74,28,51,25,24,32,38,8,36,24,385,34,28,42,51,58,68,39,23,42
2021,8,100,45,21,2,0,0,1,1,4,0,0,1,2,0,2,1,1,1,1,1,2,1,15,1,1,1,0,2,1,1,1,0,5,2,9,0,0,1,0,2,1,1,3,1
2021,9,총,"528,911","237,936","7,555","11,305","23,475","10,876","5,516","6,756","11,694","11,418","15,063","18,654","7,957","18,301","15,973","9,871","10,606","15,669","22,082","13,748","1,417","145,945","18,056","22,629","11,323","18,727","14,527","10,067","11,588","7,724","5,868","13,242","12,194","145,030","13,101","9,132","17,130","25,288","13,063","13,509","17,659","10,694","25,454"
2021,9,0,"40,382","19,188",277,"1,432","2,688",646,287,"1,022","1,217","1,391","1,036","1,032",446,969,"1,240",374,688,"1,121","1,295","1,994",33,"10,350","1,850","1,660",646,"1,532",972,438,697,585,753,534,683,"10,844",923,405,"1,291","2,282",858,979,"1,129",794,"2,183"
2021,9,10,"52,558","21,093",608,"1,001","2,184",943,528,479,824,865,"1,629","1,451",639,"1,818","1,855",606,954,"1,382","2,349",907,71,"14,764","2,493","2,228","1,044","2,223","1,349",646,"1,624","1,112",483,763,799,"16,701","1,302",750,"2,891","2,749","1,597","1,578","1,560","1,148","3,126"
2021,9,20,"75,865","32,183","1,122","1,117","2,672","1,560",783,744,"1,292","1,174","1,916","2,352","1,156","3,084","2,313","1,551","1,536","2,512","3,570","1,467",262,"22,373","2,506","3,567","1,955","2,732","2,341","1,595","1,865","1,099",690,"2,335","1,688","21,309","1,973","1,422","2,356","3,724","1,892","1,849","2,997","1,613","3,483"
2021,9,30,"70,989","34,571",857,"1,749","3,936","1,329",657,"1,406","2,257","2,599","1,586","2,147",963,"2,213","2,093","1,290","1,403","2,486","2,565","2,870",165,"18,864","1,857","2,671","1,536","2,232","2,210","1,633","1,049",675,854,"2,534","1,613","17,554","1,584",957,"1,696","3,399","1,542","1,595","2,738","1,362","2,681"
2021,9,40,"86,525","39,357","1,032","2,229","4,624","1,700",812,"1,321","2,055","2,093","2,562","2,991","1,087","2,578","2,774","1,394","1,634","2,307","3,342","2,653",169,"23,703","3,335","3,384","1,605","3,130","2,250","1,756","1,750","1,254","1,084","2,277","1,878","23,465","1,953","1,217","3,020","4,289","2,000","2,124","2,619","1,719","4,524"
2021,9,50,"96,390","41,583","1,645","1,552","3,264","2,183",989,845,"1,638","1,448","2,744","3,616","1,583","3,662","2,888","2,113","2,044","2,841","4,517","1,733",278,"27,475","3,357","4,219","2,076","3,315","2,702","2,001","2,347","1,531","1,009","2,481","2,437","27,332","2,481","2,030","3,204","4,746","2,341","2,370","3,228","1,993","4,939"
2021,9,60,"65,724","30,475","1,268","1,387","2,469","1,515",831,606,"1,436","1,140","2,036","3,045","1,300","2,298","1,705","1,645","1,498","1,904","2,799","1,325",268,"17,995","1,781","3,057","1,510","2,255","1,759","1,259","1,469",854,680,"1,421","1,950","17,254","1,725","1,531","1,759","2,588","1,630","1,697","2,170","1,273","2,881"
2021,9,70,"26,444","13,099",512,617,"1,187",664,399,245,701,500,"1,058","1,399",529,983,657,604,537,729,"1,085",574,119,"6,688",574,"1,176",647,843,607,490,499,328,237,507,780,"6,657",751,538,574,937,672,744,830,499,"1,112"
2021,9,80,"12,679","5,815",208,204,412,312,212,80,258,183,447,581,237,628,402,275,284,351,499,194,48,"3,344",274,595,275,415,308,223,257,246,70,343,338,"3,520",375,255,297,522,470,504,349,267,481
2021,9,90,"1,308",550,24,17,39,23,17,4,15,25,48,38,17,66,45,18,27,35,60,29,3,374,28,71,28,50,27,25,30,39,8,42,26,384,34,27,41,52,59,68,38,22,43
2021,9,100,47,22,2,0,0,1,1,4,1,0,1,2,0,2,1,1,1,1,1,2,1,15,1,1,1,0,2,1,1,1,0,5,2,10,0,0,1,0,2,1,1,4,1
2021,10,총,"528,683","237,946","7,537","11,330","23,510","10,903","5,492","6,843","11,732","11,494","15,039","18,635","7,937","18,265","15,948","9,851","10,563","15,647","22,009","13,796","1,415","145,811","18,105","22,568","11,313","18,699","14,469","10,054","11,581","7,727","5,866","13,236","12,193","144,926","13,091","9,107","17,117","25,223","13,052","13,493","17,680","10,695","25,468"
2021,10,0,"40,135","19,078",279,"1,431","2,670",646,284,"1,024","1,225","1,389","1,021","1,020",441,961,"1,229",370,673,"1,119","1,269","1,994",33,"10,293","1,846","1,651",649,"1,523",959,443,688,583,749,527,675,"10,764",915,400,"1,288","2,252",858,974,"1,120",790,"2,167"
2021,10,10,"52,494","21,086",598,"1,011","2,203",952,524,487,825,869,"1,629","1,442",635,"1,812","1,849",600,948,"1,373","2,338",927,64,"14,750","2,492","2,207","1,042","2,224","1,346",639,"1,622","1,117",498,761,802,"16,658","1,291",745,"2,886","2,739","1,588","1,575","1,560","1,148","3,126"
2021,10,20,"75,523","32,041","1,116","1,117","2,664","1,561",773,745,"1,296","1,159","1,912","2,339","1,156","3,050","2,306","1,539","1,522","2,496","3,553","1,464",273,"22,237","2,514","3,540","1,942","2,723","2,303","1,584","1,862","1,091",687,"2,323","1,668","21,245","1,975","1,409","2,349","3,700","1,875","1,842","3,015","1,602","3,478"
2021,10,30,"71,054","34,637",863,"1,739","3,939","1,349",660,"1,409","2,248","2,659","1,572","2,137",957,"2,224","2,092","1,301","1,401","2,496","2,565","2,861",165,"18,862","1,863","2,673","1,531","2,220","2,212","1,628","1,056",687,828,"2,534","1,630","17,555","1,573",949,"1,693","3,408","1,549","1,596","2,734","1,357","2,696"
2021,10,40,"86,328","39,263","1,019","2,229","4,646","1,687",804,"1,337","2,072","2,097","2,542","2,979","1,089","2,568","2,743","1,387","1,620","2,295","3,327","2,657",165,"23,643","3,338","3,379","1,587","3,110","2,246","1,759","1,736","1,254","1,091","2,260","1,883","23,422","1,959","1,213","3,018","4,270","1,999","2,124","2,619","1,713","4,507"
2021,10,50,"96,461","41,637","1,639","1,562","3,261","2,188",990,861,"1,648","1,474","2,760","3,620","1,576","3,665","2,889","2,102","2,038","2,829","4,501","1,755",279,"27,467","3,364","4,210","2,084","3,304","2,686","1,999","2,361","1,526","1,020","2,492","2,421","27,357","2,480","2,045","3,206","4,730","2,343","2,359","3,224","2,002","4,968"
2021,10,60,"66,124","30,665","1,279","1,403","2,482","1,521",830,633,"1,440","1,132","2,039","3,067","1,309","2,313","1,725","1,654","1,505","1,921","2,810","1,335",267,"18,109","1,802","3,059","1,522","2,275","1,772","1,261","1,470",859,676,"1,444","1,969","17,350","1,737","1,528","1,766","2,608","1,641","1,704","2,185","1,285","2,896"
2021,10,70,"26,458","13,127",512,618,"1,192",660,397,257,701,505,"1,068","1,401",522,978,661,599,545,728,"1,088",578,117,"6,698",579,"1,178",648,851,607,492,493,325,240,503,782,"6,633",749,534,567,939,666,748,835,498,"1,097"
2021,10,80,"12,747","5,840",205,203,414,317,213,82,261,185,447,588,235,623,408,281,284,354,498,194,48,"3,365",276,596,278,420,311,224,263,245,70,346,336,"3,542",380,257,302,525,467,500,349,273,489
2021,10,90,"1,314",552,25,17,39,22,16,4,15,25,48,40,17,69,45,18,26,35,59,29,3,373,30,74,29,49,25,25,29,39,7,41,25,389,32,27,41,52,63,70,38,23,43
2021,10,100,45,20,2,0,0,0,1,4,1,0,1,2,0,2,1,0,1,1,1,2,1,14,1,1,1,0,2,0,1,1,0,5,2,11,0,0,1,0,3,1,1,4,1
2021,11,총,"528,390","238,233","7,494","11,305","23,466","10,887","5,476","7,352","11,959","11,555","14,998","18,563","7,926","18,208","15,905","9,804","10,512","15,623","21,979","13,806","1,415","145,579","18,117","22,507","11,281","18,678","14,460","10,015","11,554","7,714","5,848","13,238","12,167","144,578","13,063","9,088","17,074","25,127","13,034","13,483","17,597","10,676","25,436"
2021,11,0,"39,945","19,030",273,"1,419","2,639",648,282,"1,033","1,254","1,390","1,016","1,015",444,961,"1,212",359,673,"1,119","1,263","1,995",35,"10,236","1,836","1,639",649,"1,513",951,436,685,591,744,522,670,"10,679",902,404,"1,291","2,231",856,974,"1,107",780,"2,134"
2021,11,10,"52,442","21,068",589,"1,018","2,215",944,525,509,850,879,"1,607","1,432",623,"1,797","1,847",600,940,"1,365","2,322",944,62,"14,755","2,509","2,210","1,031","2,219","1,349",641,"1,620","1,115",496,758,807,"16,619","1,302",737,"2,887","2,729","1,581","1,568","1,557","1,141","3,117"
2021,11,20,"75,222","31,994","1,113","1,109","2,648","1,567",769,773,"1,317","1,143","1,931","2,325","1,162","3,026","2,298","1,543","1,517","2,485","3,551","1,443",274,"22,090","2,514","3,512","1,927","2,722","2,277","1,563","1,857","1,074",686,"2,301","1,657","21,138","1,974","1,399","2,314","3,663","1,873","1,835","3,000","1,603","3,477"
2021,11,30,"71,074","34,678",871,"1,733","3,912","1,362",659,"1,430","2,276","2,687","1,560","2,123",951,"2,235","2,098","1,301","1,383","2,516","2,569","2,850",162,"18,900","1,862","2,660","1,532","2,235","2,226","1,633","1,046",687,829,"2,559","1,631","17,496","1,561",954,"1,701","3,396","1,550","1,594","2,714","1,351","2,675"
2021,11,40,"86,088","39,229","1,000","2,225","4,664","1,677",798,"1,388","2,124","2,113","2,522","2,962","1,089","2,559","2,714","1,373","1,616","2,266","3,294","2,677",168,"23,546","3,329","3,363","1,574","3,100","2,256","1,743","1,721","1,251","1,093","2,246","1,870","23,313","1,952","1,212","3,011","4,241","1,990","2,115","2,580","1,702","4,510"
2021,11,50,"96,544","41,751","1,631","1,565","3,273","2,179",982,970,"1,702","1,488","2,760","3,600","1,572","3,639","2,893","2,099","2,026","2,830","4,503","1,760",279,"27,440","3,362","4,201","2,097","3,289","2,685","1,992","2,368","1,519","1,011","2,503","2,413","27,353","2,481","2,031","3,196","4,742","2,350","2,356","3,221","2,003","4,973"
2021,11,60,"66,501","30,894","1,282","1,403","2,476","1,519",836,781,"1,451","1,135","2,044","3,083","1,315","2,327","1,731","1,642","1,506","1,932","2,828","1,335",268,"18,181","1,820","3,078","1,519","2,278","1,776","1,267","1,469",867,673,"1,459","1,975","17,426","1,733","1,539","1,768","2,623","1,635","1,718","2,198","1,299","2,913"
2021,11,70,"26,430","13,154",512,614,"1,186",657,394,343,707,504,"1,061","1,393",518,971,658,592,545,723,"1,086",576,114,"6,680",577,"1,168",645,852,596,494,499,325,242,500,782,"6,596",747,532,564,921,661,752,825,498,"1,096"
2021,11,80,"12,782","5,860",197,205,415,312,213,111,262,190,449,587,235,621,405,277,280,351,504,197,49,"3,359",277,603,275,420,317,221,257,245,68,343,333,"3,563",378,253,301,529,474,498,358,275,497
2021,11,90,"1,321",558,24,14,38,22,17,10,15,26,47,41,17,70,49,18,25,35,58,29,3,378,30,72,31,50,25,25,31,39,6,42,27,385,33,27,40,52,61,72,36,21,43
2021,11,100,41,17,2,0,0,0,1,4,1,0,1,2,0,2,0,0,1,1,1,0,1,14,1,1,1,0,2,0,1,1,0,5,2,10,0,0,1,0,3,1,1,3,1
