년도,월,나이,경기도,경기도 수원시,경기도 수원시 장안구,경기도 수원시 권선구,경기도 수원시 팔달구,경기도 수원시 영통구,경기도 성남시,경기도 성남시 수정구,경기도 성남시 중원구,경기도 성남시 분당구,경기도 의정부시,경기도 안양시,경기도 안양시 만안구,경기도 안양시 동안구,경기도 부천시,경기도 광명시,경기도 평택시,경기도 동두천시,경기도 안산시,경기도 안산시 상록구,경기도 안산시 단원구,경기도 고양시,경기도 고양시 덕양구,경기도 고양시 일산동구,경기도 고양시 일산서구,경기도 과천시,경기도 구리시,경기도 남양주시,경기도 오산시,경기도 시흥시,경기도 군포시,경기도 의왕시,경기도 하남시,경기도 용인시,경기도 용인시 처인구,경기도 용인시 기흥구,경기도 용인시 수지구,경기도 파주시,경기도 이천시,경기도 안성시,경기도 김포시,경기도 화성시,경기도 광주시,경기도 양주시,경기도 포천시,경기도 여주시,경기도 연천군,경기도 가평군,경기도 양평군
2020,12,20,"1,807,848","186,605","43,999","54,503","28,980","59,123","132,278","35,235","31,252","65,791","64,571","77,754","34,502","43,252","117,408","38,256","73,430","11,303","106,487","58,151","48,336","150,925","62,879","45,026","43,020","8,732","27,281","85,023","31,321","69,580","38,232","23,532","36,407","137,762","34,504","56,781","46,477","56,876","30,105","22,544","52,038","104,538","45,220","27,449","17,841","12,177","5,364","6,212","10,597"
2020,12,30,"1,907,459","178,587","32,667","58,163","24,699","63,058","137,008","35,971","31,123","69,914","60,147","76,353","32,954","43,399","116,034","41,208","80,697","10,215","85,743","44,312","41,431","142,781","67,900","38,431","36,450","8,787","26,372","89,472","38,973","77,446","38,258","22,922","50,109","145,303","34,006","59,526","51,771","67,035","30,526","23,127","76,392","151,181","57,844","28,048","14,576","11,539","4,259","5,742","10,775"
2020,12,40,"2,299,423","202,837","45,313","61,685","27,325","68,514","157,165","37,651","32,908","86,606","74,794","87,806","35,184","52,622","129,151","51,599","93,800","14,334","108,359","58,079","50,280","182,400","78,754","51,287","52,359","9,526","32,845","130,172","43,237","90,660","44,520","24,616","51,423","200,015","43,528","83,883","72,604","80,840","34,690","30,171","88,432","164,059","66,823","39,444","20,472","16,033","4,978","7,910","16,312"
2020,12,50,"2,234,920","196,496","49,266","62,091","30,545","54,594","155,792","41,247","38,243","76,302","80,387","97,513","43,385","54,128","147,596","49,677","86,913","16,481","127,771","69,060","58,711","194,504","82,749","55,775","55,980","11,093","35,772","117,021","33,266","87,624","48,202","29,455","42,068","165,072","43,270","66,733","55,069","72,852","35,246","31,465","66,885","115,447","63,534","38,089","29,176","20,117","7,132","11,364","20,910"
2020,12,60,"1,532,434","120,296","30,739","39,976","22,450","27,131","113,617","33,482","30,714","49,421","57,284","70,845","34,478","36,367","110,614","37,492","55,209","13,225","71,471","37,944","33,527","121,324","56,886","32,825","31,613","7,524","24,423","83,184","19,943","47,233","33,359","21,419","35,105","106,264","31,378","41,167","33,719","49,418","25,947","25,328","49,431","69,998","48,147","28,860","24,393","18,622","7,547","12,108","22,804"
2020,12,70,"765,815","56,575","15,803","17,476","11,901","11,395","57,948","17,169","15,306","25,473","31,313","31,645","16,458","15,187","46,638","17,783","28,554","8,799","29,780","16,804","12,976","61,935","30,417","15,627","15,891","3,722","11,744","44,796","9,779","19,517","15,124","9,097","16,178","65,624","16,025","26,278","23,321","28,781","13,065","13,644","25,784","32,115","21,969","16,287","12,465","10,214","5,045","6,833","13,062"
2020,12,80,"348,213","24,953","7,526","7,502","4,893","5,032","24,919","6,336","5,680","12,903","14,102","14,124","6,969","7,155","19,800","7,432","14,096","4,387","14,393","8,258","6,135","33,052","14,991","8,792","9,269","1,917","4,889","18,570","3,998","8,918","7,532","4,226","5,707","27,806","7,426","11,085","9,295","14,168","6,742","7,596","10,443","14,481","8,339","7,099","6,475","5,309","2,821","3,651","6,268"
2020,12,90,"52,389","3,970","1,267","1,163",720,820,"4,168",964,871,"2,333","1,887","2,157",978,"1,179","3,092","1,145","2,008",622,"2,102","1,223",879,"4,832","2,077","1,406","1,349",383,696,"2,666",509,"1,357","1,202",722,998,"4,189","1,178","1,678","1,333","2,075",950,"1,034","1,516","2,079","1,264","1,021",976,828,400,529,"1,012"
2020,12,100,"4,315",316,89,95,94,38,495,212,187,96,233,179,86,93,250,143,233,85,132,69,63,333,214,62,57,53,82,223,42,96,78,48,124,205,78,73,54,196,63,56,73,116,105,65,78,52,47,50,64
2021,1,총,"13,449,499","1,185,741","273,324","368,686","175,098","368,633","939,774","241,568","216,142","482,064","462,499","549,730","239,070","310,660","817,449","297,748","540,929","94,443","655,733","352,897","302,836","1,081,175","478,147","300,665","302,363","64,549","197,217","714,822","230,042","504,935","273,542","163,585","295,122","1,075,045","257,773","440,940","376,332","466,539","218,651","187,232","477,332","857,550","382,578","231,241","147,393","112,044","43,438","62,399","119,022"
2021,1,0,"1,140,854","96,331","18,132","32,303","9,380","36,516","68,301","15,723","13,176","39,402","34,316","38,980","15,408","23,572","56,594","23,039","49,332","6,247","44,374","23,625","20,749","81,889","38,517","20,868","22,504","5,377","15,049","64,619","23,574","48,875","20,505","13,016","30,164","100,084","21,080","42,435","36,569","44,064","18,689","13,973","55,468","103,916","34,957","19,947","8,509","7,366","2,702","3,334","7,263"
2021,1,10,"1,327,712","118,004","28,542","33,414","13,777","42,271","87,577","17,506","16,494","53,577","42,445","52,278","18,775","33,503","70,237","30,438","53,435","8,603","63,857","34,257","29,600","104,814","41,468","29,618","33,728","6,435","18,093","77,390","24,924","50,397","26,493","14,561","25,378","121,078","24,731","50,790","45,557","49,196","22,042","17,908","48,102","97,086","33,621","24,137","12,141","9,558","3,179","4,578","9,727"
2021,1,20,"1,809,285","186,382","43,862","54,418","29,052","59,050","132,058","35,164","31,200","65,694","64,700","77,416","34,358","43,058","117,030","38,088","73,980","11,286","106,590","58,356","48,234","150,816","62,787","45,052","42,977","8,825","27,239","85,165","31,378","69,859","38,199","23,456","36,632","137,984","34,485","57,003","46,496","56,945","30,257","22,585","52,445","104,994","45,203","27,498","17,895","12,225","5,334","6,253","10,568"
2021,1,30,"1,906,582","178,182","32,590","58,003","24,758","62,831","136,762","35,907","31,128","69,727","60,085","76,355","32,846","43,509","115,524","40,935","81,379","10,177","85,788","44,397","41,391","143,262","68,185","38,658","36,419","8,987","26,228","89,274","38,825","78,212","38,131","22,826","50,171","144,750","33,964","59,161","51,625","66,931","30,540","23,084","76,728","150,827","57,679","28,151","14,559","11,496","4,243","5,709","10,782"
2021,1,40,"2,300,938","202,513","45,141","61,702","27,261","68,409","156,911","37,605","32,875","86,431","74,819","87,497","35,032","52,465","128,827","51,316","94,298","14,316","108,102","58,022","50,080","182,175","78,812","51,295","52,068","9,758","32,722","130,410","43,380","91,425","44,321","24,587","51,912","199,921","43,651","83,722","72,548","80,805","34,713","30,208","89,210","164,718","66,904","39,558","20,425","16,033","4,954","7,896","16,304"
2021,1,50,"2,239,200","196,509","49,257","62,014","30,525","54,713","155,826","41,184","38,171","76,471","80,522","97,454","43,314","54,140","147,397","49,599","87,462","16,520","127,904","69,241","58,663","194,901","82,908","55,985","56,008","11,280","35,771","117,419","33,399","88,019","48,122","29,389","42,254","165,706","43,343","66,986","55,377","73,232","35,314","31,458","67,232","116,070","63,681","38,204","29,147","20,132","7,106","11,352","20,819"
2021,1,60,"1,548,037","121,665","31,033","40,467","22,667","27,498","114,432","33,711","30,941","49,780","57,843","71,437","34,752","36,685","111,658","37,737","55,895","13,340","72,450","38,506","33,944","122,721","57,521","33,195","32,005","7,714","24,672","83,886","20,137","48,041","33,731","21,610","35,407","107,144","31,715","41,485","33,944","49,918","26,185","25,574","50,063","70,875","48,609","29,109","24,646","18,754","7,596","12,179","23,009"
2021,1,70,"768,814","56,690","15,811","17,532","11,919","11,428","58,135","17,213","15,366","25,556","31,433","31,772","16,510","15,262","46,848","17,858","28,675","8,795","29,918","16,870","13,048","62,076","30,512","15,670","15,894","3,789","11,757","45,017","9,842","19,639","15,182","9,119","16,319","65,857","16,083","26,371","23,403","28,847","13,114","13,719","25,901","32,261","22,150","16,339","12,488","10,252","5,042","6,830","13,150"
2021,1,80,"350,794","25,134","7,583","7,565","4,942","5,044","25,087","6,372","5,724","12,991","14,193","14,164","6,995","7,169","19,945","7,439","14,213","4,449","14,504","8,318","6,186","33,285","15,119","8,834","9,332","1,940","4,899","18,728","4,023","8,995","7,577","4,235","5,753","28,103","7,463","11,224","9,416","14,294","6,770","7,624","10,575","14,579","8,403","7,193","6,520","5,333","2,833","3,686","6,318"
2021,1,90,"52,908","4,007","1,283","1,172",718,834,"4,178",964,879,"2,335","1,908","2,193",991,"1,202","3,135","1,155","2,023",625,"2,114","1,236",878,"4,894","2,100","1,426","1,368",391,704,"2,689",518,"1,376","1,206",739,"1,009","4,209","1,176","1,689","1,344","2,108",963,"1,044","1,533","2,105","1,267","1,041",984,840,403,531,"1,016"
2021,1,100,"4,375",324,90,96,99,39,507,219,188,100,235,184,89,95,254,144,237,85,132,69,63,342,218,64,60,53,83,225,42,97,75,47,123,209,82,74,53,199,64,55,75,119,104,64,79,55,46,51,66
2021,2,총,"13,471,758","1,186,273","272,823","368,157","177,307","367,986","938,819","241,217","216,128","481,474","462,619","550,939","238,131","312,808","816,087","296,785","544,085","94,318","655,700","352,962","302,738","1,082,420","479,395","300,850","302,175","67,279","196,685","718,434","230,522","507,681","272,533","163,208","298,005","1,075,918","258,065","440,649","377,204","467,954","218,793","187,488","479,290","859,329","382,835","233,072","147,480","112,129","43,368","62,339","119,371"
2021,2,0,"1,137,876","95,749","17,934","32,052","9,667","36,096","67,946","15,568","13,107","39,271","34,113","39,128","15,168","23,960","56,057","22,786","49,434","6,182","44,039","23,441","20,598","81,729","38,506","20,836","22,387","5,811","14,918","64,909","23,409","49,158","20,195","12,943","30,340","99,798","21,005","42,091","36,702","43,979","18,612","13,872","55,509","103,355","34,737","20,200","8,421","7,327","2,679","3,298","7,243"
2021,2,10,"1,326,417","117,740","28,366","33,260","13,959","42,155","87,251","17,402","16,427","53,422","42,272","52,215","18,634","33,581","69,762","30,285","53,665","8,534","63,492","34,081","29,411","104,562","41,399","29,528","33,635","6,691","17,952","77,651","24,925","50,504","26,290","14,477","25,752","120,875","24,635","50,693","45,547","49,265","21,894","17,885","48,327","97,247","33,575","24,332","12,063","9,511","3,157","4,541","9,725"
2021,2,20,"1,809,124","186,260","43,782","54,212","29,399","58,867","131,574","35,099","31,126","65,349","64,815","77,167","34,108","43,059","116,672","37,829","74,400","11,272","106,565","58,358","48,207","150,484","62,774","44,948","42,762","9,055","27,129","85,255","31,492","70,032","37,985","23,300","36,982","137,900","34,453","56,956","46,491","57,011","30,282","22,661","52,542","105,426","45,160","27,584","17,934","12,223","5,321","6,234","10,578"
2021,2,30,"1,904,371","177,803","32,450","57,652","25,211","62,490","136,321","35,800","31,116","69,405","59,849","76,765","32,632","44,133","114,825","40,640","81,889","10,103","85,640","44,342","41,298","143,359","68,373","38,672","36,314","9,413","26,044","89,494","38,663","78,618","37,853","22,709","50,510","144,241","33,939","58,769","51,533","66,792","30,475","22,946","76,765","150,264","57,249","28,411","14,566","11,454","4,225","5,674","10,811"
2021,2,40,"2,304,741","202,518","44,986","61,652","27,636","68,244","156,564","37,481","32,848","86,235","74,735","87,725","34,868","52,857","128,633","51,148","94,829","14,269","107,852","57,885","49,967","182,012","78,942","51,193","51,877","10,228","32,582","131,180","43,589","91,918","44,062","24,469","52,624","199,996","43,621","83,696","72,679","81,111","34,767","30,275","89,778","165,462","67,085","39,870","20,290","15,999","4,932","7,893","16,346"
2021,2,50,"2,244,792","196,855","49,183","62,085","30,670","54,917","155,843","41,092","38,085","76,666","80,621","97,391","43,134","54,257","147,142","49,548","87,962","16,518","127,981","69,309","58,672","195,429","83,182","56,114","56,133","11,707","35,698","118,134","33,536","88,422","48,049","29,336","42,565","166,394","43,449","67,233","55,712","73,693","35,336","31,530","67,587","116,634","63,865","38,525","29,143","20,159","7,068","11,305","20,816"
2021,2,60,"1,562,484","122,853","31,294","40,818","22,939","27,802","115,128","33,912","31,152","50,064","58,291","72,021","34,932","37,089","112,543","37,904","56,548","13,446","73,297","38,968","34,329","123,886","58,058","33,519","32,309","8,055","24,888","84,710","20,404","48,753","33,990","21,770","35,790","107,954","32,033","41,696","34,225","50,457","26,423","25,815","50,461","71,632","49,091","29,377","24,967","18,897","7,650","12,255","23,228"
2021,2,70,"770,026","56,741","15,809","17,509","11,983","11,440","58,252","17,248","15,402","25,602","31,406","31,858","16,520","15,338","46,919","17,869","28,724","8,790","29,911","16,861","13,050","62,126","30,548","15,657","15,921","3,883","11,759","45,143","9,867","19,708","15,172","9,155","16,459","65,935","16,140","26,386","23,409","28,866","13,123","13,743","25,968","32,333","22,224","16,347","12,449","10,268","5,034","6,841","13,153"
2021,2,80,"354,104","25,385","7,646","7,637","5,013","5,089","25,208","6,420","5,783","13,005","14,344","14,249","7,036","7,213","20,116","7,480","14,348","4,493","14,651","8,393","6,258","33,553","15,270","8,886","9,397","1,992","4,936","19,011","4,082","9,078","7,658","4,260","5,836","28,355","7,515","11,352","9,488","14,461","6,840","7,661","10,718","14,715","8,472","7,299","6,578","5,381","2,844","3,711","6,389"
2021,2,90,"53,410","4,038","1,282","1,183",729,844,"4,222",975,892,"2,355","1,938","2,231","1,007","1,224","3,161","1,152","2,048",625,"2,137","1,252",885,"4,938","2,126","1,432","1,380",390,695,"2,719",515,"1,388","1,205",741,"1,029","4,255","1,192","1,704","1,359","2,119",976,"1,044","1,561","2,140","1,275","1,066",988,854,412,535,"1,013"
2021,2,100,"4,413",331,91,97,101,42,510,220,190,100,235,189,92,97,257,144,238,86,135,72,63,342,217,65,60,54,84,228,40,102,74,48,118,215,83,73,59,200,65,56,74,121,102,61,81,56,46,52,69
2021,3,총,"13,465,837","1,185,984","271,918","366,553","180,743","366,770","934,308","238,984","215,336","479,988","461,143","551,136","237,879","313,257","813,178","295,750","544,368","93,351","655,859","353,508","302,351","1,080,845","479,323","300,350","301,172","68,399","195,804","720,282","230,604","509,115","271,392","162,443","300,187","1,075,421","258,130","440,164","377,127","468,501","218,565","187,540","480,275","860,865","383,052","234,181","147,014","111,903","43,063","62,049","119,260"
2021,3,0,"1,134,030","95,345","17,736","31,681","10,247","35,681","67,599","15,427","13,102","39,070","33,963","39,186","15,187","23,999","55,709","22,618","49,471","6,125","43,822","23,338","20,484","81,455","38,523","20,712","22,220","5,890","14,752","64,864","23,226","49,124","19,996","12,888","30,539","99,274","20,967","41,852","36,455","43,855","18,515","13,796","55,429","103,000","34,518","20,241","8,343","7,306","2,655","3,291","7,235"
2021,3,10,"1,325,112","117,788","28,483","33,140","14,144","42,021","86,844","17,285","16,390","53,169","42,135","52,059","18,575","33,484","69,442","30,138","53,668","8,490","63,489","34,278","29,211","103,975","41,307","29,329","33,339","6,722","17,891","77,688","24,947","50,509","26,148","14,393","26,000","120,661","24,645","50,505","45,511","49,305","21,956","17,926","48,432","97,518","33,771","24,407","11,999","9,477","3,123","4,522","9,689"
2021,3,20,"1,811,928","186,757","43,937","54,026","29,951","58,843","131,115","34,975","31,040","65,100","64,877","77,206","34,098","43,108","116,325","37,773","74,995","11,185","107,137","58,908","48,229","150,167","62,755","44,905","42,507","9,201","27,042","85,568","31,546","70,166","37,870","23,187","37,340","138,150","34,491","57,075","46,584","57,294","30,300","22,743","52,833","106,084","45,155","27,678","17,919","12,193","5,325","6,220","10,577"
2021,3,30,"1,902,623","177,670","32,202","57,280","26,218","61,970","135,757","35,463","31,205","69,089","59,663","77,261","32,727","44,534","114,266","40,515","82,252","10,053","85,490","44,240","41,250","143,290","68,428","38,654","36,208","9,604","25,820","89,817","38,603","78,787","37,620","22,644","50,838","143,848","33,928","58,493","51,427","66,892","30,378","22,891","76,700","149,877","57,009","28,594","14,523","11,398","4,176","5,628","10,759"
2021,3,40,"2,298,082","201,650","44,576","61,192","27,977","67,905","155,458","37,099","32,669","85,690","74,309","87,440","34,699","52,741","127,856","50,813","94,681","14,079","107,179","57,544","49,635","181,155","78,762","50,948","51,445","10,330","32,428","131,124","43,592","91,950","43,795","24,241","53,013","199,206","43,478","83,226","72,502","81,012","34,666","30,150","90,022","165,873","67,082","40,017","20,104","15,894","4,863","7,813","16,287"
2021,3,50,"2,241,613","196,496","48,786","61,860","31,003","54,847","154,987","40,636","37,845","76,506","80,292","97,080","42,957","54,123","146,293","49,406","87,790","16,326","127,722","69,157","58,565","195,166","83,160","55,949","56,057","11,918","35,485","118,456","33,504","88,589","47,807","29,177","42,875","166,732","43,434","67,400","55,898","73,925","35,186","31,452","67,621","116,791","63,845","38,658","28,995","20,079","6,998","11,234","20,728"
2021,3,60,"1,574,976","124,098","31,515","41,094","23,408","28,081","115,374","33,761","31,209","50,404","58,388","72,582","35,084","37,498","113,243","38,056","56,705","13,375","74,188","39,438","34,750","124,986","58,562","33,828","32,596","8,349","25,049","85,661","20,661","49,553","34,137","21,808","36,155","108,765","32,352","42,010","34,403","50,843","26,686","26,110","50,872","72,461","49,532","29,732","25,191","19,076","7,657","12,284","23,399"
2021,3,70,"767,454","56,525","15,717","17,433","11,975","11,400","57,793","17,032","15,253","25,508","31,148","31,803","16,496","15,307","46,702","17,782","28,458","8,653","29,898","16,859","13,039","61,861","30,350","15,621","15,890","3,931","11,667","45,120","9,871","19,725","15,105","9,109","16,478","65,843","16,084","26,396","23,363","28,721","13,059","13,721","25,999","32,284","22,297","16,375","12,356","10,220","5,011","6,810","13,129"
2021,3,80,"355,003","25,500","7,649","7,650","5,062","5,139","25,081","6,325","5,751","13,005","14,342","14,254","7,042","7,212","20,100","7,492","14,300","4,458","14,705","8,439","6,266","33,687","15,304","8,926","9,457","2,022","4,949","19,150","4,114","9,192","7,675","4,243","5,856","28,543","7,522","11,449","9,572","14,504","6,836","7,668","10,746","14,771","8,534","7,362","6,599","5,383","2,828","3,696","6,413"
2021,3,90,"52,598","3,958","1,255","1,146",713,844,"4,090",906,813,"2,371","1,899","2,166",964,"1,202","3,098","1,105","1,951",580,"2,136","1,254",882,"4,917","2,078","1,433","1,406",395,667,"2,702",509,"1,417","1,198",729,"1,031","4,249","1,185","1,693","1,371","2,066",950,"1,044","1,568","2,123","1,255","1,070",950,850,404,518,"1,003"
2021,3,100,"2,418",197,62,51,45,39,210,75,59,76,127,99,50,49,144,52,97,27,93,53,40,186,94,45,47,37,54,132,31,103,41,24,62,150,44,65,41,84,33,39,53,83,54,47,35,27,23,33,41
2021,4,총,"13,479,798","1,185,532","271,170","365,778","182,377","366,207","932,867","238,336","215,314","479,217","461,077","551,189","238,231","312,958","812,158","295,690","546,154","93,289","655,816","353,702","302,114","1,080,736","479,828","300,407","300,501","68,955","195,324","721,767","230,769","510,098","271,007","162,227","301,801","1,076,773","259,445","439,922","377,406","470,096","219,224","188,038","481,719","864,687","383,794","234,990","147,317","111,913","43,080","62,206","119,505"
2021,4,0,"1,130,520","94,805","17,609","31,392","10,361","35,443","67,266","15,358","13,082","38,826","33,807","39,104","15,164","23,940","55,482","22,515","49,475","6,057","43,627","23,198","20,429","81,222","38,448","20,696","22,078","5,934","14,674","64,690","23,065","49,119","19,818","12,849","30,550","98,828","20,867","41,611","36,350","43,744","18,422","13,707","55,329","103,071","34,362","20,264","8,326","7,260","2,648","3,282","7,218"
2021,4,10,"1,325,369","117,430","28,305","33,028","14,203","41,894","86,510","17,180","16,324","53,006","41,978","51,860","18,501","33,359","69,159","30,115","53,687","8,511","63,337","34,279","29,058","103,680","41,295","29,204","33,181","6,736","17,799","77,742","24,925","50,411","26,043","14,285","26,183","121,383","25,498","50,442","45,443","49,431","22,216","18,076","48,622","97,937","34,124","24,408","11,982","9,442","3,119","4,561","9,677"
2021,4,20,"1,812,656","186,516","43,729","53,874","30,218","58,695","130,689","34,842","30,977","64,870","64,810","77,171","34,202","42,969","115,879","37,730","75,437","11,157","107,254","59,062","48,192","149,697","62,636","44,758","42,303","9,278","26,947","85,727","31,646","70,298","37,777","23,148","37,539","138,229","34,618","56,935","46,676","57,651","30,399","22,805","53,041","106,675","45,153","27,806","17,932","12,166","5,296","6,213","10,590"
2021,4,30,"1,901,856","177,506","32,149","56,995","26,591","61,771","135,421","35,391","31,205","68,825","59,618","77,390","32,830","44,560","114,038","40,448","82,548","9,993","85,313","44,134","41,179","143,232","68,497","38,625","36,110","9,691","25,635","89,842","38,464","78,769","37,519","22,571","50,942","143,621","33,932","58,322","51,367","67,016","30,408","22,887","76,664","150,419","56,776","28,629","14,582","11,371","4,156","5,602","10,785"
2021,4,40,"2,298,715","201,444","44,353","61,108","28,136","67,847","155,085","36,958","32,661","85,466","74,164","87,348","34,691","52,657","127,571","50,775","94,930","14,050","106,839","57,359","49,480","180,894","78,854","50,887","51,153","10,388","32,331","131,232","43,628","92,133","43,680","24,184","53,384","199,023","43,492","83,102","72,429","81,282","34,733","30,221","90,428","166,670","67,231","40,115","20,095","15,855","4,870","7,848","16,284"
2021,4,50,"2,242,984","196,348","48,647","61,656","31,205","54,840","154,722","40,467","37,757","76,498","80,276","96,883","42,909","53,974","145,892","49,310","87,997","16,338","127,664","69,160","58,504","195,280","83,215","56,071","55,994","12,021","35,364","118,804","33,634","88,712","47,717","29,105","43,182","167,107","43,455","67,537","56,115","74,234","35,129","31,500","67,795","117,230","63,956","38,764","29,012","20,063","7,004","11,213","20,728"
2021,4,60,"1,587,742","125,117","31,703","41,424","23,721","28,269","116,031","33,903","31,396","50,732","58,778","73,052","35,303","37,749","113,955","38,332","57,217","13,466","74,862","39,823","35,039","125,985","59,022","34,102","32,861","8,464","25,252","86,377","20,809","50,081","34,409","21,985","36,509","109,529","32,668","42,300","34,561","51,267","26,978","26,342","51,319","73,311","49,924","30,058","25,405","19,233","7,707","12,410","23,578"
2021,4,70,"767,606","56,593","15,698","17,435","12,064","11,396","57,641","16,935","15,248","25,458","31,165","31,808","16,530","15,278","46,738","17,764","28,435","8,617","29,897","16,870","13,027","61,795","30,338","15,595","15,862","3,967","11,629","45,207","9,906","19,781","15,103","9,082","16,511","65,851","16,110","26,375","23,366","28,724","13,059","13,696","26,081","32,290","22,333","16,415","12,357","10,213","5,002","6,791","13,155"
2021,4,80,"357,086","25,609","7,661","7,660","5,127","5,161","25,187","6,354","5,776","13,057","14,451","14,289","7,073","7,216","20,174","7,543","14,393","4,491","14,772","8,498","6,274","33,821","15,327","8,985","9,509","2,044","4,982","19,294","4,144","9,269","7,703","4,264","5,905","28,764","7,570","11,516","9,678","14,590","6,902","7,713","10,812","14,874","8,614","7,406","6,635","5,426","2,845","3,726","6,444"
2021,4,90,"52,864","3,965","1,255","1,154",706,850,"4,118",889,827,"2,402","1,902","2,181",976,"1,205","3,122","1,105","1,944",582,"2,160","1,269",891,"4,948","2,103","1,439","1,406",395,659,"2,722",517,"1,422","1,197",729,"1,036","4,285","1,191","1,716","1,378","2,081",944,"1,053","1,578","2,130","1,267","1,074",955,856,409,524,"1,004"
2021,4,100,"2,400",199,61,52,45,41,197,59,61,77,128,103,52,51,148,53,91,27,91,50,41,182,93,45,44,37,52,130,31,103,41,25,60,153,44,66,43,76,34,38,50,80,54,51,36,28,24,36,42
2021,5,총,"13,488,910","1,184,922","270,807","365,384","182,844","365,887","931,626","237,729","215,212","478,685","460,923","550,750","238,331","312,419","811,225","295,742","548,131","93,292","655,555","353,575","301,980","1,080,656","480,156","300,437","300,063","69,027","194,838","723,215","230,702","510,833","270,754","162,239","302,681","1,077,701","260,398","439,953","377,350","471,219","219,591","188,704","482,578","867,819","384,306","235,276","147,425","111,939","43,071","62,344","119,826"
2021,5,0,"1,126,119","94,269","17,475","31,224","10,352","35,218","66,940","15,310","13,018","38,612","33,671","38,944","15,123","23,821","55,150","22,549","49,419","6,040","43,386","23,031","20,355","80,779","38,275","20,591","21,913","5,964","14,596","64,403","22,927","49,027","19,697","12,838","30,485","98,357","20,809","41,382","36,166","43,603","18,358","13,641","55,201","102,843","34,193","20,211","8,321","7,208","2,643","3,272","7,184"
2021,5,10,"1,325,034","116,984","28,134","32,926","14,133","41,791","86,276","17,134","16,267","52,875","41,864","51,674","18,451","33,223","68,974","30,078","53,778","8,474","63,053","34,105","28,948","103,448","41,254","29,112","33,082","6,747","17,702","77,928","24,941","50,384","25,953","14,222","26,307","121,826","25,977","50,433","45,416","49,441","22,245","18,270","48,741","98,358","34,119","24,399","11,948","9,442","3,119","4,582","9,757"
2021,5,20,"1,812,032","186,314","43,624","53,715","30,394","58,581","130,218","34,667","30,842","64,709","64,786","76,924","34,110","42,814","115,465","37,732","75,712","11,166","107,079","59,020","48,059","149,418","62,559","44,739","42,120","9,301","26,837","85,855","31,583","70,324","37,711","23,090","37,535","138,436","34,773","56,978","46,685","57,809","30,447","22,950","53,055","107,105","45,226","27,791","17,910","12,143","5,288","6,219","10,603"
2021,5,30,"1,900,224","177,419","32,091","56,961","26,715","61,652","135,138","35,310","31,204","68,624","59,555","77,392","32,871","44,521","113,711","40,502","82,868","10,005","85,284","44,156","41,128","143,067","68,522","38,545","36,000","9,701","25,524","89,743","38,330","78,680","37,430","22,564","50,938","143,175","33,874","58,113","51,188","67,090","30,395","22,877","76,518","150,633","56,596","28,624","14,595","11,346","4,146","5,596","10,782"
2021,5,40,"2,295,083","200,875","44,174","60,910","28,088","67,703","154,427","36,766","32,541","85,120","73,829","86,990","34,559","52,431","127,142","50,709","95,107","13,941","106,273","57,048","49,225","180,309","78,705","50,710","50,894","10,378","32,192","131,202","43,623","92,108","43,520","24,109","53,569","198,677","43,497","82,880","72,300","81,335","34,708","30,252","90,606","167,039","67,299","40,059","20,017","15,826","4,841","7,859","16,262"
2021,5,50,"2,247,171","196,365","48,630","61,568","31,244","54,923","154,804","40,334","37,730","76,740","80,450","96,800","42,981","53,819","145,736","49,279","88,395","16,327","127,835","69,231","58,604","195,688","83,442","56,188","56,058","12,054","35,243","119,382","33,675","88,962","47,633","29,118","43,360","167,731","43,514","67,886","56,331","74,542","35,168","31,554","68,056","118,063","64,104","38,860","29,012","20,049","6,999","11,163","20,764"
2021,5,60,"1,600,436","126,204","31,983","41,762","23,912","28,547","116,606","34,049","31,602","50,955","59,164","73,541","35,561","37,980","114,707","38,526","57,849","13,569","75,527","40,203","35,324","127,020","59,463","34,450","33,107","8,510","25,367","87,081","20,989","50,676","34,693","22,172","36,791","110,211","32,964","42,517","34,730","51,775","27,282","26,592","51,698","74,146","50,340","30,320","25,622","19,382","7,768","12,538","23,770"
2021,5,70,"768,097","56,583","15,688","17,415","12,069","11,411","57,601","16,855","15,296","25,450","31,128","31,831","16,535","15,296","46,793","17,664","28,445","8,631","29,932","16,860","13,072","61,773","30,311","15,590","15,872","3,941","11,644","45,288","9,902","19,825","15,106","9,079","16,635","65,839","16,123","26,383","23,333","28,776","13,064","13,719","26,155","32,428","22,373","16,440","12,340","10,199","4,964","6,819","13,180"
2021,5,80,"359,388","25,749","7,696","7,698","5,189","5,166","25,277","6,365","5,812","13,100","14,509","14,367","7,119","7,248","20,255","7,566","14,511","4,522","14,904","8,582","6,322","34,005","15,423","9,022","9,560","2,037","5,024","19,470","4,186","9,319","7,767","4,288","5,961","29,011","7,635","11,604","9,772","14,682","6,944","7,747","10,904","14,990","8,730","7,450","6,671","5,461","2,870","3,742","6,469"
2021,5,90,"53,011","3,961","1,251","1,153",702,855,"4,141",880,839,"2,422","1,891","2,184",969,"1,215","3,141","1,099","1,955",591,"2,191","1,289",902,"4,967","2,109","1,446","1,412",381,655,"2,727",521,"1,423","1,201",737,"1,040","4,289","1,188","1,715","1,386","2,091",947,"1,063","1,589","2,130","1,274","1,075",954,854,409,518,"1,012"
