년도,월,나이,성남시,수정구,신흥1동,신흥2동,신흥3동,태평1동,태평2동,태평3동,태평4동,수진1동,수진2동,단대동,산성동,양지동,복정동,위례동,신촌동,고등동,시흥동,중원구,성남동,중앙동,금광1동,금광2동,은행1동,은행2동,상대원1동,상대원2동,상대원3동,하대원동,도촌동,분당구,분당동,수내1동,수내2동,수내3동,정자동,정자1동,정자2동,정자3동,서현1동,서현2동,이매1동,이매2동,야탑1동,야탑2동,야탑3동,판교동,삼평동,백현동,금곡동,구미1동,구미동,운중동
2020,12,70,"57,948","17,169","1,139","1,097",954,"1,433","1,247","1,107","1,063","1,233","1,433","1,179",982,810,463,"2,030",214,491,294,"15,306","2,492","1,181",484,"1,823",728,"2,048","1,783","1,158",957,"1,246","1,406","25,473","1,449",930,479,490,"1,012","1,678","1,030",814,"1,547",829,"1,355",806,"1,114","1,198","1,722",875,980,"1,161","2,005",941,"2,123",935
2020,12,80,"24,919","6,336",433,358,314,524,491,427,445,456,471,467,328,300,131,847,78,172,94,"5,680",951,416,189,662,283,774,629,402,349,464,561,"12,903",716,644,261,231,396,881,668,521,887,432,630,407,457,594,765,362,413,485,"1,067",478,"1,226",382
2020,12,90,"4,168",964,57,59,48,64,78,68,51,72,66,76,43,43,34,139,17,32,17,871,142,67,28,102,33,91,87,69,58,86,108,"2,333",131,96,47,38,68,106,118,102,157,74,129,70,96,100,133,65,74,81,204,96,276,72
2020,12,100,495,212,23,19,9,14,18,17,18,21,16,15,25,3,5,5,0,2,2,187,30,42,31,15,5,22,13,13,10,4,2,96,7,3,2,2,3,8,4,1,5,5,4,6,6,4,10,3,3,2,5,2,11,0
2021,1,총,"939,774","241,568","13,511","20,239","11,309","15,566","15,696","13,566","13,529","12,611","16,161","15,866","10,043","9,998","11,081","45,649","4,823","8,685","3,235","216,142","33,963","14,109","7,023","24,627","10,647","24,568","25,889","13,759","12,547","21,169","27,841","482,064","26,434","18,104","10,649","14,039","19,765","31,041","15,934","15,587","32,360","18,771","25,943","13,715","17,699","16,815","29,139","23,899","24,890","27,690","28,797","17,808","31,389","21,596"
2021,1,0,"68,301","15,723",505,"1,779",424,505,743,616,698,387,787,"1,063",474,593,728,"5,024",522,715,160,"13,176","1,575",878,431,"1,253",656,"1,297","1,672",525,568,"1,459","2,862","39,402","1,995","1,268","1,176","1,040","1,433","2,055",910,"1,332","2,442","1,423","2,268","1,013","1,324","1,271","2,193","3,010","2,731","2,896","1,909","1,325","2,204","2,184"
2021,1,10,"87,577","17,506",723,"1,624",649,773,"1,094",923,"1,198",682,"1,097","1,283",819,931,437,"4,137",448,528,160,"16,494","1,951",871,453,"1,928","1,016","1,977","1,828",972,882,"1,769","2,847","53,577","2,965","2,238","1,970","2,427","1,933","3,302","1,380","1,766","4,351","2,324","3,128","1,849","1,300","1,798","2,072","3,451","3,028","3,108","2,348","1,691","2,734","2,414"
2021,1,20,"132,058","35,164","2,003","2,648","1,753","2,803","2,493","1,943","2,066","1,772","2,356","2,180","1,287","1,393","2,260","5,529",743,"1,408",527,"31,200","5,869","1,567",951,"3,800","1,819","3,650","3,503","1,762","1,800","3,124","3,355","65,694","3,728","2,482",966,"1,868","3,127","4,718","2,056","2,052","4,604","2,788","3,403","1,793","2,759","2,136","4,183","2,343","3,067","3,822","4,064","2,732","4,538","2,465"
2021,1,30,"136,762","35,907","1,805","3,394","1,531","2,165","2,165","1,737","1,644","1,469","2,116","2,208","1,258","1,132","2,616","7,374",892,"1,870",531,"31,128","5,859","1,923","1,106","3,381","1,374","3,060","4,002","1,626","1,563","2,890","4,344","69,727","3,606","2,455",868,"1,536","3,512","5,033","2,962","2,314","4,240","2,368","3,591","1,353","2,897","2,096","5,344","3,092","3,587","3,801","4,660","2,785","4,512","3,115"
2021,1,40,"156,911","37,605","2,021","3,062","1,753","2,126","2,267","2,014","2,134","1,764","2,320","2,474","1,672","1,652","1,996","8,061",776,"1,082",431,"32,875","4,800","2,200","1,040","3,717","1,645","3,692","3,981","1,975","1,802","3,067","4,956","86,431","4,648","3,740","2,636","3,169","3,222","5,943","2,651","2,840","6,294","3,269","4,640","2,377","2,758","2,768","4,373","5,290","4,672","4,701","4,424","2,978","4,984","4,054"
2021,1,50,"155,826","41,184","2,535","3,481","2,150","2,710","2,808","2,579","2,391","2,535","2,884","2,745","1,734","1,730","1,340","7,151",613,"1,319",479,"38,171","5,557","2,624","1,218","4,311","1,763","4,485","4,625","2,911","2,542","3,932","4,203","76,471","4,281","2,845","1,476","2,122","2,947","4,797","2,391","2,408","5,051","3,315","4,145","2,401","2,680","2,599","4,553","3,411","3,964","4,813","4,579","2,940","5,248","3,505"
2021,1,60,"114,432","33,711","2,255","2,697","1,717","2,434","2,290","2,139","1,820","2,209","2,603","2,165","1,475","1,405","1,070","5,318",523,"1,050",541,"30,941","4,711","2,327","1,089","3,637","1,321","3,454","3,753","2,342","2,006","3,122","3,179","49,780","2,904","1,397",767,"1,110","2,109","2,509","1,754","1,437","2,767","1,934","2,639","1,640","2,284","2,247","3,776","1,998","2,357","2,793","3,528","1,835","3,520","2,475"
2021,1,70,"58,135","17,213","1,141","1,108",962,"1,442","1,243","1,103","1,060","1,239","1,446","1,182",948,817,465,"2,053",212,502,290,"15,366","2,512","1,193",482,"1,817",733,"2,050","1,788","1,158",962,"1,250","1,421","25,556","1,443",933,480,496,"1,011","1,682","1,032",813,"1,560",835,"1,367",803,"1,130","1,196","1,729",876,987,"1,189","2,000",942,"2,118",934
2021,1,80,"25,087","6,372",441,367,313,527,499,427,447,461,472,474,310,298,131,855,77,176,97,"5,724",957,415,194,669,283,781,635,406,355,465,564,"12,991",726,649,262,231,400,887,674,520,891,438,628,406,466,600,770,365,419,482,"1,075",482,"1,241",379
2021,1,90,"4,178",964,58,60,48,67,76,68,52,71,64,76,41,44,33,141,17,32,16,879,142,69,28,99,32,100,89,68,57,87,108,"2,335",131,94,46,37,67,107,120,104,155,72,130,74,95,100,136,59,75,83,205,96,279,70
2021,1,100,507,219,24,19,9,14,18,17,19,22,16,16,25,3,5,6,0,3,3,188,30,42,31,15,5,22,13,14,10,4,2,100,7,3,2,3,4,8,4,1,5,5,4,6,6,4,10,4,3,2,5,2,11,1
2021,2,총,"938,819","241,217","13,517","20,284","11,348","15,593","15,704","13,532","13,482","12,623","16,176","15,853","9,472","9,983","11,092","45,814","4,816","8,725","3,203","216,128","34,008","14,056","7,007","24,844","10,624","24,495","25,861","13,738","12,533","21,127","27,835","481,474","26,401","18,061","10,619","14,048","19,769","31,053","15,933","15,548","32,356","18,741","25,911","13,687","17,593","16,764","29,069","23,876","24,835","27,608","28,767","17,777","31,425","21,633"
2021,2,0,"67,946","15,568",497,"1,789",432,501,737,611,676,388,791,"1,047",432,580,716,"4,981",516,717,157,"13,107","1,572",865,425,"1,283",648,"1,284","1,658",528,558,"1,435","2,851","39,271","1,991","1,284","1,186","1,050","1,438","2,041",914,"1,318","2,443","1,426","2,262","1,014","1,292","1,274","2,176","2,982","2,696","2,847","1,905","1,329","2,222","2,181"
2021,2,10,"87,251","17,402",728,"1,620",644,768,"1,085",926,"1,186",671,"1,092","1,279",752,918,451,"4,155",448,522,157,"16,427","1,938",873,454,"1,936","1,016","1,962","1,810",957,881,"1,767","2,833","53,422","2,945","2,213","1,955","2,411","1,928","3,319","1,377","1,768","4,351","2,295","3,133","1,839","1,286","1,790","2,055","3,442","3,048","3,097","2,354","1,675","2,719","2,422"
2021,2,20,"131,574","35,099","1,995","2,630","1,746","2,804","2,505","1,948","2,056","1,766","2,333","2,155","1,212","1,399","2,252","5,624",746,"1,406",522,"31,126","5,888","1,555",950,"3,795","1,812","3,635","3,491","1,752","1,790","3,097","3,361","65,349","3,712","2,467",956,"1,860","3,127","4,715","2,046","2,015","4,570","2,767","3,369","1,789","2,738","2,107","4,155","2,345","3,044","3,808","4,040","2,727","4,542","2,450"
2021,2,30,"136,321","35,800","1,798","3,389","1,559","2,168","2,154","1,713","1,624","1,469","2,125","2,219","1,187","1,113","2,610","7,373",892,"1,888",519,"31,116","5,857","1,903","1,104","3,461","1,367","3,042","4,002","1,621","1,564","2,889","4,306","69,405","3,581","2,429",869,"1,546","3,477","4,960","2,953","2,318","4,227","2,378","3,589","1,346","2,852","2,091","5,332","3,056","3,553","3,755","4,673","2,767","4,520","3,133"
2021,2,40,"156,564","37,481","2,015","3,070","1,743","2,131","2,274","2,004","2,127","1,756","2,309","2,465","1,556","1,642","2,009","8,093",775,"1,084",428,"32,848","4,813","2,196","1,036","3,747","1,625","3,671","3,985","1,971","1,788","3,049","4,967","86,235","4,637","3,724","2,626","3,151","3,216","5,977","2,650","2,824","6,318","3,244","4,610","2,371","2,757","2,756","4,349","5,309","4,666","4,695","4,389","2,956","4,961","4,049"
2021,2,50,"155,843","41,092","2,530","3,493","2,152","2,718","2,800","2,572","2,380","2,551","2,884","2,751","1,633","1,742","1,342","7,136",611,"1,317",480,"38,085","5,547","2,603","1,211","4,323","1,769","4,454","4,612","2,888","2,532","3,936","4,210","76,666","4,288","2,859","1,485","2,143","2,968","4,830","2,398","2,413","5,064","3,326","4,163","2,415","2,682","2,585","4,553","3,429","3,985","4,796","4,568","2,946","5,255","3,515"
2021,2,60,"115,128","33,912","2,279","2,722","1,738","2,442","2,304","2,143","1,844","2,220","2,630","2,179","1,428","1,418","1,077","5,364",521,"1,066",537,"31,152","4,726","2,339","1,091","3,673","1,329","3,485","3,776","2,364","2,020","3,144","3,205","50,064","2,927","1,402",757,"1,117","2,123","2,520","1,759","1,447","2,781","1,945","2,652","1,631","2,287","2,261","3,796","2,003","2,368","2,843","3,551","1,850","3,558","2,486"
2021,2,70,"58,252","17,248","1,142","1,121",965,"1,442","1,243","1,098","1,070","1,248","1,452","1,190",907,825,464,"2,064",212,518,287,"15,402","2,518","1,192",482,"1,831",733,"2,053","1,782","1,160",976,"1,248","1,427","25,602","1,458",934,473,492,"1,016","1,679","1,043",814,"1,557",832,"1,368",801,"1,138","1,194","1,730",884,980,"1,200","2,006",943,"2,111",949
2021,2,80,"25,208","6,420",448,369,312,539,508,433,447,458,480,475,297,297,133,874,79,173,98,"5,783",971,418,197,681,288,785,641,411,358,471,562,"13,005",728,649,264,237,404,894,668,523,882,450,629,399,463,597,773,363,417,483,"1,078",485,"1,242",377
2021,2,90,"4,222",975,60,62,48,66,76,68,53,74,63,77,43,46,33,144,16,31,15,892,147,70,26,99,32,101,91,72,56,87,111,"2,355",128,96,46,38,68,111,121,107,157,74,131,76,92,105,140,59,75,82,198,97,284,70
2021,2,100,510,220,25,19,9,14,18,16,19,22,17,16,25,3,5,6,0,3,3,190,31,42,31,15,5,23,13,14,10,4,2,100,6,4,2,3,4,7,4,1,6,4,5,6,6,4,10,4,3,2,5,2,11,1
2021,3,총,"934,308","238,984","13,318","20,224","11,259","15,529","15,556","13,416","13,392","12,619","16,028","15,772","8,413","9,924","11,081","45,846","4,748","8,708","3,151","215,336","33,834","13,739","6,932","25,433","10,556","24,236","25,736","13,551","12,445","21,091","27,783","479,988","26,319","17,989","10,567","14,027","19,673","30,985","15,815","15,497","32,275","18,640","25,874","13,633","17,573","16,697","29,005","23,750","24,788","27,554","28,676","17,711","31,366","21,574"
2021,3,0,"67,599","15,427",486,"1,768",429,514,742,604,676,369,785,"1,056",398,562,707,"4,948",502,720,161,"13,102","1,565",855,406,"1,363",654,"1,272","1,644",528,556,"1,431","2,828","39,070","1,983","1,274","1,168","1,039","1,429","2,023",906,"1,323","2,437","1,408","2,265","1,006","1,288","1,269","2,172","2,965","2,677","2,833","1,910","1,324","2,202","2,169"
2021,3,10,"86,844","17,285",722,"1,613",631,756,"1,067",926,"1,174",659,"1,090","1,291",695,921,476,"4,153",453,510,148,"16,390","1,933",855,437,"2,005","1,004","1,937","1,800",947,871,"1,755","2,846","53,169","2,935","2,204","1,945","2,408","1,917","3,303","1,355","1,760","4,333","2,282","3,119","1,840","1,288","1,763","2,042","3,429","3,049","3,080","2,333","1,673","2,713","2,398"
2021,3,20,"131,115","34,975","1,987","2,645","1,745","2,812","2,512","1,951","2,061","1,788","2,342","2,139","1,056","1,373","2,276","5,645",733,"1,394",516,"31,040","5,883","1,551",942,"3,853","1,798","3,627","3,447","1,734","1,785","3,095","3,325","65,100","3,702","2,456",957,"1,849","3,103","4,707","2,048","2,003","4,555","2,736","3,364","1,778","2,721","2,120","4,124","2,328","3,036","3,800","4,029","2,718","4,523","2,443"
2021,3,30,"135,757","35,463","1,784","3,357","1,546","2,161","2,144","1,710","1,622","1,465","2,101","2,197","1,032","1,094","2,579","7,373",880,"1,903",515,"31,205","5,839","1,869","1,098","3,678","1,374","3,033","3,989","1,606","1,557","2,883","4,279","69,089","3,581","2,419",865,"1,549","3,441","4,954","2,915","2,301","4,197","2,364","3,586","1,322","2,846","2,077","5,313","3,047","3,548","3,728","4,667","2,749","4,501","3,119"
2021,3,40,"155,458","37,099","1,996","3,082","1,704","2,133","2,240","1,976","2,109","1,743","2,274","2,440","1,395","1,635","2,000","8,091",771,"1,088",422,"32,669","4,802","2,156","1,019","3,818","1,606","3,601","3,953","1,932","1,768","3,043","4,971","85,690","4,578","3,691","2,600","3,138","3,216","5,940","2,629","2,813","6,261","3,232","4,572","2,356","2,734","2,736","4,336","5,258","4,657","4,678","4,348","2,932","4,945","4,040"
2021,3,50,"154,987","40,636","2,494","3,485","2,154","2,694","2,785","2,537","2,365","2,531","2,853","2,734","1,432","1,744","1,355","7,093",598,"1,315",467,"37,845","5,504","2,564","1,197","4,352","1,761","4,423","4,579","2,855","2,514","3,907","4,189","76,506","4,285","2,867","1,489","2,143","2,939","4,836","2,371","2,409","5,059","3,297","4,178","2,406","2,683","2,579","4,537","3,429","3,970","4,808","4,564","2,925","5,221","3,511"
2021,3,60,"115,374","33,761","2,246","2,739","1,741","2,448","2,267","2,139","1,831","2,260","2,612","2,171","1,295","1,430","1,064","5,422",505,"1,058",533,"31,209","4,709","2,297","1,100","3,731","1,324","3,458","3,810","2,344","2,022","3,177","3,237","50,404","2,940","1,389",766,"1,128","2,128","2,548","1,771","1,456","2,822","1,964","2,660","1,653","2,301","2,261","3,825","2,000","2,384","2,862","3,555","1,872","3,619","2,500"
2021,3,70,"57,793","17,032","1,113","1,115",957,"1,411","1,230","1,084","1,057","1,248","1,436","1,195",808,821,459,"2,087",212,520,279,"15,253","2,493","1,146",480,"1,852",722,"2,019","1,774","1,132",965,"1,243","1,427","25,508","1,449",934,470,493,"1,018","1,658","1,033",803,"1,552",836,"1,372",798,"1,147","1,187","1,729",876,972,"1,204","1,996",937,"2,101",943
2021,3,80,"25,081","6,325",432,358,309,539,501,424,447,459,470,472,267,300,128,878,77,171,93,"5,751",957,394,197,692,285,775,651,409,351,469,571,"13,005",735,653,260,241,407,896,658,522,897,442,618,396,467,597,773,359,417,475,"1,075",484,"1,251",382
2021,3,90,"4,090",906,55,57,41,58,62,63,49,74,58,70,32,43,35,150,17,28,14,813,141,51,23,86,28,89,87,58,55,87,108,"2,371",127,99,45,38,71,114,125,106,159,78,135,77,92,105,143,57,75,84,197,95,281,68
2021,3,100,210,75,3,5,2,3,6,2,1,23,7,7,3,1,2,6,0,1,3,59,8,1,33,3,0,2,2,6,1,1,2,76,4,3,2,1,4,6,4,1,3,1,5,1,6,3,11,2,3,2,2,2,9,1
2021,4,총,"932,867","238,336","13,349","20,289","11,268","15,544","15,555","13,458","13,396","12,572","16,010","15,807","7,652","9,935","11,109","45,770","4,753","8,741","3,128","215,314","33,880","13,721","6,889","25,692","10,537","24,231","25,685","13,487","12,402","21,047","27,743","479,217","26,219","17,954","10,534","14,027","19,661","30,934","15,791","15,459","32,241","18,615","25,795","13,544","17,516","16,689","28,966","23,740","24,827","27,554","28,607","17,680","31,307","21,557"
2021,4,0,"67,266","15,358",480,"1,788",427,512,730,603,674,372,778,"1,042",376,558,704,"4,923",499,732,160,"13,082","1,571",861,406,"1,377",647,"1,275","1,630",514,553,"1,420","2,828","38,826","1,956","1,245","1,153","1,026","1,423","2,024",902,"1,316","2,436","1,407","2,244",997,"1,278","1,252","2,166","2,945","2,653","2,812","1,907","1,314","2,201","2,169"
2021,4,10,"86,510","17,180",716,"1,612",629,742,"1,065",919,"1,167",654,"1,068","1,286",633,920,486,"4,173",448,514,148,"16,324","1,919",851,429,"2,007",999,"1,932","1,789",933,868,"1,752","2,845","53,006","2,923","2,195","1,948","2,408","1,916","3,299","1,355","1,749","4,301","2,271","3,123","1,828","1,281","1,774","2,025","3,412","3,058","3,074","2,325","1,660","2,692","2,389"
2021,4,20,"130,689","34,842","2,007","2,649","1,749","2,838","2,517","1,940","2,068","1,793","2,353","2,154",923,"1,361","2,268","5,594",738,"1,384",506,"30,977","5,893","1,551",934,"3,880","1,806","3,634","3,426","1,722","1,776","3,067","3,288","64,870","3,690","2,439",949,"1,861","3,101","4,694","2,029","1,998","4,541","2,726","3,324","1,766","2,713","2,116","4,101","2,329","3,042","3,807","4,008","2,715","4,495","2,426"
2021,4,30,"135,421","35,391","1,789","3,354","1,540","2,163","2,142","1,723","1,630","1,463","2,087","2,209",961,"1,099","2,577","7,350",882,"1,910",512,"31,205","5,834","1,854","1,089","3,735","1,373","3,018","4,004","1,599","1,549","2,889","4,261","68,825","3,568","2,422",851,"1,537","3,426","4,928","2,908","2,291","4,210","2,370","3,553","1,302","2,829","2,064","5,293","3,053","3,555","3,712","4,616","2,745","4,486","3,106"
2021,4,40,"155,085","36,958","1,988","3,095","1,692","2,130","2,256","1,966","2,097","1,740","2,262","2,434","1,282","1,645","1,994","8,100",754,"1,100",423,"32,661","4,818","2,149","1,009","3,860","1,593","3,595","3,930","1,917","1,770","3,038","4,982","85,466","4,572","3,682","2,590","3,150","3,209","5,903","2,620","2,803","6,255","3,209","4,563","2,327","2,710","2,740","4,310","5,248","4,648","4,683","4,336","2,917","4,938","4,053"
2021,4,50,"154,722","40,467","2,507","3,472","2,156","2,686","2,767","2,543","2,360","2,544","2,850","2,731","1,286","1,731","1,383","7,055",613,"1,318",465,"37,757","5,494","2,557","1,189","4,394","1,755","4,401","4,560","2,847","2,494","3,880","4,186","76,498","4,239","2,889","1,492","2,149","2,938","4,837","2,357","2,408","5,062","3,306","4,175","2,404","2,676","2,583","4,526","3,440","3,996","4,820","4,539","2,936","5,209","3,517"
2021,4,60,"116,031","33,903","2,255","2,777","1,758","2,467","2,270","2,176","1,846","2,270","2,633","2,194","1,188","1,449","1,058","5,463",507,"1,060",532,"31,396","4,730","2,309","1,103","3,787","1,325","3,492","3,826","2,352","2,019","3,201","3,252","50,732","2,973","1,398",772,"1,127","2,134","2,561","1,791","1,468","2,833","1,976","2,673","1,653","2,314","2,276","3,856","2,019","2,403","2,881","3,601","1,877","3,644","2,502"
2021,4,70,"57,641","16,935","1,112","1,125",954,"1,402","1,228","1,092","1,054","1,229","1,436","1,198",725,828,470,"2,075",215,519,273,"15,248","2,513","1,146",481,"1,854",722,"2,003","1,773","1,128",964,"1,242","1,422","25,458","1,433",922,469,490,"1,023","1,656","1,045",794,"1,557",825,"1,371",791,"1,147","1,177","1,737",872,973,"1,205","1,994",936,"2,098",943
2021,4,80,"25,187","6,354",438,356,320,540,506,432,450,439,480,482,248,301,130,883,81,175,93,"5,776",955,390,192,705,287,786,656,411,352,473,569,"13,057",728,658,263,241,417,907,654,522,885,445,624,399,469,602,795,364,420,475,"1,076",481,"1,248",384
2021,4,90,"4,118",889,54,56,41,61,68,62,49,60,56,70,28,42,37,148,16,28,13,827,145,52,24,89,30,92,89,58,56,84,108,"2,402",132,101,45,37,70,117,126,109,158,79,140,76,94,102,146,56,76,84,203,97,288,66
2021,4,100,197,59,3,5,2,3,6,2,1,8,7,7,2,1,2,6,0,1,3,61,8,1,33,4,0,3,2,6,1,1,2,77,5,3,2,1,4,8,4,1,3,1,5,1,5,3,11,2,3,1,2,2,8,2
2021,5,총,"931,626","237,729","13,335","20,310","11,292","15,554","15,556","13,444","13,486","12,574","16,019","15,797","6,917","9,964","11,125","45,716","4,776","8,751","3,113","215,212","33,834","13,688","6,878","25,861","10,509","24,208","25,610","13,461","12,388","21,034","27,741","478,685","26,183","17,973","10,566","14,002","19,626","30,834","15,756","15,459","32,246","18,567","25,749","13,516","17,507","16,656","28,918","23,714","24,811","27,516","28,609","17,637","31,221","21,619"
2021,5,0,"66,940","15,310",481,"1,790",431,504,731,592,673,370,773,"1,031",355,554,712,"4,900",507,742,164,"13,018","1,546",854,399,"1,392",637,"1,268","1,618",511,561,"1,413","2,819","38,612","1,934","1,230","1,139","1,006","1,428","2,008",888,"1,328","2,418","1,407","2,241",990,"1,274","1,246","2,167","2,935","2,629","2,788","1,894","1,304","2,194","2,164"
2021,5,10,"86,276","17,134",721,"1,614",633,743,"1,058",911,"1,175",646,"1,072","1,291",582,917,475,"4,189",445,513,149,"16,267","1,907",861,432,"1,997",994,"1,904","1,783",926,859,"1,748","2,856","52,875","2,926","2,198","1,957","2,415","1,899","3,291","1,347","1,739","4,306","2,245","3,101","1,814","1,277","1,764","2,006","3,401","3,066","3,061","2,328","1,649","2,674","2,411"
2021,5,20,"130,218","34,667","1,995","2,620","1,753","2,843","2,517","1,934","2,075","1,800","2,352","2,149",847,"1,363","2,265","5,541",742,"1,368",503,"30,842","5,859","1,536",921,"3,878","1,804","3,630","3,410","1,707","1,770","3,057","3,270","64,709","3,667","2,462",958,"1,864","3,097","4,668","2,024","1,983","4,539","2,731","3,318","1,767","2,694","2,097","4,081","2,318","3,043","3,801","4,007","2,695","4,463","2,432"
2021,5,30,"135,138","35,310","1,802","3,367","1,555","2,162","2,134","1,713","1,660","1,454","2,075","2,195",880,"1,099","2,574","7,323",896,"1,922",499,"31,204","5,826","1,859","1,095","3,785","1,369","3,013","3,990","1,592","1,552","2,880","4,243","68,624","3,564","2,402",839,"1,516","3,414","4,896","2,903","2,311","4,217","2,363","3,551","1,301","2,825","2,065","5,278","3,035","3,540","3,684","4,607","2,750","4,460","3,103"
2021,5,40,"154,427","36,766","1,957","3,082","1,702","2,129","2,232","1,967","2,108","1,722","2,265","2,425","1,134","1,646","1,993","8,133",753,"1,095",423,"32,541","4,812","2,140",984,"3,889","1,585","3,577","3,901","1,910","1,746","3,022","4,975","85,120","4,542","3,670","2,594","3,127","3,189","5,887","2,608","2,798","6,223","3,189","4,533","2,302","2,703","2,725","4,279","5,241","4,635","4,692","4,311","2,905","4,916","4,051"
2021,5,50,"154,804","40,334","2,514","3,467","2,150","2,679","2,777","2,524","2,352","2,556","2,849","2,730","1,180","1,736","1,394","7,039",609,"1,314",464,"37,730","5,487","2,532","1,200","4,392","1,743","4,403","4,565","2,841","2,491","3,874","4,202","76,740","4,253","2,917","1,521","2,166","2,948","4,842","2,356","2,411","5,105","3,300","4,181","2,410","2,688","2,590","4,512","3,467","4,030","4,818","4,555","2,932","5,203","3,535"
2021,5,60,"116,606","34,049","2,270","2,812","1,755","2,486","2,281","2,213","1,879","2,293","2,662","2,216","1,044","1,464","1,074","5,490",511,"1,071",528,"31,602","4,748","2,320","1,121","3,848","1,332","3,508","3,830","2,365","2,035","3,233","3,262","50,955","2,988","1,402",777,"1,141","2,124","2,564","1,800","1,460","2,829","1,989","2,688","1,664","2,314","2,287","3,899","2,024","2,396","2,907","3,613","1,890","3,669","2,530"
2021,5,70,"57,601","16,855","1,099","1,133",958,"1,408","1,240","1,090","1,060","1,224","1,429","1,195",643,835,466,"2,068",218,515,274,"15,296","2,525","1,140",475,"1,867",724,"2,019","1,764","1,134",967,"1,247","1,434","25,450","1,435",925,472,487,"1,031","1,645","1,052",791,"1,549",808,"1,372",788,"1,167","1,179","1,737",868,968,"1,208","2,002",932,"2,094",940
2021,5,80,"25,277","6,365",437,361,312,539,509,440,454,441,479,489,225,309,133,885,79,180,93,"5,812",969,392,193,718,291,791,654,411,351,475,567,"13,100",735,663,264,242,422,906,649,527,897,452,618,404,464,598,800,366,424,473,"1,083",481,"1,248",384
2021,5,90,"4,141",880,56,59,41,58,71,58,49,60,55,69,25,40,37,143,16,30,13,839,147,53,25,91,30,92,93,58,55,84,111,"2,422",134,101,43,37,70,120,125,110,160,82,141,75,96,102,148,56,77,83,207,97,290,68
2021,5,100,198,59,3,5,2,3,6,2,1,8,8,7,2,1,2,5,0,1,3,61,8,1,33,4,0,3,2,6,1,1,2,78,5,3,2,1,4,7,4,1,3,1,5,1,5,3,11,3,3,1,2,2,10,1
2021,6,총,"931,654","236,873","13,340","20,272","11,276","15,571","15,500","13,421","13,445","12,481","16,012","15,767","6,340","9,960","11,126","45,750","4,774","8,757","3,081","214,767","33,826","13,559","6,845","25,895","10,469","24,161","25,589","13,398","12,340","21,028","27,657","480,014","26,073","17,891","10,564","13,972","19,579","30,743","15,684","15,430","32,121","18,510","25,651","13,473","17,453","16,630","28,768","23,981","24,746","27,435","28,485","17,522","31,102","24,201"
2021,6,0,"66,921","15,211",477,"1,770",422,503,734,588,663,363,767,"1,020",336,553,705,"4,893",506,749,162,"12,926","1,544",847,393,"1,399",628,"1,249","1,619",498,555,"1,409","2,785","38,784","1,912","1,211","1,142",996,"1,416","1,988",883,"1,315","2,402","1,397","2,227",968,"1,257","1,238","2,154","2,906","2,612","2,762","1,872","1,285","2,176","2,665"
2021,6,10,"86,087","17,086",719,"1,613",634,737,"1,048",911,"1,166",634,"1,066","1,303",556,925,464,"4,195",450,516,149,"16,166","1,902",857,429,"1,976",988,"1,895","1,772",916,848,"1,740","2,843","52,835","2,909","2,192","1,960","2,405","1,893","3,265","1,325","1,733","4,279","2,249","3,079","1,802","1,275","1,755","1,989","3,422","3,049","3,060","2,317","1,627","2,641","2,609"
2021,6,20,"129,892","34,528","1,979","2,626","1,742","2,842","2,506","1,924","2,087","1,787","2,354","2,141",777,"1,366","2,273","5,525",742,"1,357",500,"30,681","5,829","1,507",907,"3,866","1,803","3,609","3,400","1,681","1,756","3,055","3,268","64,683","3,648","2,434",948,"1,873","3,072","4,661","2,024","1,990","4,515","2,718","3,303","1,767","2,667","2,080","4,051","2,366","3,039","3,781","3,974","2,678","4,442","2,652"
2021,6,30,"135,347","35,158","1,808","3,356","1,539","2,179","2,136","1,692","1,646","1,445","2,076","2,189",782,"1,090","2,573","7,332",889,"1,927",499,"31,154","5,856","1,847","1,089","3,801","1,356","3,013","4,000","1,582","1,545","2,877","4,188","69,035","3,548","2,380",837,"1,494","3,416","4,884","2,874","2,297","4,182","2,337","3,526","1,299","2,824","2,075","5,253","3,078","3,548","3,668","4,587","2,711","4,449","3,768"
2021,6,40,"154,197","36,564","1,949","3,069","1,695","2,124","2,216","1,963","2,088","1,703","2,250","2,436","1,051","1,637","1,991","8,118",761,"1,099",414,"32,473","4,798","2,128",980,"3,888","1,584","3,562","3,898","1,912","1,743","3,017","4,963","85,160","4,510","3,650","2,585","3,121","3,166","5,889","2,586","2,790","6,197","3,170","4,492","2,284","2,674","2,720","4,239","5,251","4,598","4,660","4,287","2,887","4,889","4,515"
2021,6,50,"154,564","40,127","2,514","3,450","2,144","2,659","2,753","2,533","2,350","2,529","2,838","2,716","1,074","1,734","1,396","7,045",609,"1,324",459,"37,542","5,454","2,485","1,191","4,386","1,732","4,389","4,534","2,838","2,468","3,857","4,208","76,895","4,228","2,910","1,537","2,165","2,946","4,826","2,350","2,406","5,098","3,295","4,171","2,412","2,680","2,585","4,464","3,563","4,000","4,803","4,528","2,918","5,174","3,836"
