년도,월,나이,서울특별시,종로구,중구,용산구,성동구,광진구,동대문구,중랑구,성북구,강북구,도봉구,노원구,은평구,서대문구,마포구,양천구,강서구,구로구,금천구,영등포구,동작구,관악구,서초구,강남구,송파구,강동구
2021,10,10,"370,639","5,300","3,317","7,313","9,562","12,331","11,309","12,639","17,843","10,217","11,899","24,399","18,231","11,365","13,830","23,754","21,308","14,273","6,932","11,361","13,177","13,415","21,956","28,373","28,157","18,378"
2021,10,20,"741,597","11,883","9,791","17,456","22,293","32,939","28,829","27,658","34,411","21,058","20,610","34,489","34,281","25,786","33,987","28,472","46,538","27,562","18,761","31,628","33,731","55,747","27,386","37,356","47,801","31,144"
2021,10,30,"722,279","9,779","10,005","19,062","23,926","27,608","23,734","27,685","29,395","17,831","19,263","31,747","34,058","22,443","33,599","28,377","48,576","29,908","16,237","33,974","30,171","38,148","32,509","42,177","55,972","36,095"
2021,10,40,"749,778","10,912","8,550","17,222","21,696","25,653","23,744","26,982","34,376","21,503","23,348","43,052","37,500","23,039","30,913","40,076","44,491","29,946","15,008","26,918","28,534","30,724","40,151","52,700","55,326","37,414"
2021,10,50,"764,829","12,399","9,914","18,352","23,345","27,497","25,730","34,211","35,142","26,150","29,269","44,867","39,903","24,919","27,965","38,323","43,848","31,463","19,556","27,564","30,034","33,109","31,705","40,656","52,331","36,577"
2021,10,60,"677,012","10,181","9,000","15,088","19,279","23,083","24,392","31,163","30,028","25,135","26,961","37,695","35,945","20,933","21,893","31,372","42,589","30,265","17,581","24,772","27,119","32,075","25,955","33,177","46,206","35,125"
2021,10,70,"379,318","6,505","5,617","9,046","11,178","11,923","15,017","16,963","18,380","16,711","14,870","21,049","21,746","13,365","13,623","15,386","20,887","16,813","9,521","14,516","16,459","19,986","14,288","18,157","21,054","16,258"
2021,10,80,"176,698","3,635","3,097","5,341","5,540","5,634","7,255","7,538","9,082","7,388","7,513","11,197","10,011","7,201","6,998","7,130","9,805","7,199","4,132","6,999","7,413","8,114","5,671","7,083","8,901","6,821"
2021,10,90,"30,948",658,590,975,859,895,"1,049","1,264","1,513","1,057","1,224","1,932","1,519","1,139","1,161","1,303","1,953","1,156",663,"1,112","1,313","1,262","1,268","1,690","1,924","1,469"
2021,10,100,"1,648",36,38,63,39,48,61,60,60,37,82,89,94,86,74,56,69,38,34,51,101,78,79,98,90,87
2021,11,총,"4,896,590","74,680","62,930","115,956","146,890","176,127","170,725","196,362","223,334","153,792","163,149","265,093","246,913","159,453","195,513","228,455","298,165","201,317","114,265","191,001","199,341","242,060","215,757","278,238","341,245","235,829"
2021,11,0,"285,316","3,468","3,053","6,177","9,443","8,682","9,551","10,390","13,457","6,882","8,232","14,859","13,502","9,309","11,597","14,432","18,146","12,743","5,693","12,152","11,294","9,766","15,518","16,841","23,555","16,574"
2021,11,10,"369,654","5,270","3,288","7,277","9,498","12,285","11,255","12,572","17,761","10,177","11,857","24,317","18,212","11,323","13,797","23,704","21,278","14,254","6,916","11,344","13,165","13,303","21,887","28,374","28,174","18,366"
2021,11,20,"739,584","11,858","9,809","17,382","22,192","32,829","28,828","27,557","34,249","20,974","20,556","34,401","34,171","25,773","33,935","28,328","46,495","27,499","18,820","31,552","33,715","55,636","27,191","37,201","47,608","31,025"
2021,11,30,"721,359","9,778","9,993","19,077","23,839","27,583","23,789","27,686","29,309","17,800","19,218","31,677","34,122","22,386","33,586","28,342","48,520","29,931","16,285","34,006","30,142","38,126","32,312","41,989","55,850","36,013"
2021,11,40,"748,410","10,873","8,532","17,160","21,648","25,626","23,729","26,878","34,304","21,406","23,282","42,889","37,468","22,975","30,854","40,013","44,388","29,864","15,003","26,899","28,530","30,614","40,048","52,659","55,334","37,434"
2021,11,50,"764,856","12,410","9,900","18,329","23,352","27,452","25,743","34,158","35,125","26,209","29,242","44,923","39,974","24,961","27,992","38,291","43,826","31,457","19,576","27,528","30,057","33,074","31,581","40,811","52,330","36,555"
2021,11,60,"678,125","10,204","9,023","15,107","19,303","23,143","24,420","31,205","30,061","25,121","27,033","37,757","36,049","20,960","21,904","31,435","42,752","30,338","17,590","24,814","27,160","32,073","25,919","33,238","46,351","35,165"
2021,11,70,"379,173","6,468","5,598","9,026","11,162","11,913","14,985","16,969","18,364","16,688","14,885","21,023","21,730","13,325","13,595","15,415","20,890","16,788","9,542","14,506","16,454","19,971","14,267","18,224","21,093","16,292"
2021,11,80,"177,604","3,660","3,118","5,379","5,564","5,661","7,309","7,631","9,118","7,438","7,538","11,222","10,098","7,223","7,026","7,129","9,853","7,249","4,147","7,036","7,438","8,174","5,691","7,107","8,935","6,860"
2021,11,90,"30,998",662,584,988,854,908,"1,062","1,256","1,528","1,061","1,228","1,944","1,520","1,144","1,169","1,308","1,950","1,156",662,"1,116","1,290","1,249","1,271","1,696","1,933","1,459"
2021,11,100,"1,511",29,32,54,35,45,54,60,58,36,78,81,67,74,58,58,67,38,31,48,96,74,72,98,82,86
2021,12,총,"4,891,418","74,500","62,869","115,743","146,610","175,938","170,754","196,238","222,950","153,477","162,879","264,903","246,849","159,125","195,401","228,088","298,023","201,217","114,284","190,911","199,057","241,708","215,245","277,995","340,992","235,662"
2021,12,0,"283,919","3,444","3,034","6,130","9,425","8,628","9,558","10,324","13,358","6,836","8,160","14,831","13,422","9,249","11,558","14,353","18,027","12,712","5,658","12,086","11,238","9,657","15,418","16,822","23,502","16,489"
2021,12,10,"368,445","5,224","3,268","7,248","9,467","12,206","11,200","12,515","17,690","10,129","11,813","24,205","18,165","11,247","13,748","23,644","21,241","14,202","6,898","11,333","13,146","13,222","21,857","28,277","28,141","18,359"
2021,12,20,"737,747","11,829","9,832","17,346","22,068","32,772","28,765","27,491","34,185","20,916","20,463","34,209","34,118","25,684","33,926","28,262","46,425","27,412","18,863","31,506","33,574","55,662","27,032","37,088","47,406","30,913"
2021,12,30,"720,516","9,763","9,977","19,078","23,783","27,558","23,827","27,700","29,202","17,727","19,173","31,702","34,130","22,355","33,552","28,181","48,518","29,940","16,333","34,003","30,083","38,103","32,246","41,904","55,764","35,914"
2021,12,40,"747,409","10,833","8,481","17,130","21,613","25,610","23,737","26,866","34,198","21,299","23,234","42,815","37,430","22,905","30,812","39,958","44,440","29,850","14,964","26,879","28,521","30,503","39,937","52,619","55,318","37,457"
2021,12,50,"764,437","12,383","9,877","18,301","23,308","27,438","25,752","34,111","35,124","26,206","29,187","44,962","40,044","24,955","27,999","38,246","43,749","31,435","19,586","27,539","30,014","33,045","31,520","40,848","52,300","36,508"
2021,12,60,"678,808","10,213","9,060","15,101","19,310","23,160","24,489","31,274","30,097","25,094","27,086","37,860","36,073","20,947","21,965","31,471","42,754","30,365","17,588","24,818","27,180","32,039","25,919","33,227","46,435","35,283"
2021,12,70,"379,292","6,461","5,588","8,983","11,160","11,904","14,967","16,968","18,331","16,684","14,883","21,048","21,726","13,320","13,551","15,478","20,951","16,816","9,541","14,532","16,476","19,931","14,257","18,286","21,113","16,337"
2021,12,80,"178,485","3,667","3,146","5,385","5,583","5,715","7,327","7,690","9,188","7,481","7,587","11,252","10,166","7,260","7,059","7,136","9,903","7,286","4,175","7,074","7,462","8,238","5,708","7,128","8,987","6,882"
2021,12,90,"31,098",660,591,990,859,909,"1,082","1,250","1,523","1,071","1,232","1,944","1,516","1,146","1,180","1,313","1,952","1,169",655,"1,101","1,299","1,256","1,282","1,707","1,951","1,460"
2021,12,100,"1,262",23,15,51,34,38,50,49,54,34,61,75,59,57,51,46,63,30,23,40,64,52,69,89,75,60
