년도,월,나이,고양시,덕양구,주교동,원신동,흥도동,성사1동,성사2동,효자동,삼송동,창릉동,고양동,관산동,능곡동,화정1동,화정2동,행주동,행신1동,행신2동,행신3동,화전동,대덕동,일산동구,식사동,중산동,정발산동,풍산동,백석1동,백석2동,마두1동,마두2동,장항1동,장항2동,고봉동,일산서구,일산1동,일산2동,일산3동,탄현동,주엽1동,주엽2동,대화동,송포동,송산동
2021,4,총,"551,674","242,754","7,192","12,227","24,076","10,975","5,882","6,862","12,437","10,990","14,977","18,109","7,583","19,422","17,088","9,051","11,221","16,327","23,554","13,755","1,026","154,260","18,885","24,318","12,178","20,249","16,105","10,858","12,530","8,676","5,552","13,840","11,069","154,660","14,135","9,342","18,340","26,437","14,938","15,495","18,741","11,034","26,198"
2021,4,0,"39,748","18,822",245,"1,522","2,693",619,306,"1,022","1,233","1,268","1,057","1,014",420,934,"1,239",326,600,"1,075","1,287","1,919",43,"10,111","1,757","1,651",587,"1,552",992,455,683,591,649,516,678,"10,815",952,457,"1,209","2,187",893,939,"1,112",853,"2,213"
2021,4,10,"50,650","20,196",517,"1,042","2,057",852,498,534,747,771,"1,457","1,355",563,"1,737","1,778",561,"1,041","1,345","2,385",898,58,"14,158","2,344","2,097","1,029","2,149","1,321",628,"1,592","1,059",466,777,696,"16,296","1,337",681,"2,802","2,687","1,593","1,588","1,403","1,100","3,105"
2021,4,20,"72,981","30,233",924,"1,080","2,660","1,412",666,833,"1,478","1,255","1,658","1,946",946,"3,056","2,289","1,282","1,506","2,312","3,298","1,482",150,"22,200","2,487","3,231","1,898","2,665","2,486","1,876","1,851","1,114",602,"2,734","1,256","20,548","1,895","1,282","2,290","3,560","1,837","1,868","3,260","1,379","3,177"
2021,4,30,"72,164","33,978",663,"2,101","4,141","1,222",621,"1,512","2,337","2,480","1,560","1,882",852,"2,074","2,171",978,"1,274","2,366","2,518","3,129",97,"19,739","2,278","2,779","1,398","2,431","2,315","1,713","1,221",887,983,"2,361","1,373","18,447","1,573",947,"1,788","3,573","1,754","1,721","2,601","1,491","2,999"
2021,4,40,"93,302","39,341",997,"2,098","4,238","1,681",896,"1,096","1,982","1,871","2,575","2,704","1,095","3,048","3,271","1,219","1,812","2,564","3,845","2,226",123,"26,769","3,887","3,830","1,919","3,569","2,685","1,886","2,286","1,633","1,023","2,454","1,597","27,192","2,228","1,267","3,929","4,728","2,553","2,581","2,933","1,958","5,015"
2021,4,50,"99,208","41,762","1,500","1,740","3,493","2,069","1,106",846,"1,849","1,367","2,394","3,398","1,536","3,859","2,947","1,818","2,181","3,036","4,754","1,699",170,"28,706","3,262","4,904","2,400","3,678","3,034","1,899","2,407","1,583",935,"2,448","2,156","28,740","2,710","2,101","3,353","4,856","2,695","2,788","3,564","2,039","4,634"
2021,4,60,"62,908","29,812","1,174","1,521","2,615","1,582",838,576,"1,482","1,113","2,139","3,035","1,133","2,126","1,567","1,473","1,416","1,741","2,726","1,375",180,"16,847","1,536","2,986","1,581","2,217","1,797","1,185","1,263",801,547,"1,218","1,716","16,249","1,726","1,365","1,525","2,359","1,625","1,680","2,067","1,187","2,715"
2021,4,70,"35,291","17,223",704,717,"1,391",926,540,261,853,552,"1,372","1,718",617,"1,529","1,046",818,829,"1,081","1,522",615,132,"8,854",807,"1,560",795,"1,177",886,653,661,491,208,749,867,"9,214","1,040",713,792,"1,388","1,024","1,208","1,031",614,"1,404"
2021,4,80,"21,585","9,725",401,349,677,510,355,152,419,263,665,888,347,933,680,477,476,698,"1,042",334,59,"5,763",444,"1,061",490,684,502,484,467,449,108,506,568,"6,097",581,449,541,927,846,969,653,353,778
2021,4,90,"3,702","1,591",65,57,107,93,53,26,55,47,95,162,73,117,98,98,82,103,176,73,11,"1,083",79,215,80,125,84,74,95,67,30,74,160,"1,028",87,76,109,170,113,149,112,59,153
2021,4,100,135,71,2,0,4,9,3,4,2,3,5,7,1,9,2,1,4,6,1,5,3,30,4,4,1,2,3,5,4,1,1,3,2,34,6,4,2,2,5,4,5,1,5
2021,5,총,"551,626","242,945","7,190","12,260","24,274","10,998","5,879","6,877","12,449","11,114","14,959","18,101","7,566","19,392","17,062","8,984","11,177","16,324","23,551","13,768","1,020","154,242","18,896","24,334","12,170","20,214","16,079","10,876","12,535","8,665","5,600","13,815","11,058","154,439","14,105","9,344","18,326","26,424","14,901","15,507","18,673","11,007","26,152"
2021,5,0,"39,537","18,761",245,"1,517","2,678",620,305,"1,032","1,237","1,283","1,046","1,006",412,923,"1,219",323,591,"1,070","1,293","1,917",44,"10,031","1,745","1,644",590,"1,546",989,448,666,590,647,500,666,"10,745",941,456,"1,202","2,179",877,942,"1,100",841,"2,207"
2021,5,10,"50,566","20,178",518,"1,048","2,086",848,489,533,747,775,"1,458","1,349",551,"1,741","1,783",547,"1,032","1,344","2,368",902,59,"14,129","2,345","2,097","1,022","2,137","1,315",619,"1,600","1,068",469,772,685,"16,259","1,330",685,"2,799","2,683","1,575","1,593","1,389","1,099","3,106"
2021,5,20,"72,859","30,205",927,"1,075","2,680","1,408",672,821,"1,460","1,283","1,664","1,943",963,"3,045","2,289","1,274","1,508","2,297","3,287","1,461",148,"22,199","2,488","3,233","1,895","2,656","2,482","1,897","1,842","1,108",615,"2,736","1,247","20,455","1,889","1,265","2,282","3,554","1,847","1,865","3,222","1,369","3,162"
2021,5,30,"72,032","33,975",658,"2,088","4,158","1,233",627,"1,507","2,336","2,503","1,552","1,872",839,"2,068","2,159",971,"1,270","2,383","2,525","3,133",93,"19,664","2,260","2,762","1,398","2,404","2,301","1,713","1,229",880,990,"2,359","1,368","18,393","1,574",954,"1,790","3,558","1,748","1,718","2,596","1,484","2,971"
2021,5,40,"92,948","39,259",995,"2,107","4,286","1,665",885,"1,110","1,992","1,887","2,554","2,689","1,090","3,026","3,249","1,195","1,792","2,551","3,836","2,226",124,"26,686","3,900","3,815","1,912","3,566","2,676","1,871","2,265","1,619","1,044","2,435","1,583","27,003","2,204","1,261","3,904","4,700","2,535","2,566","2,911","1,942","4,980"
2021,5,50,"99,413","41,851","1,513","1,753","3,519","2,088","1,103",848,"1,851","1,385","2,401","3,399","1,538","3,846","2,947","1,810","2,188","3,036","4,745","1,712",169,"28,779","3,261","4,922","2,388","3,676","3,038","1,919","2,422","1,587",941,"2,456","2,169","28,783","2,709","2,088","3,360","4,877","2,691","2,791","3,579","2,041","4,647"
2021,5,60,"63,480","30,079","1,178","1,543","2,655","1,592",848,579,"1,495","1,133","2,151","3,058","1,140","2,155","1,584","1,475","1,415","1,765","2,752","1,380",181,"17,006","1,566","3,009","1,588","2,247","1,814","1,188","1,278",808,548,"1,231","1,729","16,395","1,743","1,386","1,541","2,375","1,642","1,700","2,067","1,199","2,742"
2021,5,70,"35,253","17,185",689,725,"1,406",924,535,262,850,549,"1,367","1,717",610,"1,521","1,043",812,825,"1,074","1,527",619,130,"8,851",806,"1,556",801,"1,175",876,651,663,489,208,750,876,"9,217","1,037",714,796,"1,392","1,022","1,211","1,027",612,"1,406"
2021,5,80,"21,682","9,785",403,344,692,516,359,155,421,269,668,894,348,938,689,480,476,696,"1,040",339,58,"5,779",441,"1,078",494,681,498,488,471,449,107,498,574,"6,118",583,452,539,936,844,968,666,355,775
2021,5,90,"3,720","1,596",62,60,110,95,53,26,58,44,93,167,73,120,98,96,77,102,177,74,11,"1,089",81,213,81,125,87,77,95,66,30,75,159,"1,035",89,79,111,167,115,149,110,64,151
2021,5,100,136,71,2,0,4,9,3,4,2,3,5,7,2,9,2,1,3,6,1,5,3,29,3,5,1,1,3,5,4,1,1,3,2,36,6,4,2,3,5,4,6,1,5
2021,6,총,"551,583","243,074","7,168","12,260","24,468","10,986","5,875","6,902","12,537","11,141","14,907","18,099","7,581","19,391","17,023","8,963","11,168","16,285","23,510","13,796","1,014","154,166","18,913","24,310","12,165","20,235","16,051","10,873","12,498","8,640","5,613","13,814","11,054","154,343","14,103","9,347","18,316","26,405","14,892","15,491","18,677","10,977","26,135"
2021,6,0,"39,347","18,688",248,"1,503","2,673",616,302,"1,027","1,242","1,281","1,040",995,411,923,"1,213",319,593,"1,070","1,276","1,912",44,"9,970","1,740","1,633",587,"1,539",975,450,664,584,636,500,662,"10,689",940,456,"1,195","2,165",878,933,"1,094",840,"2,188"
2021,6,10,"50,438","20,143",510,"1,051","2,109",849,491,540,752,789,"1,453","1,353",545,"1,725","1,770",539,"1,020","1,325","2,358",907,57,"14,109","2,348","2,099","1,015","2,141","1,312",613,"1,594","1,069",470,764,684,"16,186","1,327",677,"2,789","2,661","1,554","1,590","1,392","1,093","3,103"
2021,6,20,"72,750","30,135",921,"1,077","2,701","1,391",672,817,"1,463","1,271","1,632","1,942",966,"3,039","2,291","1,273","1,501","2,285","3,280","1,463",150,"22,166","2,493","3,216","1,895","2,660","2,465","1,900","1,831","1,108",622,"2,728","1,248","20,449","1,888","1,261","2,283","3,565","1,853","1,867","3,219","1,354","3,159"
2021,6,30,"71,927","33,951",672,"2,064","4,174","1,231",630,"1,514","2,354","2,513","1,544","1,856",837,"2,077","2,145",980,"1,271","2,380","2,513","3,107",89,"19,617","2,251","2,753","1,394","2,392","2,299","1,707","1,214",872,992,"2,373","1,370","18,359","1,585",955,"1,784","3,545","1,746","1,706","2,593","1,486","2,959"
2021,6,40,"92,825","39,286",985,"2,120","4,357","1,663",872,"1,121","2,012","1,902","2,542","2,702","1,096","3,014","3,223","1,179","1,794","2,525","3,808","2,248",123,"26,603","3,899","3,802","1,909","3,561","2,659","1,857","2,264","1,620","1,046","2,427","1,559","26,936","2,199","1,254","3,891","4,695","2,529","2,555","2,903","1,934","4,976"
2021,6,50,"99,452","41,858","1,501","1,754","3,527","2,077","1,101",849,"1,858","1,385","2,408","3,394","1,536","3,846","2,949","1,804","2,171","3,050","4,754","1,724",170,"28,823","3,282","4,926","2,382","3,688","3,052","1,926","2,412","1,578",941,"2,460","2,176","28,771","2,698","2,082","3,361","4,884","2,681","2,791","3,590","2,040","4,644"
2021,6,60,"63,991","30,326","1,176","1,552","2,700","1,615",860,586,"1,513","1,136","2,152","3,064","1,164","2,174","1,601","1,475","1,437","1,774","2,775","1,391",181,"17,114","1,573","3,023","1,598","2,263","1,822","1,204","1,287",811,554,"1,241","1,738","16,551","1,755","1,408","1,561","2,400","1,661","1,725","2,078","1,200","2,763"
2021,6,70,"35,180","17,157",686,731,"1,412",917,531,259,855,548,"1,368","1,725",607,"1,510","1,035",806,824,"1,073","1,520",621,129,"8,851",800,"1,555",800,"1,174",877,651,666,489,212,740,887,"9,172","1,027",708,793,"1,381","1,023","1,199","1,020",612,"1,409"
2021,6,80,"21,826","9,872",407,346,700,525,358,157,429,272,673,892,349,954,698,488,478,698,"1,046",345,57,"5,801",444,"1,086",503,687,502,488,467,441,110,502,571,"6,153",588,460,542,938,846,976,670,352,781
2021,6,90,"3,714","1,588",60,62,111,93,55,28,57,41,90,170,68,121,96,99,76,99,178,73,11,"1,085",80,212,82,129,85,73,95,67,29,76,157,"1,041",90,82,115,167,116,146,112,65,148
2021,6,100,133,70,2,0,4,9,3,4,2,3,5,6,2,8,2,1,3,6,2,5,3,27,3,5,0,1,3,4,4,1,1,3,2,36,6,4,2,4,5,3,6,1,5
2021,7,총,"551,910","243,460","7,160","12,281","24,648","10,968","5,872","7,077","12,585","11,194","14,916","18,097","7,564","19,367","16,997","8,982","11,147","16,247","23,474","13,876","1,008","154,145","18,962","24,307","12,162","20,223","16,054","10,843","12,492","8,604","5,619","13,809","11,070","154,305","14,087","9,324","18,314","26,460","14,880","15,460","18,709","10,926","26,145"
2021,7,0,"39,200","18,597",245,"1,495","2,665",613,298,"1,032","1,244","1,282","1,026",981,404,914,"1,200",320,586,"1,061","1,258","1,930",43,"9,941","1,732","1,634",585,"1,534",977,441,665,569,637,502,665,"10,662",938,449,"1,186","2,181",868,925,"1,095",839,"2,181"
2021,7,10,"50,362","20,132",505,"1,055","2,130",844,490,543,762,781,"1,470","1,344",547,"1,715","1,770",539,"1,007","1,313","2,350",914,53,"14,076","2,348","2,079","1,024","2,134","1,301",613,"1,587","1,074",466,763,687,"16,154","1,324",685,"2,792","2,656","1,559","1,562","1,387","1,075","3,114"
2021,7,20,"72,718","30,184",918,"1,085","2,761","1,387",676,878,"1,463","1,270","1,622","1,950",956,"3,030","2,267","1,273","1,503","2,270","3,261","1,465",149,"22,139","2,508","3,215","1,882","2,657","2,483","1,891","1,822","1,092",627,"2,727","1,235","20,395","1,884","1,243","2,262","3,564","1,846","1,879","3,219","1,343","3,155"
2021,7,30,"71,854","34,019",677,"2,060","4,186","1,225",628,"1,564","2,364","2,535","1,526","1,851",830,"2,092","2,140",987,"1,274","2,376","2,521","3,091",92,"19,522","2,236","2,746","1,390","2,378","2,293","1,695","1,216",864,992,"2,355","1,357","18,313","1,588",944,"1,794","3,534","1,728","1,705","2,599","1,475","2,946"
2021,7,40,"92,711","39,278",978,"2,132","4,411","1,667",870,"1,137","2,019","1,912","2,538","2,682","1,106","2,990","3,214","1,171","1,778","2,495","3,778","2,279",121,"26,579","3,905","3,799","1,905","3,560","2,641","1,851","2,258","1,614","1,050","2,424","1,572","26,854","2,176","1,257","3,872","4,691","2,524","2,534","2,904","1,927","4,969"
2021,7,50,"99,603","41,920","1,504","1,749","3,534","2,062","1,099",847,"1,868","1,388","2,419","3,410","1,532","3,844","2,962","1,808","2,171","3,061","4,760","1,734",168,"28,867","3,315","4,927","2,377","3,678","3,071","1,928","2,409","1,568",946,"2,463","2,185","28,816","2,692","2,075","3,383","4,896","2,690","2,799","3,595","2,034","4,652"
2021,7,60,"64,489","30,568","1,185","1,568","2,725","1,620",863,612,"1,537","1,158","2,175","3,077","1,158","2,179","1,605","1,485","1,442","1,791","2,795","1,412",181,"17,245","1,587","3,046","1,607","2,290","1,818","1,208","1,306",826,554,"1,258","1,745","16,676","1,776","1,411","1,564","2,434","1,667","1,727","2,098","1,214","2,785"
2021,7,70,"35,140","17,175",673,734,"1,418",918,532,268,843,549,"1,366","1,728",609,"1,514","1,036",811,823,"1,081","1,510",634,128,"8,819",798,"1,549",806,"1,174",878,649,658,485,209,731,882,"9,146","1,019",711,798,"1,374","1,015","1,200","1,021",602,"1,406"
2021,7,80,"21,948","9,914",413,341,702,524,359,162,427,273,676,895,354,958,705,491,484,694,"1,060",337,59,"5,845",449,"1,091",504,689,507,489,474,445,108,508,581,"6,189",590,462,544,955,859,975,669,354,781
2021,7,90,"3,751","1,602",60,62,111,99,54,30,56,43,93,172,66,124,96,96,76,99,179,75,11,"1,085",81,216,82,128,81,74,93,66,29,76,159,"1,064",94,83,117,171,118,152,116,62,151
2021,7,100,134,71,2,0,5,9,3,4,2,3,5,7,2,7,2,1,3,6,2,5,3,27,3,5,0,1,4,4,4,1,1,2,2,36,6,4,2,4,6,2,6,1,5
2021,8,총,"551,924","243,815","7,137","12,298","24,855","10,966","5,874","7,140","12,630","11,366","14,895","18,096","7,569","19,346","16,981","8,982","11,119","16,241","23,387","13,913","1,020","154,008","18,994","24,250","12,156","20,217","16,015","10,805","12,479","8,587","5,614","13,838","11,053","154,101","14,053","9,302","18,301","26,404","14,866","15,420","18,701","10,918","26,136"
2021,8,0,"39,003","18,532",241,"1,490","2,670",612,296,"1,026","1,242","1,299","1,010",976,400,905,"1,196",325,577,"1,053","1,234","1,935",45,"9,878","1,732","1,617",584,"1,522",971,432,663,570,645,487,655,"10,593",919,437,"1,184","2,154",863,925,"1,095",828,"2,188"
2021,8,10,"50,242","20,101",501,"1,065","2,138",834,482,545,771,786,"1,476","1,337",544,"1,708","1,754",534,"1,005","1,308","2,334",923,56,"14,033","2,346","2,062","1,017","2,135","1,295",610,"1,585","1,059",454,782,688,"16,108","1,309",685,"2,786","2,654","1,550","1,560","1,379","1,089","3,096"
2021,8,20,"72,500","30,209",903,"1,073","2,836","1,401",684,893,"1,461","1,287","1,602","1,951",954,"3,017","2,272","1,275","1,479","2,262","3,246","1,465",148,"22,029","2,503","3,198","1,869","2,642","2,463","1,857","1,816","1,098",625,"2,726","1,232","20,262","1,884","1,240","2,239","3,542","1,838","1,860","3,195","1,329","3,135"
2021,8,30,"71,746","34,032",685,"2,058","4,224","1,220",621,"1,571","2,365","2,574","1,506","1,845",829,"2,108","2,122",990,"1,276","2,377","2,500","3,064",97,"19,475","2,241","2,735","1,394","2,373","2,276","1,700","1,217",853,998,"2,337","1,351","18,239","1,586",932,"1,784","3,505","1,728","1,710","2,608","1,452","2,934"
2021,8,40,"92,487","39,269",965,"2,136","4,468","1,654",869,"1,153","2,031","1,939","2,542","2,660","1,105","2,956","3,201","1,162","1,760","2,489","3,757","2,300",122,"26,442","3,887","3,770","1,896","3,539","2,613","1,843","2,249","1,603","1,040","2,440","1,562","26,776","2,155","1,261","3,860","4,684","2,506","2,530","2,900","1,936","4,944"
2021,8,50,"99,832","42,023","1,502","1,751","3,550","2,070","1,093",853,"1,867","1,421","2,432","3,403","1,533","3,844","2,971","1,810","2,180","3,057","4,778","1,743",165,"28,960","3,348","4,937","2,383","3,686","3,091","1,923","2,410","1,580",941,"2,478","2,183","28,849","2,702","2,065","3,391","4,896","2,698","2,785","3,588","2,037","4,687"
2021,8,60,"64,943","30,774","1,201","1,582","2,723","1,628",880,621,"1,556","1,184","2,177","3,100","1,161","2,202","1,615","1,491","1,454","1,807","2,780","1,425",187,"17,380","1,597","3,067","1,618","2,322","1,833","1,221","1,310",832,564,"1,266","1,750","16,789","1,783","1,424","1,586","2,448","1,683","1,726","2,126","1,222","2,791"
2021,8,70,"35,147","17,184",665,735,"1,428",911,528,276,848,554,"1,372","1,728",619,"1,512","1,034",805,821,"1,071","1,510",640,127,"8,816",799,"1,545",812,"1,174",878,654,657,480,204,733,880,"9,147","1,019",710,796,"1,386","1,009","1,198","1,013",599,"1,417"
2021,8,80,"22,110","9,998",410,345,702,528,365,167,428,274,678,914,356,964,714,492,488,708,"1,068",338,59,"5,875",455,"1,101",499,696,512,488,470,445,113,508,588,"6,237",593,465,555,961,865,972,675,363,788
2021,8,90,"3,778","1,621",62,63,112,99,53,31,59,45,95,174,66,123,100,97,76,103,177,75,11,"1,093",83,214,84,127,78,73,98,66,29,79,162,"1,064",97,79,117,170,120,152,116,62,151
2021,8,100,136,72,2,0,4,9,3,4,2,3,5,8,2,7,2,1,3,6,3,5,3,27,3,4,0,1,5,4,4,1,1,2,2,37,6,4,3,4,6,2,6,1,5
2021,9,총,"551,876","243,954","7,102","12,323","24,994","10,962","5,872","7,146","12,617","11,536","14,885","18,094","7,531","19,316","16,938","8,984","11,111","16,248","23,332","13,929","1,034","153,983","19,009","24,210","12,141","20,177","15,992","10,841","12,489","8,592","5,626","13,851","11,055","153,939","13,997","9,281","18,260","26,413","14,869","15,407","18,681","10,908","26,123"
2021,9,0,"38,820","18,451",243,"1,478","2,657",605,297,"1,024","1,245","1,321",996,973,392,891,"1,187",318,566,"1,051","1,218","1,946",43,"9,804","1,723","1,602",581,"1,502",958,432,664,567,647,481,647,"10,565",908,434,"1,185","2,154",858,937,"1,087",820,"2,182"
2021,9,10,"50,157","20,100",493,"1,083","2,164",836,480,541,775,789,"1,479","1,331",550,"1,702","1,743",531,"1,001","1,296","2,323",921,62,"14,019","2,357","2,049","1,019","2,131","1,283",615,"1,589","1,057",454,774,691,"16,038","1,291",689,"2,777","2,656","1,537","1,549","1,377","1,089","3,073"
2021,9,20,"72,326","30,152",897,"1,071","2,865","1,400",677,889,"1,445","1,295","1,601","1,949",945,"3,003","2,269","1,275","1,475","2,269","3,213","1,457",157,"22,025","2,488","3,176","1,858","2,635","2,466","1,863","1,822","1,104",637,"2,744","1,232","20,149","1,863","1,226","2,224","3,520","1,836","1,848","3,172","1,313","3,147"
2021,9,30,"71,616","34,020",678,"2,041","4,234","1,223",624,"1,570","2,347","2,633","1,504","1,833",814,"2,107","2,112",989,"1,279","2,390","2,497","3,046",99,"19,421","2,231","2,717","1,404","2,354","2,279","1,717","1,204",848,989,"2,332","1,346","18,175","1,585",928,"1,750","3,496","1,725","1,712","2,616","1,462","2,901"
2021,9,40,"92,250","39,233",959,"2,154","4,497","1,639",867,"1,157","2,028","1,986","2,529","2,640","1,100","2,941","3,181","1,158","1,749","2,472","3,736","2,318",122,"26,366","3,879","3,738","1,888","3,523","2,608","1,833","2,245","1,598","1,051","2,433","1,570","26,651","2,131","1,255","3,866","4,648","2,494","2,521","2,881","1,910","4,945"
2021,9,50,"100,118","42,111","1,489","1,750","3,576","2,080","1,091",854,"1,875","1,427","2,446","3,422","1,531","3,839","2,977","1,819","2,180","3,058","4,778","1,753",166,"29,026","3,364","4,953","2,379","3,683","3,100","1,933","2,417","1,594",937,"2,480","2,186","28,981","2,713","2,070","3,395","4,957","2,712","2,785","3,588","2,044","4,717"
2021,9,60,"65,303","30,944","1,208","1,593","2,740","1,623",884,630,"1,562","1,200","2,179","3,120","1,162","2,231","1,614","1,489","1,470","1,814","2,801","1,438",186,"17,497","1,618","3,103","1,619","2,347","1,842","1,221","1,319",830,563,"1,276","1,759","16,862","1,793","1,425","1,593","2,460","1,697","1,721","2,144","1,241","2,788"
2021,9,70,"35,102","17,182",658,747,"1,432",918,530,278,841,563,"1,365","1,725",614,"1,506","1,037",809,815,"1,078","1,510",629,127,"8,795",803,"1,537",807,"1,172",870,658,650,480,205,730,883,"9,125","1,012",704,798,"1,379","1,009","1,189","1,016",601,"1,417"
2021,9,80,"22,269","10,074",413,343,714,531,367,168,439,272,687,921,356,966,718,500,497,710,"1,071",343,58,"5,910",455,"1,114",502,701,506,491,477,446,115,521,582,"6,285",599,466,554,969,875,993,677,360,792
2021,9,90,"3,776","1,614",63,63,111,98,52,31,59,47,94,171,64,123,98,95,76,103,182,73,11,"1,091",87,217,84,128,75,74,98,67,26,78,157,"1,071",96,80,115,171,120,150,117,66,156
2021,9,100,139,73,1,0,4,9,3,4,1,3,5,9,3,7,2,1,3,7,3,5,3,29,4,4,0,1,5,4,4,1,2,2,2,37,6,4,3,3,6,2,6,2,5
2021,10,총,"551,557","243,894","7,089","12,349","25,030","10,955","5,849","7,211","12,677","11,615","14,832","18,064","7,517","19,294","16,902","8,966","11,059","16,235","23,268","13,944","1,038","153,946","19,105","24,196","12,101","20,155","15,959","10,845","12,471","8,590","5,644","13,859","11,021","153,717","13,969","9,277","18,229","26,345","14,837","15,388","18,654","10,886","26,132"
2021,10,0,"38,580","18,333",239,"1,472","2,647",594,294,"1,028","1,241","1,320",976,969,389,880,"1,176",309,565,"1,056","1,200","1,935",43,"9,748","1,722","1,600",581,"1,491",951,435,658,557,635,477,641,"10,499",892,434,"1,177","2,132",845,944,"1,088",822,"2,165"
2021,10,10,"50,125","20,100",489,"1,091","2,170",844,475,543,779,804,"1,481","1,321",545,"1,702","1,739",534,"1,001","1,292","2,295",933,62,"14,031","2,369","2,045","1,008","2,130","1,278",609,"1,590","1,076",458,777,691,"15,994","1,295",685,"2,774","2,644","1,529","1,547","1,374","1,079","3,067"
2021,10,20,"71,962","29,989",898,"1,064","2,859","1,389",671,895,"1,436","1,296","1,600","1,929",948,"2,980","2,253","1,268","1,453","2,250","3,204","1,437",159,"21,942","2,501","3,176","1,840","2,607","2,460","1,858","1,801","1,087",649,"2,744","1,219","20,031","1,846","1,216","2,215","3,485","1,831","1,839","3,152","1,307","3,140"
2021,10,30,"71,611","34,073",672,"2,039","4,231","1,227",627,"1,580","2,359","2,660","1,490","1,822",811,"2,124","2,096",995,"1,278","2,407","2,507","3,047",101,"19,417","2,234","2,703","1,412","2,356","2,265","1,736","1,217",852,992,"2,309","1,341","18,121","1,574",930,"1,740","3,491","1,722","1,714","2,612","1,453","2,885"
2021,10,40,"91,873","39,132",951,"2,164","4,520","1,635",862,"1,163","2,052","1,998","2,505","2,619","1,096","2,929","3,179","1,148","1,728","2,438","3,704","2,319",122,"26,228","3,884","3,703","1,875","3,511","2,572","1,829","2,229","1,597","1,047","2,429","1,552","26,513","2,128","1,250","3,858","4,604","2,479","2,507","2,874","1,890","4,923"
2021,10,50,"100,261","42,145","1,499","1,745","3,579","2,084","1,080",863,"1,888","1,450","2,456","3,417","1,535","3,833","2,971","1,811","2,165","3,061","4,776","1,767",165,"29,061","3,386","4,950","2,365","3,686","3,114","1,923","2,411","1,598",951,"2,497","2,180","29,055","2,714","2,063","3,396","4,977","2,715","2,776","3,592","2,061","4,761"
2021,10,60,"65,734","31,130","1,211","1,612","2,748","1,634",889,642,"1,580","1,202","2,171","3,151","1,157","2,240","1,640","1,489","1,483","1,830","2,821","1,444",186,"17,625","1,642","3,127","1,631","2,352","1,856","1,227","1,335",825,564,"1,294","1,772","16,979","1,814","1,444","1,601","2,489","1,698","1,734","2,150","1,243","2,806"
2021,10,70,"35,098","17,183",653,754,"1,440",920,521,286,836,562,"1,371","1,732",613,"1,503","1,028",808,813,"1,077","1,506",633,127,"8,815",809,"1,549",800,"1,182",875,660,647,482,203,728,880,"9,100","1,003",703,792,"1,381","1,004","1,192","1,020",598,"1,407"
2021,10,80,"22,369","10,125",410,342,721,531,373,175,445,273,685,923,357,973,721,507,493,716,"1,072",349,59,"5,944",466,"1,119",504,708,508,486,484,448,115,517,589,"6,300",602,466,556,963,886,981,674,363,809
2021,10,90,"3,811","1,617",64,66,111,96,54,32,60,47,92,171,63,123,97,95,77,103,181,75,10,"1,106",89,220,85,130,75,78,95,67,28,85,154,"1,088",95,82,117,176,122,152,112,68,164
2021,10,100,133,67,3,0,4,1,3,4,1,3,5,10,3,7,2,2,3,5,2,5,4,29,3,4,0,2,5,4,4,1,2,2,2,37,6,4,3,3,6,2,6,2,5
2021,11,총,"551,332","244,226","7,046","12,313","25,022","10,947","5,830","7,715","12,894","11,736","14,810","18,005","7,501","19,242","16,835","8,911","11,023","16,195","23,238","13,925","1,038","153,718","19,094","24,139","12,066","20,119","15,921","10,799","12,465","8,586","5,625","13,875","11,029","153,388","13,954","9,253","18,164","26,290","14,806","15,359","18,616","10,877","26,069"
2021,11,0,"38,349","18,245",236,"1,457","2,636",598,290,"1,033","1,265","1,329",975,965,389,866,"1,136",305,554,"1,047","1,189","1,932",43,"9,690","1,715","1,589",586,"1,480",944,429,656,547,631,475,638,"10,414",875,433,"1,165","2,120",844,936,"1,079",820,"2,142"
2021,11,10,"50,118","20,126",479,"1,101","2,173",839,477,564,798,816,"1,472","1,313",540,"1,711","1,743",542,997,"1,279","2,300",923,59,"14,033","2,378","2,032","1,009","2,138","1,280",607,"1,578","1,079",453,784,695,"15,959","1,292",686,"2,764","2,629","1,519","1,546","1,372","1,075","3,076"
2021,11,20,"71,709","29,965",893,"1,048","2,851","1,390",666,937,"1,451","1,321","1,605","1,913",941,"2,973","2,251","1,257","1,436","2,256","3,186","1,427",163,"21,791","2,484","3,150","1,822","2,589","2,432","1,837","1,798","1,091",643,"2,733","1,212","19,953","1,849","1,206","2,194","3,484","1,823","1,831","3,139","1,299","3,128"
2021,11,30,"71,556","34,123",672,"2,012","4,226","1,237",629,"1,603","2,409","2,701","1,487","1,812",811,"2,116","2,088",990,"1,285","2,402","2,510","3,033",100,"19,386","2,222","2,689","1,416","2,349","2,276","1,733","1,210",844,988,"2,323","1,336","18,047","1,565",941,"1,738","3,484","1,707","1,716","2,588","1,452","2,856"
2021,11,40,"91,631","39,085",934,"2,178","4,523","1,633",857,"1,211","2,101","2,002","2,485","2,604","1,093","2,919","3,144","1,138","1,706","2,425","3,678","2,335",119,"26,153","3,875","3,685","1,867","3,501","2,555","1,813","2,223","1,593","1,042","2,437","1,562","26,393","2,131","1,226","3,841","4,577","2,478","2,495","2,871","1,872","4,902"
