년도,월,나이,충청북도 청주시,충청북도 청주시 상당구,충청북도 청주시 상당구 낭성면,충청북도 청주시 상당구 미원면,충청북도 청주시 상당구 가덕면,충청북도 청주시 상당구 남일면,충청북도 청주시 상당구 문의면,충청북도 청주시 상당구 중앙동,충청북도 청주시 상당구 성안동,충청북도 청주시 상당구 탑대성동,충청북도 청주시 상당구 영운동,충청북도 청주시 상당구 금천동,충청북도 청주시 상당구 용담.명암.산성동,충청북도 청주시 상당구 용암1동,충청북도 청주시 상당구 용암2동,충청북도 청주시 서원구,충청북도 청주시 서원구 남이면,충청북도 청주시 서원구 현도면,충청북도 청주시 서원구 사직1동,충청북도 청주시 서원구 사직2동,충청북도 청주시 서원구 사창동,충청북도 청주시 서원구 모충동,충청북도 청주시 서원구 산남동,충청북도 청주시 서원구 분평동,충청북도 청주시 서원구 수곡1동,충청북도 청주시 서원구 수곡2동,충청북도 청주시 서원구 성화.개신.죽림동,충청북도 청주시 흥덕구,충청북도 청주시 흥덕구 오송읍,충청북도 청주시 흥덕구 강내면,충청북도 청주시 흥덕구 옥산면,충청북도 청주시 흥덕구 운천.신봉동,충청북도 청주시 흥덕구 복대1동,충청북도 청주시 흥덕구 복대2동,충청북도 청주시 흥덕구 가경동,충청북도 청주시 흥덕구 봉명1동,충청북도 청주시 흥덕구 봉명2.송정동,충청북도 청주시 흥덕구 강서제1동,충청북도 청주시 흥덕구 강서제2동,충청북도 청주시 청원구,충청북도 청주시 청원구 내수읍,충청북도 청주시 청원구 오창읍,충청북도 청주시 청원구 북이면,충청북도 청주시 청원구 우암동,충청북도 청주시 청원구 내덕1동,충청북도 청주시 청원구 내덕2동,충청북도 청주시 청원구 율량.사천동,충청북도 청주시 청원구 오근장동
2020,7,80,"15,366","4,046",148,357,243,298,307,212,245,287,268,463,181,645,392,"3,902",335,259,255,282,263,365,318,486,364,407,568,"3,841",453,317,372,361,401,293,553,153,286,471,181,"3,577",589,739,321,417,280,296,664,271
2020,7,90,"2,594",726,31,69,43,41,53,30,45,59,40,82,30,132,71,658,48,47,41,58,36,56,55,78,61,72,106,635,83,43,56,63,68,45,94,20,56,90,17,575,101,122,47,47,46,43,115,54
2020,7,100,142,45,2,8,1,4,2,4,5,4,1,3,2,5,4,35,2,2,4,5,4,4,3,2,5,1,3,32,3,4,3,5,3,2,5,0,3,2,2,30,6,4,6,4,2,1,5,2
2020,8,총,"418,686","93,345","1,106","2,481","1,941","3,437","1,976","2,934","3,423","4,633","5,601","15,414","6,923","26,737","16,739","99,734","4,911","1,650","3,902","7,515","7,578","7,453","13,616","16,133","6,858","6,948","23,170","130,970","11,793","5,322","8,756","8,772","25,485","7,984","26,264","4,626","11,578","14,046","6,344","94,637","9,601","32,439","2,199","6,195","4,362","5,679","24,689","9,473"
2020,8,0,"37,015","7,811",24,57,49,229,56,103,99,210,350,"1,310",785,"2,706","1,833","7,153",332,48,181,714,352,359,"1,253","1,319",281,352,"1,962","12,022","1,163",365,"1,159",465,"3,053",322,"2,099",258,905,"1,016","1,217","10,029",768,"4,977",51,283,184,350,"2,171","1,245"
2020,8,10,"41,497","9,304",29,105,64,214,98,202,199,351,478,"1,809",949,"3,035","1,771","9,994",305,58,269,737,501,518,"1,977","2,017",467,529,"2,616","12,860","1,087",515,569,751,"3,133",549,"3,197",301,"1,176","1,162",420,"9,339",922,"3,527",91,391,272,438,"2,554","1,144"
2020,8,20,"54,413","10,952",76,145,138,326,127,377,425,479,649,"1,884",735,"3,432","2,159","13,105",478,83,438,826,"1,650","1,032","1,700","2,151",895,780,"3,072","18,829","1,570",663,959,"1,224","3,421","1,459","3,469",929,"1,852","2,468",815,"11,527",957,"3,723",144,955,483,760,"3,526",979
2020,8,30,"56,836","10,895",61,96,105,331,100,269,302,391,580,"1,665",847,"3,767","2,381","11,424",504,88,357,"1,045",892,731,"1,660","1,845",622,601,"3,079","19,600","1,976",532,"1,654",868,"4,287",772,"3,229",684,"1,690","2,190","1,718","14,917","1,035","7,099",104,653,365,526,"3,469","1,666"
2020,8,40,"67,675","14,995",67,172,147,389,159,372,389,612,776,"2,780","1,362","4,875","2,895","15,977",638,137,470,"1,053",926,888,"2,818","3,135",871,835,"4,206","21,457","1,946",734,"1,177","1,283","5,092","1,013","4,743",612,"1,858","2,194",805,"15,246","1,491","5,677",143,702,517,793,"4,216","1,707"
2020,8,50,"68,884","16,183",225,444,402,663,342,518,580,866,974,"2,566","1,050","4,522","3,031","17,739","1,054",272,775,"1,292","1,195","1,454","2,189","2,869","1,323","1,477","3,839","21,462","1,587",985,"1,315","1,882","3,503","1,579","5,044",749,"2,012","2,211",595,"13,500","1,666","3,245",378,"1,016",804,"1,010","4,220","1,161"
2020,8,60,"48,151","11,565",257,581,433,596,403,481,680,824,881,"1,823",613,"2,482","1,511","12,789",793,361,668,"1,015","1,107","1,313","1,106","1,397","1,227","1,167","2,635","13,653","1,216",741,970,"1,276","1,741","1,268","2,760",595,"1,211","1,505",370,"10,144","1,248","2,230",503,"1,009",869,869,"2,616",800
2020,8,70,"26,013","6,790",182,445,317,346,328,365,453,548,602,"1,016",364,"1,136",688,"6,929",419,292,449,485,647,731,533,825,739,723,"1,086","6,568",706,423,520,591,770,680,"1,078",325,530,734,211,"5,726",819,"1,091",409,716,537,587,"1,126",441
2020,8,80,"15,432","4,066",152,361,243,299,308,211,243,287,267,471,186,642,396,"3,920",339,262,248,284,267,367,320,490,365,411,567,"3,849",458,317,371,365,411,294,550,154,284,471,174,"3,597",587,742,323,419,284,299,669,274
2020,8,90,"2,628",738,31,67,42,40,53,32,48,61,43,86,30,135,70,671,49,47,43,59,37,56,57,82,64,72,105,638,81,43,59,63,70,46,90,19,57,93,17,581,102,124,47,47,45,46,116,54
2020,8,100,142,46,2,8,1,4,2,4,5,4,1,4,2,5,4,33,0,2,4,5,4,4,3,3,4,1,3,32,3,4,3,4,4,2,5,0,3,2,2,31,6,4,6,4,2,1,6,2
2020,9,총,"418,765","93,954","1,108","2,475","1,953","3,433","1,970","2,932","3,427","4,604","5,559","15,386","6,911","26,876","17,320","99,376","4,887","1,633","3,876","7,496","7,575","7,436","13,576","16,058","6,826","6,933","23,080","130,943","11,801","5,319","8,796","8,753","25,546","7,993","26,206","4,624","11,519","14,045","6,341","94,492","9,580","32,466","2,194","6,193","4,348","5,644","24,621","9,446"
2020,9,0,"36,853","7,857",22,57,50,223,56,100,98,203,340,"1,292",774,"2,710","1,932","7,066",323,47,178,717,347,355,"1,228","1,302",280,352,"1,937","11,986","1,164",364,"1,165",456,"3,045",315,"2,093",254,889,"1,016","1,225","9,944",761,"4,955",52,275,183,335,"2,154","1,229"
2020,9,10,"41,458","9,343",28,103,66,216,98,201,196,351,470,"1,810",955,"3,016","1,833","9,932",297,54,269,737,498,504,"1,983","2,009",461,534,"2,586","12,831","1,090",513,576,751,"3,130",552,"3,173",302,"1,163","1,158",423,"9,352",924,"3,539",89,395,271,434,"2,547","1,153"
2020,9,20,"54,418","11,039",77,138,140,323,127,383,425,473,644,"1,873",731,"3,467","2,238","13,064",482,79,427,816,"1,661","1,042","1,681","2,128",890,771,"3,087","18,831","1,564",652,950,"1,221","3,437","1,477","3,463",925,"1,866","2,471",805,"11,484",958,"3,722",144,966,479,758,"3,480",977
2020,9,30,"56,723","10,984",59,93,107,327,103,263,303,379,568,"1,664",849,"3,775","2,494","11,329",499,86,354,"1,039",887,729,"1,650","1,826",610,601,"3,048","19,569","1,967",529,"1,652",863,"4,296",772,"3,220",685,"1,676","2,193","1,716","14,841","1,029","7,078",103,640,357,525,"3,465","1,644"
2020,9,40,"67,612","15,078",69,168,149,390,156,374,382,609,774,"2,768","1,349","4,900","2,990","15,881",630,134,470,"1,058",916,878,"2,813","3,115",863,827,"4,177","21,394","1,962",735,"1,190","1,271","5,106","1,004","4,698",610,"1,844","2,167",807,"15,259","1,489","5,711",144,700,521,782,"4,199","1,713"
2020,9,50,"68,907","16,267",223,444,405,660,336,510,581,863,968,"2,566","1,056","4,539","3,116","17,651","1,050",271,764,"1,277","1,193","1,442","2,188","2,856","1,314","1,466","3,830","21,484","1,582",983,"1,324","1,878","3,523","1,568","5,061",750,"1,997","2,229",589,"13,505","1,663","3,257",377,"1,013",800,"1,006","4,224","1,165"
2020,9,60,"48,469","11,700",263,590,437,600,402,491,683,827,881,"1,835",615,"2,531","1,545","12,874",799,361,672,"1,017","1,109","1,326","1,116","1,413","1,236","1,178","2,647","13,735","1,222",755,983,"1,290","1,761","1,275","2,763",597,"1,210","1,507",372,"10,160","1,248","2,236",503,"1,016",866,871,"2,625",795
2020,9,70,"26,071","6,814",180,446,316,344,328,366,457,543,601,"1,015",364,"1,156",698,"6,930",419,289,446,484,651,726,533,828,741,722,"1,091","6,586",708,424,520,586,768,688,"1,087",328,530,737,210,"5,741",821,"1,099",407,716,535,585,"1,139",439
2020,9,80,"15,421","4,072",154,359,242,305,307,209,245,289,267,471,186,641,397,"3,924",336,262,246,285,270,370,324,491,361,408,571,"3,841",457,312,372,369,407,295,549,154,282,468,176,"3,584",582,738,320,420,289,299,661,275
2020,9,90,"2,691",754,31,69,40,41,55,31,52,63,45,88,30,136,73,692,52,48,46,61,39,60,57,87,66,73,103,656,82,48,61,65,70,45,94,19,59,97,16,589,99,127,49,46,45,48,121,54
2020,9,100,142,46,2,8,1,4,2,4,5,4,1,4,2,5,4,33,0,2,4,5,4,4,3,3,4,1,3,30,3,4,3,3,3,2,5,0,3,2,2,33,6,4,6,6,2,1,6,2
2020,10,총,"419,003","95,024","1,093","2,473","1,946","3,428","1,963","2,938","3,414","4,585","5,498","15,323","6,906","26,888","18,569","98,915","4,885","1,633","3,854","7,458","7,556","7,411","13,538","15,902","6,800","6,904","22,974","130,713","11,794","5,330","8,795","8,697","25,488","7,964","26,155","4,642","11,484","14,039","6,325","94,351","9,595","32,528","2,187","6,176","4,308","5,624","24,518","9,415"
2020,10,0,"36,674","7,951",24,62,51,222,50,99,100,202,324,"1,271",763,"2,705","2,078","6,962",319,41,175,703,342,350,"1,230","1,269",275,347,"1,911","11,881","1,161",361,"1,155",447,"3,016",316,"2,060",246,882,"1,007","1,230","9,880",754,"4,948",52,269,182,331,"2,128","1,216"
2020,10,10,"41,461","9,446",28,100,67,216,101,201,194,349,461,"1,796",962,"3,028","1,943","9,869",306,55,266,735,498,499,"1,959","1,989",459,528,"2,575","12,782","1,091",518,576,753,"3,134",543,"3,152",297,"1,155","1,136",427,"9,364",924,"3,568",87,391,258,438,"2,536","1,162"
2020,10,20,"54,406","11,151",74,134,136,323,128,392,423,470,634,"1,861",722,"3,435","2,419","13,046",476,82,429,816,"1,656","1,038","1,686","2,103",898,765,"3,097","18,771","1,556",652,943,"1,205","3,415","1,469","3,459",933,"1,859","2,494",786,"11,438",965,"3,720",143,952,481,750,"3,457",970
2020,10,30,"56,569","11,186",56,97,109,321,98,261,284,377,551,"1,661",849,"3,781","2,741","11,191",489,88,355,"1,021",889,725,"1,628","1,795",597,596,"3,008","19,494","1,968",533,"1,639",851,"4,289",767,"3,201",691,"1,658","2,182","1,715","14,698","1,019","7,038",102,642,352,521,"3,416","1,608"
2020,10,40,"67,603","15,221",63,165,144,387,154,380,385,605,760,"2,755","1,351","4,876","3,196","15,782",626,134,462,"1,056",911,871,"2,812","3,084",859,817,"4,150","21,313","1,953",733,"1,203","1,255","5,085",987,"4,685",610,"1,830","2,159",813,"15,287","1,490","5,755",143,695,509,780,"4,203","1,712"
2020,10,50,"69,029","16,481",218,443,400,658,334,503,581,855,967,"2,559","1,060","4,553","3,350","17,563","1,058",273,761,"1,266","1,188","1,420","2,189","2,834","1,312","1,457","3,805","21,492","1,577",992,"1,330","1,867","3,515","1,569","5,064",747,"2,003","2,243",585,"13,493","1,671","3,268",371,"1,015",794,997,"4,211","1,166"
2020,10,60,"48,803","11,851",264,587,437,606,407,492,685,829,888,"1,836",621,"2,561","1,638","12,907",800,360,665,"1,018","1,108","1,348","1,121","1,426","1,221","1,189","2,651","13,829","1,240",752,991,"1,296","1,782","1,281","2,781",611,"1,216","1,506",373,"10,216","1,262","2,248",505,"1,025",866,876,"2,626",808
2020,10,70,"26,137","6,840",177,448,316,344,325,366,456,544,600,"1,013",362,"1,165",724,"6,937",419,289,446,493,651,722,530,818,743,722,"1,104","6,614",711,426,520,585,769,690,"1,098",330,533,745,207,"5,746",821,"1,107",405,715,530,586,"1,144",438
2020,10,80,"15,481","4,091",156,360,244,305,309,208,249,288,265,479,184,643,401,"3,936",341,261,244,283,271,371,323,496,368,409,569,"3,844",450,309,374,371,408,294,553,158,286,471,170,"3,610",581,744,324,419,291,299,672,280
2020,10,90,"2,697",761,31,69,41,42,55,32,52,62,47,89,30,136,75,689,51,48,47,62,38,63,57,85,64,73,101,662,84,51,61,64,72,45,97,19,59,93,17,585,101,128,49,47,43,45,119,53
2020,10,100,143,45,2,8,1,4,2,4,5,4,1,3,2,5,4,33,0,2,4,5,4,4,3,3,4,1,3,31,3,3,3,3,3,3,5,0,3,3,2,34,7,4,6,6,2,1,6,2
2020,11,총,"419,099","95,396","1,092","2,474","1,945","3,412","1,949","2,932","3,408","4,559","5,489","15,281","6,915","26,996","18,944","98,562","4,868","1,627","3,825","7,424","7,532","7,364","13,498","15,847","6,769","6,883","22,925","130,691","11,809","5,316","8,811","8,634","25,479","7,941","26,266","4,663","11,413","14,031","6,328","94,450","9,545","32,673","2,172","6,159","4,273","5,907","24,319","9,402"
2020,11,0,"36,476","7,944",24,61,51,217,47,98,102,200,316,"1,253",763,"2,698","2,114","6,867",318,41,174,687,336,333,"1,207","1,263",275,344,"1,889","11,849","1,155",357,"1,160",433,"2,996",313,"2,070",248,886,997,"1,234","9,816",742,"4,913",50,271,179,347,"2,103","1,211"
2020,11,10,"41,470","9,483",27,100,69,217,100,199,191,347,458,"1,794",974,"3,033","1,974","9,827",307,52,262,740,489,501,"1,967","1,973",447,520,"2,569","12,771","1,099",522,579,747,"3,115",532,"3,157",295,"1,141","1,150",434,"9,389",917,"3,597",85,388,262,475,"2,502","1,163"
2020,11,20,"54,456","11,222",75,130,134,320,128,396,430,466,637,"1,855",708,"3,466","2,477","13,012",473,85,420,813,"1,665","1,039","1,676","2,093",891,758,"3,099","18,728","1,556",643,935,"1,185","3,411","1,465","3,474",940,"1,842","2,484",793,"11,494",955,"3,786",142,945,478,802,"3,429",957
2020,11,30,"56,480","11,224",56,102,108,316,98,256,280,369,544,"1,648",852,"3,780","2,815","11,122",484,88,352,"1,010",881,719,"1,623","1,775",603,597,"2,990","19,513","1,977",531,"1,647",849,"4,284",763,"3,232",704,"1,640","2,179","1,707","14,621",999,"6,995",102,648,336,578,"3,371","1,592"
2020,11,40,"67,499","15,271",63,166,145,387,151,386,380,602,761,"2,744","1,352","4,876","3,258","15,658",627,130,459,"1,048",903,862,"2,788","3,056",853,813,"4,119","21,265","1,957",726,"1,210","1,251","5,090",985,"4,683",603,"1,805","2,143",812,"15,305","1,488","5,757",140,696,515,830,"4,161","1,718"
2020,11,50,"69,031","16,518",215,438,400,647,334,495,576,841,956,"2,560","1,060","4,576","3,420","17,495","1,048",270,753,"1,256","1,177","1,410","2,189","2,842","1,298","1,446","3,806","21,484","1,563",994,"1,325","1,853","3,525","1,555","5,081",752,"1,999","2,249",588,"13,534","1,664","3,325",372,"1,005",778,"1,047","4,174","1,169"
2020,11,60,"49,151","11,961",265,595,435,610,405,492,683,836,906,"1,830",629,"2,603","1,672","12,974",799,362,668,"1,023","1,122","1,345","1,130","1,434","1,226","1,198","2,667","13,928","1,251",756,"1,000","1,302","1,798","1,290","2,810",613,"1,224","1,518",366,"10,288","1,271","2,291",503,"1,022",859,883,"2,640",819
2020,11,70,"26,178","6,859",179,447,315,343,325,362,455,548,596,"1,023",360,"1,175",731,"6,947",429,289,443,494,643,717,538,821,741,720,"1,112","6,600",713,424,520,577,769,692,"1,101",334,527,741,202,"5,772",823,"1,117",404,712,534,598,"1,148",436
2020,11,80,"15,512","4,111",154,359,245,309,308,211,254,286,267,483,184,645,406,"3,932",332,257,245,284,273,372,320,504,369,411,565,"3,861",451,310,374,371,413,298,557,155,289,472,171,"3,608",579,758,321,417,285,302,665,281
2020,11,90,"2,708",760,33,68,42,42,52,33,52,60,47,88,31,139,73,697,51,51,46,64,39,62,57,84,62,75,106,662,84,50,58,63,75,45,96,19,58,95,19,589,101,129,47,49,45,44,120,54
2020,11,100,138,43,1,8,1,4,1,4,5,4,1,3,2,5,4,31,0,2,3,5,4,4,3,2,4,1,3,30,3,3,3,3,3,3,5,0,2,3,2,34,6,5,6,6,2,1,6,2
2020,12,총,"419,145","95,554","1,087","2,462","1,932","3,403","1,943","3,042","3,387","4,509","5,441","15,498","6,874","26,997","18,979","98,025","4,835","1,619","3,792","7,357","7,521","7,325","13,443","15,764","6,760","6,844","22,765","130,908","11,866","5,308","8,780","8,578","25,298","7,922","26,845","4,641","11,366","14,012","6,292","94,658","9,473","32,843","2,164","6,111","4,228","6,325","24,155","9,359"
2020,12,0,"36,361","7,928",25,62,51,218,45,111,102,192,307,"1,261",759,"2,696","2,099","6,773",314,40,172,676,334,327,"1,208","1,242",275,334,"1,851","11,872","1,159",355,"1,151",428,"2,965",315,"2,168",241,871,985,"1,234","9,788",729,"4,896",49,268,174,387,"2,081","1,204"
2020,12,10,"41,371","9,486",28,99,64,216,94,199,187,342,452,"1,818",970,"3,023","1,994","9,746",305,53,259,726,482,501,"1,966","1,966",440,514,"2,534","12,753","1,109",513,581,731,"3,101",512,"3,194",294,"1,144","1,142",432,"9,386",900,"3,619",85,377,257,511,"2,484","1,153"
2020,12,20,"54,533","11,236",74,126,134,319,130,419,431,459,630,"1,891",692,"3,464","2,467","12,952",470,83,414,809,"1,679","1,042","1,643","2,072",892,750,"3,098","18,796","1,588",647,915,"1,179","3,378","1,476","3,554",944,"1,839","2,497",779,"11,549",948,"3,832",139,947,469,867,"3,401",946
2020,12,30,"56,420","11,253",53,103,110,313,95,280,282,368,536,"1,675",841,"3,779","2,818","10,998",477,86,347,994,877,705,"1,611","1,762",595,586,"2,958","19,514","1,962",527,"1,643",844,"4,236",775,"3,332",698,"1,617","2,181","1,699","14,655",991,"6,996",101,645,329,666,"3,343","1,584"
2020,12,40,"67,422","15,282",63,162,143,384,154,401,375,594,755,"2,791","1,348","4,858","3,254","15,520",613,131,452,"1,031",900,849,"2,771","3,036",841,806,"4,090","21,291","1,973",725,"1,208","1,239","5,056",966,"4,785",593,"1,806","2,128",812,"15,329","1,463","5,786",141,682,507,912,"4,128","1,710"
2020,12,50,"68,834","16,509",214,440,396,648,330,519,564,826,940,"2,580","1,057","4,579","3,416","17,377","1,047",269,749,"1,246","1,163","1,388","2,182","2,829","1,293","1,442","3,769","21,428","1,559",994,"1,325","1,823","3,500","1,540","5,158",745,"1,962","2,241",581,"13,520","1,659","3,340",366,989,772,"1,115","4,123","1,156"
2020,12,60,"49,598","12,064",262,592,433,605,406,504,679,834,907,"1,870",634,"2,630","1,708","13,071",802,362,666,"1,031","1,121","1,362","1,148","1,447","1,242","1,205","2,685","14,064","1,267",752,"1,009","1,317","1,799","1,299","2,868",614,"1,251","1,524",364,"10,399","1,277","2,332",508,"1,018",860,910,"2,663",831
2020,12,70,"26,194","6,871",178,446,314,345,326,361,457,541,602,"1,034",355,"1,178",734,"6,931",428,288,438,491,648,714,537,820,745,715,"1,107","6,613",712,425,515,576,769,692,"1,112",337,529,748,198,"5,779",816,"1,140",396,717,533,604,"1,136",437
2020,12,80,"15,570","4,121",156,356,243,312,310,211,251,291,263,486,185,650,407,"3,938",330,255,245,285,276,372,319,503,372,416,565,"3,885",454,316,372,373,420,298,573,154,286,466,173,"3,626",583,766,324,414,282,306,669,282
2020,12,90,"2,705",760,33,68,43,39,52,33,54,58,48,88,31,135,78,688,49,50,47,63,37,61,55,85,61,75,105,664,80,52,58,65,71,46,96,21,59,97,19,593,102,131,48,48,43,46,122,53
2020,12,100,137,44,1,8,1,4,1,4,5,4,1,4,2,5,4,31,0,2,3,5,4,4,3,2,4,1,3,28,3,2,3,3,3,3,5,0,2,3,1,34,5,5,7,6,2,1,5,3
2021,1,총,"419,497","96,245","1,081","2,465","1,923","3,389","1,943","3,167","3,371","4,506","5,426","15,742","6,883","27,123","19,226","97,752","4,830","1,616","3,763","7,315","7,512","7,325","13,453","15,714","6,738","6,830","22,656","131,094","11,937","5,282","8,793","8,564","25,230","7,902","27,097","4,635","11,318","14,032","6,304","94,406","9,450","32,594","2,166","6,078","4,225","6,452","24,115","9,326"
2021,1,0,"36,143","7,976",24,61,50,218,46,127,102,191,309,"1,275",758,"2,702","2,113","6,658",309,39,168,669,325,326,"1,181","1,230",277,323,"1,811","11,832","1,158",351,"1,152",425,"2,929",312,"2,196",237,845,983,"1,244","9,677",720,"4,828",49,257,171,388,"2,072","1,192"
2021,1,10,"41,357","9,521",28,98,63,216,92,210,188,342,448,"1,841",965,"3,012","2,018","9,719",311,54,255,732,475,508,"1,983","1,950",427,514,"2,510","12,764","1,130",499,581,724,"3,095",515,"3,233",290,"1,140","1,126",431,"9,353",899,"3,618",86,370,248,524,"2,465","1,143"
2021,1,20,"54,534","11,326",70,126,137,305,132,446,417,462,624,"1,925",692,"3,478","2,512","12,888",469,82,406,780,"1,679","1,045","1,645","2,050",886,743,"3,103","18,806","1,607",636,913,"1,179","3,365","1,460","3,584",948,"1,820","2,519",775,"11,514",937,"3,774",141,955,476,892,"3,408",931
2021,1,30,"56,409","11,369",53,105,105,313,94,308,275,364,533,"1,724",849,"3,796","2,850","10,931",476,84,340,986,885,709,"1,608","1,750",588,589,"2,916","19,527","1,970",530,"1,644",838,"4,226",772,"3,357",695,"1,608","2,186","1,701","14,582",972,"6,950",100,641,327,687,"3,323","1,582"
2021,1,40,"67,374","15,373",65,161,139,380,155,417,375,587,742,"2,828","1,352","4,871","3,301","15,409",603,126,454,"1,027",887,840,"2,774","3,013",833,802,"4,050","21,299","1,975",721,"1,215","1,228","5,034",967,"4,830",587,"1,806","2,113",823,"15,293","1,464","5,773",141,672,506,931,"4,101","1,705"
2021,1,50,"68,817","16,563",212,430,392,648,326,532,560,821,935,"2,612","1,045","4,610","3,440","17,329","1,047",269,747,"1,239","1,168","1,366","2,179","2,832","1,293","1,429","3,760","21,445","1,566",988,"1,319","1,806","3,505","1,531","5,199",743,"1,957","2,249",582,"13,480","1,653","3,302",363,982,771,"1,133","4,125","1,151"
2021,1,60,"50,128","12,272",262,604,436,612,406,514,684,843,922,"1,904",649,"2,673","1,763","13,179",809,366,660,"1,034","1,127","1,372","1,166","1,470","1,250","1,217","2,708","14,186","1,265",761,"1,019","1,338","1,809","1,307","2,902",620,"1,260","1,544",361,"10,491","1,302","2,331",510,"1,020",867,928,"2,690",843
2021,1,70,"26,263","6,892",177,447,311,342,327,361,458,543,596,"1,048",358,"1,186",738,"6,939",425,288,443,493,641,718,539,820,745,718,"1,109","6,649",726,425,515,579,772,694,"1,117",338,537,750,196,"5,783",816,"1,131",396,717,533,611,"1,139",440
2021,1,80,"15,609","4,140",154,355,245,308,312,215,253,292,268,489,183,659,407,"3,969",332,257,242,287,283,375,320,508,376,415,574,"3,895",454,318,374,381,421,297,577,156,282,463,172,"3,605",582,753,325,411,276,312,663,283
2021,1,90,"2,724",770,34,70,44,43,52,33,54,58,48,92,30,132,80,697,49,48,45,63,37,62,55,89,59,79,111,662,83,51,58,63,71,44,97,21,61,95,18,595,100,130,48,47,48,45,124,53
2021,1,100,139,43,2,8,1,4,1,4,5,3,1,4,2,4,4,34,0,3,3,5,5,4,3,2,4,1,4,29,3,2,3,3,3,3,5,0,2,4,1,33,5,4,7,6,2,1,5,3
2021,2,총,"419,791","97,106","1,088","2,459","1,925","3,361","1,932","3,326","3,367","4,491","5,383","15,873","6,878","27,047","19,976","97,414","4,841","1,613","3,758","7,319","7,476","7,278","13,417","15,689","6,712","6,794","22,517","131,024","12,011","5,278","8,780","8,543","25,214","7,866","27,150","4,634","11,277","13,999","6,272","94,247","9,426","32,541","2,166","6,050","4,220","6,488","24,073","9,283"
2021,2,0,"36,061","8,059",23,60,49,216,45,142,106,188,308,"1,290",759,"2,669","2,204","6,607",305,40,168,674,323,319,"1,179","1,228",275,314,"1,782","11,777","1,153",345,"1,149",417,"2,910",312,"2,197",234,840,974,"1,246","9,618",702,"4,833",53,249,169,388,"2,048","1,176"
2021,2,10,"41,307","9,580",27,95,64,211,88,238,184,341,447,"1,847",959,"3,003","2,076","9,663",314,51,255,728,479,516,"1,976","1,939",423,513,"2,469","12,722","1,141",505,585,720,"3,084",513,"3,233",283,"1,123","1,109",426,"9,342",901,"3,602",84,371,249,535,"2,450","1,150"
2021,2,20,"54,428","11,405",72,126,137,293,135,473,419,452,615,"1,931",693,"3,458","2,601","12,831",465,83,408,780,"1,653","1,019","1,652","2,041",877,733,"3,120","18,767","1,633",636,891,"1,170","3,362","1,431","3,569",963,"1,822","2,522",768,"11,425",924,"3,729",143,944,470,891,"3,417",907
2021,2,30,"56,302","11,507",57,107,103,313,87,342,278,360,519,"1,729",846,"3,760","3,006","10,794",481,84,337,982,875,692,"1,594","1,728",583,575,"2,863","19,464","1,976",519,"1,642",838,"4,211",773,"3,355",688,"1,601","2,170","1,691","14,537",963,"6,929",99,637,329,697,"3,316","1,567"
2021,2,40,"67,441","15,498",64,154,143,368,152,446,364,589,738,"2,849","1,343","4,863","3,425","15,361",600,120,459,"1,028",879,835,"2,765","3,021",838,795,"4,021","21,320","2,002",724,"1,213","1,224","5,043",968,"4,827",585,"1,785","2,117",832,"15,262","1,457","5,782",142,657,501,942,"4,071","1,710"
2021,2,50,"68,781","16,706",209,430,389,651,325,541,562,811,924,"2,648","1,053","4,600","3,563","17,246","1,043",270,742,"1,232","1,169","1,352","2,172","2,828","1,279","1,430","3,729","21,415","1,570",981,"1,319","1,797","3,511","1,515","5,207",738,"1,955","2,241",581,"13,414","1,650","3,296",359,972,756,"1,134","4,112","1,135"
2021,2,60,"50,589","12,458",268,607,440,616,404,523,686,851,917,"1,929",656,"2,715","1,846","13,251",818,370,656,"1,046","1,132","1,377","1,162","1,486","1,258","1,220","2,726","14,305","1,273",765,"1,031","1,350","1,818","1,314","2,959",625,"1,266","1,549",355,"10,575","1,319","2,339",508,"1,025",879,929,"2,717",859
2021,2,70,"26,282","6,904",179,439,307,338,330,365,460,546,598,"1,052",356,"1,177",757,"6,954",429,286,441,490,644,721,545,821,743,719,"1,115","6,638",727,421,518,576,783,690,"1,113",338,535,753,184,"5,786",809,"1,134",396,714,541,610,"1,145",437
2021,2,80,"15,724","4,170",152,361,249,310,312,218,249,291,265,501,181,667,414,"3,969",335,254,243,290,284,377,313,507,374,417,575,"3,922",451,330,372,383,418,301,586,158,288,466,169,"3,663",593,765,327,427,278,316,670,287
2021,2,90,"2,731",775,35,72,43,41,53,34,54,59,51,92,30,131,80,704,51,52,46,64,33,66,56,88,58,77,113,663,81,50,57,65,71,46,99,22,60,93,19,589,101,128,48,48,46,45,122,51
2021,2,100,145,44,2,8,1,4,1,4,5,3,1,5,2,4,4,34,0,3,3,5,5,4,3,2,4,1,4,31,4,2,3,3,3,3,5,0,2,5,1,36,7,4,7,6,2,1,5,4
2021,3,총,"419,116","97,178","1,072","2,399","1,902","3,340","1,917","3,443","3,324","4,461","5,359","15,901","6,847","27,038","20,175","97,071","4,835","1,585","3,709","7,303","7,443","7,206","13,353","15,648","6,701","6,838","22,450","130,787","11,983","5,236","8,767","8,507","25,127","7,852","27,185","4,598","11,263","13,990","6,279","94,080","9,364","32,536","2,144","6,005","4,200","6,530","24,048","9,253"
