년도,월,나이,전국,서울특별시,부산광역시,대구광역시,인천광역시,광주광역시,대전광역시,울산광역시,세종특별자치시,경기도,강원도,충청북도,충청남도,전라북도,전라남도,경상북도,경상남도,제주특별자치도
2021,4,50,"8,604,370","1,511,117","560,443","422,181","509,335","233,781","239,844","207,341","46,140","2,242,984","264,796","270,275","337,664","298,144","312,389","456,550","578,495","112,891"
2021,4,60,"6,918,145","1,259,839","538,609","333,756","380,258","166,786","184,422","149,602","31,569","1,587,742","248,600","231,704","288,630","261,328","277,277","420,500","476,254","81,269"
2021,4,70,"3,693,918","697,684","293,433","175,962","177,642","93,666","91,427","61,003","14,422","767,606","134,410","119,962","170,950","170,497","191,492","241,463","246,804","45,495"
2021,4,80,"1,766,149","282,213","118,489","79,992","79,183","40,716","41,422","23,183","7,284","357,086","73,713","66,910","101,393","92,815","112,032","138,128","127,294","24,296"
2021,4,90,"254,459","40,883","14,737","9,815","12,477","6,001","5,932","3,096","1,251","52,864","11,331","9,348","14,668","14,018","16,622","19,467","17,871","4,078"
2021,4,100,"11,606","2,736",767,527,520,291,201,86,36,"2,400",487,323,524,559,656,718,579,196
2021,5,총,"51,683,025","9,575,355","3,367,334","2,402,940","2,936,382","1,443,154","1,457,161","1,127,175","362,036","13,488,910","1,535,491","1,596,955","2,117,260","1,794,682","1,842,423","2,633,592","3,327,298","674,877"
2021,5,0,"3,874,174","605,053","226,629","173,269","222,752","116,808","111,167","95,327","47,074","1,126,119","103,387","120,558","168,278","124,523","128,551","184,571","260,666","59,442"
2021,5,10,"4,746,103","768,326","268,529","221,672","272,047","154,488","144,225","110,728","43,846","1,325,034","135,474","147,489","201,399","172,288","165,018","224,023","321,295","70,222"
2021,5,20,"6,754,283","1,445,718","425,129","316,866","396,381","208,001","211,313","141,607","38,094","1,812,032","177,230","197,119","240,593","209,564","198,363","281,517","372,640","82,116"
2021,5,30,"6,788,072","1,455,366","412,056","289,317","401,434","183,175","191,713","148,396","61,318","1,900,224","163,622","192,514","263,718","185,440","182,218","285,527","390,421","81,613"
2021,5,40,"8,220,344","1,503,313","506,123","378,018","480,455","238,125","233,876","185,524","70,319","2,295,083","220,994","238,517","326,325","264,055","256,081","379,683","531,777","112,076"
2021,5,50,"8,606,589","1,509,933","559,326","421,792","509,592","234,190","239,909","207,212","46,469","2,247,171","264,724","270,172","338,051","298,283","312,594","455,782","577,936","113,453"
2021,5,60,"6,957,802","1,264,139","540,745","335,269","383,139","167,438","185,594","150,619","31,833","1,600,436","250,142","233,727","290,722","262,317","278,221","422,381","479,373","81,707"
2021,5,70,"3,694,633","696,670","294,051","176,065","177,840","93,732","91,503","61,261","14,457","768,097","134,102","119,892","171,113","170,496","191,406","241,308","247,090","45,550"
2021,5,80,"1,774,716","283,490","119,162","80,339","79,701","40,969","41,696","23,300","7,321","359,388","74,025","67,252","101,792","93,082","112,602","138,556","127,635","24,406"
2021,5,90,"255,247","40,827","14,830","9,830","12,508","5,985","5,963","3,116","1,268","53,011","11,329","9,385","14,746","14,093","16,760","19,559","17,947","4,090"
2021,5,100,"11,062","2,520",754,503,533,243,202,85,37,"2,315",462,330,523,541,609,685,518,202
2021,6,총,"51,672,400","9,565,990","3,364,358","2,397,646","2,936,367","1,442,647","1,456,107","1,126,369","362,995","13,500,688","1,535,530","1,597,503","2,117,400","1,794,345","1,840,921","2,632,401","3,325,840","675,293"
2021,6,0,"3,859,229","602,526","225,716","172,618","221,908","116,423","110,671","94,865","46,977","1,122,836","103,005","120,162","167,531","123,823","127,868","183,713","259,234","59,353"
2021,6,10,"4,741,570","766,572","268,079","221,070","271,701","154,106","143,914","110,623","44,072","1,325,609","135,269","147,347","201,249","172,059","164,787","223,840","321,067","70,206"
2021,6,20,"6,745,313","1,443,208","424,072","316,026","395,569","207,952","210,976","141,167","38,205","1,810,989","177,090","197,067","240,486","209,721","197,783","281,131","371,865","82,006"
2021,6,30,"6,775,108","1,452,328","411,026","288,200","400,817","182,779","191,188","147,880","61,194","1,899,205","163,395","192,382","262,958","185,117","181,555","284,647","388,900","81,537"
2021,6,40,"8,216,263","1,501,071","505,849","377,140","480,627","237,840","233,637","185,339","70,646","2,296,204","220,674","238,483","326,497","263,566","255,665","379,324","531,783","111,918"
2021,6,50,"8,590,314","1,506,232","557,505","420,147","508,561","233,886","239,229","206,852","46,583","2,246,038","263,924","269,456","337,494","297,676","311,925","454,391","576,740","113,675"
2021,6,60,"7,001,815","1,269,804","542,673","336,363","386,075","168,355","186,847","151,599","32,165","1,614,361","252,215","235,661","292,701","263,759","279,676","424,980","482,382","82,199"
2021,6,70,"3,694,311","696,049","294,173","175,664","177,988","93,901","91,567","61,411","14,506","768,438","133,698","119,763","171,223","170,487","191,213","241,299","247,401","45,530"
2021,6,80,"1,782,343","284,923","119,680","80,372","80,076","41,202","41,935","23,433","7,331","361,517","74,448","67,491","101,957","93,460","113,054","138,893","128,001","24,570"
2021,6,90,"255,357","40,808","14,827","9,677","12,507","5,968","5,941","3,118","1,278","53,180","11,350","9,376","14,785","14,150","16,800","19,532","17,961","4,099"
2021,6,100,"10,777","2,469",758,369,538,235,202,82,38,"2,311",462,315,519,527,595,651,506,200
2021,7,총,"51,671,569","9,558,153","3,361,781","2,395,749","2,937,440","1,442,482","1,455,300","1,125,727","364,364","13,512,867","1,536,140","1,597,501","2,118,205","1,793,902","1,839,698","2,631,649","3,324,735","675,876"
2021,7,0,"3,843,759","599,600","224,799","171,893","221,097","116,003","110,138","94,428","46,995","1,119,413","102,580","119,553","166,848","123,179","127,179","182,918","257,940","59,196"
2021,7,10,"4,737,829","764,952","267,659","220,577","271,547","153,869","143,598","110,546","44,340","1,326,320","135,021","147,224","201,286","171,743","164,477","223,455","320,906","70,309"
2021,7,20,"6,733,054","1,440,484","422,488","315,051","394,550","207,814","210,655","140,710","38,265","1,809,310","176,875","196,710","240,255","209,534","197,212","280,421","370,748","81,972"
2021,7,30,"6,764,334","1,449,434","409,975","287,590","400,637","182,548","190,813","147,449","61,176","1,898,501","163,235","192,127","262,268","184,768","181,118","283,759","387,531","81,405"
2021,7,40,"8,205,797","1,497,354","505,116","376,422","480,528","237,460","233,122","184,951","71,019","2,295,435","220,452","238,200","326,371","262,826","254,908","378,861","531,015","111,757"
2021,7,50,"8,591,085","1,505,745","556,481","419,517","508,488","233,995","239,271","206,594","46,878","2,249,247","263,759","269,459","337,638","297,818","311,829","453,913","576,482","113,971"
2021,7,60,"7,039,371","1,274,190","544,644","337,985","388,725","169,107","187,703","152,653","32,468","1,625,682","253,985","236,905","294,422","264,807","280,838","427,094","485,482","82,681"
2021,7,70,"3,699,044","696,452","294,713","175,933","178,261","94,071","91,741","61,642","14,554","769,763","133,653","119,913","171,492","170,737","191,252","241,786","247,494","45,587"
2021,7,80,"1,790,233","286,511","120,274","80,677","80,508","41,385","42,113","23,542","7,365","363,493","74,741","67,734","102,261","93,733","113,467","139,206","128,534","24,689"
2021,7,90,"256,245","40,954","14,876","9,732","12,554","5,997","5,937","3,129","1,268","53,391","11,374","9,360","14,845","14,225","16,821","19,584","18,093","4,105"
2021,7,100,"10,818","2,477",756,372,545,233,209,83,36,"2,312",465,316,519,532,597,652,510,204
2021,8,총,"51,669,716","9,550,227","3,359,527","2,393,626","2,938,429","1,441,970","1,454,679","1,124,459","365,309","13,530,519","1,536,270","1,597,179","2,118,183","1,792,476","1,838,353","2,630,254","3,322,373","675,883"
2021,8,0,"3,827,185","596,448","223,790","171,117","220,236","115,509","109,542","93,908","46,951","1,115,729","102,340","119,045","166,048","122,405","126,566","182,105","256,482","58,964"
2021,8,10,"4,733,729","763,356","267,212","220,036","271,571","153,624","143,384","110,407","44,563","1,327,046","134,698","147,072","201,255","171,386","164,135","223,048","320,646","70,290"
2021,8,20,"6,721,376","1,439,293","421,122","314,020","393,256","207,467","210,407","139,883","38,185","1,809,234","176,503","196,158","239,796","209,061","196,634","279,578","369,145","81,634"
2021,8,30,"6,753,189","1,446,242","408,986","286,886","400,549","182,218","190,417","146,836","61,164","1,898,766","162,968","191,827","261,608","184,140","180,509","282,760","386,080","81,233"
2021,8,40,"8,192,793","1,493,290","504,235","375,350","480,219","236,974","232,653","184,554","71,243","2,295,088","220,045","237,631","325,856","261,996","254,139","378,164","529,780","111,576"
2021,8,50,"8,598,568","1,505,336","556,023","419,481","508,757","234,286","239,536","206,621","47,168","2,254,613","263,947","269,862","338,059","298,043","311,930","453,874","576,850","114,182"
2021,8,60,"7,072,000","1,277,991","546,088","339,189","391,192","169,907","188,339","153,461","32,723","1,637,036","255,310","237,954","295,834","265,736","281,851","428,519","487,653","83,217"
2021,8,70,"3,703,046","696,313","295,340","176,352","178,487","94,129","91,868","61,923","14,593","771,128","133,479","119,892","171,587","170,813","191,117","242,423","247,965","45,637"
2021,8,80,"1,799,074","288,376","120,959","81,008","80,986","41,623","42,321","23,627","7,423","365,787","75,073","68,024","102,674","93,996","113,947","139,389","129,064","24,797"
2021,8,90,"257,821","41,066","15,020","9,813","12,627","5,995","6,000","3,154","1,259","53,757","11,437","9,396","14,953","14,369","16,911","19,735","18,187","4,142"
2021,8,100,"10,935","2,516",752,374,549,238,212,85,37,"2,335",470,318,513,531,614,659,521,211
2021,9,총,"51,667,688","9,542,256","3,358,763","2,392,787","2,941,795","1,442,827","1,455,058","1,123,236","366,560","13,542,284","1,536,765","1,596,765","2,118,098","1,791,110","1,835,690","2,628,344","3,319,271","676,079"
2021,9,0,"3,809,849","593,167","222,742","170,270","219,612","115,090","108,994","93,408","46,960","1,111,291","102,024","118,430","165,314","121,707","125,935","181,187","254,979","58,739"
2021,9,10,"4,727,626","761,868","267,044","219,795","271,502","153,327","143,141","110,255","44,826","1,325,381","134,545","146,872","201,008","171,106","163,747","222,671","320,218","70,320"
2021,9,20,"6,708,734","1,436,423","420,631","313,516","392,901","207,931","211,021","139,144","38,131","1,808,560","175,972","195,670","239,126","208,407","194,942","277,982","366,966","81,411"
2021,9,30,"6,745,531","1,444,106","408,295","286,608","401,098","182,107","190,288","146,202","61,187","1,899,120","162,827","191,514","260,929","183,643","179,879","281,964","384,588","81,176"
2021,9,40,"8,182,067","1,490,032","503,507","374,414","480,375","236,716","232,111","184,256","71,533","2,294,174","219,798","237,294","325,499","261,232","253,304","377,596","528,767","111,459"
2021,9,50,"8,610,979","1,506,315","555,964","419,587","509,323","234,723","239,841","206,803","47,566","2,260,916","264,279","270,258","338,834","298,271","312,093","454,112","577,705","114,389"
2021,9,60,"7,097,818","1,280,475","546,976","340,112","393,500","170,513","188,867","153,994","32,942","1,646,357","256,747","238,847","296,974","266,473","282,701","429,611","489,069","83,660"
2021,9,70,"3,705,737","696,015","296,080","176,747","178,622","94,232","91,998","62,185","14,652","771,593","133,190","119,718","171,751","170,869","191,055","242,890","248,498","45,642"
2021,9,80,"1,808,689","290,067","121,655","81,471","81,545","41,926","42,541","23,734","7,442","368,251","75,428","68,404","103,055","94,400","114,399","139,808","129,637","24,926"
2021,9,90,"259,635","41,236","15,114","9,884","12,758","6,024","6,044","3,169","1,283","54,291","11,488","9,438","15,088","14,476","17,021","19,854","18,324","4,143"
2021,9,100,"11,023","2,552",755,383,559,238,212,86,38,"2,350",467,320,520,526,614,669,520,214
2021,10,총,"51,662,290","9,532,428","3,356,311","2,390,721","2,945,009","1,442,454","1,454,228","1,122,566","368,276","13,549,577","1,537,717","1,596,948","2,118,977","1,789,770","1,834,653","2,627,925","3,318,161","676,569"
2021,10,0,"3,792,548","590,061","221,729","169,417","219,048","114,681","108,388","92,945","46,988","1,106,832","101,658","117,903","164,417","120,964","125,113","180,301","253,545","58,558"
2021,10,10,"4,721,726","760,182","266,634","219,348","271,373","152,923","142,897","110,168","45,193","1,324,001","134,400","146,758","200,923","170,807","163,576","222,349","319,894","70,300"
2021,10,20,"6,691,903","1,430,877","419,064","312,144","392,367","207,723","210,578","138,484","38,180","1,805,465","175,880","195,227","238,870","207,837","194,535","277,409","365,973","81,290"
2021,10,30,"6,739,933","1,442,893","407,480","286,283","401,716","181,847","190,062","145,773","61,258","1,899,458","162,862","191,363","260,636","183,205","179,444","281,227","383,275","81,151"
2021,10,40,"8,169,827","1,486,100","502,715","373,251","480,366","236,350","231,511","183,982","71,910","2,292,775","219,415","236,996","325,285","260,450","252,631","377,048","527,641","111,401"
2021,10,50,"8,622,455","1,507,444","555,902","419,894","510,057","235,025","240,082","206,954","48,087","2,265,783","264,460","270,478","339,646","298,603","312,220","454,444","578,807","114,569"
2021,10,60,"7,124,259","1,283,216","547,730","340,970","395,798","171,161","189,446","154,649","33,152","1,655,342","258,240","239,916","297,973","267,130","283,553","430,951","490,895","84,137"
2021,10,70,"3,710,920","696,346","296,893","177,181","178,951","94,302","92,247","62,473","14,694","772,601","132,968","119,853","172,113","171,004","191,173","243,375","249,027","45,719"
2021,10,80,"1,817,189","291,651","122,286","81,934","81,974","42,169","42,726","23,845","7,488","370,378","75,824","68,636","103,372","94,656","114,784","140,156","130,242","25,068"
2021,10,90,"261,241","41,430","15,197","9,939","12,848","6,028","6,093","3,205","1,287","54,708","11,553","9,500","15,230","14,619","17,048","20,017","18,362","4,177"
2021,10,100,"10,289","2,228",681,360,511,245,198,88,39,"2,234",457,318,512,495,576,648,500,199
2021,11,총,"51,652,704","9,520,880","3,353,627","2,388,230","2,946,319","1,442,138","1,453,675","1,122,495","369,465","13,557,973","1,538,273","1,597,019","2,119,529","1,788,616","1,833,864","2,627,468","3,316,365","676,768"
2021,11,0,"3,775,503","586,559","220,636","168,602","218,194","114,343","107,912","92,477","46,913","1,103,092","101,330","117,375","163,587","120,244","124,403","179,383","252,126","58,327"
2021,11,10,"4,716,775","758,445","266,474","218,976","271,348","152,805","142,601","110,182","45,439","1,322,710","134,178","146,547","200,859","170,547","163,429","222,205","319,712","70,318"
2021,11,20,"6,674,970","1,426,394","417,317","310,800","391,498","207,080","210,148","138,053","38,251","1,802,051","175,632","194,924","238,690","207,328","194,193","276,881","364,578","81,152"
2021,11,30,"6,731,509","1,440,774","406,584","285,532","401,742","181,567","189,983","145,385","61,298","1,899,719","162,898","190,993","260,233","182,723","178,946","280,402","381,635","81,095"
2021,11,40,"8,165,990","1,483,164","502,425","372,803","480,658","236,306","231,153","183,960","72,186","2,293,799","219,290","236,989","325,143","260,016","252,438","377,057","527,310","111,293"
2021,11,50,"8,631,102","1,507,704","555,462","419,916","510,589","235,316","240,267","207,162","48,474","2,270,910","264,619","270,634","340,365","298,709","312,312","454,422","579,473","114,768"
2021,11,60,"7,147,578","1,285,127","548,572","341,719","397,525","171,663","190,076","155,227","33,344","1,663,383","259,431","240,966","299,047","267,848","284,327","432,158","492,612","84,553"
2021,11,70,"3,712,470","695,892","297,407","177,394","179,068","94,422","92,291","62,736","14,704","772,918","132,719","119,947","172,222","170,880","191,177","243,700","249,261","45,732"
2021,11,80,"1,825,295","293,290","122,945","82,243","82,331","42,416","42,957","23,987","7,533","372,378","76,160","68,819","103,601","95,174","115,039","140,516","130,753","25,153"
2021,11,90,"262,341","41,521","15,294","9,968","12,928","6,012","6,098","3,241","1,285","54,952","11,598","9,532","15,323","14,708","17,082","20,133","18,480","4,186"
2021,11,100,"9,171","2,010",511,277,438,208,189,85,38,"2,061",418,293,459,439,518,611,425,191
2021,12,총,"51,638,809","9,509,458","3,350,380","2,385,412","2,948,375","1,441,611","1,452,251","1,121,592","371,895","13,565,450","1,538,492","1,597,427","2,119,257","1,786,855","1,832,803","2,626,609","3,314,183","676,759"
2021,12,0,"3,760,350","583,683","219,611","167,823","217,384","114,065","107,548","92,018","47,063","1,099,927","100,971","116,975","162,726","119,673","123,712","178,515","250,669","57,987"
2021,12,10,"4,709,316","756,136","266,105","218,537","271,131","152,404","142,175","109,990","45,794","1,321,005","133,885","146,411","200,673","170,128","163,148","221,964","319,461","70,369"
2021,12,20,"6,655,923","1,422,277","415,549","308,921","391,051","206,472","209,397","137,422","38,510","1,798,269","175,424","194,415","238,297","206,579","193,735","276,021","362,661","80,923"
2021,12,30,"6,723,435","1,439,279","405,300","284,865","402,091","181,189","189,669","144,891","61,719","1,900,447","162,817","190,607","259,565","182,181","178,428","279,475","379,886","81,026"
2021,12,40,"8,166,792","1,480,780","502,391","372,555","481,066","236,167","231,018","183,954","72,764","2,296,173","219,422","237,327","325,419","259,675","252,254","377,180","527,396","111,251"
2021,12,50,"8,635,211","1,507,194","554,768","419,444","510,969","235,764","240,017","207,056","48,876","2,274,844","264,586","270,874","340,591","298,654","312,463","454,427","579,779","114,905"
2021,12,60,"7,164,712","1,285,922","548,878","342,291","399,128","172,124","190,514","155,775","33,522","1,669,601","260,158","241,697","299,801","268,393","284,871","433,047","494,113","84,877"
2021,12,70,"3,715,084","695,800","298,128","177,828","179,244","94,547","92,390","63,024","14,775","773,573","132,627","120,068","172,067","170,337","191,022","244,151","249,720","45,783"
2021,12,80,"1,835,481","295,009","123,791","82,781","82,853","42,636","43,199","24,119","7,557","374,488","76,586","69,193","104,173","95,991","115,490","140,963","131,422","25,230"
2021,12,90,"264,544","41,735","15,457","10,122","13,041","6,066","6,155","3,276","1,288","55,363","11,658","9,592","15,528","14,839","17,216","20,313","18,682","4,213"
2021,12,100,"7,961","1,643",402,245,417,177,169,67,27,"1,760",358,268,417,405,464,553,394,195
