년도,월,나이,서울특별시 송파구,서울특별시 송파구 풍납1동,서울특별시 송파구 풍납2동,서울특별시 송파구 거여1동,서울특별시 송파구 거여2동,서울특별시 송파구 마천1동,서울특별시 송파구 마천2동,서울특별시 송파구 방이1동,서울특별시 송파구 방이2동,서울특별시 송파구 오륜동,서울특별시 송파구 오금동,서울특별시 송파구 송파1동,서울특별시 송파구 송파2동,서울특별시 송파구 석촌동,서울특별시 송파구 삼전동,서울특별시 송파구 가락본동,서울특별시 송파구 가락1동,서울특별시 송파구 가락2동,서울특별시 송파구 문정1동,서울특별시 송파구 문정2동,서울특별시 송파구 장지동,서울특별시 송파구 위례동,서울특별시 송파구 잠실본동,서울특별시 송파구 잠실2동,서울특별시 송파구 잠실3동,서울특별시 송파구 잠실4동,서울특별시 송파구 잠실6동,서울특별시 송파구 잠실7동
2021,12,10,"29,494",413,993,475,774,791,643,804,646,"1,441","1,635",623,888,926,"1,003",906,"1,137","1,814",754,714,"1,356","2,496",831,"2,867","2,019","1,277",873,395
2021,12,20,"43,016",811,"1,633",940,"1,123","1,177","1,265","1,203","2,151","1,117","2,715","1,916","1,211","2,486","2,338","1,910","1,529","2,182","1,546","1,969","1,976","1,756","2,220","1,540","1,792",961,939,610
2021,12,30,"50,866",917,"1,916",915,"1,353","1,165","1,187","1,090","2,956",684,"2,675","2,630","1,309","3,249","3,045","2,336","2,230","2,245","1,781","3,274","2,315","3,160","2,959","1,400","1,646","1,103",928,398
2021,12,40,"51,891",917,"1,919",878,"1,437","1,380","1,372","1,131","1,830","1,390","2,662","1,564","1,447","2,367","2,408","1,886","2,179","2,649","1,394","2,094","2,294","3,867","2,107","3,863","2,862","2,136","1,281",577
2021,12,50,"49,314","1,062","1,757","1,149","1,568","1,853","1,829","1,256","1,674","1,542","3,137","1,492","1,510","2,266","2,029","2,225","1,866","2,532","1,536","1,718","2,197","2,324","1,934","2,756","2,581","1,481","1,235",805
2021,12,60,"41,101","1,112","1,573",973,"1,348","1,668","1,761",975,"1,471","1,226","2,767","1,394","1,285","1,815","1,646","1,889","1,713","2,005","1,481","1,518","1,903","1,349","1,618","1,353","2,210","1,168","1,189",691
2021,12,70,"20,147",523,800,528,732,888,793,462,737,620,"1,266",697,616,905,836,770,743,864,602,853,837,605,767,787,"1,275",602,578,461
2021,12,80,"6,015",173,238,159,219,284,293,139,216,153,372,234,171,293,204,259,146,254,175,315,235,140,221,226,334,155,194,213
2021,12,90,616,20,20,12,17,30,13,17,20,23,43,22,19,27,20,30,14,30,16,45,21,9,24,16,30,20,36,22
2021,12,100,15,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,3,0,0,1,0,2,0,2,0
