년도,월,나이,서울특별시,종로구,중구,용산구,성동구,광진구,동대문구,중랑구,성북구,강북구,도봉구,노원구,은평구,서대문구,마포구,양천구,강서구,구로구,금천구,영등포구,동작구,관악구,서초구,강남구,송파구,강동구
2021,11,총,"4,624,290","70,393","59,743","107,486","139,709","164,212","166,591","191,305","207,979","146,000","154,794","246,182","226,555","145,990","173,725","219,606","276,624","195,741","116,574","186,047","186,710","244,367","197,606","255,319","317,596","227,436"
2021,11,0,"301,243","3,571","3,278","6,560","9,864","9,204","10,026","11,029","14,067","7,359","8,956","15,811","14,270","9,683","12,175","15,241","18,730","13,319","6,056","12,723","11,839","10,272","16,397","17,907","24,982","17,924"
2021,11,10,"388,791","5,195","3,220","7,460","9,462","12,614","11,576","12,968","18,365","10,709","12,538","26,230","19,072","11,270","14,013","25,891","22,320","15,010","7,073","12,344","13,834","13,922","22,682","30,958","29,520","20,545"
2021,11,20,"686,810","11,038","8,492","15,498","21,509","28,888","27,507","26,755","31,488","20,248","21,135","35,866","31,231","23,338","27,539","29,269","39,361","26,367","18,337","27,203","31,441","52,545","25,093","33,878","43,098","29,686"
2021,11,30,"719,415","9,695","9,942","18,714","23,087","27,139","25,164","29,256","29,282","19,437","20,073","31,427","32,924","21,883","30,019","27,555","49,338","31,095","20,178","35,325","30,769","47,501","27,460","35,819","51,019","35,314"
2021,11,40,"734,754","10,192","8,928","16,680","21,764","24,872","25,241","28,877","33,362","22,677","23,023","38,938","36,674","22,414","29,063","36,599","44,893","31,439","16,753","28,655","28,740","35,203","35,262","45,142","51,872","37,491"
2021,11,50,"742,848","12,572","10,167","17,877","22,929","26,381","26,492","33,456","34,136","25,478","26,802","42,092","37,163","23,710","26,986","37,948","40,641","30,888","19,750","28,714","28,012","33,941","31,025","41,074","49,313","35,301"
2021,11,60,"607,002","10,158","9,024","14,053","18,441","20,977","23,042","29,420","26,693","22,061","24,297","32,856","30,900","18,745","19,172","28,822","36,631","27,146","16,987","23,436","23,340","27,954","22,198","28,268","41,100","31,281"
2021,11,70,"316,719","5,191","4,638","7,014","8,944","10,046","12,367","14,192","14,172","12,654","12,611","16,229","16,873","9,989","9,868","13,701","18,449","15,119","8,426","12,365","13,121","16,714","12,514","16,282","20,105","15,135"
2021,11,80,"115,686","2,486","1,818","3,183","3,399","3,745","4,769","4,980","5,896","4,974","4,868","6,101","6,858","4,524","4,426","4,157","5,664","4,965","2,778","4,852","5,118","5,893","4,483","5,433","5,959","4,357"
2021,11,90,"10,523",282,220,425,292,330,387,352,501,391,456,621,570,410,441,407,572,381,223,413,464,402,467,534,610,372
2021,11,100,499,13,16,22,18,16,20,20,17,12,35,11,20,24,23,16,25,12,13,17,32,20,25,24,18,30
2021,12,총,"4,618,040","70,183","59,630","107,210","139,380","164,058","166,646","191,112","207,578","145,705","154,487","246,053","226,458","145,694","173,504","219,214","276,292","195,537","116,527","185,926","186,426","243,991","197,034","255,047","317,346","227,002"
2021,12,0,"299,764","3,540","3,265","6,523","9,797","9,116","10,032","10,961","13,968","7,312","8,884","15,827","14,233","9,632","12,103","15,181","18,619","13,255","6,018","12,670","11,754","10,186","16,281","17,904","24,871","17,832"
2021,12,10,"387,691","5,157","3,206","7,444","9,436","12,568","11,567","12,917","18,296","10,667","12,498","26,107","19,043","11,246","13,957","25,828","22,276","14,989","7,057","12,307","13,821","13,835","22,620","30,864","29,494","20,491"
2021,12,20,"684,530","10,973","8,477","15,432","21,395","28,844","27,506","26,637","31,395","20,085","21,033","35,747","31,164","23,212","27,427","29,126","39,227","26,291","18,339","27,187","31,308","52,492","24,977","33,686","43,016","29,554"
2021,12,30,"718,763","9,707","9,909","18,641","23,032","27,157","25,196","29,325","29,213","19,393","20,073","31,436","32,897","21,880","30,045","27,476","49,313","31,131","20,237","35,400","30,743","47,453","27,299","35,758","50,866","35,183"
2021,12,40,"733,371","10,136","8,898","16,651","21,733","24,860","25,265","28,844","33,248","22,624","22,922","38,955","36,673","22,345","29,007","36,550","44,826","31,333","16,674","28,562","28,686","35,040","35,141","45,110","51,891","37,397"
2021,12,50,"742,757","12,574","10,166","17,821","22,846","26,363","26,491","33,407","34,156","25,494","26,819","42,067","37,200","23,685","26,963","37,924","40,659","30,859","19,762","28,723","28,059","33,980","31,059","41,108","49,314","35,258"
2021,12,60,"607,114","10,139","9,023","14,068","18,458","20,992","23,043","29,431","26,706","22,078","24,280","32,887","30,942","18,753","19,240","28,809","36,628","27,124","16,976","23,432","23,298","27,931","22,176","28,300","41,101","31,299"
2021,12,70,"316,508","5,176","4,633","6,977","8,951","10,029","12,323","14,208","14,133","12,620","12,600","16,248","16,795","9,968","9,827","13,737","18,454","15,156","8,433","12,335","13,106","16,709","12,481","16,281","20,147","15,181"
2021,12,80,"116,524","2,482","1,821","3,206","3,419","3,780","4,816","5,012","5,948","5,026","4,891","6,141","6,923","4,542","4,462","4,164","5,700","5,002","2,801","4,876","5,155","5,948","4,511","5,472","6,015","4,411"
2021,12,90,"10,637",290,221,427,299,337,388,352,504,395,459,627,575,415,452,408,571,385,223,421,476,408,465,547,616,376
2021,12,100,381,9,11,20,14,12,19,18,11,11,28,11,13,16,21,11,19,12,7,13,20,9,24,17,15,20
