년도,월,나이,대구광역시 달서구,대구광역시 달서구 성당동,대구광역시 달서구 두류1.2동,대구광역시 달서구 두류3동,대구광역시 달서구 감삼동,대구광역시 달서구 죽전동,대구광역시 달서구 장기동,대구광역시 달서구 용산1동,대구광역시 달서구 용산2동,대구광역시 달서구 이곡1동,대구광역시 달서구 이곡2동,대구광역시 달서구 신당동,대구광역시 달서구 본리동,대구광역시 달서구 월성1동,대구광역시 달서구 월성2동,대구광역시 달서구 진천동,대구광역시 달서구 상인1동,대구광역시 달서구 상인2동,대구광역시 달서구 상인3동,대구광역시 달서구 도원동,대구광역시 달서구 송현1동,대구광역시 달서구 송현2동,대구광역시 달서구 본동,대구광역시 달서구 유천동
2021,2,40,"45,667","1,721",805,542,"2,076",982,"1,430","2,798","2,424","1,990","1,199","2,189","2,029","5,798","1,084","6,984","3,514","1,340",590,"2,771","1,302","1,170",929,
2021,2,50,"53,320","2,115","1,280",784,"2,695","1,470","1,766","3,362","3,374","2,666","1,873","3,154","1,917","2,773","1,541","6,283","3,856","2,077","1,211","3,972","1,987","1,830","1,334",
2021,2,60,"38,553","2,031","1,338",740,"1,937","1,139","1,168","1,796","1,679","1,211","1,294","1,926","1,360","1,576","1,706","4,306","2,624","1,549","1,433","2,921","1,791","1,870","1,158",
2021,2,70,"19,112","1,145",876,499,840,528,564,803,773,605,485,"1,080",542,728,"1,269","1,984","1,168",682,752,"1,214",926,"1,038",611,
2021,2,80,"9,828",524,401,248,362,252,245,391,405,328,220,622,242,361,680,960,651,368,460,716,480,564,348,
2021,2,90,"1,404",72,49,28,56,29,35,50,50,41,31,86,43,53,76,139,112,62,73,101,72,91,55,
2021,2,100,74,9,5,5,0,1,2,2,2,2,0,1,2,7,5,12,5,3,1,1,3,6,0,
2021,3,총,"280,866","12,224","7,523","4,335","13,929","6,981","8,883","15,673","14,563","11,715","8,260","15,553","11,064","22,232","8,500","38,894","19,819","10,146","5,886","18,603","9,926","9,596","6,561",
2021,3,0,"19,139",824,283,174,"1,036",325,635,943,854,622,415,648,"1,099","2,449",260,"4,277","1,451",527,168,"1,083",388,367,311,
2021,3,10,"26,179","1,079",350,271,"1,113",435,798,"1,629","1,370","1,190",652,"1,181","1,128","4,081",548,"3,962","2,124",665,254,"1,690",604,608,447,
2021,3,20,"36,464","1,392","1,265",620,"2,061","1,108","1,159","2,317","2,121","1,868","1,155","3,155","1,207","1,906",781,"4,249","2,339","1,645",525,"2,284","1,396","1,180",731,
2021,3,30,"31,301","1,342",904,454,"1,792",743,"1,086","1,563","1,514","1,190",929,"1,490","1,507","2,502",569,"5,697","1,999","1,258",440,"1,822",992,868,640,
2021,3,40,"45,419","1,709",794,533,"2,063",972,"1,424","2,791","2,399","1,988","1,187","2,174","2,017","5,779","1,072","7,000","3,482","1,322",580,"2,754","1,290","1,168",921,
2021,3,50,"53,027","2,095","1,268",775,"2,670","1,447","1,754","3,352","3,360","2,642","1,857","3,147","1,909","2,775","1,522","6,280","3,834","2,060","1,189","3,957","1,979","1,822","1,333",
2021,3,60,"38,866","2,034","1,332",738,"1,944","1,143","1,181","1,817","1,718","1,231","1,321","1,959","1,368","1,586","1,717","4,333","2,650","1,556","1,448","2,966","1,784","1,878","1,162",
2021,3,70,"19,126","1,142",868,500,838,523,559,807,770,612,491,"1,078",548,734,"1,268","1,987","1,163",680,748,"1,217",937,"1,045",611,
2021,3,80,"9,883",532,401,243,358,256,251,399,408,329,221,633,239,355,682,967,661,369,459,726,482,565,347,
2021,3,90,"1,419",71,53,27,54,28,35,53,47,41,31,87,42,58,79,139,111,62,74,103,73,93,58,
2021,3,100,43,4,5,0,0,1,1,2,2,2,1,1,0,7,2,3,5,2,1,1,1,2,0,
2021,4,총,"280,230","12,186","7,478","4,322","13,903","6,966","8,864","15,660","14,505","11,672","8,215","15,549","11,027","22,218","8,479","38,870","19,730","10,117","5,866","18,599","9,893","9,577","6,534",
2021,4,0,"18,989",824,276,172,"1,036",320,630,935,843,604,413,640,"1,095","2,434",253,"4,256","1,435",516,169,"1,076",386,366,310,
2021,4,10,"26,048","1,076",345,266,"1,105",434,786,"1,619","1,358","1,186",643,"1,165","1,123","4,080",542,"3,968","2,106",658,256,"1,677",608,600,447,
2021,4,20,"36,274","1,372","1,253",618,"2,065","1,096","1,158","2,314","2,107","1,861","1,139","3,155","1,198","1,908",778,"4,223","2,308","1,631",512,"2,287","1,384","1,184",723,
2021,4,30,"31,108","1,337",888,452,"1,785",750,"1,076","1,557","1,503","1,173",914,"1,488","1,487","2,476",567,"5,653","1,995","1,261",439,"1,812",993,863,639,
2021,4,40,"45,257","1,699",797,532,"2,052",964,"1,428","2,776","2,372","1,981","1,180","2,181","2,017","5,770","1,069","7,005","3,457","1,306",572,"2,743","1,288","1,155",913,
2021,4,50,"52,919","2,086","1,268",779,"2,659","1,438","1,741","3,364","3,354","2,637","1,850","3,139","1,900","2,807","1,510","6,277","3,817","2,060","1,178","3,959","1,959","1,812","1,325",
2021,4,60,"39,065","2,042","1,325",733,"1,946","1,153","1,192","1,832","1,736","1,243","1,330","1,981","1,378","1,586","1,721","4,365","2,667","1,564","1,453","2,989","1,785","1,884","1,160",
2021,4,70,"19,139","1,134",861,494,845,520,563,805,772,612,494,"1,075",546,739,"1,279","1,994","1,172",685,745,"1,214",935,"1,046",609,
2021,4,80,"9,961",542,408,249,355,263,252,405,411,334,220,635,242,352,677,983,658,371,465,737,481,573,348,
2021,4,90,"1,427",69,52,27,55,27,37,51,47,39,31,89,41,59,81,143,110,63,76,105,73,92,60,
2021,4,100,43,5,5,0,0,1,1,2,2,2,1,1,0,7,2,3,5,2,1,0,1,2,0,
2021,5,총,"279,867","12,151","7,466","4,314","13,906","6,955","8,862","15,605","14,471","11,637","8,219","15,558","11,020","22,189","8,456","38,883","19,632","10,138","5,881","18,551","9,870","9,581","6,522",
2021,5,0,"18,869",819,269,173,"1,033",316,629,927,834,598,413,640,"1,087","2,409",250,"4,231","1,422",519,164,"1,076",396,359,305,
2021,5,10,"25,922","1,072",344,263,"1,096",435,776,"1,609","1,346","1,180",642,"1,147","1,128","4,082",540,"3,965","2,074",649,261,"1,663",600,606,444,
2021,5,20,"36,257","1,373","1,257",625,"2,066","1,097","1,163","2,290","2,104","1,861","1,141","3,165","1,196","1,915",779,"4,231","2,311","1,644",512,"2,255","1,374","1,177",721,
2021,5,30,"30,935","1,321",880,443,"1,785",736,"1,071","1,556","1,488","1,165",919,"1,503","1,472","2,436",564,"5,619","1,969","1,264",436,"1,809",985,872,642,
2021,5,40,"45,011","1,688",802,532,"2,042",959,"1,418","2,735","2,357","1,958","1,165","2,160","2,010","5,760","1,059","7,009","3,431","1,295",578,"2,718","1,281","1,147",907,
2021,5,50,"52,899","2,090","1,254",769,"2,667","1,431","1,735","3,384","3,355","2,627","1,849","3,133","1,898","2,837","1,503","6,290","3,802","2,070","1,173","3,960","1,958","1,798","1,316",
2021,5,60,"39,334","2,043","1,328",738,"1,963","1,163","1,206","1,844","1,756","1,259","1,343","2,004","1,391","1,586","1,725","4,400","2,682","1,578","1,463","3,015","1,787","1,894","1,166",
2021,5,70,"19,167","1,133",864,495,845,525,568,804,771,616,489,"1,073",549,747,"1,276","2,012","1,168",683,745,"1,217",930,"1,049",608,
2021,5,80,"10,010",540,412,250,353,263,259,406,412,332,228,641,246,352,674,979,661,371,472,731,488,586,354,
2021,5,90,"1,418",66,51,26,55,29,36,48,47,40,29,91,43,58,84,144,107,63,76,107,68,91,59,
2021,5,100,45,6,5,0,1,1,1,2,1,1,1,1,0,7,2,3,5,2,1,0,3,2,0,
2021,6,총,"279,537","12,136","7,435","4,303","13,911","6,939","8,852","15,584","14,453","11,640","8,191","15,541","11,007","22,190","8,441","38,895","19,510","10,164","5,857","18,531","9,879","9,563","6,515",
2021,6,0,"18,770",819,261,168,"1,031",309,630,932,828,596,410,639,"1,084","2,388",244,"4,212","1,401",524,161,"1,072",402,356,303,
2021,6,10,"25,857","1,069",343,262,"1,082",440,776,"1,592","1,339","1,172",643,"1,137","1,133","4,089",542,"3,964","2,065",652,263,"1,655",596,602,441,
2021,6,20,"36,176","1,366","1,243",636,"2,084","1,090","1,152","2,278","2,089","1,860","1,128","3,167","1,199","1,924",777,"4,214","2,293","1,650",501,"2,256","1,376","1,171",722,
2021,6,30,"30,743","1,309",875,435,"1,783",740,"1,059","1,551","1,487","1,169",909,"1,493","1,464","2,411",558,"5,580","1,942","1,255",435,"1,792",980,865,651,
2021,6,40,"44,901","1,687",797,527,"2,041",949,"1,416","2,711","2,351","1,949","1,164","2,144","2,008","5,766","1,064","7,026","3,403","1,302",568,"2,709","1,279","1,149",891,
2021,6,50,"52,820","2,073","1,258",771,"2,674","1,421","1,738","3,395","3,359","2,627","1,842","3,129","1,880","2,842","1,489","6,295","3,779","2,071","1,162","3,959","1,950","1,788","1,318",
2021,6,60,"39,562","2,062","1,329",733,"1,964","1,169","1,217","1,858","1,763","1,281","1,346","2,016","1,398","1,601","1,735","4,455","2,691","1,582","1,471","3,023","1,797","1,903","1,168",
2021,6,70,"19,183","1,134",860,495,838,526,572,809,773,612,489,"1,080",551,745,"1,270","2,011","1,164",684,747,"1,224",941,"1,055",603,
2021,6,80,"10,053",542,415,250,359,265,255,404,416,333,229,641,246,357,678,986,661,380,472,733,487,584,360,
2021,6,90,"1,424",69,49,26,54,29,36,52,47,39,30,93,44,60,82,149,106,62,76,107,68,88,58,
2021,6,100,48,6,5,0,1,1,1,2,1,2,1,2,0,7,2,3,5,2,1,1,3,2,0,
2021,7,총,"279,115","12,089","7,434","4,312","13,901","6,951","8,799","15,570","14,414","11,634","8,191","15,531","11,002","22,162","8,440","38,864","19,392","10,152","5,845","18,514","9,896","9,544","6,478",
2021,7,0,"18,600",810,260,169,"1,031",310,618,925,816,588,406,644,"1,085","2,353",243,"4,190","1,376",523,158,"1,052",397,351,295,
2021,7,10,"25,768","1,068",344,260,"1,077",440,773,"1,581","1,322","1,171",637,"1,112","1,142","4,085",542,"3,962","2,057",651,263,"1,653",601,596,431,
2021,7,20,"36,105","1,364","1,243",641,"2,077","1,081","1,138","2,272","2,081","1,866","1,122","3,185","1,186","1,942",776,"4,187","2,274","1,639",492,"2,252","1,390","1,174",723,
2021,7,30,"30,575","1,282",881,434,"1,779",747,"1,035","1,549","1,485","1,163",905,"1,496","1,448","2,378",556,"5,555","1,923","1,252",439,"1,794",971,855,648,
2021,7,40,"44,767","1,694",795,523,"2,041",945,"1,417","2,693","2,338","1,936","1,169","2,136","1,999","5,764","1,055","7,033","3,367","1,304",565,"2,688","1,280","1,142",883,
2021,7,50,"52,735","2,063","1,248",773,"2,668","1,427","1,736","3,401","3,350","2,631","1,836","3,113","1,880","2,853","1,489","6,298","3,770","2,061","1,158","3,955","1,933","1,783","1,309",
2021,7,60,"39,765","2,060","1,335",733,"1,972","1,173","1,222","1,875","1,779","1,292","1,363","2,032","1,409","1,603","1,743","4,475","2,701","1,600","1,463","3,043","1,818","1,908","1,166",
2021,7,70,"19,254","1,129",858,502,838,531,563,812,784,613,495,"1,075",553,756,"1,273","2,025","1,155",688,754,"1,236",945,"1,060",609,
2021,7,80,"10,071",545,414,248,363,267,260,409,413,333,228,644,256,357,677,987,660,368,475,735,489,588,355,
2021,7,90,"1,425",68,50,29,54,29,36,51,45,39,29,92,44,64,84,149,104,64,77,104,69,85,59,
2021,7,100,50,6,6,0,1,1,1,2,1,2,1,2,0,7,2,3,5,2,1,2,3,2,0,
2021,8,총,"278,519","12,082","7,395","4,314","13,879","6,948","8,775","15,563","14,417","11,607","8,172","15,507","10,965","22,131","8,395","38,879","19,183","10,173","5,822","18,470","9,881","9,546","6,415",
2021,8,0,"18,460",804,257,164,"1,034",305,618,912,815,584,402,641,"1,081","2,334",239,"4,174","1,354",525,155,"1,032",397,348,285,
2021,8,10,"25,699","1,058",347,260,"1,070",449,772,"1,588","1,318","1,167",635,"1,111","1,130","4,091",531,"3,959","2,030",654,260,"1,640",605,593,431,
2021,8,20,"35,935","1,369","1,217",645,"2,062","1,083","1,122","2,265","2,079","1,852","1,119","3,186","1,170","1,935",774,"4,188","2,231","1,645",480,"2,243","1,389","1,167",714,
2021,8,30,"30,340","1,276",873,427,"1,769",736,"1,026","1,538","1,484","1,159",895,"1,486","1,438","2,357",544,"5,519","1,886","1,246",436,"1,790",959,860,636,
2021,8,40,"44,596","1,697",792,522,"2,048",945,"1,403","2,674","2,334","1,912","1,165","2,126","1,989","5,754","1,049","7,025","3,346","1,311",557,"2,664","1,272","1,141",870,
2021,8,50,"52,652","2,055","1,238",767,"2,649","1,423","1,743","3,417","3,342","2,641","1,834","3,100","1,886","2,867","1,482","6,312","3,733","2,065","1,152","3,952","1,919","1,785","1,290",
2021,8,60,"39,933","2,064","1,337",743,"1,981","1,180","1,225","1,882","1,794","1,306","1,364","2,047","1,416","1,611","1,740","4,515","2,683","1,609","1,465","3,072","1,828","1,909","1,162",
2021,8,70,"19,299","1,133",857,506,845,535,567,819,786,617,498,"1,074",551,756,"1,268","2,035","1,157",685,757,"1,234",953,"1,059",607,
2021,8,80,"10,130",551,419,252,366,263,262,414,418,327,229,644,258,356,681,"1,004",651,369,485,737,488,597,359,
2021,8,90,"1,424",69,52,28,54,28,36,52,46,40,30,90,46,63,85,145,106,62,74,104,68,85,61,
2021,8,100,51,6,6,0,1,1,1,2,1,2,1,2,0,7,2,3,6,2,1,2,3,2,0,
2021,9,총,"278,212","12,056","7,417","4,292","13,847","6,928","8,788","15,560","14,423","11,590","8,161","15,569","10,930","22,117","8,398","38,889","19,057","10,151","5,816","18,452","9,863","9,534","6,374",
2021,9,0,"18,334",800,253,161,"1,029",302,615,907,817,581,404,635,"1,077","2,305",241,"4,154","1,341",527,152,"1,022",391,340,280,
2021,9,10,"25,648","1,044",352,254,"1,061",445,770,"1,579","1,317","1,155",637,"1,126","1,127","4,095",528,"3,987","2,006",651,260,"1,632",608,588,426,
2021,9,20,"35,904","1,366","1,223",639,"2,053","1,076","1,122","2,266","2,077","1,848","1,104","3,259","1,163","1,949",774,"4,187","2,223","1,624",474,"2,224","1,383","1,162",708,
2021,9,30,"30,242","1,271",882,430,"1,768",742,"1,024","1,536","1,489","1,153",897,"1,479","1,418","2,331",539,"5,498","1,872","1,250",436,"1,781",956,865,625,
2021,9,40,"44,363","1,699",791,519,"2,024",931,"1,398","2,661","2,314","1,894","1,151","2,108","1,986","5,744","1,047","7,026","3,312","1,301",555,"2,655","1,247","1,139",861,
2021,9,50,"52,626","2,034","1,242",759,"2,650","1,425","1,741","3,413","3,349","2,654","1,837","3,096","1,882","2,892","1,478","6,302","3,714","2,057","1,157","3,959","1,926","1,781","1,278",
2021,9,60,"40,062","2,068","1,338",746,"1,990","1,175","1,243","1,906","1,801","1,313","1,371","2,051","1,417","1,616","1,751","4,534","2,677","1,617","1,457","3,096","1,826","1,903","1,166",
2021,9,70,"19,369","1,139",862,507,843,539,570,818,793,615,500,"1,080",551,755,"1,266","2,045","1,157",695,762,"1,230",964,"1,072",606,
2021,9,80,"10,179",560,417,250,376,263,270,417,419,333,231,644,261,355,684,"1,006",642,368,489,744,490,596,364,
2021,9,90,"1,432",68,52,27,52,29,34,55,45,42,28,90,48,68,87,147,107,58,73,107,69,86,60,
2021,9,100,53,7,5,0,1,1,1,2,2,2,1,1,0,7,3,3,6,3,1,2,3,2,0,
2021,10,총,"277,565","12,041","7,381","4,277","13,812","6,913","8,752","15,520","14,382","11,572","8,152","15,524","10,870","22,103","8,390","38,887","18,885","10,122","5,809","18,435","9,854","9,531","6,353",
2021,10,0,"18,156",793,254,159,"1,023",295,605,904,815,569,403,626,"1,068","2,286",238,"4,136","1,308",517,148,"1,012",388,331,278,
2021,10,10,"25,536","1,033",350,255,"1,061",441,767,"1,567","1,297","1,153",629,"1,104","1,123","4,099",526,"4,000","1,988",647,258,"1,632",596,587,423,
2021,10,20,"35,781","1,365","1,205",630,"2,030","1,074","1,116","2,259","2,073","1,843","1,105","3,254","1,163","1,959",773,"4,173","2,204","1,612",474,"2,224","1,383","1,162",700,
2021,10,30,"30,068","1,259",880,427,"1,769",757,"1,016","1,520","1,468","1,153",897,"1,482","1,390","2,312",536,"5,452","1,848","1,251",427,"1,784",957,861,622,
2021,10,40,"44,073","1,700",783,507,"1,991",907,"1,379","2,649","2,289","1,887","1,144","2,075","1,983","5,730","1,041","7,045","3,267","1,288",551,"2,620","1,245","1,135",857,
2021,10,50,"52,616","2,025","1,230",766,"2,661","1,430","1,754","3,419","3,363","2,654","1,832","3,101","1,875","2,913","1,473","6,303","3,689","2,050","1,156","3,964","1,910","1,778","1,270",
2021,10,60,"40,223","2,085","1,344",741,"2,008","1,178","1,240","1,906","1,815","1,327","1,376","2,064","1,417","1,620","1,758","4,562","2,675","1,622","1,461","3,118","1,839","1,902","1,165",
2021,10,70,"19,384","1,139",858,513,840,539,569,821,796,605,507,"1,081",545,750,"1,264","2,055","1,159",700,765,"1,227",965,"1,077",609,
2021,10,80,"10,224",562,418,252,375,261,268,419,418,337,230,644,259,359,689,"1,011",634,375,494,744,500,608,367,
2021,10,90,"1,455",73,54,27,53,30,37,55,46,42,28,92,47,68,89,146,111,57,74,108,68,88,62,
2021,10,100,49,7,5,0,1,1,1,1,2,2,1,1,0,7,3,4,2,3,1,2,3,2,0,
2021,11,총,"276,890","12,024","7,379","4,282","13,787","6,876","8,737","15,503","14,376","11,541","8,148","15,476","10,758","19,197","8,351","26,442","18,697","10,080","5,827","18,410","9,837","9,479","6,324","15,359"
2021,11,0,"18,002",784,250,160,"1,020",290,597,906,800,569,409,625,"1,055","1,894",231,"2,017","1,294",503,139,"1,008",379,324,277,"2,471"
2021,11,10,"25,467","1,038",348,249,"1,060",434,766,"1,555","1,297","1,149",626,"1,079","1,120","3,547",528,"2,277","1,970",642,260,"1,629",596,582,419,"2,296"
2021,11,20,"35,560","1,348","1,214",626,"2,018","1,069","1,118","2,251","2,070","1,817","1,098","3,250","1,133","1,752",766,"3,228","2,171","1,594",472,"2,206","1,361","1,146",696,"1,156"
2021,11,30,"29,866","1,231",874,437,"1,758",752,"1,006","1,514","1,457","1,154",901,"1,473","1,375","1,963",531,"3,156","1,824","1,237",432,"1,789",958,849,611,"2,584"
2021,11,40,"43,913","1,719",785,509,"1,988",908,"1,372","2,632","2,289","1,874","1,137","2,045","1,949","4,934","1,029","4,174","3,235","1,276",549,"2,592","1,244","1,133",845,"3,695"
2021,11,50,"52,635","2,027","1,239",767,"2,659","1,419","1,757","3,432","3,377","2,657","1,831","3,121","1,869","2,595","1,465","5,038","3,649","2,048","1,152","3,974","1,913","1,774","1,264","1,608"
2021,11,60,"40,295","2,091","1,338",744,"2,010","1,181","1,241","1,921","1,824","1,334","1,375","2,060","1,407","1,427","1,755","3,788","2,668","1,645","1,480","3,125","1,839","1,898","1,169",975
2021,11,70,"19,401","1,148",856,509,847,536,574,819,798,609,509,"1,081",547,685,"1,266","1,723","1,139",695,770,"1,229",965,"1,072",610,414
2021,11,80,"10,242",558,416,252,373,259,267,416,418,336,231,647,256,335,691,902,638,373,496,748,511,612,370,137
2021,11,90,"1,467",72,53,29,53,28,38,56,45,40,29,94,47,63,86,137,108,64,76,108,69,88,63,21
2021,11,100,42,8,6,0,1,0,1,1,1,2,2,1,0,2,3,2,1,3,1,2,2,1,0,2
2021,12,총,"276,428","11,983","7,377","4,256","13,692","6,863","8,712","15,429","14,324","11,509","8,141","15,389","10,633","19,091","8,322","26,342","18,521","9,995","5,817","18,346","9,812","9,434","6,276","16,164"
2021,12,0,"17,977",772,254,158,"1,013",286,589,899,792,565,402,620,"1,039","1,871",230,"1,986","1,277",492,138,996,374,329,268,"2,627"
2021,12,10,"25,420","1,033",341,250,"1,051",430,771,"1,540","1,283","1,147",628,"1,057","1,109","3,535",527,"2,258","1,940",638,263,"1,637",591,579,415,"2,397"
2021,12,20,"35,240","1,348","1,213",610,"1,978","1,073","1,108","2,219","2,047","1,801","1,089","3,225","1,096","1,734",747,"3,208","2,153","1,573",462,"2,176","1,339","1,127",696,"1,218"
2021,12,30,"29,742","1,210",884,429,"1,741",742,992,"1,500","1,461","1,157",897,"1,455","1,346","1,918",529,"3,130","1,788","1,212",423,"1,769",973,847,589,"2,750"
2021,12,40,"43,859","1,717",778,520,"2,000",900,"1,367","2,604","2,279","1,854","1,139","2,029","1,930","4,907","1,020","4,154","3,198","1,272",549,"2,570","1,235","1,116",832,"3,889"
2021,12,50,"52,563","2,027","1,231",753,"2,639","1,423","1,756","3,440","3,362","2,653","1,834","3,111","1,854","2,615","1,467","5,039","3,616","2,025","1,141","3,972","1,902","1,770","1,251","1,682"
2021,12,60,"40,361","2,075","1,336",746,"2,001","1,179","1,240","1,933","1,828","1,345","1,377","2,064","1,399","1,429","1,755","3,793","2,659","1,648","1,494","3,142","1,839","1,895","1,177","1,007"
2021,12,70,"19,438","1,161",861,511,848,539,575,825,801,608,512,"1,080",549,680,"1,266","1,721","1,140",693,765,"1,223",972,"1,070",614,424
2021,12,80,"10,293",559,421,247,368,262,274,412,422,337,232,653,263,334,691,913,640,373,500,750,515,612,370,145
2021,12,90,"1,499",73,56,32,52,29,39,56,48,40,29,95,48,66,87,138,110,66,81,109,70,88,64,23
2021,12,100,36,8,2,0,1,0,1,1,1,2,2,0,0,2,3,2,0,3,1,2,2,1,0,2
