년도,월,나이,충청북도 청주시,충청북도 청주시 상당구,충청북도 청주시 상당구 낭성면,충청북도 청주시 상당구 미원면,충청북도 청주시 상당구 가덕면,충청북도 청주시 상당구 남일면,충청북도 청주시 상당구 문의면,충청북도 청주시 상당구 중앙동,충청북도 청주시 상당구 성안동,충청북도 청주시 상당구 탑대성동,충청북도 청주시 상당구 영운동,충청북도 청주시 상당구 금천동,충청북도 청주시 상당구 용담.명암.산성동,충청북도 청주시 상당구 용암1동,충청북도 청주시 상당구 용암2동,충청북도 청주시 서원구,충청북도 청주시 서원구 남이면,충청북도 청주시 서원구 현도면,충청북도 청주시 서원구 사직1동,충청북도 청주시 서원구 사직2동,충청북도 청주시 서원구 사창동,충청북도 청주시 서원구 모충동,충청북도 청주시 서원구 산남동,충청북도 청주시 서원구 분평동,충청북도 청주시 서원구 수곡1동,충청북도 청주시 서원구 수곡2동,충청북도 청주시 서원구 성화.개신.죽림동,충청북도 청주시 흥덕구,충청북도 청주시 흥덕구 오송읍,충청북도 청주시 흥덕구 강내면,충청북도 청주시 흥덕구 옥산면,충청북도 청주시 흥덕구 운천.신봉동,충청북도 청주시 흥덕구 복대1동,충청북도 청주시 흥덕구 복대2동,충청북도 청주시 흥덕구 가경동,충청북도 청주시 흥덕구 봉명1동,충청북도 청주시 흥덕구 봉명2.송정동,충청북도 청주시 흥덕구 강서제1동,충청북도 청주시 흥덕구 강서제2동,충청북도 청주시 청원구,충청북도 청주시 청원구 내수읍,충청북도 청주시 청원구 오창읍,충청북도 청주시 청원구 북이면,충청북도 청주시 청원구 우암동,충청북도 청주시 청원구 내덕1동,충청북도 청주시 청원구 내덕2동,충청북도 청주시 청원구 율량.사천동,충청북도 청주시 청원구 오근장동
2020,12,90,"3,409",991,44,100,50,58,74,40,75,73,62,108,43,162,102,856,66,59,60,70,48,81,70,101,72,97,132,823,103,60,72,84,83,54,128,27,72,115,25,739,128,162,67,61,52,57,145,67
2020,12,100,187,56,1,9,1,6,2,4,7,4,1,5,2,7,7,46,1,3,8,6,4,6,3,2,5,2,6,34,6,4,4,3,3,3,5,0,2,3,1,51,9,6,10,7,5,3,8,3
2021,1,총,"845,710","191,363","2,245","5,019","3,931","6,857","4,009","6,281","6,886","8,841","10,722","30,620","13,577","54,444","37,931","194,154","10,112","3,339","7,696","14,290","14,869","14,654","26,782","30,730","13,618","13,522","44,542","266,196","23,724","10,812","18,026","17,132","51,321","16,111","53,115","9,832","24,279","28,450","13,394","193,997","19,485","69,664","4,645","12,310","8,599","13,297","47,654","18,343"
2021,1,0,"73,844","16,182",50,111,105,419,97,284,221,408,628,"2,547","1,558","5,515","4,239","13,605",615,85,306,"1,376",656,688,"2,380","2,531",558,671,"3,739","24,141","2,324",681,"2,296",905,"5,954",637,"4,575",484,"1,729","2,033","2,523","19,916","1,485","9,952",100,527,334,852,"4,250","2,416"
2021,1,10,"86,043","19,850",62,203,119,441,194,461,399,686,905,"3,773","1,990","6,408","4,209","20,253",668,119,524,"1,427",979,"1,005","4,056","4,130",954,"1,102","5,289","26,537","2,315","1,027","1,280","1,506","6,532","1,084","6,633",587,"2,337","2,316",920,"19,403","1,881","7,476",171,728,557,"1,049","5,193","2,348"
2021,1,20,"120,041","24,686",165,312,327,730,309,937,962,"1,056","1,333","4,053","1,518","7,600","5,384","28,230","1,140",201,930,"1,677","3,462","2,288","3,626","4,493","2,070","1,698","6,645","41,078","3,147","1,417","1,973","2,523","7,362","3,367","7,757","2,021","4,244","5,357","1,910","26,047","2,323","8,922",365,"2,092","1,102","2,026","7,313","1,904"
2021,1,30,"118,352","23,091",118,287,232,685,229,675,673,823,"1,146","3,397","1,590","7,623","5,613","22,505","1,052",213,761,"1,906","2,004","1,583","3,175","3,411","1,319","1,271","5,810","41,270","3,928","1,128","3,513","1,902","8,558","1,886","6,528","1,657","3,925","4,692","3,553","31,486","2,104","15,437",287,"1,458",809,"1,599","6,804","2,988"
2021,1,40,"136,576","30,503",175,415,355,814,412,847,843,"1,205","1,564","5,400","2,581","9,532","6,360","30,520","1,271",331,"1,009","2,086","1,881","1,879","5,190","5,572","1,767","1,677","7,857","43,251","4,130","1,560","2,610","2,476","10,021","2,019","9,004","1,350","3,900","4,319","1,862","32,302","3,091","12,545",434,"1,555","1,152","2,034","7,953","3,538"
2021,1,50,"137,889","33,109",449,933,874,"1,338",753,"1,052","1,177","1,625","1,892","5,160","2,132","9,162","6,562","34,120","2,207",611,"1,545","2,354","2,162","2,660","4,509","5,587","2,547","2,763","7,175","43,042","3,281","2,071","2,710","3,478","7,271","2,924","9,900","1,582","4,036","4,550","1,239","27,618","3,526","7,315",895,"2,045","1,565","2,241","7,751","2,280"
2021,1,60,"98,153","24,245",601,"1,283",940,"1,278",861,984,"1,295","1,523","1,743","3,542","1,232","5,422","3,541","25,412","1,764",786,"1,387","2,014","2,013","2,599","2,275","2,796","2,360","2,423","4,995","27,941","2,475","1,556","2,045","2,600","3,517","2,454","5,668","1,271","2,554","3,038",763,"20,555","2,649","4,639","1,123","1,932","1,583","1,818","5,207","1,604"
2021,1,70,"47,522","12,374",338,825,580,628,611,642,812,974,"1,022","1,880",648,"2,079","1,335","12,479",828,547,774,925,"1,183","1,281",999,"1,351","1,356","1,216","2,019","12,217","1,340",833,967,"1,097","1,378","1,229","2,036",612,"1,034","1,341",350,"10,452","1,464","2,117",700,"1,253",981,"1,115","2,041",781
2021,1,80,"23,668","6,266",240,539,348,457,467,354,422,465,426,750,283,939,576,"6,116",501,385,394,449,476,583,499,752,611,598,868,"5,862",672,476,556,561,643,456,879,241,443,686,249,"5,424",826,"1,096",494,652,454,504,985,413
2021,1,90,"3,432","1,001",45,102,50,61,74,41,74,73,62,113,42,159,105,865,65,57,58,70,48,82,70,105,71,101,138,822,106,59,72,81,82,52,130,27,75,114,24,744,127,160,66,61,57,56,149,68
2021,1,100,190,56,2,9,1,6,2,4,8,3,1,5,3,5,7,49,1,4,8,6,5,6,3,2,5,2,7,35,6,4,4,3,3,3,5,0,2,4,1,50,9,5,10,7,5,3,8,3
2021,2,총,"846,204","193,027","2,264","5,010","3,925","6,804","3,990","6,591","6,897","8,813","10,630","30,841","13,572","54,311","39,379","193,371","10,107","3,329","7,683","14,277","14,788","14,572","26,712","30,673","13,542","13,453","44,235","266,080","23,814","10,816","18,027","17,072","51,297","16,072","53,213","9,830","24,227","28,397","13,315","193,726","19,417","69,586","4,648","12,249","8,572","13,370","47,573","18,311"
2021,2,0,"73,682","16,324",54,107,101,407,94,313,230,407,624,"2,576","1,555","5,452","4,404","13,486",599,88,303,"1,372",651,672,"2,376","2,538",556,655,"3,676","24,063","2,311",675,"2,291",892,"5,917",644,"4,587",475,"1,715","2,023","2,533","19,809","1,468","9,932",106,518,332,853,"4,201","2,399"
2021,2,10,"85,865","19,935",59,202,119,437,187,513,397,679,897,"3,776","1,980","6,375","4,314","20,106",667,116,523,"1,427",976,"1,005","4,036","4,105",951,"1,090","5,210","26,455","2,327","1,037","1,282","1,488","6,517","1,087","6,632",579,"2,313","2,276",917,"19,369","1,867","7,464",167,725,550,"1,071","5,161","2,364"
2021,2,20,"119,700","24,835",167,313,329,710,309,970,963,"1,048","1,318","4,062","1,517","7,553","5,576","28,076","1,129",195,934,"1,656","3,417","2,256","3,630","4,488","2,042","1,677","6,652","40,929","3,167","1,420","1,954","2,509","7,348","3,337","7,693","2,039","4,239","5,350","1,873","25,860","2,296","8,866",368,"2,052","1,093","2,019","7,290","1,876"
2021,2,30,"118,332","23,450",128,286,228,681,227,751,675,814,"1,124","3,421","1,601","7,591","5,923","22,234","1,064",209,760,"1,901","1,982","1,557","3,148","3,357","1,296","1,253","5,707","41,229","3,948","1,111","3,505","1,897","8,523","1,885","6,559","1,653","3,929","4,675","3,544","31,419","2,067","15,396",288,"1,450",803,"1,620","6,833","2,962"
2021,2,40,"136,655","30,770",173,406,354,794,400,904,835,"1,206","1,546","5,437","2,561","9,513","6,641","30,385","1,261",328,"1,007","2,083","1,870","1,873","5,175","5,578","1,767","1,665","7,778","43,256","4,163","1,563","2,615","2,456","10,032","2,013","8,994","1,346","3,881","4,328","1,865","32,244","3,093","12,554",429,"1,541","1,140","2,050","7,891","3,546"
2021,2,50,"137,829","33,339",448,930,871,"1,337",754,"1,085","1,182","1,601","1,873","5,210","2,140","9,150","6,758","33,961","2,188",608,"1,541","2,348","2,156","2,632","4,502","5,568","2,521","2,757","7,140","42,982","3,286","2,063","2,707","3,466","7,306","2,896","9,897","1,576","4,029","4,537","1,219","27,547","3,520","7,312",887,"2,029","1,553","2,243","7,729","2,274"
2021,2,60,"99,088","24,591",609,"1,290",947,"1,289",862,"1,004","1,298","1,538","1,739","3,586","1,248","5,481","3,700","25,585","1,793",793,"1,381","2,038","2,025","2,608","2,278","2,829","2,375","2,439","5,026","28,187","2,494","1,568","2,071","2,619","3,537","2,460","5,775","1,275","2,567","3,063",758,"20,725","2,671","4,667","1,129","1,944","1,594","1,827","5,272","1,621"
2021,2,70,"47,575","12,413",340,818,572,624,614,644,817,980,"1,024","1,891",645,"2,078","1,366","12,482",833,544,771,917,"1,185","1,288","1,000","1,352","1,347","1,219","2,026","12,209","1,336",828,973,"1,095","1,389","1,230","2,042",614,"1,027","1,338",337,"10,471","1,451","2,126",701,"1,251",989,"1,119","2,050",784
2021,2,80,"23,837","6,310",239,547,353,458,468,361,419,463,420,763,281,953,585,"6,137",505,384,396,458,477,589,493,751,613,599,872,"5,905",672,488,553,564,643,463,897,244,448,690,243,"5,485",843,"1,106",497,670,458,508,989,414
2021,2,90,"3,443","1,001",45,101,50,61,73,42,73,73,64,113,41,160,105,870,67,60,59,71,44,86,71,105,69,97,141,828,103,59,72,83,82,54,132,29,77,112,25,744,130,158,66,62,55,57,149,67
2021,2,100,198,59,2,10,1,6,2,4,8,4,1,6,3,5,7,49,1,4,8,6,5,6,3,2,5,2,7,37,7,4,4,3,3,3,5,0,2,5,1,53,11,5,10,7,5,3,8,4
2021,3,총,"845,025","193,300","2,241","4,926","3,890","6,769","3,970","6,819","6,836","8,751","10,599","30,873","13,523","54,291","39,812","192,804","10,107","3,293","7,612","14,256","14,740","14,497","26,596","30,600","13,506","13,505","44,092","265,571","23,796","10,736","18,000","16,975","51,172","16,012","53,248","9,757","24,202","28,360","13,313","193,350","19,290","69,604","4,612","12,176","8,526","13,401","47,505","18,236"
2021,3,0,"73,341","16,304",52,102,100,405,93,332,227,396,622,"2,563","1,543","5,431","4,438","13,363",605,87,304,"1,384",643,665,"2,349","2,506",546,659,"3,615","23,949","2,290",672,"2,291",880,"5,849",640,"4,587",470,"1,708","2,036","2,526","19,725","1,456","9,904",102,512,336,854,"4,186","2,375"
2021,3,10,"85,548","19,894",57,192,118,440,186,530,397,672,890,"3,776","1,972","6,339","4,325","19,959",666,118,513,"1,415",967,"1,006","3,994","4,073",946,"1,098","5,163","26,392","2,329","1,034","1,273","1,470","6,529","1,078","6,617",568,"2,302","2,263",929,"19,303","1,850","7,457",166,719,547,"1,101","5,112","2,351"
2021,3,20,"119,562","24,879",164,309,315,710,304,"1,048",951,"1,041","1,304","4,075","1,494","7,543","5,621","28,071","1,123",189,924,"1,648","3,419","2,273","3,630","4,495","2,029","1,679","6,662","40,784","3,202","1,407","1,934","2,487","7,318","3,322","7,635","2,040","4,222","5,350","1,867","25,828","2,268","8,873",364,"2,048","1,091","2,008","7,301","1,875"
2021,3,30,"117,883","23,472",122,286,216,672,224,785,670,799,"1,125","3,434","1,596","7,550","5,993","22,071","1,061",208,759,"1,891","1,961","1,533","3,103","3,347","1,283","1,267","5,658","41,062","3,924","1,100","3,498","1,868","8,477","1,862","6,588","1,634","3,914","4,665","3,532","31,278","2,034","15,379",288,"1,447",791,"1,617","6,801","2,921"
2021,3,40,"136,223","30,775",170,396,352,785,392,929,837,"1,198","1,533","5,423","2,552","9,489","6,719","30,201","1,252",324,994,"2,087","1,868","1,861","5,136","5,524","1,754","1,671","7,730","43,146","4,156","1,550","2,621","2,446","9,994","2,011","8,991","1,330","3,869","4,290","1,888","32,101","3,054","12,575",422,"1,519","1,135","2,048","7,834","3,514"
2021,3,50,"137,272","33,267",445,885,856,"1,322",751,"1,107","1,158","1,578","1,867","5,200","2,131","9,140","6,827","33,796","2,164",601,"1,509","2,337","2,133","2,590","4,525","5,562","2,495","2,737","7,143","42,743","3,277","2,028","2,683","3,421","7,296","2,861","9,862","1,558","4,027","4,517","1,213","27,466","3,498","7,309",884,"2,004","1,520","2,238","7,735","2,278"
2021,3,60,"100,298","24,955",613,"1,307",960,"1,292",863,"1,019","1,296","1,549","1,755","3,615","1,274","5,603","3,809","25,835","1,826",788,"1,393","2,057","2,032","2,615","2,291","2,872","2,413","2,474","5,074","28,531","2,506","1,584","2,101","2,647","3,591","2,485","5,867","1,275","2,613","3,103",759,"20,977","2,721","4,714","1,136","1,966","1,608","1,861","5,323","1,648"
2021,3,70,"47,448","12,388",339,802,569,621,615,650,806,979,"1,018","1,902",637,"2,063","1,387","12,458",834,534,757,901,"1,197","1,280","1,006","1,362","1,347","1,217","2,023","12,200","1,332",819,975,"1,103","1,388","1,223","2,059",617,"1,022","1,333",329,"10,402","1,444","2,114",689,"1,226",975,"1,112","2,061",781
2021,3,80,"23,938","6,342",234,542,355,458,464,371,419,466,425,776,281,962,589,"6,165",510,381,401,463,479,586,491,751,623,603,877,"5,928",675,491,551,567,644,475,905,238,452,686,244,"5,503",834,"1,118",491,669,470,505,995,421
2021,3,90,"3,406",991,42,100,48,61,76,44,74,70,60,105,41,169,101,862,65,61,57,71,40,85,70,106,68,100,139,820,104,51,70,84,86,54,132,27,72,115,25,733,124,158,62,63,51,57,150,68
2021,3,100,106,33,3,5,1,3,2,4,1,3,0,4,2,2,3,23,1,2,1,2,1,3,1,2,2,0,8,16,1,0,3,2,0,1,5,0,1,2,1,34,7,3,8,3,2,0,7,4
2021,4,총,"845,534","193,472","2,242","4,919","3,898","6,777","3,976","6,914","6,826","8,718","10,542","30,969","13,494","54,251","39,946","193,334","10,087","3,279","7,535","14,193","14,730","14,422","26,409","30,456","13,378","14,913","43,932","265,263","23,808","10,748","18,013","16,914","51,090","15,952","53,194","9,693","24,132","28,353","13,366","193,465","19,249","69,721","4,588","12,164","8,533","13,436","47,514","18,260"
2021,4,0,"73,119","16,287",50,105,98,403,95,344,229,396,611,"2,562","1,535","5,416","4,443","13,351",602,82,296,"1,377",636,647,"2,330","2,475",525,807,"3,574","23,835","2,269",667,"2,301",869,"5,803",635,"4,585",454,"1,697","2,025","2,530","19,646","1,447","9,888",96,501,330,849,"4,168","2,367"
2021,4,10,"85,311","19,819",55,189,118,436,185,531,394,662,885,"3,767","1,974","6,316","4,307","19,936",658,118,509,"1,407",955,994,"3,936","4,042",940,"1,261","5,116","26,273","2,332","1,036","1,264","1,465","6,495","1,055","6,575",569,"2,284","2,255",943,"19,283","1,844","7,451",162,723,545,"1,102","5,098","2,358"
2021,4,20,"119,699","24,934",168,312,318,705,304,"1,067",947,"1,038","1,286","4,105","1,494","7,526","5,664","28,124","1,119",179,897,"1,637","3,426","2,268","3,619","4,469","2,005","1,867","6,638","40,755","3,228","1,411","1,930","2,478","7,332","3,310","7,607","2,055","4,205","5,339","1,860","25,886","2,254","8,904",362,"2,039","1,101","2,027","7,313","1,886"
2021,4,30,"117,926","23,522",121,284,217,668,226,813,669,786,"1,120","3,439","1,589","7,557","6,033","22,221","1,060",210,751,"1,883","1,960","1,516","3,083","3,321","1,286","1,511","5,640","40,961","3,908","1,105","3,482","1,869","8,434","1,858","6,582","1,597","3,891","4,692","3,543","31,222","2,001","15,360",283,"1,463",788,"1,613","6,812","2,902"
2021,4,40,"136,198","30,726",169,395,354,787,387,947,827,"1,195","1,533","5,416","2,531","9,457","6,728","30,229","1,241",322,994,"2,065","1,864","1,844","5,078","5,479","1,728","1,946","7,668","43,109","4,161","1,554","2,626","2,416","9,995","2,005","8,973","1,327","3,865","4,286","1,901","32,134","3,065","12,617",415,"1,499","1,124","2,056","7,829","3,529"
2021,4,50,"136,994","33,207",447,879,850,"1,314",749,"1,105","1,152","1,556","1,843","5,227","2,124","9,126","6,835","33,793","2,143",590,"1,489","2,320","2,114","2,572","4,488","5,537","2,448","2,951","7,141","42,583","3,274","2,017","2,680","3,408","7,286","2,825","9,846","1,527","4,003","4,494","1,223","27,411","3,482","7,306",872,"1,998","1,526","2,238","7,715","2,274"
2021,4,60,"101,278","25,208",618,"1,314",967,"1,318",873,"1,030","1,306","1,563","1,772","3,665","1,284","5,646","3,852","26,105","1,847",798,"1,392","2,069","2,049","2,625","2,297","2,907","2,418","2,599","5,104","28,781","2,528","1,602","2,119","2,661","3,613","2,506","5,918","1,284","2,645","3,132",773,"21,184","2,746","4,789","1,151","1,985","1,615","1,870","5,363","1,665"
2021,4,70,"47,375","12,355",336,794,569,619,611,655,804,976,"1,003","1,898",632,"2,072","1,386","12,475",832,534,748,900,"1,202","1,279","1,007","1,372","1,333","1,245","2,023","12,160","1,321",813,979,"1,098","1,400","1,219","2,061",613,"1,016","1,316",324,"10,385","1,442","2,123",682,"1,221",971,"1,117","2,054",775
2021,4,80,"24,085","6,380",233,539,358,461,468,375,423,471,427,780,286,966,593,"6,204",516,380,400,460,484,591,498,747,621,627,880,"5,962",681,493,555,562,647,482,909,241,454,696,242,"5,539",834,"1,119",495,664,478,510,"1,006",433
2021,4,90,"3,440","1,000",42,103,48,63,76,42,74,72,62,107,43,167,101,872,68,63,58,73,39,83,72,105,72,99,140,830,105,50,74,87,85,56,134,26,71,116,26,738,127,160,62,68,53,54,148,66
2021,4,100,109,34,3,5,1,3,2,5,1,3,0,3,2,2,4,24,1,3,1,2,1,3,1,2,2,0,8,14,1,0,3,1,0,1,4,0,1,2,1,37,7,4,8,3,2,0,8,5
2021,5,총,"846,291","193,673","2,238","4,932","3,897","6,770","3,963","6,946","6,804","8,724","10,536","31,030","13,503","54,308","40,022","193,630","10,091","3,273","7,486","14,159","14,701","14,385","26,434","30,389","13,312","15,553","43,847","265,316","23,828","10,743","18,019","16,882","51,002","15,951","53,283","9,698","24,078","28,416","13,416","193,672","19,252","69,832","4,584","12,148","8,506","13,456","47,569","18,325"
2021,5,0,"72,922","16,263",51,107,95,401,92,353,225,399,596,"2,568","1,521","5,411","4,444","13,351",610,81,289,"1,376",626,640,"2,332","2,463",512,864,"3,558","23,718","2,240",665,"2,293",855,"5,759",633,"4,584",456,"1,680","2,011","2,542","19,590","1,430","9,865",95,501,331,865,"4,141","2,362"
2021,5,10,"85,150","19,771",54,188,117,434,183,527,387,654,891,"3,761","1,969","6,299","4,307","19,874",644,115,501,"1,393",955,988,"3,906","4,023",926,"1,330","5,093","26,207","2,349","1,034","1,271","1,440","6,469","1,042","6,558",567,"2,273","2,252",952,"19,298","1,844","7,464",161,728,539,"1,104","5,095","2,363"
2021,5,20,"119,716","24,945",164,307,318,681,303,"1,072",959,"1,034","1,277","4,117","1,501","7,554","5,658","28,166","1,124",180,900,"1,631","3,421","2,262","3,645","4,430","1,991","1,955","6,627","40,721","3,239","1,405","1,912","2,474","7,326","3,315","7,602","2,058","4,198","5,336","1,856","25,884","2,260","8,900",361,"2,027","1,094","2,021","7,323","1,898"
2021,5,30,"117,947","23,535",120,289,217,678,223,831,659,800,"1,117","3,440","1,575","7,544","6,042","22,251","1,061",209,737,"1,882","1,944","1,512","3,067","3,322","1,289","1,625","5,603","40,987","3,924","1,091","3,472","1,877","8,380","1,857","6,607","1,595","3,905","4,730","3,549","31,174","1,987","15,337",283,"1,458",790,"1,612","6,818","2,889"
2021,5,40,"135,993","30,640",165,399,352,787,383,953,830,"1,177","1,527","5,409","2,523","9,413","6,722","30,211","1,231",319,993,"2,066","1,848","1,839","5,064","5,447","1,705","2,050","7,649","43,012","4,145","1,560","2,625","2,394","9,976","1,997","8,954","1,315","3,851","4,284","1,911","32,130","3,055","12,646",411,"1,492","1,126","2,048","7,801","3,551"
2021,5,50,"137,118","33,267",448,871,835,"1,313",748,"1,100","1,146","1,570","1,849","5,239","2,138","9,163","6,847","33,809","2,129",590,"1,479","2,298","2,122","2,537","4,520","5,524","2,431","3,057","7,122","42,584","3,283","2,020","2,686","3,402","7,289","2,826","9,852","1,542","3,975","4,475","1,234","27,458","3,499","7,349",857,"1,985","1,512","2,248","7,727","2,281"
2021,5,60,"102,194","25,404",623,"1,328",987,"1,328",880,"1,022","1,296","1,557","1,785","3,692","1,309","5,700","3,897","26,323","1,866",798,"1,399","2,073","2,050","2,641","2,314","2,949","2,423","2,679","5,131","29,076","2,543","1,609","2,150","2,685","3,669","2,512","6,005","1,285","2,659","3,183",776,"21,391","2,764","4,847","1,164","1,996","1,615","1,882","5,434","1,689"
2021,5,70,"47,447","12,381",333,794,569,618,609,666,800,983,"1,010","1,894",632,"2,080","1,393","12,486",830,533,732,898,"1,203","1,280","1,015","1,367","1,332","1,265","2,031","12,167","1,311",814,977,"1,102","1,399","1,224","2,071",614,"1,008","1,323",324,"10,413","1,435","2,132",686,"1,228",969,"1,107","2,063",793
2021,5,80,"24,243","6,436",234,544,359,462,465,375,426,475,423,803,290,973,607,"6,249",522,381,396,467,491,597,498,758,626,627,886,"5,999",687,494,560,564,649,487,913,241,458,704,242,"5,559",848,"1,126",498,661,477,513,"1,009",427
2021,5,90,"3,448",997,43,100,47,65,74,43,75,72,61,104,43,169,101,886,73,64,59,73,40,86,72,104,75,101,139,829,106,50,70,88,86,57,133,24,70,116,29,736,125,161,60,68,51,56,149,66
2021,5,100,113,34,3,5,1,3,3,4,1,3,0,3,2,2,4,24,1,3,1,2,1,3,1,2,2,0,8,16,1,1,3,1,0,1,4,1,1,2,1,39,5,5,8,4,2,0,9,6
2021,6,총,"847,392","193,737","2,230","4,932","3,897","6,769","3,973","6,967","6,806","8,706","10,548","31,045","13,472","54,334","40,058","193,472","10,116","3,250","7,445","14,126","14,693","14,450","26,388","30,369","13,260","15,755","43,620","266,518","23,978","10,750","18,032","16,825","50,904","15,866","54,553","9,669","24,101","28,401","13,439","193,665","19,206","69,896","4,584","12,160","8,500","13,419","47,539","18,361"
2021,6,0,"72,740","16,228",51,106,96,400,89,361,229,403,595,"2,561","1,500","5,396","4,441","13,232",620,80,285,"1,361",639,643,"2,289","2,451",504,868,"3,492","23,818","2,222",661,"2,286",850,"5,695",619,"4,811",458,"1,673","1,994","2,549","19,462","1,412","9,810",92,497,325,851,"4,119","2,356"
2021,6,10,"85,073","19,724",54,188,119,436,184,535,372,644,882,"3,764","1,957","6,295","4,294","19,792",634,114,495,"1,390",944,987,"3,891","4,003",920,"1,357","5,057","26,267","2,358","1,035","1,274","1,423","6,443","1,038","6,640",566,"2,276","2,255",959,"19,290","1,847","7,496",155,725,541,"1,088","5,072","2,366"
2021,6,20,"119,824","24,894",163,307,320,685,299,"1,072",971,"1,026","1,267","4,104","1,509","7,549","5,622","28,189","1,117",177,901,"1,628","3,428","2,277","3,655","4,416","1,972","1,979","6,639","40,831","3,285","1,402","1,894","2,471","7,315","3,262","7,725","2,049","4,202","5,352","1,874","25,910","2,263","8,905",357,"2,037","1,095","2,024","7,319","1,910"
2021,6,30,"118,110","23,516",118,285,213,669,224,837,662,794,"1,122","3,435","1,554","7,548","6,055","22,212","1,086",204,723,"1,869","1,933","1,520","3,079","3,316","1,280","1,673","5,529","41,291","3,975","1,087","3,481","1,886","8,330","1,851","6,946","1,602","3,906","4,699","3,528","31,091","1,961","15,283",289,"1,461",784,"1,614","6,817","2,882"
2021,6,40,"136,168","30,671",165,398,355,786,380,947,820,"1,185","1,530","5,432","2,528","9,399","6,746","30,168","1,216",318,980,"2,070","1,855","1,854","5,049","5,441","1,701","2,069","7,615","43,178","4,147","1,569","2,622","2,381","9,974","1,989","9,140","1,296","3,862","4,280","1,918","32,151","3,041","12,708",411,"1,482","1,129","2,032","7,794","3,554"
2021,6,50,"136,904","33,148",434,861,823,"1,294",753,"1,101","1,147","1,563","1,846","5,206","2,133","9,170","6,817","33,664","2,117",582,"1,470","2,281","2,095","2,529","4,505","5,531","2,410","3,082","7,062","42,647","3,303","2,013","2,687","3,358","7,291","2,803","9,992","1,531","3,959","4,469","1,241","27,445","3,492","7,368",859,"1,983","1,516","2,239","7,700","2,288"
2021,6,60,"103,162","25,683",631,"1,346",994,"1,350",891,"1,028","1,306","1,557","1,808","3,738","1,324","5,747","3,963","26,528","1,889",798,"1,403","2,093","2,066","2,663","2,333","2,959","2,442","2,718","5,164","29,405","2,573","1,629","2,174","2,699","3,699","2,527","6,135","1,287","2,696","3,211",775,"21,546","2,784","4,893","1,163","2,008","1,619","1,893","5,474","1,712"
2021,6,70,"47,497","12,380",331,794,566,618,609,667,793,985,"1,005","1,892",633,"2,088","1,399","12,506",837,533,730,892,"1,203","1,282","1,014","1,375","1,327","1,281","2,032","12,206","1,322",814,972,"1,103","1,413","1,232","2,093",617,993,"1,326",321,"10,405","1,426","2,139",684,"1,231",957,"1,103","2,075",790
2021,6,80,"24,353","6,465",237,542,363,462,466,373,430,475,433,808,288,973,615,"6,267",528,373,398,466,488,604,501,771,626,626,886,"6,031",685,491,567,569,658,486,931,237,463,699,245,"5,590",852,"1,130",505,664,480,518,"1,012",429
2021,6,90,"3,449",996,43,101,47,66,75,42,75,71,60,103,44,167,102,890,71,68,59,74,41,88,71,104,76,102,136,827,107,48,72,83,86,58,136,25,70,114,28,736,123,159,61,68,52,57,148,68
2021,6,100,112,32,3,4,1,3,3,4,1,3,0,2,2,2,4,24,1,3,1,2,1,3,1,2,2,0,8,17,1,1,3,2,0,1,4,1,1,2,1,39,5,5,8,4,2,0,9,6
2021,7,총,"847,642","193,640","2,231","4,938","3,908","6,775","3,966","6,979","6,793","8,693","10,569","31,072","13,440","54,288","39,988","193,127","10,075","3,245","7,382","14,036","14,641","14,396","26,351","30,372","13,267","15,870","43,492","267,095","23,977","10,732","18,033","16,773","50,787","15,827","55,250","9,714","24,100","28,389","13,513","193,780","19,163","70,003","4,572","12,205","8,492","13,403","47,553","18,389"
2021,7,0,"72,434","16,134",50,111,94,399,90,364,228,393,591,"2,543","1,494","5,378","4,399","13,122",615,79,285,"1,357",631,630,"2,277","2,430",497,874,"3,447","23,837","2,213",658,"2,295",834,"5,650",605,"4,913",459,"1,658","1,997","2,555","19,341","1,389","9,798",88,495,320,851,"4,072","2,328"
2021,7,10,"85,036","19,709",56,187,118,436,185,534,368,640,883,"3,762","1,953","6,300","4,287","19,682",634,111,487,"1,382",945,975,"3,866","3,995",912,"1,374","5,001","26,342","2,360","1,021","1,266","1,414","6,436","1,039","6,732",570,"2,268","2,261",975,"19,303","1,837","7,526",153,725,538,"1,077","5,067","2,380"
2021,7,20,"119,652","24,766",166,302,315,680,295,"1,068",968,"1,017","1,265","4,109","1,506","7,489","5,586","28,133","1,105",179,884,"1,608","3,414","2,277","3,654","4,417","1,971","1,975","6,649","40,824","3,295","1,403","1,896","2,461","7,270","3,268","7,770","2,062","4,182","5,326","1,891","25,929","2,264","8,881",347,"2,051","1,090","2,024","7,349","1,923"
2021,7,30,"118,131","23,495",115,294,215,673,225,852,670,791,"1,135","3,438","1,535","7,528","6,024","22,152","1,080",204,715,"1,829","1,934","1,516","3,090","3,317","1,292","1,684","5,491","41,417","3,982","1,081","3,467","1,860","8,307","1,855","7,110","1,613","3,923","4,691","3,528","31,067","1,945","15,277",295,"1,479",774,"1,627","6,791","2,879"
2021,7,40,"136,086","30,601",166,394,359,784,378,945,801,"1,176","1,524","5,422","2,527","9,384","6,741","30,072","1,212",315,969,"2,084","1,829","1,834","5,005","5,442","1,704","2,106","7,572","43,210","4,150","1,563","2,617","2,361","9,948","1,971","9,239","1,291","3,850","4,271","1,949","32,203","3,028","12,776",404,"1,489","1,129","2,004","7,816","3,557"
