년도,월,나이,서울특별시 영등포구,서울특별시 영등포구 영등포본동,서울특별시 영등포구 영등포동,서울특별시 영등포구 여의동,서울특별시 영등포구 당산제1동,서울특별시 영등포구 당산제2동,서울특별시 영등포구 도림동,서울특별시 영등포구 문래동,서울특별시 영등포구 양평제1동,서울특별시 영등포구 양평제2동,서울특별시 영등포구 신길제1동,서울특별시 영등포구 신길제3동,서울특별시 영등포구 신길제4동,서울특별시 영등포구 신길제5동,서울특별시 영등포구 신길제6동,서울특별시 영등포구 신길제7동,서울특별시 영등포구 대림제1동,서울특별시 영등포구 대림제2동,서울특별시 영등포구 대림제3동
2021,5,80,"4,666",282,243,622,274,350,255,347,169,186,279,187,157,121,240,171,222,243,318
2021,5,90,409,34,28,74,20,35,23,38,18,21,20,16,8,6,12,16,10,10,20
2021,5,100,16,0,0,1,1,4,1,3,0,0,0,1,2,0,0,0,3,0,0
2021,6,총,"186,482","10,831","15,214","15,724","10,061","17,431","9,027","16,093","8,823","11,014","8,782","8,222","6,109","5,265","9,341","9,977","7,270","6,005","11,293"
2021,6,0,"13,010",686,587,"1,403",575,"1,429",492,"1,712",696,802,268,594,420,406,593,"1,101",466,216,564
2021,6,10,"12,450",643,459,"1,459",488,"1,115",493,"1,532",514,794,437,586,448,361,699,916,455,287,764
2021,6,20,"27,439","1,529","3,019","1,713","1,616","2,907","1,294","1,767","1,222","1,690","1,675","1,052",804,668,"1,508","1,338","1,059",968,"1,610"
2021,6,30,"35,490","1,685","4,030","2,293","2,163","3,933","1,673","2,934","2,335","2,709","1,717","1,301",949,812,"1,554","1,689","1,053",915,"1,745"
2021,6,40,"28,762","1,588","2,072","2,523","1,459","2,587","1,425","2,994","1,530","1,646","1,325","1,237",996,833,"1,376","1,678","1,093",864,"1,536"
2021,6,50,"28,605","1,867","2,194","2,486","1,539","2,297","1,544","2,110","1,080","1,576","1,300","1,432","1,007",895,"1,465","1,497","1,229","1,043","2,044"
2021,6,60,"23,238","1,676","1,808","1,973","1,279","1,841","1,185","1,675",789,"1,104","1,121","1,172",890,764,"1,234","1,067","1,015",860,"1,785"
2021,6,70,"12,363",838,766,"1,169",648,931,642,979,469,486,640,643,424,403,659,504,664,595,903
2021,6,80,"4,696",285,251,628,272,351,254,350,170,186,279,189,160,117,241,171,223,247,322
2021,6,90,412,34,28,76,21,36,24,37,17,21,20,15,9,6,12,16,10,10,20
2021,6,100,17,0,0,1,1,4,1,3,1,0,0,1,2,0,0,0,3,0,0
2021,7,총,"186,432","10,821","15,279","15,699","10,031","17,403","9,027","16,087","8,863","11,016","8,776","8,216","6,122","5,260","9,341","9,979","7,275","5,978","11,259"
2021,7,0,"12,958",680,586,"1,391",577,"1,432",488,"1,702",697,807,263,586,426,405,588,"1,100",464,206,560
2021,7,10,"12,428",644,451,"1,458",483,"1,112",494,"1,531",514,799,433,582,442,360,700,927,463,279,756
2021,7,20,"27,457","1,527","3,060","1,717","1,602","2,887","1,289","1,779","1,233","1,695","1,665","1,061",806,657,"1,502","1,329","1,062",967,"1,619"
2021,7,30,"35,419","1,681","4,050","2,264","2,154","3,912","1,676","2,914","2,339","2,706","1,720","1,300",959,812,"1,562","1,678","1,047",914,"1,731"
2021,7,40,"28,777","1,588","2,072","2,527","1,454","2,599","1,423","3,003","1,545","1,646","1,320","1,231",984,842,"1,372","1,692","1,085",858,"1,536"
2021,7,50,"28,602","1,869","2,205","2,493","1,535","2,286","1,543","2,118","1,084","1,564","1,307","1,435","1,010",890,"1,476","1,488","1,230","1,044","2,025"
2021,7,60,"23,271","1,666","1,817","1,977","1,288","1,854","1,191","1,660",789,"1,111","1,128","1,175",898,763,"1,224","1,071","1,023",854,"1,782"
2021,7,70,"12,370",847,757,"1,160",645,929,645,990,474,481,636,639,426,411,665,503,660,595,907
2021,7,80,"4,728",286,252,638,272,353,254,351,170,187,284,191,160,114,239,175,227,251,324
2021,7,90,406,33,29,74,20,35,23,36,17,20,20,15,9,6,13,16,11,10,19
2021,7,100,16,0,0,0,1,4,1,3,1,0,0,1,2,0,0,0,3,0,0
2021,8,총,"186,526","10,817","15,410","15,667","10,033","17,477","9,007","16,057","8,870","11,007","8,796","8,215","6,118","5,225","9,339","9,987","7,257","5,974","11,270"
2021,8,0,"12,903",683,591,"1,377",577,"1,429",481,"1,693",693,793,262,578,426,401,588,"1,094",462,214,561
2021,8,10,"12,395",634,456,"1,459",473,"1,111",490,"1,538",508,794,429,579,439,362,702,929,475,274,743
2021,8,20,"27,448","1,521","3,095","1,704","1,591","2,920","1,302","1,771","1,228","1,691","1,679","1,067",804,645,"1,492","1,310","1,054",951,"1,623"
2021,8,30,"35,478","1,679","4,120","2,264","2,183","3,935","1,662","2,883","2,344","2,705","1,727","1,284",965,805,"1,555","1,677","1,035",924,"1,731"
2021,8,40,"28,731","1,571","2,077","2,508","1,442","2,591","1,415","3,006","1,558","1,657","1,312","1,233",975,838,"1,383","1,694","1,073",858,"1,540"
2021,8,50,"28,655","1,894","2,215","2,494","1,539","2,297","1,536","2,119","1,087","1,560","1,310","1,443","1,009",879,"1,475","1,494","1,239","1,041","2,024"
2021,8,60,"23,339","1,671","1,823","1,981","1,289","1,868","1,192","1,664",785,"1,116","1,135","1,177",900,758,"1,235","1,087","1,021",851,"1,786"
2021,8,70,"12,371",839,752,"1,160",642,935,651,988,475,486,629,641,430,418,651,509,656,595,914
2021,8,80,"4,775",292,252,643,275,352,253,356,174,185,292,197,159,114,244,177,228,254,328
2021,8,90,414,33,29,77,21,35,24,36,17,20,20,15,9,5,14,16,11,12,20
2021,8,100,17,0,0,0,1,4,1,3,1,0,1,1,2,0,0,0,3,0,0
2021,9,총,"186,414","10,820","15,466","15,613","10,001","17,532","8,972","16,065","8,858","11,035","8,783","8,200","6,116","5,192","9,324","9,982","7,255","5,949","11,251"
2021,9,0,"12,870",687,592,"1,366",567,"1,435",463,"1,690",690,797,261,577,425,396,590,"1,100",465,210,559
2021,9,10,"12,347",630,456,"1,452",468,"1,110",492,"1,548",501,784,432,570,430,360,702,915,489,270,738
2021,9,20,"27,418","1,521","3,123","1,693","1,569","2,935","1,285","1,754","1,231","1,712","1,675","1,061",808,641,"1,475","1,311","1,048",956,"1,620"
2021,9,30,"35,409","1,683","4,136","2,224","2,190","3,935","1,667","2,861","2,322","2,730","1,730","1,276",971,795,"1,550","1,675","1,019",930,"1,715"
2021,9,40,"28,719","1,561","2,083","2,501","1,439","2,613","1,408","3,031","1,566","1,637","1,293","1,237",971,833,"1,387","1,696","1,078",846,"1,539"
2021,9,50,"28,675","1,892","2,212","2,511","1,539","2,298","1,538","2,132","1,093","1,565","1,317","1,439","1,002",878,"1,474","1,499","1,231","1,034","2,021"
2021,9,60,"23,367","1,672","1,826","1,985","1,285","1,874","1,187","1,663",787,"1,119","1,135","1,185",909,757,"1,236","1,083","1,030",849,"1,785"
2021,9,70,"12,389",850,759,"1,161",649,935,660,996,472,485,621,637,431,413,655,504,656,590,915
2021,9,80,"4,785",290,250,642,273,357,248,352,177,185,298,202,155,113,243,184,226,252,338
2021,9,90,418,34,29,78,21,36,23,35,18,21,20,15,12,6,12,15,10,12,21
2021,9,100,17,0,0,0,1,4,1,3,1,0,1,1,2,0,0,0,3,0,0
2021,10,총,"186,390","10,881","15,458","15,587","9,993","17,536","8,967","16,043","8,857","11,026","8,784","8,224","6,115","5,189","9,330","9,992","7,256","5,909","11,243"
2021,10,0,"12,829",685,592,"1,363",561,"1,423",459,"1,701",689,797,259,582,421,399,584,"1,092",463,204,555
2021,10,10,"12,350",628,451,"1,438",469,"1,120",494,"1,539",497,776,434,568,437,361,711,921,504,264,738
2021,10,20,"27,324","1,520","3,107","1,700","1,574","2,948","1,277","1,734","1,229","1,699","1,663","1,060",800,639,"1,454","1,322","1,035",948,"1,615"
2021,10,30,"35,417","1,711","4,153","2,201","2,177","3,917","1,670","2,848","2,334","2,728","1,753","1,286",970,782,"1,558","1,673","1,017",930,"1,709"
2021,10,40,"28,664","1,578","2,053","2,499","1,436","2,615","1,395","3,042","1,557","1,640","1,287","1,240",969,836,"1,382","1,691","1,073",838,"1,533"
2021,10,50,"28,721","1,897","2,223","2,513","1,542","2,299","1,551","2,135","1,095","1,575","1,317","1,440",999,875,"1,471","1,501","1,232","1,028","2,028"
2021,10,60,"23,433","1,677","1,835","1,987","1,286","1,886","1,185","1,658",791,"1,126","1,130","1,190",916,761,"1,252","1,086","1,036",849,"1,782"
2021,10,70,"12,391",857,760,"1,158",648,930,665,991,465,481,624,639,433,416,659,508,655,584,918
2021,10,80,"4,831",294,255,647,279,360,249,356,181,184,296,205,154,114,247,184,231,252,343
2021,10,90,414,34,29,81,20,33,21,36,18,20,20,14,14,6,12,14,8,12,22
2021,10,100,16,0,0,0,1,5,1,3,1,0,1,0,2,0,0,0,2,0,0
2021,11,총,"186,047","10,872","15,405","15,516","9,982","17,529","8,952","16,015","8,853","10,982","8,784","8,204","6,134","5,182","9,320","9,972","7,243","5,906","11,196"
2021,11,0,"12,723",680,586,"1,342",553,"1,417",454,"1,687",687,788,258,579,418,401,576,"1,080",457,205,555
2021,11,10,"12,344",621,447,"1,443",471,"1,128",493,"1,544",498,769,430,567,439,361,708,928,509,263,725
2021,11,20,"27,203","1,524","3,098","1,671","1,574","2,929","1,271","1,730","1,216","1,678","1,678","1,051",803,634,"1,443","1,315","1,025",948,"1,615"
2021,11,30,"35,325","1,699","4,161","2,179","2,169","3,906","1,658","2,823","2,347","2,726","1,748","1,288",973,770,"1,562","1,675","1,017",930,"1,694"
2021,11,40,"28,655","1,575","2,028","2,482","1,434","2,633","1,390","3,043","1,562","1,653","1,286","1,243",984,837,"1,381","1,689","1,072",836,"1,527"
2021,11,50,"28,714","1,898","2,210","2,524","1,546","2,308","1,560","2,136","1,094","1,569","1,322","1,424",995,868,"1,478","1,493","1,228","1,028","2,033"
2021,11,60,"23,436","1,687","1,834","1,988","1,290","1,876","1,192","1,666",784,"1,121","1,124","1,196",917,771,"1,250","1,090","1,033",850,"1,767"
2021,11,70,"12,365",851,758,"1,164",641,931,665,985,462,475,619,635,437,417,661,499,660,587,918
2021,11,80,"4,852",303,255,644,283,363,246,362,184,183,298,207,153,116,248,189,231,247,340
2021,11,90,413,34,28,78,20,33,22,36,18,20,20,14,13,7,13,14,9,12,22
2021,11,100,17,0,0,1,1,5,1,3,1,0,1,0,2,0,0,0,2,0,0
2021,12,총,"185,926","10,896","15,347","15,519","9,948","17,598","8,946","15,964","8,884","10,957","8,831","8,184","6,126","5,162","9,312","9,961","7,233","5,879","11,179"
2021,12,0,"12,670",677,585,"1,325",548,"1,420",446,"1,681",692,788,258,574,415,398,579,"1,082",459,202,541
2021,12,10,"12,307",615,432,"1,455",470,"1,127",495,"1,542",494,767,429,559,435,364,693,931,505,263,731
2021,12,20,"27,187","1,537","3,098","1,669","1,572","2,952","1,278","1,713","1,217","1,659","1,696","1,057",802,635,"1,437","1,303","1,028",931,"1,603"
2021,12,30,"35,400","1,704","4,179","2,173","2,163","3,934","1,654","2,814","2,353","2,723","1,769","1,287",980,769,"1,571","1,676","1,014",932,"1,705"
2021,12,40,"28,562","1,578","2,010","2,468","1,425","2,637","1,388","3,037","1,566","1,647","1,291","1,242",982,822,"1,380","1,677","1,072",829,"1,511"
2021,12,50,"28,723","1,907","2,197","2,554","1,554","2,295","1,554","2,140","1,105","1,569","1,324","1,414",996,866,"1,463","1,495","1,226","1,031","2,033"
2021,12,60,"23,432","1,689","1,812","1,982","1,286","1,883","1,200","1,659",786,"1,123","1,128","1,194",913,768,"1,268","1,092","1,034",844,"1,771"
2021,12,70,"12,335",849,749,"1,166",628,944,658,975,463,476,620,634,434,416,657,503,662,588,913
2021,12,80,"4,876",307,256,645,283,364,249,365,189,186,296,210,154,116,251,187,224,247,347
2021,12,90,421,33,29,81,18,38,24,35,18,19,19,13,13,8,13,15,9,12,24
2021,12,100,13,0,0,1,1,4,0,3,1,0,1,0,2,0,0,0,0,0,0
