지역,구분,2017-05-22 09:00:52,2017-05-29 09:00:52,2017-06-05 09:00:52,2017-06-12 09:00:52,2017-06-19 09:00:52,2017-06-26 09:00:52,2017-07-03 09:00:52,2017-07-10 09:00:52,2017-07-17 09:00:52,2017-07-24 09:00:52,2017-07-31 09:00:52,2017-08-07 09:00:52,2017-08-14 09:00:52,2017-08-21 09:00:52,2017-08-28 09:00:52,2017-09-04 09:00:52,2017-09-11 09:00:52,2017-09-18 09:00:52,2017-09-25 09:00:52,2017-10-09 09:00:52,2017-10-16 09:00:52,2017-10-23 09:00:52,2017-10-30 09:00:52,2017-11-06 09:00:52,2017-11-13 09:00:52,2017-11-20 09:00:52,2017-11-27 09:00:52,2017-12-04 09:00:52,2017-12-11 09:00:52,2017-12-18 09:00:52,2017-12-25 09:00:52,2018-01-01 09:00:52,2018-01-08 09:00:52,2018-01-15 09:00:52,2018-01-22 09:00:52,2018-01-29 09:00:52,2018-02-05 09:00:52,2018-02-19 09:00:52,2018-02-26 09:00:52,2018-03-05 09:00:52,2018-03-12 09:00:52,2018-03-19 09:00:52,2018-03-26 09:00:52,2018-04-02 09:00:52,2018-04-09 09:00:52,2018-04-16 09:00:52,2018-04-23 09:00:52,2018-04-30 09:00:52,2018-05-07 09:00:52,2018-05-14 09:00:52,2018-05-21 09:00:52,2018-05-28 09:00:52,2018-06-04 09:00:52,2018-06-11 09:00:52,2018-06-18 09:00:52,2018-06-25 09:00:52,2018-07-02 09:00:52,2018-07-09 09:00:52,2018-07-16 09:00:52,2018-07-23 09:00:52,2018-07-30 09:00:52,2018-08-06 09:00:52,2018-08-13 09:00:52,2018-08-20 09:00:52,2018-08-27 09:00:52,2018-09-03 09:00:52,2018-09-10 09:00:52,2018-09-17 09:00:52,2018-10-01 09:00:52,2018-10-08 09:00:52,2018-10-15 09:00:52,2018-10-22 09:00:52,2018-10-29 09:00:52,2018-11-05 09:00:52,2018-11-12 09:00:52,2018-11-19 09:00:52,2018-11-26 09:00:52,2018-12-03 09:00:52,2018-12-10 09:00:52,2018-12-17 09:00:52,2018-12-24 09:00:52,2018-12-31 09:00:52,2019-01-07 09:00:52,2019-01-14 09:00:52,2019-01-21 09:00:52,2019-01-28 09:00:52,2019-02-11 09:00:52,2019-02-18 09:00:52,2019-02-25 09:00:52,2019-03-04 09:00:52,2019-03-11 09:00:52,2019-03-18 09:00:52,2019-03-25 09:00:52,2019-04-01 09:00:52,2019-04-08 09:00:52,2019-04-15 09:00:52,2019-04-22 09:00:52,2019-04-29 09:00:52,2019-05-06 09:00:52,2019-05-13 09:00:52,2019-05-20 09:00:52,2019-05-27 09:00:52,2019-06-03 09:00:52,2019-06-10 09:00:52,2019-06-17 09:00:52,2019-06-24 09:00:52,2019-07-01 09:00:52,2019-07-08 09:00:52,2019-07-15 09:00:52,2019-07-22 09:00:52,2019-07-29 09:00:52,2019-08-05 09:00:52,2019-08-12 09:00:52,2019-08-19 09:00:52,2019-08-26 09:00:52,2019-09-02 09:00:52,2019-09-16 09:00:52,2019-09-23 09:00:52,2019-09-30 09:00:52,2019-10-07 09:00:52,2019-10-14 09:00:52,2019-10-21 09:00:52,2019-10-28 09:00:52,2019-11-04 09:00:52,2019-11-11 09:00:52,2019-11-18 09:00:52,2019-11-25 09:00:52,2019-12-02 09:00:52,2019-12-09 09:00:52,2019-12-16 09:00:52,2019-12-23 09:00:52,2019-12-30 09:00:52,2020-01-06 09:00:52,2020-01-13 09:00:52,2020-01-20 09:00:52,2020-02-03 09:00:52,2020-02-10 09:00:52,2020-02-17 09:00:52,2020-02-24 09:00:52,2020-03-02 09:00:52,2020-03-09 09:00:52,2020-03-16 09:00:52,2020-03-23 09:00:52,2020-03-30 09:00:52,2020-04-06 09:00:52,2020-04-13 09:00:52,2020-04-20 09:00:52,2020-05-04 09:00:52,2020-05-11 09:00:52,2020-05-18 09:00:52,2020-05-25 09:00:52,2020-06-01 09:00:52,2020-06-08 09:00:52,2020-06-15 09:00:52,2020-06-22 09:00:52,2020-06-29 09:00:52,2020-07-06 09:00:52,2020-07-13 09:00:52,2020-07-20 09:00:52,2020-07-27 09:00:52,2020-08-03 09:00:52,2020-08-10 09:00:52,2020-08-17 09:00:52,2020-08-24 09:00:52,2020-08-31 09:00:52,2020-09-07 09:00:52,2020-09-14 09:00:52,2020-09-21 09:00:52,2020-10-05 09:00:52,2020-10-12 09:00:52,2020-10-19 09:00:52,2020-10-26 09:00:52,2020-11-02 09:00:52,2020-11-09 09:00:52,2020-11-16 09:00:52,2020-11-23 09:00:52,2020-11-30 09:00:52,2020-12-07 09:00:52,2020-12-14 09:00:52,2020-12-21 09:00:52,2020-12-28 09:00:52,2021-01-04 09:00:52,2021-01-11 09:00:52,2021-01-18 09:00:52,2021-01-25 09:00:52,2021-02-01 09:00:52,2021-02-15 09:00:52,2021-02-22 09:00:52,2021-03-01 09:00:52,2021-03-08 09:00:52,2021-03-15 09:00:52,2021-03-22 09:00:52,2021-03-29 09:00:52,2021-04-05 09:00:52,2021-04-12 09:00:52,2021-04-19 09:00:52,2021-04-26 09:00:52,2021-05-03 09:00:52,2021-05-10 09:00:52,2021-05-17 09:00:52,2021-05-24 09:00:52,2021-05-31 09:00:52,2021-06-07 09:00:52,2021-06-14 09:00:52,2021-06-21 09:00:52,2021-06-28 09:00:52,2021-07-05 09:00:52,2021-07-12 09:00:52,2021-07-19 09:00:52,2021-07-26 09:00:52,2021-08-02 09:00:52,2021-08-09 09:00:52,2021-08-16 09:00:52,2021-08-23 09:00:52,2021-08-30 09:00:52,2021-09-06 09:00:52,2021-09-13 09:00:52,2021-09-27 09:00:52,2021-10-04 09:00:52,2021-10-11 09:00:52,2021-10-18 09:00:52,2021-10-25 09:00:52,2021-11-01 09:00:52,2021-11-08 09:00:52,2021-11-15 09:00:52,2021-11-22 09:00:52,2021-11-29 09:00:52,2021-12-06 09:00:52,2021-12-13 09:00:52,2021-12-20 09:00:52,2021-12-27 09:00:52,2022-01-03 09:00:52,2022-01-10 09:00:52,2022-01-17 09:00:52,2022-01-24 09:00:52,2022-02-07 09:00:52,2022-02-14 09:00:52,2022-02-21 09:00:52,2022-02-28 09:00:52,2022-03-07 09:00:52,2022-03-14 09:00:52,2022-03-21 09:00:52,2022-03-28 09:00:52,2022-04-04 09:00:52,2022-04-11 09:00:52,2022-04-18 09:00:52,2022-04-25 09:00:52,2022-05-02 09:00:52,2022-05-09 09:00:52,2022-05-16 09:00:52,Unnamed: 252
기타지방,중대형,86.264,86.263,86.289,86.266,86.248,86.257,86.264,86.247,86.26,86.278,86.285,86.282,86.274,86.174,86.13,86.116,86.095,86.074,86.073,86.075,86.052,85.968,85.969,85.923,85.866,85.832,85.806,85.779,85.776,85.761,85.757,85.748,85.683,85.635,85.59,85.586,85.589,85.603,85.587,85.598,85.592,85.546,85.514,85.465,85.419,85.379,85.344,85.289,85.254,85.218,85.159,85.114,85.081,85.094,85.084,85.055,84.991,84.928,84.773,84.734,84.677,84.602,84.573,84.544,84.519,84.514,84.496,84.443,84.398,84.343,84.248,84.119,84.053,83.91,83.857,83.814,83.779,83.708,83.698,83.651,83.65,83.633,83.582,83.509,83.472,83.457,83.367,83.317,83.271,83.218,83.177,83.117,83.07,82.996,82.986,82.975,82.943,82.829,82.825,82.791,82.744,82.701,82.693,82.646,82.609,82.583,82.555,82.499,82.42,82.357,82.292,82.257,82.24,82.228,82.214,82.159,82.138,82.089,82.041,82.028,81.975,81.968,81.945,81.913,81.913,81.905,81.92,81.911,81.917,81.945,81.993,82.009,82.072,82.158,82.232,82.287,82.329,82.378,82.449,82.481,82.493,82.539,82.538,82.554,82.559,82.552,82.578,82.596,82.627,82.68,82.703,82.841,82.86,83.041,83.14,83.28,83.403,83.488,83.553,83.71,83.898,84.121,84.334,84.474,84.658,84.773,84.868,85.028,85.129,85.38,85.6,85.81,86.017,86.21,86.438,86.805,87.097,87.402,87.614,87.725,88.209,88.472,88.673,88.798,89.039,89.145,89.431,89.617,89.86,90.095,90.28,90.492,90.767,91.004,91.273,91.44,91.623,91.753,91.902,92.083,92.364,92.546,92.884,93.147,93.391,93.6,93.786,93.986,94.245,94.462,94.66,94.962,95.171,95.441,95.743,96.085,96.363,96.685,96.915,97.099,97.55,97.917,98.199,98.551,98.719,98.977,99.174,99.376,99.567,99.704,99.872,99.918,100.0,100.095,100.184,100.271,100.369,100.477,100.543,100.638,100.781,100.781,100.781,101.106,101.169,101.272,101.392,,,101.644,
기타지방,중형,88.324,88.331,88.367,88.367,88.379,88.391,88.404,88.391,88.396,88.349,88.28,88.268,88.247,88.193,88.185,88.146,88.169,88.189,88.203,88.224,88.239,88.183,88.091,88.072,88.117,88.119,87.99,87.985,87.949,88.017,88.038,88.037,87.997,87.86,87.857,87.85,87.84,87.85,87.813,87.794,87.79,87.719,87.687,87.625,87.627,87.627,87.606,87.556,87.532,87.511,87.511,87.471,87.445,87.428,87.349,87.247,87.127,87.025,86.883,86.868,86.814,86.783,86.783,86.747,86.649,86.637,86.621,86.431,86.325,86.325,86.092,85.942,85.891,85.787,85.78,85.785,85.654,85.547,85.473,85.462,85.686,85.62,85.552,85.529,85.501,85.474,85.461,85.389,85.369,85.304,85.082,85.006,84.865,84.803,84.789,84.784,84.656,84.566,84.457,84.368,84.337,84.293,84.283,84.231,84.153,84.124,84.046,83.933,83.96,83.824,83.787,83.649,83.647,83.572,83.521,83.496,83.428,83.427,83.396,83.394,83.383,83.354,83.349,83.296,83.272,83.285,83.268,83.255,83.247,83.259,83.324,83.352,83.358,83.446,83.484,83.455,83.466,83.465,83.508,83.522,83.553,83.532,83.536,83.545,83.585,83.59,83.637,83.624,83.633,83.788,83.846,83.915,83.927,84.053,84.188,84.438,84.595,84.665,84.701,84.786,84.897,85.035,85.165,85.302,85.547,85.65,85.702,85.771,85.791,85.899,85.921,86.125,86.255,86.494,86.524,86.878,87.276,87.64,88.01,88.218,88.584,88.644,89.117,89.182,89.309,89.354,89.531,89.638,89.853,90.149,90.211,90.34,90.56,90.647,90.8,91.397,91.636,91.949,92.128,92.342,92.502,92.579,93.115,93.325,93.491,93.666,93.75,93.933,94.115,94.511,94.663,94.892,95.192,95.593,95.974,96.231,96.702,97.212,97.538,97.902,98.18,98.374,98.501,98.545,98.708,99.046,99.186,99.464,99.755,99.829,99.906,99.944,100.0,100.115,100.172,100.256,100.329,100.333,100.485,100.563,100.597,100.597,100.597,100.852,100.85,101.168,101.154,,,101.23,
기타지방,중소형,91.728,91.708,91.712,91.703,91.7,91.636,91.595,91.569,91.546,91.491,91.442,91.404,91.355,91.278,91.243,91.21,91.172,91.128,91.078,91.041,91.008,90.977,90.926,90.889,90.88,90.841,90.798,90.775,90.761,90.74,90.708,90.702,90.669,90.642,90.574,90.556,90.529,90.513,90.499,90.456,90.413,90.358,90.283,90.204,90.143,90.093,90.016,89.956,89.913,89.837,89.812,89.728,89.663,89.572,89.515,89.453,89.383,89.305,89.157,89.048,88.986,88.954,88.916,88.861,88.816,88.748,88.669,88.619,88.544,88.468,88.342,88.201,88.08,88.01,87.932,87.885,87.847,87.767,87.675,87.617,87.568,87.532,87.474,87.405,87.334,87.235,87.103,86.999,86.916,86.85,86.727,86.603,86.494,86.421,86.361,86.315,86.286,86.192,86.172,86.13,86.06,85.895,85.824,85.75,85.707,85.652,85.582,85.466,85.369,85.296,85.218,85.17,85.146,85.086,85.043,84.971,84.934,84.889,84.843,84.825,84.782,84.739,84.692,84.664,84.644,84.626,84.621,84.612,84.628,84.624,84.639,84.64,84.638,84.606,84.607,84.61,84.619,84.642,84.662,84.661,84.678,84.679,84.659,84.653,84.638,84.621,84.612,84.608,84.609,84.635,84.667,84.716,84.801,84.9,85.016,85.082,85.147,85.24,85.293,85.357,85.493,85.602,85.671,85.783,85.835,85.902,86.004,86.111,86.214,86.31,86.396,86.476,86.594,86.725,86.826,87.014,87.245,87.499,87.829,88.07,88.371,88.507,88.678,88.821,88.994,89.134,89.309,89.466,89.677,89.814,89.933,90.113,90.367,90.58,90.755,90.919,91.107,91.313,91.505,91.644,91.839,92.0,92.213,92.418,92.639,92.85,93.026,93.221,93.461,93.716,93.968,94.203,94.473,94.749,95.094,95.375,95.781,96.268,96.593,96.947,97.331,97.772,98.162,98.468,98.752,98.993,99.194,99.347,99.506,99.685,99.783,99.919,100.0,100.077,100.169,100.269,100.345,100.416,100.486,100.578,100.669,100.669,100.669,101.075,101.195,101.294,101.402,,,101.666,
기타지방,소형,93.275,93.277,93.259,93.211,93.217,93.187,93.157,93.136,93.115,93.07,93.034,92.993,92.945,92.876,92.837,92.793,92.714,92.655,92.603,92.597,92.552,92.476,92.431,92.43,92.351,92.313,92.248,92.217,92.185,92.131,92.116,92.097,92.045,91.955,91.891,91.881,91.856,91.817,91.781,91.717,91.693,91.649,91.575,91.472,91.391,91.338,91.319,91.258,91.194,91.138,91.112,91.029,90.987,90.911,90.801,90.711,90.613,90.536,90.442,90.377,90.322,90.251,90.185,90.083,90.019,89.967,89.873,89.806,89.754,89.652,89.451,89.307,89.186,89.083,88.977,88.911,88.851,88.773,88.721,88.66,88.613,88.571,88.522,88.464,88.389,88.315,88.183,88.081,88.005,87.911,87.697,87.518,87.38,87.288,87.239,87.184,87.123,87.053,86.971,86.911,86.857,86.616,86.533,86.433,86.32,86.275,86.215,86.092,86.025,85.972,85.812,85.762,85.751,85.722,85.637,85.565,85.481,85.401,85.34,85.302,85.244,85.17,85.11,85.072,85.056,85.026,85.024,85.014,85.002,85.003,85.004,85.003,85.002,84.975,85.003,84.971,84.97,84.986,84.97,84.95,84.957,84.946,84.932,84.919,84.905,84.894,84.871,84.931,84.874,84.876,84.889,84.921,84.978,85.04,85.16,85.224,85.259,85.296,85.313,85.346,85.378,85.411,85.471,85.523,85.526,85.56,85.59,85.64,85.679,85.719,85.751,85.756,85.798,85.903,86.085,86.305,86.502,86.796,87.051,87.232,87.337,87.468,87.614,87.705,87.808,87.905,88.068,88.231,88.339,88.408,88.584,88.716,88.89,89.099,89.204,89.439,89.579,89.774,89.957,90.078,90.396,90.546,90.795,91.091,91.309,91.61,91.934,92.207,92.393,92.638,92.88,93.146,93.517,93.979,94.627,95.016,95.556,95.992,96.308,96.61,97.197,97.518,97.995,98.435,98.776,99.009,99.143,99.359,99.556,99.734,99.835,99.914,100.0,100.118,100.199,100.339,100.458,100.529,100.596,100.684,100.846,100.846,100.846,101.224,101.351,101.55,101.727,,,102.231,
부산광역시,대형,72.815,72.843,72.827,72.856,72.89,73.028,73.015,73.078,73.094,73.102,73.126,73.126,73.135,73.125,73.114,73.114,73.114,73.101,73.101,73.101,73.101,73.091,73.143,73.144,73.144,73.125,73.148,73.138,73.138,73.147,73.151,73.061,73.216,73.238,73.238,73.238,73.238,73.224,73.218,73.218,73.207,73.211,73.231,73.308,73.295,73.29,73.285,73.287,73.276,73.272,73.279,73.242,73.264,73.253,73.27,73.329,73.316,73.318,73.283,73.283,73.305,73.305,73.277,73.278,73.263,73.176,73.22,73.267,73.285,73.292,73.26,73.215,73.078,73.05,72.995,72.977,72.973,72.962,72.962,72.926,72.91,72.911,72.91,72.91,72.96,72.948,72.948,72.948,72.942,72.947,72.986,72.986,72.906,72.9,72.9,72.9,72.875,72.884,72.884,72.884,72.884,72.828,72.787,72.788,72.788,72.815,72.831,72.808,72.808,72.761,72.761,72.761,72.761,72.761,72.767,72.723,72.741,72.748,72.764,72.781,72.797,72.74,72.732,72.732,72.814,72.884,72.935,73.049,73.191,73.257,73.306,73.34,73.355,73.393,73.428,73.48,73.5,73.646,73.68,73.614,73.672,73.847,73.898,73.916,73.916,73.916,73.943,73.981,74.059,74.077,74.144,74.147,74.149,74.207,74.245,74.438,74.493,74.641,74.767,74.852,75.017,75.189,75.548,75.558,75.718,75.783,75.855,76.043,76.687,76.786,77.349,77.567,78.618,79.417,79.924,80.876,81.646,82.422,82.99,83.168,83.398,83.933,84.35,84.824,85.585,85.741,86.181,86.215,86.247,86.722,87.079,87.338,87.538,87.626,87.73,87.972,88.791,88.979,89.417,89.723,90.163,90.471,90.748,91.392,91.726,92.104,92.48,93.104,93.553,93.858,94.301,94.431,94.699,95.141,95.894,96.375,96.598,96.812,96.943,97.068,97.524,97.526,97.913,98.19,98.239,98.669,98.912,99.352,99.476,99.756,99.868,99.867,100.0,100.006,100.006,100.006,100.006,100.081,100.081,100.102,100.124,100.124,100.124,100.313,100.309,100.372,100.372,100.398,100.398,100.401,0.003
부산광역시,중대형,75.31,75.398,75.432,75.483,75.538,75.631,75.669,75.868,75.987,76.05,76.07,76.139,76.181,76.199,76.225,76.246,76.246,76.231,76.231,76.234,76.221,76.228,76.267,76.263,76.259,76.256,76.252,76.252,76.232,76.244,76.245,76.219,76.16,76.139,76.112,76.112,76.086,76.058,76.04,76.029,75.975,75.973,75.983,75.984,75.964,75.938,75.932,75.928,75.911,75.911,75.901,75.857,75.849,75.819,75.852,75.837,75.813,75.783,75.737,75.709,75.689,75.652,75.605,75.593,75.502,75.517,75.517,75.479,75.507,75.484,75.426,75.349,75.287,75.225,75.183,75.208,75.204,75.203,75.196,75.189,75.189,75.19,75.15,75.147,75.086,75.059,75.061,75.041,75.024,75.023,74.951,74.857,74.768,74.716,74.705,74.697,74.697,74.623,74.6,74.591,74.531,74.513,74.459,74.459,74.423,74.423,74.416,74.393,74.387,74.216,74.184,74.189,74.187,74.175,74.16,74.117,74.117,74.134,74.132,74.157,74.132,74.123,74.123,74.117,74.194,74.382,74.429,74.523,74.638,74.7,74.778,74.869,74.912,74.916,74.914,74.946,74.989,74.999,75.037,75.049,75.136,75.186,75.213,75.216,75.268,75.268,75.274,75.27,75.251,75.251,75.281,75.282,75.283,75.301,75.391,75.486,75.532,75.597,75.739,76.017,76.279,76.366,76.439,76.47,76.518,76.649,76.812,76.89,77.041,77.217,77.353,77.615,78.213,78.862,79.807,80.525,81.362,82.004,82.748,83.115,83.388,83.677,83.913,84.269,85.079,85.47,86.083,86.317,86.399,86.649,87.147,87.517,87.806,88.162,88.457,88.668,89.058,89.23,89.439,89.637,90.306,90.627,91.073,91.56,91.983,92.519,92.917,93.643,94.168,94.487,94.922,95.314,95.477,95.715,96.122,96.685,96.987,97.315,97.515,97.803,98.291,98.732,98.801,98.983,99.068,99.311,99.521,99.595,99.675,99.792,99.839,99.909,100.0,100.05,100.052,100.101,100.161,100.194,100.207,100.219,100.26,100.26,100.26,100.43,100.464,100.498,100.508,100.575,100.654,100.674,0.02
부산광역시,중형,80.634,80.791,80.821,80.834,80.841,80.848,80.927,80.933,80.984,81.25,81.454,81.46,81.464,81.465,81.488,81.486,81.485,81.481,81.489,81.486,81.516,81.523,81.532,81.532,81.49,81.489,81.488,81.487,81.519,81.519,81.519,81.481,81.479,81.479,81.476,81.475,81.474,81.47,81.468,81.458,81.457,81.432,81.423,81.423,81.422,81.254,81.087,81.083,81.079,81.049,81.018,81.014,81.013,80.762,80.761,80.761,80.727,80.723,80.721,80.72,80.686,80.66,80.593,80.587,80.587,80.728,80.711,80.669,80.599,80.6,80.476,80.474,80.469,80.466,80.438,80.514,80.513,80.512,80.509,80.509,80.504,80.504,80.502,80.502,80.498,80.376,80.365,80.366,80.263,80.249,80.237,80.156,80.114,80.11,80.036,80.034,79.985,79.87,79.87,79.868,79.775,79.634,79.603,79.596,79.543,79.5,79.453,79.373,79.262,79.189,78.857,78.857,78.857,78.764,78.74,78.525,78.512,78.535,78.53,78.525,78.517,78.515,78.492,78.492,78.492,78.514,78.543,78.593,78.612,78.646,78.655,78.657,78.657,78.657,78.657,78.658,78.66,78.664,78.669,78.447,78.447,78.472,78.48,78.482,78.487,78.487,78.487,78.351,78.353,78.353,78.353,78.355,78.268,78.269,78.288,78.356,78.42,78.438,78.459,78.441,78.573,78.573,78.631,78.713,78.826,78.915,78.915,78.921,79.061,79.138,79.153,79.419,80.34,80.63,81.19,81.665,82.797,84.088,84.578,85.091,85.232,85.839,86.003,86.803,86.932,87.554,88.524,88.756,88.974,89.21,89.68,89.994,90.204,90.371,90.649,91.137,91.547,91.606,91.702,92.176,92.522,92.801,93.188,94.019,94.219,94.429,94.769,94.937,95.241,95.342,95.62,95.998,96.235,96.321,96.555,97.206,97.48,97.707,98.071,98.381,98.792,99.077,99.42,99.579,99.7,99.707,99.812,99.868,99.869,99.869,99.873,100.0,100.0,100.0,100.001,100.002,100.225,100.253,100.253,100.255,100.255,100.255,100.255,100.489,100.501,100.56,100.583,100.667,100.69,100.701,0.011
부산광역시,중소형,80.39,80.46,80.526,80.569,80.631,80.723,80.818,80.863,80.916,81.012,81.047,81.084,81.093,81.097,81.101,81.118,81.128,81.138,81.149,81.15,81.132,81.122,81.107,81.106,81.093,81.073,81.053,81.037,81.034,81.031,81.027,81.041,81.046,81.015,81.002,80.97,80.953,80.915,80.908,80.854,80.838,80.836,80.809,80.793,80.8,80.781,80.787,80.741,80.72,80.689,80.671,80.612,80.595,80.568,80.562,80.528,80.499,80.462,80.41,80.364,80.332,80.279,80.219,80.196,80.164,80.107,80.096,80.027,80.007,79.973,79.869,79.792,79.717,79.692,79.57,79.535,79.512,79.503,79.453,79.412,79.366,79.341,79.311,79.297,79.266,79.247,79.219,79.18,79.168,79.143,79.112,78.945,78.904,78.859,78.817,78.798,78.767,78.724,78.696,78.644,78.613,78.512,78.389,78.372,78.341,78.327,78.298,78.244,78.19,78.088,77.968,77.935,77.914,77.888,77.846,77.823,77.805,77.759,77.74,77.681,77.656,77.628,77.637,77.649,77.673,77.759,77.88,77.991,78.01,78.135,78.2,78.223,78.229,78.255,78.281,78.311,78.339,78.386,78.419,78.447,78.48,78.502,78.527,78.54,78.557,78.561,78.556,78.548,78.538,78.542,78.554,78.575,78.603,78.649,78.751,78.851,78.966,79.02,79.22,79.324,79.401,79.472,79.572,79.664,79.784,79.902,79.977,80.153,80.382,80.474,80.678,80.963,81.405,82.043,82.938,83.884,84.606,85.259,85.81,86.269,86.671,86.954,87.289,87.601,87.844,88.191,88.443,88.684,88.853,89.032,89.323,89.617,89.763,89.948,90.097,90.376,90.69,90.948,91.245,91.435,91.77,92.105,92.485,92.785,93.211,93.573,93.959,94.317,94.663,95.077,95.312,95.625,95.842,96.171,96.402,96.712,97.056,97.413,97.715,97.941,98.31,98.727,98.858,98.986,99.133,99.286,99.448,99.596,99.686,99.781,99.899,99.917,100.0,100.032,100.056,100.096,100.124,100.154,100.173,100.233,100.323,100.323,100.323,100.468,100.541,100.583,100.634,100.645,100.674,100.691,0.017
부산광역시,소형,88.893,88.943,88.992,89.075,89.127,89.195,89.295,89.33,89.338,89.368,89.48,89.497,89.513,89.519,89.498,89.447,89.442,89.447,89.439,89.409,89.388,89.388,89.331,89.317,89.278,89.263,89.235,89.207,89.179,89.144,89.12,89.064,89.004,88.967,88.926,88.909,88.894,88.793,88.765,88.729,88.704,88.689,88.67,88.656,88.623,88.62,88.555,88.535,88.494,88.485,88.502,88.482,88.479,88.432,88.378,88.334,88.318,88.276,88.154,88.107,88.039,87.894,87.831,87.787,87.709,87.669,87.631,87.517,87.397,87.379,87.093,86.947,86.829,86.72,86.69,86.674,86.645,86.635,86.588,86.423,86.387,86.307,86.242,86.19,86.155,86.1,86.02,85.993,85.97,85.893,85.85,85.795,85.72,85.7,85.669,85.623,85.582,85.562,85.453,85.335,85.29,85.087,85.012,84.986,84.953,84.943,84.92,84.813,84.763,84.623,84.481,84.459,84.412,84.384,84.326,84.322,84.306,84.275,84.262,84.242,84.228,84.206,84.194,84.126,84.114,84.123,84.167,84.271,84.304,84.318,84.341,84.353,84.355,84.365,84.371,84.412,84.448,84.467,84.446,84.408,84.415,84.453,84.488,84.486,84.484,84.485,84.475,84.46,84.383,84.33,84.321,84.329,84.344,84.35,84.442,84.511,84.681,84.729,84.735,84.789,84.812,84.822,84.838,84.904,84.913,84.907,84.922,84.94,85.015,85.062,85.132,85.331,85.917,86.461,87.299,88.828,89.27,89.492,90.253,90.31,90.607,90.784,91.047,91.238,91.685,91.926,92.134,92.252,92.395,92.581,92.8,93.193,93.276,93.495,93.623,93.667,93.865,94.047,94.163,94.255,94.518,94.77,94.781,94.789,94.949,95.216,95.468,95.745,95.997,96.118,96.287,96.541,96.87,97.143,97.352,97.633,97.926,98.243,98.436,98.634,98.787,98.94,99.178,99.381,99.556,99.651,99.678,99.706,99.771,99.855,99.917,99.924,100.0,100.068,100.115,100.147,100.219,100.234,100.31,100.357,100.385,100.385,100.385,100.51,100.496,100.54,100.63,100.621,100.646,100.618,-0.028
대구광역시,대형,73.236,73.247,73.247,73.247,73.247,73.247,73.247,73.247,73.255,73.263,73.31,73.37,73.495,73.495,73.596,73.749,73.681,73.702,73.711,73.809,73.818,73.818,73.885,73.93,73.951,73.983,73.983,73.992,73.992,74.0,74.07,74.07,74.095,74.106,74.175,74.183,74.183,74.196,74.326,74.343,74.386,74.389,74.628,74.643,74.67,74.841,74.933,74.951,75.024,75.008,75.008,75.021,75.364,75.496,75.562,75.577,75.593,75.602,75.862,75.886,75.867,75.867,75.895,75.916,76.096,76.589,76.785,76.887,77.027,77.106,77.179,77.476,77.565,77.595,77.618,77.922,77.995,77.995,78.028,78.093,78.092,78.092,78.145,78.145,78.357,78.393,78.682,78.682,78.682,78.738,78.752,78.752,78.745,78.802,78.802,78.74,78.752,78.786,78.892,78.948,78.948,78.948,78.974,79.0,79.248,79.276,79.305,79.389,79.443,79.45,79.479,79.561,79.568,79.568,79.576,79.656,79.662,79.662,79.674,79.718,79.82,79.971,80.101,80.251,80.256,80.361,80.513,80.699,80.703,80.723,80.757,80.781,80.967,81.224,81.285,81.308,81.46,81.49,81.495,81.496,81.522,81.498,81.513,81.515,81.618,81.618,81.635,81.647,81.699,81.767,81.842,81.876,81.94,82.008,82.33,82.688,82.825,83.016,83.236,83.407,83.562,83.684,83.822,84.339,84.382,84.474,84.89,85.342,85.636,86.391,86.849,87.454,88.222,88.838,89.333,89.613,90.93,91.458,91.857,92.255,92.665,92.752,92.837,93.227,93.641,94.103,94.245,94.588,94.956,95.056,95.565,95.836,96.002,96.197,96.419,96.706,96.878,97.174,97.303,97.422,97.471,97.733,97.865,98.215,98.306,98.392,98.446,98.58,98.613,98.677,98.685,98.859,98.917,98.998,99.213,99.305,99.505,99.542,99.577,99.683,99.777,99.95,99.999,100.028,100.04,100.024,100.024,100.024,100.006,99.989,99.994,99.994,100.0,100.021,99.979,99.979,99.979,99.979,99.979,99.979,99.979,99.979,99.979,99.921,99.931,99.931,99.929,99.929,99.933,99.92,-0.013
