지역명,2017-04-01 09:00:52,2017-05-01 09:00:52,2017-06-01 09:00:52,2017-07-01 09:00:52,2017-08-01 09:00:52,2017-09-01 09:00:52,2017-10-01 09:00:52,2017-11-01 09:00:52,2017-12-01 09:00:52,2018-01-01 09:00:52,2018-02-01 09:00:52,2018-03-01 09:00:52,2018-04-01 09:00:52,2018-05-01 09:00:52,2018-06-01 09:00:52,2018-07-01 09:00:52,2018-08-01 09:00:52,2018-09-01 09:00:52,2018-10-01 09:00:52,2018-11-01 09:00:52,2018-12-01 09:00:52,2019-01-01 09:00:52,2019-02-01 09:00:52,2019-03-01 09:00:52,2019-04-01 09:00:52,2019-05-01 09:00:52,2019-06-01 09:00:52,2019-07-01 09:00:52,2019-08-01 09:00:52,2019-09-01 09:00:52,2019-10-01 09:00:52,2019-11-01 09:00:52,2019-12-01 09:00:52,2020-01-01 09:00:52,2020-02-01 09:00:52,2020-03-01 09:00:52,2020-04-01 09:00:52,2020-05-01 09:00:52,2020-06-01 09:00:52,2020-07-01 09:00:52,2020-08-01 09:00:52,2020-09-01 09:00:52,2020-10-01 09:00:52,2020-11-01 09:00:52,2020-12-01 09:00:52,2021-01-01 09:00:52,2021-02-01 09:00:52,2021-03-01 09:00:52,2021-04-01 09:00:52,2021-05-01 09:00:52,2021-06-01 09:00:52,2021-07-01 09:00:52,2021-08-01 09:00:52,2021-09-01 09:00:52,2021-10-01 09:00:52,2021-11-01 09:00:52,2021-12-01 09:00:52,2022-01-01 09:00:52,2022-02-01 09:00:52,2022-03-01 09:00:52,2022-04-01 09:00:52
음성군,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,100,100.246,100.516,100.904
단양군,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,100,100.0,101.744,102.188
충남,89.782,89.696,89.654,89.579,89.373,89.165,89.036,88.848,88.646,88.378,88.307,88.236,88.165,88.104,87.895,87.597,87.422,87.19,86.783,86.359,86.073,86.018,85.945,85.615,85.024,84.815,84.493,84.071,83.814,83.69,83.642,83.556,83.565,83.674,83.854,83.976,83.99,84.105,84.218,84.591,84.755,85.043,85.194,85.603,86.501,87.07,87.64,88.487,89.705,90.406,91.597,92.564,93.91,95.665,96.936,99.129,99.73,100,100.372,100.584,100.818
천안시,89.988,89.941,89.914,89.774,89.423,89.185,88.903,88.744,88.402,87.939,87.805,87.708,87.54,87.453,87.016,86.601,86.36,86.262,85.936,85.372,85.014,84.909,84.774,84.591,84.062,83.941,83.803,83.473,83.347,83.393,83.388,83.385,83.397,83.598,83.682,83.798,83.791,83.838,83.954,84.563,84.672,85.05,85.255,85.741,87.306,87.957,88.292,88.91,89.88,90.448,91.482,92.512,93.756,96.016,97.113,99.34,99.824,100,100.429,100.637,100.888
동남구,93.499,93.499,93.476,93.218,92.882,92.679,92.399,92.275,92.068,91.584,91.3,91.201,90.835,90.749,90.214,89.603,89.378,89.124,88.423,87.457,86.914,86.827,86.743,86.573,85.865,85.573,85.585,85.515,85.337,85.337,85.337,85.337,85.337,85.337,85.337,85.396,85.377,85.388,85.436,85.969,86.006,86.556,86.626,87.218,88.292,88.278,88.378,88.636,90.119,91.276,92.186,93.472,94.2,96.358,97.122,99.767,100.036,100,100.122,100.053,100.204
서북구,87.745,87.667,87.637,87.574,87.214,86.952,86.669,86.487,86.055,85.606,85.571,85.475,85.437,85.35,84.977,84.691,84.441,84.444,84.365,84.067,83.831,83.715,83.547,83.357,82.94,82.924,82.694,82.201,82.109,82.183,82.174,82.169,82.189,82.515,82.652,82.803,82.803,82.873,83.032,83.687,83.842,84.112,84.401,84.821,86.692,87.756,88.238,89.08,89.731,89.932,91.043,91.913,93.479,95.804,97.107,99.074,99.692,100,100.62,101.0,101.314
공주시,81.726,81.657,81.624,81.611,81.604,81.562,81.552,81.527,81.527,81.507,81.507,81.505,81.483,81.449,81.405,81.096,81.038,80.866,80.866,80.622,80.62,80.62,80.62,80.292,79.553,79.353,79.106,79,78.493,78.462,78.4,78.346,78.295,78.293,78.22,78.139,78.059,77.977,77.977,77.947,78.475,79.09,79.357,80.757,81.699,82.764,83.365,84.841,86.958,88.12,90.526,92.723,93.919,94.88,96.511,98.518,99.252,100,100.367,100.467,100.566
보령시,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,100,100.091,100.402,100.478
아산시,84.434,84.247,84.152,84.148,84.129,84.035,84.035,83.699,83.563,83.539,83.539,83.497,83.531,83.488,83.52,83.342,83.342,82.894,82.212,81.807,81.58,81.563,81.563,81.104,80.713,80.355,79.935,79.39,79.03,78.686,78.566,78.399,78.432,78.536,79.086,79.47,79.59,80.04,80.258,80.415,80.534,80.729,80.771,81.168,81.535,82.296,83.756,85.401,87.35,88.488,90.089,91.236,93.108,94.976,96.399,99.189,99.768,100,100.463,100.616,100.763
서산시,100.625,100.561,100.561,100.561,100.225,99.86,99.86,99.501,99.468,99.143,99.038,98.988,98.988,98.881,98.855,98.486,98.295,97.502,96.809,96.67,96.286,96.286,96.212,95.527,94.044,93.767,92.777,91.897,91.32,90.71,90.684,90.507,90.421,90.243,90.233,89.895,89.774,89.681,89.603,89.412,89.466,89.564,89.743,89.743,89.792,89.802,89.813,90.049,90.583,90.893,91.538,92.072,93.317,94.249,96.305,97.984,99.391,100,100.164,100.543,101.429
논산시,94.564,94.598,94.598,94.639,94.732,94.792,94.876,94.912,94.912,94.912,94.912,94.912,94.912,94.912,94.912,94.865,94.865,94.865,94.865,94.651,94.651,94.651,94.651,94.584,94.296,93.982,93.742,93.077,92.532,92.401,92.401,92.401,92.316,92.309,92.156,92.009,91.863,91.863,91.839,91.839,92.106,92.281,92.546,92.752,92.883,93.347,93.347,93.448,94.316,95.008,96.035,96.454,97.235,97.235,97.757,98.569,99.3,100,100.281,100.667,100.731
계룡시,74.818,74.836,74.879,74.907,74.987,75.056,75.341,75.543,75.636,75.636,75.636,75.771,75.842,75.842,75.842,75.743,75.636,75.643,75.541,75.474,75.474,75.474,75.429,75.134,74.815,74.847,74.735,74.664,74.449,74.449,74.395,74.395,74.834,74.957,75.182,75.192,75.254,75.368,75.548,77.056,78.512,79.585,80.128,81.017,81.985,82.363,82.424,83.566,86.286,87.417,89.434,90.235,91.745,92.895,95.659,98.879,99.677,100,100.013,100.297,100.297
당진시,106.879,106.741,106.678,106.555,106.34,105.704,105.566,105.435,105.362,105.127,105.127,104.919,104.894,104.894,104.834,104.723,104.2,104.112,103.792,103.513,103.112,103.112,103.102,102.518,101.564,101.303,100.641,100.292,100.112,100.06,99.967,99.629,99.477,99.401,99.346,99.346,99.346,99.09,99.09,99.09,98.988,98.692,98.547,98.216,97.795,97.594,97.594,97.549,97.386,97.341,97.659,97.659,98.126,98.509,98.899,99.441,99.801,100,100.112,100.35,100.35
금산군,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,100,100.0,100.956,100.956
부여군,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,100,102.075,100.446,101.993
서천군,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,100,100.0,100.375,100.351
청양군,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,100,100.436,100.446,100.446
홍성군,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,100,100.273,100.446,100.392
예산군,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,100,99.861,100.455,102.088
태안군,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,100,100.023,100.724,101.254
전북,91.024,91.049,91.062,90.999,91.008,90.957,90.994,91.022,91.025,90.97,90.924,90.86,90.638,90.519,90.402,90.187,90.092,90.045,89.988,89.836,89.744,89.695,89.566,89.274,88.814,88.426,87.738,87.514,87.243,87.049,86.904,86.757,86.606,86.533,86.439,86.344,86.298,86.289,86.214,86.278,86.327,86.425,86.573,86.752,87.266,87.882,88.308,88.743,89.533,90.386,91.63,92.443,93.787,95.266,96.597,98.269,99.255,100,100.781,101.655,102.785
전주시,92.181,92.18,92.167,92.161,92.156,92.119,92.118,92.127,92.113,92.057,91.989,91.9,91.794,91.708,91.61,91.442,91.404,91.373,91.375,91.213,91.061,90.963,90.812,90.484,90.104,89.53,88.5,88.253,87.939,87.671,87.508,87.397,87.215,87.116,86.976,86.821,86.754,86.722,86.583,86.671,86.747,86.923,87.175,87.494,88.279,88.723,88.8,88.93,89.459,90.208,91.251,92.127,93.358,94.552,96.043,97.893,99.102,100,100.918,101.846,102.967
완산구,91.279,91.278,91.278,91.278,91.27,91.253,91.264,91.368,91.347,91.324,91.315,91.285,91.251,91.23,91.203,91.153,91.091,91.045,91.013,90.986,90.9,90.827,90.789,90.598,90.236,89.968,88.921,88.656,88.334,87.953,87.819,87.67,87.439,87.309,87.104,86.915,86.819,86.762,86.642,86.735,86.836,86.991,87.267,87.373,88.065,88.5,88.543,88.663,89.098,90.283,91.403,92.336,93.306,94.264,95.699,97.544,99.003,100,100.958,102.025,103.095
덕진구,93.413,93.413,93.382,93.368,93.368,93.303,93.286,93.163,93.158,93.055,92.907,92.735,92.529,92.353,92.157,91.825,91.82,91.811,91.861,91.51,91.267,91.138,90.842,90.338,89.934,88.968,87.961,87.735,87.433,87.309,87.111,87.047,86.928,86.867,86.811,86.699,86.672,86.672,86.509,86.588,86.632,86.836,87.057,87.65,88.553,89.008,89.131,89.273,89.922,90.111,91.057,91.859,93.424,94.923,96.486,98.341,99.229,100,100.867,101.615,102.802
군산시,88.296,88.256,88.043,87.651,87.614,87.361,87.236,87.107,87.032,86.878,86.813,86.623,85.89,85.485,84.918,84.148,83.817,83.656,83.356,83.224,83.101,83.101,83.07,82.798,81.899,81.587,81.22,80.858,80.486,80.433,80.309,80.153,80.029,80.029,80.053,80.099,80.21,80.31,80.404,80.472,80.498,80.493,80.522,80.522,80.764,82.003,83.303,84.554,86.113,87.376,89.818,90.81,92.773,95.138,97.069,98.868,99.489,100,100.626,101.774,103.069
익산시,91.426,91.579,91.885,92.006,92.095,92.212,92.507,92.74,92.865,92.909,92.936,93.062,93.062,93.145,93.426,93.649,93.649,93.674,93.711,93.563,93.654,93.68,93.5,93.286,93.104,93.137,93.017,93.012,92.972,92.823,92.701,92.469,92.368,92.285,92.185,92.092,91.926,91.858,91.762,91.762,91.762,91.762,91.762,91.762,91.845,92.226,92.614,92.962,93.597,94.27,94.708,95.149,96.103,97.352,97.571,98.617,99.41,100,100.582,101.003,101.971
정읍시,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,100,101.324,101.45,103.402
남원시,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,100,101.678,102.131,104.435
김제시,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,100,101.047,101.307,101.679
완주군,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,100,100.438,101.112,101.183
무주군,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,100,102.817,101.195,101.195
임실군,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,100,100.0,101.195,101.195
고창군,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,100,102.21,101.94,101.98
부안군,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,100,101.17,102.047,103.509
전남,90.339,90.38,90.539,90.734,90.903,91.095,91.238,91.37,91.522,91.602,91.628,91.744,91.849,91.94,92.119,92.221,92.384,92.59,92.851,93.134,93.317,93.316,93.235,93.351,93.426,93.431,93.358,93.309,93.262,93.218,93.151,93.135,93.191,93.305,93.28,93.209,93.213,93.192,93.261,93.676,94.005,94.296,94.44,94.968,95.678,95.713,95.913,96.09,96.493,96.855,97.423,97.841,98.121,98.507,98.924,99.491,99.838,100,100.148,100.308,100.292
목포시,101.623,101.663,101.663,101.685,101.833,102.095,102.248,102.357,102.439,102.439,102.439,102.494,102.478,102.478,102.53,102.588,102.711,102.766,102.897,102.815,102.933,102.845,102.326,102.155,102.156,102.129,101.949,101.922,101.76,101.636,101.34,101.291,101.247,101.231,100.633,100.298,100.248,100.141,99.881,99.652,99.49,99.283,98.607,98.499,98.313,97.679,97.703,97.703,97.7,97.7,97.568,97.547,97.306,97.226,98.013,99.126,99.827,100,100.187,100.505,100.659
여수시,84.113,84.185,84.291,84.374,84.63,84.829,85.089,85.135,85.36,85.487,85.487,85.749,86.094,86.344,86.653,86.791,87.141,87.524,87.59,87.936,88.131,88.146,88.299,88.571,88.78,88.75,88.679,88.577,88.529,88.465,88.412,88.386,88.543,88.674,89.133,89.133,89.216,89.216,89.547,90.328,90.88,91.198,91.498,92.692,93.951,94.206,94.268,94.556,95.062,95.458,96.76,97.235,97.778,98.474,98.723,99.336,99.861,100,100.011,100.011,100.019
순천시,87.305,87.357,87.668,88.203,88.369,88.503,88.562,88.821,88.999,89.129,89.205,89.278,89.278,89.278,89.435,89.565,89.601,89.712,90.294,90.783,91.03,91.067,91.09,91.168,91.157,91.171,91.054,91.006,91.001,90.983,90.945,90.949,90.975,91.096,91.074,90.977,90.952,90.965,91.004,91.537,92.184,92.812,93.369,93.759,94.563,94.897,95.172,95.495,96.332,96.795,97.373,97.781,98.195,98.755,99.182,99.602,99.708,100,100.251,100.428,100.316
나주시,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,100,101.522,100.254,100.37
광양시,89.987,89.943,90.137,90.096,90.139,90.329,90.413,90.47,90.541,90.555,90.565,90.595,90.659,90.788,90.971,91.014,91.152,91.465,91.628,91.939,92.06,92.091,92.072,92.428,92.551,92.649,92.822,92.829,92.88,92.942,93.148,93.163,93.254,93.525,93.525,93.785,93.785,93.793,93.968,94.503,94.58,94.94,95.279,95.88,96.815,96.92,97.486,97.458,97.47,98.137,98.469,99.482,99.844,100.063,100.187,100.112,100.066,100,100.129,100.297,100.164
담양군,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,100,100.0,100.228,101.115
곡성군,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,100,100.0,100.228,100.228
고흥군,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,100,100.0,100.228,106.744
보성군,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,100,100.0,100.228,100.228
화순군,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,100,100.326,100.228,101.478
장흥군,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,100,100.474,100.228,100.228
강진군,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,100,100.0,100.262,100.262
해남군,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,100,100.0,101.246,102.367
영암군,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,100,98.963,98.598,98.598
무안군,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,100,101.932,100.492,102.511
함평군,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,100,100.0,100.228,100.228
영광군,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,100,100.0,100.228,100.228
장성군,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,100,100.0,100.228,100.228
완도군,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,100,100.0,100.228,103.846
진도군,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,100,100.581,100.228,100.228
경북,96.118,95.978,95.819,95.623,95.338,95.157,94.72,94.582,94.332,94.042,93.915,93.677,93.282,93.047,92.788,92.31,91.819,91.321,90.911,90.159,89.747,89.71,89.249,88.662,88.031,87.704,87.135,86.876,86.612,86.348,86.182,86.035,85.92,85.843,85.696,85.602,85.401,85.282,85.369,85.637,85.788,86.001,86.224,86.971,88.443,89.781,90.657,91.378,92.509,93.312,94.365,95.157,95.783,97.011,97.802,99.204,99.663,100,100.244,100.467,100.84
포항시,92.596,92.417,92.193,92.005,91.766,91.621,91.398,91.337,91.214,90.961,90.847,90.541,89.746,89.305,88.891,88.21,87.506,87.177,86.651,85.761,85.141,85.052,84.56,83.96,83.588,83.282,82.693,82.503,82.256,82.088,81.858,81.614,81.504,81.486,81.486,81.61,81.705,81.686,82.034,82.503,82.902,83.352,83.883,85.464,88.35,90.284,91.111,91.945,93.092,93.5,94.592,95.492,96.103,97.457,98.685,99.612,99.664,100,100.141,100.229,100.369
남구,93.492,93.351,93.216,93.035,92.861,92.861,92.529,92.529,92.418,92.32,92.244,92.162,91.666,91.233,90.933,90.599,90.274,90.196,89.802,89.044,88.769,88.769,88.428,87.525,87.285,86.908,86.257,86.086,85.944,85.847,85.697,85.411,85.439,85.421,85.434,85.434,85.434,85.434,85.649,85.871,86.343,86.983,87.548,88.661,91.267,92.632,93.148,93.658,93.981,94.097,94.901,95.966,96.258,97.687,99.149,99.698,99.821,100,100.076,100.002,99.854
북구,92.351,92.151,91.876,91.684,91.407,91.178,91.017,90.922,90.791,90.449,90.313,89.879,88.911,88.465,87.985,87.103,86.183,85.71,85.106,84.139,83.322,83.187,82.621,82.172,81.734,81.463,80.906,80.706,80.407,80.202,79.933,79.709,79.531,79.512,79.506,79.691,79.834,79.806,80.22,80.813,81.176,81.531,82.045,83.86,86.886,89.106,90.089,91.086,92.647,93.2,94.437,95.255,96.025,97.341,98.452,99.569,99.585,100,100.174,100.343,100.628
경주시,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,100,100.661,100.561,100.848
김천시,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,93.111,92.973,92.463,91.907,91.331,90.818,90.515,90.467,90.093,89.76,89.605,89.55,89.533,89.243,89.152,88.494,88.217,86.856,86.594,86.561,86.523,86.555,86.721,87.295,87.788,88.829,89.743,91.433,92.207,93.561,94.606,95.396,97.147,97.702,99.288,99.527,100,100.38,100.849,101.188
안동시,98.201,98.196,98.196,98.049,97.927,97.927,97.833,97.694,97.549,97.149,97.149,97.048,97.048,96.973,96.555,95.856,95.299,94.162,93.881,92.971,92.441,92.441,91.764,91.298,91.239,91.152,90.884,90.612,90.612,90.48,90.197,90.023,89.978,89.938,89.848,89.51,89.337,89.117,88.993,88.774,88.445,88.181,88.154,88.107,88.999,89.695,89.8,90.325,90.82,91.714,92.774,93.771,94.33,95.915,96.852,98.308,99.598,100,100.259,100.541,101.573
구미시,96.187,96.051,95.897,95.647,95.203,94.874,94.091,93.908,93.486,93.05,92.795,92.489,92.242,92.109,91.982,91.754,91.293,90.533,90.084,89.183,88.89,88.89,88.254,87.664,86.348,85.978,85.331,85.099,84.86,84.398,84.342,84.338,84.278,84.13,83.949,83.694,83.395,83.206,83.527,84.052,84.203,84.428,84.514,84.761,85.48,86.921,88.274,89.002,90.529,91.782,93.183,94.072,94.802,96.156,96.752,98.959,99.762,100,100.376,100.75,101.327
영주시,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,100,99.865,102.99,103.244
영천시,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,100,100.045,100.47,100.702
상주시,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,100,100.021,100.353,100.358
문경시,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,100,100.118,100.452,102.117
경산시,99.954,99.814,99.688,99.542,99.337,99.232,98.759,98.548,98.277,98.212,98.197,98.125,98.056,97.972,97.886,97.521,97.427,97.37,97.176,97.019,96.882,96.882,96.738,96.092,95.816,95.506,94.941,94.533,93.995,93.864,93.751,93.564,93.291,93.183,92.856,92.741,92.33,92.25,92.131,92.044,92.043,92.123,92.202,92.847,93.611,94.327,94.808,95.33,95.873,96.621,96.922,97.169,97.622,98.058,98.401,99.251,99.582,100,100.158,100.254,100.424
의성군,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,100,100.0,100.329,102.888
영덕군,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,100,100.0,100.329,100.329
청도군,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,100,99.555,100.593,101.165
고령군,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,100,100.0,100.329,100.329
성주군,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,100,100.551,100.329,101.742
칠곡군,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,100,100.804,100.669,101.425
예천군,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,100,100.821,100.329,100.339
